placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Aletheia+Integrative+Medical/data=!4m7!3m6!1s0x84030ab615931e5b:0x65c3cbe1c846715d!8m2!3d40.7379724!4d-96.6458225!16s%2Fg%2F11jzvpyh2m!19sChIJWx6TFbYKA4QRXXFGyOHLw2U,Aletheia Integrative Medical,4.9,47,Medical clinic,"5445 Red Rock Ln STE 300, Lincoln, NE 68516, United States","P9Q3+5M Lincoln, Nebraska, USA",https://www.aletheia.md/?utm_source=gmb_auth,+1 531-333-2037,,https://lh3.googleusercontent.com/p/AF1QipNAR7jwYMuv8Bwf8CXSTCqFSghQoglJrVG1KVbO=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:08.128Z,,
"https://www.google.com/maps/place/Vitalize+Health,+LLC/data=!4m7!3m6!1s0x879695db9ee68b65:0xb4c50fcb8a494015!8m2!3d40.7902236!4d-96.6625569!16s%2Fg%2F11h77901pq!19sChIJZYvmntuVlocRFUBJissPxbQ","Vitalize Health, LLC",4.8,122,Medical clinic,"2200 S 40th St #102, Lincoln, NE 68506, United States","Q8RP+3X Lincoln, Nebraska, USA",https://vitalizehealthne.com/,+1 402-413-0717,Open · Closes 12 pm · Reopens 1 pm,https://lh3.googleusercontent.com/p/AF1QipMl9fxWRxHZWqBW2OGegJqpkCRjIyX4ospd5T6_=w408-h566-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:13.838Z,,
https://www.google.com/maps/place/Wholehearted+Healthcare/data=!4m7!3m6!1s0x8796bdfae80a23d5:0xe365a790edfa9479!8m2!3d40.7757956!4d-96.655106!16s%2Fg%2F11cs5g7r3j!19sChIJ1SMK6Pq9locReZT67ZCnZeM,Wholehearted Healthcare,5.0,5,Medical clinic,"4701 Bancroft Ave, Lincoln, NE 68506, United States","Q8GV+8X Lincoln, Nebraska, USA",https://insurance.wholeheartedhealthcare.com/,+1 402-730-9819,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO_0U4eLgBtH7UNF_oN4vYZNMWod56ZepzLPKR6=w408-h300-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:19.158Z,LGBTQ+ friendly,
https://www.google.com/maps/place/One+Natural+Health/data=!4m7!3m6!1s0x8796bf98be3b1f43:0xae43d02bbbf659f5!8m2!3d40.7560491!4d-96.5939971!16s%2Fg%2F11ssfnlhwq!19sChIJQx87vpi_locR9Vn2uyvQQ64,One Natural Health,5.0,30,Medical clinic,"9300 Blackwood Ave, Lincoln, NE 68526, United States","QC44+CC Lincoln, Nebraska, USA",http://www.onenaturalhealth.com/,+1 402-858-8131,"Closed · Opens 9 am Tue

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO7M9Y-QqKwhCru0JzZmAoRInQyivY27RC4qSzR=w408-h379-k-no,true,Closed,9 am–5 pm,9 am–5 pm,Closed,9 am–4:30 pm,9–11 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:23.811Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Lincoln+Wellness+Center+-+Dr.+Stan+Schulte/data=!4m7!3m6!1s0x8796bc93550edd55:0x8fe2e39b47e6b233!8m2!3d40.8305388!4d-96.6050079!16s%2Fg%2F1tgw5jjl!19sChIJVd0OVZO8locRM7LmR5vj4o8,Lincoln Wellness Center - Dr. Stan Schulte,5.0,133,Holistic medicine practitioner,"1777 N 86th St STE 102, Lincoln, NE 68505, United States","R9JV+6X Lincoln, Nebraska, USA",https://www.drstanschulte.com/,+1 402-420-0024,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOq8oxLC1R46TOhb4GAHNcVZMC_L_PeUKkU0Wjf=w408-h452-k-no,true,Closed,"9–10:30 am, 3:30–6 pm","9–10:30 am, 3:30–6 pm","9–10:30 am, 3:30–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:28.543Z,,
https://www.google.com/maps/place/Complete+Rural+Medicine-Lincoln+NE/data=!4m7!3m6!1s0x8796bf1f0d73ce69:0x1643fa72e6e019d2!8m2!3d40.7735959!4d-96.7120884!16s%2Fg%2F11pkrsdz5x!19sChIJac5zDR-_locR0hng5nL6QxY,Complete Rural Medicine-Lincoln NE,3.8,12,Medical clinic,"3900 S 6th St Suite 1, Lincoln, NE 68502, United States","Q7FQ+C5 Lincoln, Nebraska, USA",http://www.completeruralmedicine.com/,+1 402-267-2645,Open · Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YJNaY-KbhUB9YSsHVN4LmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.056131&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:33.264Z,,
https://www.google.com/maps/place/Lincoln+Disc+and+Nutrition+Center+and+Hoof+%26+Paw/data=!4m7!3m6!1s0x8796be0337212f3b:0x32adbe5d1c9d5a3c!8m2!3d40.7883459!4d-96.6568718!16s%2Fg%2F1tdywwcn!19sChIJOy8hNwO-locRPFqdHF2-rTI,Lincoln Disc and Nutrition Center and Hoof & Paw,5.0,72,Chiropractor,"4535 Normal Blvd STE 105, Lincoln, NE 68506, United States","Q8QV+87 Lincoln, Nebraska, USA",https://lincolndiscandnutrition.com/,+1 402-488-2220,"Open · Closes 1 pm · Reopens 3 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPRn4lyyU9l_WpGXTOTIaswVJVzMx16SxvXJf-2=w424-h240-k-no,true,"9 am–1 pm, 3–6 pm",1–6 pm,"9 am–1 pm, 3–6 pm","7 am–12 pm, 3–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:38.080Z,,
https://www.google.com/maps/place/Wave+Wellness+LLC/data=!4m7!3m6!1s0x54ea8da681a99ec3:0x966fcda460b5c525!8m2!3d44.9464568!4d-124.0173857!16s%2Fg%2F11ltxgntt3!19sChIJw56pgaaN6lQRJcW1YKTNb5Y,Wave Wellness LLC,4.8,20,Medical spa,"SW Hwy 101, Lincoln City, OR 97367, United States","WXWM+H2 Lincoln City, Oregon, USA",http://wavewellnesspnw.com/,+1 541-351-8454,,https://lh3.googleusercontent.com/p/AF1QipPYHRptfjmIjl5sEpKEwIA-pDLb30ErCFLCjlau=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:40.924Z,LGBTQ+ friendly,
https://www.google.com/maps/place/From+Within+Holistic/data=!4m7!3m6!1s0x8796bf1cdbbb43fb:0xaad1455d81c7f3d5!8m2!3d40.814974!4d-96.7097!16s%2Fg%2F11sh5x79_q!19sChIJ-0O72xy_locR1fPHgV1F0ao,From Within Holistic,5.0,2,Holistic medicine practitioner,"800 P St, Lincoln, NE 68508, United States","R77R+X4 Lincoln, Nebraska, USA",https://www.fromwithinholistic.com/contact,+1 402-419-1928,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmuk5yeoYxhrYONWivsMphOO2Dw_D9CUcLSV9Tc34VIwVv6wxqbiC_x3ei77gdFpBg_4ov4N23HZMBdxAiZxUKWNaVQMF6cothD6_hnj4DPRsEqVBUoAk7Oulh5B9fWGebyLA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:43.582Z,,
https://www.google.com/maps/place/Cornerstone+Medical+Center/data=!4m7!3m6!1s0x8796bdf84b8c17f1:0x5f3d297b7b656c0!8m2!3d40.7693352!4d-96.6547603!16s%2Fg%2F11cly1mjw_!19sChIJ8ReMS_i9locRwFa2t5fS8wU,Cornerstone Medical Center,5.0,5,Nurse practitioner,"4747 Pioneers Blvd, Lincoln, NE 68506, United States","Q89W+P3 Lincoln, Nebraska, USA",,+1 402-483-4300,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPy8NgxlC7iCl6m-LD3IpHZRUeWpdE93-774u2R=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:48.368Z,,
https://www.google.com/maps/place/mind.body.balance./data=!4m7!3m6!1s0x8796bd5ff211f40b:0x8d46ff3aff51b5eb!8m2!3d40.7980702!4d-96.6226887!16s%2Fg%2F11h4nbqq3y!19sChIJC_QR8l-9locR67VR_zr_Ro0,mind.body.balance.,5.0,2,Holistic medicine practitioner,"7121 A St Suite 102, Lincoln, NE 68510, United States","Q9XG+6W Lincoln, Nebraska, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s6uOo72BBuXIGMIwY1ENlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.65167&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-02-23T16:41:50.917Z,LGBTQ+ friendly,
