placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Bricolage+Behavioral+Health/data=!4m7!3m6!1s0x864c2dee89fa01bf:0x4bc5f863eb0e37ab!8m2!3d33.0288467!4d-97.0695037!16s%2Fg%2F11h5x43bwr!19sChIJvwH6ie4tTIYRqzcO62P4xUs,Bricolage Behavioral Health,4.6,35,Mental health service,"3204 Long Prairie Rd # A, Flower Mound, TX 75022, United States","2WHJ+G5 Flower Mound, Texas, USA",https://bricolagebehavioral.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 469-517-3213,"Open · Closes 9 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOkklpNGYk7aIoaIbYedyZCbGg8vdOeyhWIORZU=w427-h240-k-no,true,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:05.138Z,,,
https://www.google.com/maps/place/Geode+Health/data=!4m7!3m6!1s0x864c2d18e6912ddd:0x280187e2e9cf5b30!8m2!3d32.9903362!4d-97.0633725!16s%2Fg%2F11bxg41pgp!19sChIJ3S2R5hgtTIYRMFvP6eKHASg,Geode Health,4.3,336,Mental health clinic,"777 International Pkwy Suite 260, Flower Mound, TX 75022, United States","XWRP+4M Flower Mound, Texas, USA",https://geodehealth.com/locations/flower-mound-tx/,+1 972-221-7900,"Closed · Opens 8 am Tue

Updated by others 1 week ago",https://lh3.googleusercontent.com/p/AF1QipPce_vmB1LpJiXQ6egNRBRQUjt5CoFYApVGB5L_=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:11.060Z,,,
https://www.google.com/maps/place/Connections+Wellness+Group/data=!4m7!3m6!1s0x864c2d93c07f37e9:0xaf1776bd5ec63ba0!8m2!3d33.0442225!4d-97.0688778!16s%2Fg%2F11rd21cy3k!19sChIJ6Td_wJMtTIYRoDvGXr12F68,Connections Wellness Group,4.6,48,Mental health service,"2560 Central Park Ave Ste 200, Flower Mound, TX 75028, United States","2WVJ+MC Flower Mound, Texas, USA",https://connectionswellnessgroup.com/locations/flower-mound/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,+1 972-777-4032,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NEt_Q1Ek4YFgET9mjhgDRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.49536&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:15.836Z,,,
https://www.google.com/maps/place/Ellie+Mental+Health/data=!4m7!3m6!1s0x864c2d27d1d5f667:0x539bc47cddd0beb8!8m2!3d33.0259865!4d-97.0698653!16s%2Fg%2F11vdbl7y0j!19sChIJZ_bV0SctTIYRuL7Q3XzEm1M,Ellie Mental Health,5.0,2,Mental health service,"2670 Firewheel Dr, Flower Mound, TX 75028, United States","2WGJ+93 Flower Mound, Texas, USA",https://elliementalhealth.com/locations/flower-mound-tx/,+1 817-663-7633,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Ugg0L6XQjlZxXRNfh_XUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.2168914&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:20.537Z,,,
https://www.google.com/maps/place/Transcendmental+Psychiatry/data=!4m7!3m6!1s0x864c2d1fe669cf23:0x9f361725d11469b9!8m2!3d33.0159878!4d-97.0713992!16s%2Fg%2F11l29205s5!19sChIJI89p5h8tTIYRuWkU0SUXNp8,Transcendmental Psychiatry,5.0,4,Psychiatrist,"2201 Long Prairie Rd Suite 107-317, Flower Mound, TX 75022, United States","2W8H+9C Flower Mound, Texas, USA",http://www.transcend-mental.com/,+1 972-544-6151,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T9l38LeZaquifrzhPVGV_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.54312&pitch=0&thumbfov=100,true,12–8 pm,12–8 pm,12–8 pm,12–8 pm,12–8 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:25.274Z,,,
https://www.google.com/maps/place/Whole+Life+Behavioral+Health/data=!4m7!3m6!1s0x864c2d2d14c75d2b:0xe2952a28fec1e2c5!8m2!3d33.0453837!4d-97.0714015!16s%2Fg%2F11ltwy5kq7!19sChIJK13HFC0tTIYRxeLB_igqleI,Whole Life Behavioral Health,5.0,4,Mental health clinic,"4325 Windsor Centre Trail #200, Flower Mound, TX 75028, United States","2WWH+5C Flower Mound, Texas, USA",,+1 972-895-3189,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zvYQLDIcT4qRYqGUaYEuKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.14407&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:30.190Z,,,
https://www.google.com/maps/place/Kaleidoscope+Behavioral+Health/data=!4m7!3m6!1s0x864c2d0c5279aabd:0x9b711222e91f55ec!8m2!3d33.0333353!4d-97.0577477!16s%2Fg%2F1tgkhpl5!19sChIJvap5UgwtTIYR7FUf6SIScZs,Kaleidoscope Behavioral Health,4.0,28,Psychoneurological specialized clinic,"3535 Firewheel Dr suite f, Flower Mound, TX 75028, United States","2WMR+8W Flower Mound, Texas, USA",https://kaleidoscopebehavioralhealth.com/,+1 214-499-0396,,https://lh3.googleusercontent.com/p/AF1QipP1hDXduodJcGz8Akj4qFTrlFEBDPRifKmEzO3U=w408-h408-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:35.255Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Northpointe+Psychiatry/data=!4m7!3m6!1s0x864c2d27fcdc86b9:0x3c55b354572cffcf!8m2!3d33.046603!4d-97.0708461!16s%2Fg%2F11h7f78sz4!19sChIJuYbc_CctTIYRz_8sV1SzVTw,Northpointe Psychiatry,3.5,116,Psychiatrist,"4491 Long Prairie Rd # 600, Flower Mound, TX 75028, United States","2WWH+JM Flower Mound, Texas, USA",https://northpointepsychiatry.com/contact-us,+1 469-444-2244,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTgettzJbO1P-F4ykCi58cavawaMzt5GNto8EiVndS_7mebGlGrqirxLeGzxfye4M5fPDnSw1i92N2ZMHNSH8W9eR-fAxFSRcwitbw4uX2L9ch2v-xTUhlw3Ac7hGaSvSWDn_4=w408-h544-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–5 pm,8:30 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:40.261Z,,,
https://www.google.com/maps/place/Sessions+Wellness+Group/data=!4m7!3m6!1s0x864c2d810b537095:0xbd7f9face7b3cc3!8m2!3d33.0294626!4d-97.0683666!16s%2Fg%2F11rv9bq036!19sChIJlXBTC4EtTIYRwzx7zvr51ws,Sessions Wellness Group,4.6,19,Psychiatrist,"2601 Sagebrush Dr Suite 102, Flower Mound, TX 75028, United States","2WHJ+QM Flower Mound, Texas, USA",http://sessionswellnessgroup.com/,+1 214-390-4418,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yZcuphNnQ0LeCPRVnFiJ6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.22955&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:45.135Z,Identifies as women-owned,,
https://www.google.com/maps/place/Dial+Psychiatry/data=!4m7!3m6!1s0x864c2ce9a3a84073:0xe135091c049f29bc!8m2!3d32.9981158!4d-97.0671174!16s%2Fg%2F11bc95xb2x!19sChIJc0Coo-ksTIYRvCmfBBwJNeE,Dial Psychiatry,5.0,3,Psychiatrist,"1033 Long Prairie Rd #4, Flower Mound, TX 75022, United States","XWXM+65 Flower Mound, Texas, USA",http://www.dialpsychiatry.com/,+1 972-755-9435,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zZpgy6AASxNelXmmw5Y41g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.78836&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-12-16T00:41:47.715Z,,,
