placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Vascular+and+Vein+Institute+of+the+South/data=!4m7!3m6!1s0x887ea7d563e9654f:0xa8b7d2d072e0dfff!8m2!3d35.68571!4d-88.830801!16s%2Fg%2F11y01prltd!19sChIJT2XpY9WnfogR_9_gctDSt6g,Vascular and Vein Institute of the South,,,Vascular surgeon,"15 Old Humboldt Rd Ste C, Jackson, TN 38305, United States","M5P9+7M Jackson, Tennessee, USA",https://vascularandveininstitute.com/,+1 901-390-2930,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNfrS34Y_CKYD-bpqZaEu9NzXVDE3YhrwQoQ92Y=w408-h504-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:10.082Z,,,
https://www.google.com/maps/place/West+Tennessee+Medical+Group+Vascular+Surgery/data=!4m7!3m6!1s0x887ea12eccd0e3a9:0x9eb70f06b32677c!8m2!3d35.6348311!4d-88.8318599!16s%2Fg%2F1tjt2ptp!19sChIJqePQzC6hfogRfGcya_Bw6wk,West Tennessee Medical Group Vascular Surgery,4.8,78,Vascular surgeon,"700 W Forest Ave 4th Floor, Jackson, TN 38301, United States","J5M9+W7 Jackson, Tennessee, USA",https://www.wth.org/locations/vascular/?utm_source=GMBSocialClimb&utm_medium=WestTennesseeMedicalGroupVascularSurgery,+1 731-541-2250,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOFS0DuuBrklUlGFocaAqFkf-I1MvN9sz-tDd61=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:15.521Z,,,
https://www.google.com/maps/place/Regional+Heart+%26+Vein+Center/data=!4m7!3m6!1s0x887f8464884ee875:0x932688b4790af139!8m2!3d35.6460154!4d-88.8503697!16s%2Fg%2F12622r4kg!19sChIJdehOiGSEf4gROfEKebSIJpM,Regional Heart & Vein Center,,,Doctor,"364 North Pkwy, Jackson, TN 38305, United States","J4WX+CV Jackson, Tennessee, USA",,+1 731-300-4294,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ookAkKXIq2GEs8TnEdhL-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.29274&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:18.458Z,,,
https://www.google.com/maps/place/Regional+Vein+Center/data=!4m7!3m6!1s0x887ea68ee1862fcb:0xbdc68948d0e7f912!8m2!3d35.6845698!4d-88.8524542!16s%2Fg%2F1w6r90w4!19sChIJyy-G4Y6mfogREvnn0EiJxr0,Regional Vein Center,,,Doctor,"379 Hospital Blvd, Jackson, TN 38305, United States","M4MX+R2 Jackson, Tennessee, USA",,+1 731-661-9903,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yJuooMXyw4Wd_FwWcbG1QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.86517&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:21.529Z,,,
https://www.google.com/maps/place/West+Tennessee+Heart+%26+Vascular+Center+at+Jackson+Madison+Co.+General+Hospital/data=!4m7!3m6!1s0x887ea0d82784a2d1:0x315e06e688075b84!8m2!3d35.6369776!4d-88.8311692!16s%2Fg%2F1ptvv6c_0!19sChIJ0aKEJ9igfogRhFsHiOYGXjE,West Tennessee Heart & Vascular Center at Jackson Madison Co. General Hospital,5.0,3,Heart hospital,"620 Skyline Dr, Jackson, TN 38301, United States","J5P9+QG Jackson, Tennessee, USA",http://www.wthvc.org/,+1 731-541-2273,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lijafBW4bq08Olbbu2qK5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.76981&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:24.360Z,,,
https://www.google.com/maps/place/Rejuvenate+Wellness+and+MedSpa/data=!4m7!3m6!1s0x887ea7e6e2dc451b:0xa55ca967122d73a9!8m2!3d35.6842842!4d-88.8633651!16s%2Fg%2F11gxst7zl_!19sChIJG0Xc4uanfogRqXMtEmepXKU,Rejuvenate Wellness and MedSpa,4.9,207,Medical spa,"1348 Union University Dr suite c, Jackson, TN 38305, United States","M4MP+PM Jackson, Tennessee, USA",http://www.rejuvenate-tennessee.com/,+1 731-554-7727,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMjcwiIs_YlLF39rn0-QWzilvznYho-tTfH9yr4=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:29.218Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Jackson+Surgical+Associates+PA/@35.6402021,-88.8296761,17z/data=!3m1!4b1!4m6!3m5!1s0x887ea68eec3d4749:0x4f20468111b99d63!8m2!3d35.6402021!4d-88.8296761!16s%2Fg%2F1tk8cwns",Jackson Surgical Associates PA,4.2,29,Surgeon,"569 Skyline Dr, Jackson, TN 38301, United States","J5RC+34 Jackson, Tennessee, USA",http://www.jacksonsurgical.com/,+1 731-664-7395,Closes soon · 5 pm · Opens 8 am Wed,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:35.956Z,,,
https://www.google.com/maps/place/Regional+Vein+Center:+Tozer+H+Kenneth+MD/data=!4m7!3m6!1s0x887ea68ee1862fcb:0xa1d28cd4165edc55!8m2!3d35.6845698!4d-88.8524542!16s%2Fg%2F1v5_b5qm!19sChIJyy-G4Y6mfogRVdxeFtSM0qE,Regional Vein Center: Tozer H Kenneth MD,,,Doctor,"379 Hospital Blvd, Jackson, TN 38305, United States","M4MX+R2 Jackson, Tennessee, USA",,+1 731-686-7004,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yJuooMXyw4Wd_FwWcbG1QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.86517&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:38.840Z,,,
"https://www.google.com/maps/place/Garrison+Smith,+MD/data=!4m7!3m6!1s0x887ea68eec3d4749:0x8b7f1f9bb63076fc!8m2!3d35.640203!4d-88.829676!16s%2Fg%2F1260f02tb!19sChIJSUc97I6mfogR_HYwtpsff4s","Garrison Smith, MD",4.9,53,Surgeon,"569 Skyline Dr, Jackson, TN 38301, United States","J5RC+34 Jackson, Tennessee, USA","https://www.wth.org/find-a-provider/garrison-smith/,https://www.wth.org/services/jackson-surgical-associates/?utm_source=GMBSocialClimb&utm_medium=GarrisonSmith%2CMD",+1 731-664-7395,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNwuWA-7dm-uGi3NR6iZ9bvcQN8zChVsK4dbCKB=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:43.611Z,,,
https://www.google.com/maps/place/Heart+%26+Vascular+Center+of+West+Tennessee/data=!4m7!3m6!1s0x887ea6b6ddedb065:0x94ed2d0bb7810fe1!8m2!3d35.6556143!4d-88.8494586!16s%2Fg%2F1tdz5l4m!19sChIJZbDt3bamfogR4Q-Btwst7ZQ,Heart & Vascular Center of West Tennessee,4.7,345,Medical clinic,"17 Centre Plaza Dr, Jackson, TN 38305, United States","M542+66 Jackson, Tennessee, USA",https://www.heartvascular.net/?utm_source=gmb_auth,+1 731-512-0104,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPUA4CqHYTu5DrvvA9EgEA0LYzC0o985AETENc_=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T22:07:48.619Z,,,
