placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Mr.+Electric+of+Overland+Park/data=!4m7!3m6!1s0x87c0ebe49d1f0063:0xe77aed2b2030241d!8m2!3d38.9283554!4d-94.6945472!16s%2Fg%2F11g0g5prr0!19sChIJYwAfneTrwIcRHSQwICvteuc,Mr. Electric of Overland Park,4.8,206,Electrician,"9393 W 110th St Suite 500, Office 555, Overland Park, KS 66210, United States","W8H4+85 Overland Park, Kansas, USA",https://mrelectric.com/overland-park/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 913-453-1722,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPSDY5nzem5BwF432cwy7efGskK74bGsVcuvOQ2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:58:44.357Z,,,
"https://www.google.com/maps/place/All+Current+Electric,+LLC/data=!4m7!3m6!1s0x87c0935782a4b325:0x8e6458b937e92647!8m2!3d38.9634679!4d-94.7218431!16s%2Fg%2F12qgh02gt!19sChIJJbOkgleTwIcRRybpN7lYZI4","All Current Electric, LLC",4.7,12,Electrician,"9108 Cody St, Lenexa, KS 66214, United States","X77H+97 Lenexa, Kansas, USA",,+1 913-825-3506,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vvDflDnZ_4hG-v8Ky9nlYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.88882&pitch=0&thumbfov=100,true,7 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:58:50.328Z,,,
https://www.google.com/maps/place/Tann+Electric/data=!4m7!3m6!1s0x87c094c12ea650c9:0xb75b3304fd87693a!8m2!3d38.9498274!4d-94.7396873!16s%2Fg%2F1v4ptj8f!19sChIJyVCmLsGUwIcROmmH_QQzW7c,Tann Electric,4.7,212,Electrician,"13216 W 99th St, Lenexa, KS 66215, United States","W7X6+W4 Lenexa, Kansas, USA",http://www.tannelectric.com/,+1 913-236-7337,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNoA1yBNDWI32mJzvaCS6PW5Srof1JkjqkGer-P=w408-h362-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:58:55.108Z,,,
https://www.google.com/maps/place/Teague+Electric/data=!4m7!3m6!1s0x87c094b2efc3c5fb:0xdc118310bc7f79d9!8m2!3d38.9629669!4d-94.7300109!16s%2Fg%2F1thkxsns!19sChIJ-8XD77KUwIcR2Xl_vBCDEdw,Teague Electric,4.9,649,Electrician,"12425 W 92nd St, Lenexa, KS 66215, United States","X779+5X Lenexa, Kansas, USA",http://www.teagueelectric.com/,+1 913-529-4600,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMtMrhn-xUbEiMzJz94EyJLnzUf1Mwe36CeL2R4=w408-h272-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:58:59.948Z,,,
https://www.google.com/maps/place/Jeremy+Electrical/data=!4m7!3m6!1s0x87c0ec4fe7f279b3:0xb3b131626e95b0ff!8m2!3d39.0246115!4d-94.6424372!16s%2Fg%2F11xbjz7jx!19sChIJs3ny50_swIcR_7CVbmIxsbM,Jeremy Electrical,4.9,618,Electrician,"4908 Johnson Dr, Mission, KS 66205, United States","29F5+R2 Mission, Kansas, USA",https://www.jeremykc.com/,+1 913-375-0070,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMboJoP23BZ4vwAtcnSb31cVXDaJiBwNyMi9bfN=w408-h305-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:04.933Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Neal+Harris+Service+Experts/data=!4m7!3m6!1s0x87c0eb4e1aa4ad99:0x71fb3416a1edae93!8m2!3d38.9646476!4d-94.7218649!16s%2Fg%2F1tlqqh_7!19sChIJma2kGk7rwIcRk67toRY0-3E,Neal Harris Service Experts,4.8,2550,HVAC contractor,"9040 Cody St, Overland Park, KS 66214, United States","X77H+V7 Overland Park, Kansas, USA",https://www.serviceexperts.com/overland-park-ks/,+1 816-361-1950,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNeESfZ2L8f3hNxBtTy5lrmBNe3NlFhBymsveOW=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:09.907Z,,,
https://www.google.com/maps/place/Taylor+Electric+Inc/data=!4m7!3m6!1s0x87c0ebd01ed5352b:0x2be1f64a28501ff9!8m2!3d38.9461274!4d-94.655052!16s%2Fg%2F1tdylqzk!19sChIJKzXVHtDrwIcR-R9QKEr24Ss,Taylor Electric Inc,5.0,19,Electrician,"6001 W 101st St, Overland Park, KS 66207, United States","W8WV+FX Overland Park, Kansas, USA",http://www.taylorelectric-kc.com/,+1 913-530-6447,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NrHw4xm2ABqVoPwtsMUzUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.57347&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:15.102Z,,,
https://www.google.com/maps/place/Ryan+Electric/data=!4m7!3m6!1s0x87c096bdaf8c43d1:0xd544282b30b833d6!8m2!3d38.9363994!4d-94.747281!16s%2Fg%2F1jkxgvs1l!19sChIJ0UOMr72WwIcR1jO4MCsoRNU,Ryan Electric,4.9,878,Electrician,"10575 Widmer Rd, Lenexa, KS 66215, United States","W7P3+H3 Lenexa, Kansas, USA",http://ryanelectric-ks.com/,+1 913-406-7700,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNE0xGkxk30fpWZY-EOT__t2yZ_UooEnBvCwzZj=w685-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:19.994Z,,,
"https://www.google.com/maps/place/Hamilton+Plumbing,+Heating,+A%2FC+%26+Rooter/data=!4m7!3m6!1s0x87c0eb519926df1f:0x8d49393d9f34c9ee!8m2!3d38.9800655!4d-94.7066576!16s%2Fg%2F1xpwk99_!19sChIJH98mmVHrwIcR7sk0nz05SY0","Hamilton Plumbing, Heating, A/C & Rooter",4.7,11841,Plumber,"8155 Lenexa Dr, Overland Park, KS 66214, United States","X7JV+28 Overland Park, Kansas, USA",https://www.callhamilton.com/locations/overland-park?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,+1 913-243-3961,,https://lh3.googleusercontent.com/p/AF1QipNfJOmUCXR9ynuzKwpie1zXjaYvFlp67t1A6vps=w424-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:24.908Z,,,
https://www.google.com/maps/place/Power+Up+Electric+LLC/data=!4m7!3m6!1s0x87c092d0a95bfbf5:0x52451bcf3371d920!8m2!3d39.0224334!4d-94.7378022!16s%2Fg%2F1tvym8y_!19sChIJ9ftbqdCSwIcRINlxM88bRVI,Power Up Electric LLC,4.5,15,Electrician,"5818 Noland Rd, Shawnee, KS 66216, United States","27C6+XV Shawnee, Kansas, USA",http://www.powerupelectric.net/,+1 913-207-2077,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBtKEzhxF7CcJ9V4ctdoQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.68788&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:27.663Z,,,
"https://www.google.com/maps/place/MVP+Air+Conditioning,+Heating,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x87c0ed29aacb655f:0x3fc67a840c420e02!8m2!3d38.949877!4d-94.7460527!16s%2Fg%2F1hc2lm7fl!19sChIJX2XLqintwIcRAg5CDIR6xj8","MVP Air Conditioning, Heating, Plumbing & Electric",4.8,4893,HVAC contractor,"9851 Widmer Rd, Lenexa, KS 66215, United States","W7X3+XH Lenexa, Kansas, USA",https://themvpkc.com/,+1 913-214-1212,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7m8iBzRl2lfKZQ9IOwTOtduKEJJ31pF8ntjUq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:32.438Z,,,
https://www.google.com/maps/place/Fusion+Electric/data=!4m7!3m6!1s0x87c0ec65700cc561:0x69ff0f1e9e68bce7!8m2!3d38.9657845!4d-94.7200067!16s%2Fg%2F1vhkl1pt!19sChIJYcUMcGXswIcR57xonh4P_2k,Fusion Electric,4.9,858,Electrician,"11530 W 90th St, Overland Park, KS 66214, United States","X78H+8X Overland Park, Kansas, USA",https://www.fusionkc.com/,+1 913-563-7975,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNY3U4SgbDbf_Oet0W_L6O414Y_BnZniuM01MvD=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:37.339Z,,,
https://www.google.com/maps/place/SJ+Electric+LLC/data=!4m7!3m6!1s0x87c0cbb66bfcee01:0xe491f69f6d41a4a8!8m2!3d39.0187629!4d-94.6954497!16s%2Fg%2F1262mv9cl!19sChIJAe78a7bLwIcRqKRBbZ_2keQ,SJ Electric LLC,4.7,26,Electrician,"9410 W 61st St, Merriam, KS 66203, United States","2893+GR Merriam, Kansas, USA",http://www.sjelectricllc.com/,+1 913-837-3549,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPYi6A3NT64ikGRnGv6YP7kGEoloaibNXhhtcRJ=w408-h289-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:42.340Z,,,
https://www.google.com/maps/place/Current+Solutions+Electric/data=!4m7!3m6!1s0x87c0efe9806d0bd3:0xe161e5c540f82369!8m2!3d39.0095212!4d-94.5750975!16s%2Fg%2F11jk_bxr1x!19sChIJ0wttgOnvwIcRaSP4QMXlYeE,Current Solutions Electric,4.9,297,Electrician,"6500 Troost Ave, Kansas City, MO 64131, United States","2C5F+RX Kansas City, Missouri, USA",http://www.cse-kc.com/,+1 816-551-2889,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP_jnN7NkV8v3cMW0RX-IOHFs8S1JEzztkisLE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:47.267Z,,,
https://www.google.com/maps/place/Scott+The+Electrician/data=!4m7!3m6!1s0x87c0ed040a962d41:0xa84199e01c4b5c52!8m2!3d39.0238425!4d-94.692639!16s%2Fg%2F1hc78g52l!19sChIJQS2WCgTtwIcRUlxLHOCZQag,Scott The Electrician,4.8,473,Electrician,"5801 Kessler Ln, Merriam, KS 66203, United States","28F4+GW Merriam, Kansas, USA",http://scotttheelectrician.com/,+1 913-403-1800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPmF8qp02lIFHV4JHLeYyul-LUV1OSdxbTuLjOl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:52.173Z,,,
https://www.google.com/maps/place/Power+Tech+Electric+Motors+LLC/data=!4m7!3m6!1s0x87c0eb4e22c9aa11:0x15ba04e07c1403a4!8m2!3d38.9646892!4d-94.7215795!16s%2Fg%2F1tm0cb5b!19sChIJEarJIk7rwIcRpAMUfOAEuhU,Power Tech Electric Motors LLC,3.7,3,Electric motor store,"9050 Cody St, Overland Park, KS 66214, United States","X77H+V9 Overland Park, Kansas, USA",http://www.usapowertech.com/,+1 913-888-4488,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zisGPCkOavDXpAqlTS2nJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.9515&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-01-10T22:59:57.051Z,,,
