placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Bona+Vie+Medical+Spa/data=!4m7!3m6!1s0x53545fc930a67d31:0xac2dbfe90329e338!8m2!3d43.4676107!4d-111.9873376!16s%2Fg%2F11kpv701g1!19sChIJMX2mMMlfVFMROOMpA-m_Law,Bona Vie Medical Spa,5.0,46,Medical spa,"3341 Valencia Dr, Idaho Falls, ID 83404, United States","F297+23 Idaho Falls, Idaho, USA",http://www.bonaviemedspa.com/,+1 208-529-5945,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMIOPfbGDUUOgUL61-7Yg-qhn5wjfoCIHEq83hp=w408-h326-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:08:56.170Z,,,
https://www.google.com/maps/place/The+Center+For+Aesthetics/data=!4m7!3m6!1s0x53545f23c8419b5d:0xb5745323397af7a2!8m2!3d43.4689336!4d-111.9865818!16s%2Fg%2F1tfhz7nw!19sChIJXZtByCNfVFMRovd6OSNTdLU,The Center For Aesthetics,4.9,238,Medical spa,"2375 E Sunnyside Rd G, Idaho Falls, ID 83404, United States","F297+H9 Idaho Falls, Idaho, USA",https://cfabeautyidahofalls.com/,+1 208-529-8232,Closes soon · 4 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPeXpdauVhV7v2Z6EIm2RXxINyRW12dCs4TR3ZI=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:01.543Z,Identifies as women-owned,,
https://www.google.com/maps/place/Madison+Avenue+Surgical+Center/data=!4m7!3m6!1s0x53545f8068fbccf1:0xaa66ac107ae33d49!8m2!3d43.4675811!4d-111.9970466!16s%2Fg%2F11lptzy7n3!19sChIJ8cz7aIBfVFMRST3jehCsZqo,Madison Avenue Surgical Center,5.0,7,Surgical center,"Idaho Falls, ID 83404, United States","F293+25 Idaho Falls, Idaho, USA",https://www.drmarkfreeman.com/about-us/madison-avenue-surgery-center/,+1 208-497-0535,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLz66erlRB5xCBS7aqgllj-J4Pz3JkIxrLnqtjSVTPOhXV-_u7g6iTpsYxICvr_IlU1Md1J3upUSZynuuEFZVHCBcBztqVJdJRWvkrTxe17n01Xm1amRwyk2P-mbm6j2oUxXO9=w408-h816-k-no,false,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6 am–4 pm,Closed,Closed,6:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:06.865Z,,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+Idaho+Falls/data=!4m7!3m6!1s0x53545ff13d6d11b1:0xb70db6770a43e44a!8m2!3d43.4671586!4d-111.9997258!16s%2Fg%2F11qb67725c!19sChIJsRFtPfFfVFMRSuRDCne2Dbc,Pure Infusion Suites of Idaho Falls,5.0,253,Medical Center,"3423 Merlin Dr, Idaho Falls, ID 83404, United States","F282+V4 Idaho Falls, Idaho, USA",https://pureinfusionsuites.com/locations/idaho-falls/,+1 208-217-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOdGEQzRCjJGtvjC2naiiwkM8Sv0RnWgqrYTkpE=w408-h245-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:11.743Z,,,
"https://www.google.com/maps/place/East+Falls+Cardiac,+Vascular,+and+Thoracic+Services/data=!4m7!3m6!1s0x53545f26f5a73827:0xca2646d9289dad49!8m2!3d43.4704881!4d-111.9930968!16s%2Fg%2F1td69jtj!19sChIJJzin9SZfVFMRSa2dKNlGJso","East Falls Cardiac, Vascular, and Thoracic Services",4.6,25,Specialized clinic,"2860 Channing Way Suite 220, Idaho Falls, ID 83404, United States","F2C4+5Q Idaho Falls, Idaho, USA",https://eastfallsclinics.com/locations/east-falls-cardiac-vascular-and-thoracic-services/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 208-800-6155,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNXA2J88X1K23KpLnr5cmIDu-ZNmHyGqwsTDJy9=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:16.584Z,,,
https://www.google.com/maps/place/The+Healing+Sanctuary-+Integrative+Medicine+%26+IV+Therapy/data=!4m7!3m6!1s0x53545949e7da93c5:0x9fbbb746c874c3f0!8m2!3d43.4865414!4d-112.0314604!16s%2Fg%2F11c5h1xhb9!19sChIJxZPa50lZVFMR8MN0yEa3u58,The Healing Sanctuary- Integrative Medicine & IV Therapy,4.7,482,Family practice physician,"187 E 13th St, Idaho Falls, ID 83404, United States","FXP9+JC Idaho Falls, Idaho, USA",https://www.healingsanctuary.clinic/,+1 208-497-0500,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMEsuF4zBbTvNbI87ICFdNvfPBB7Scs3lfriGnW=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:21.637Z,,,
"https://www.google.com/maps/place/David+Shelley,+MD/data=!4m7!3m6!1s0x53545f34dea1de1f:0xd8250f681414921c!8m2!3d43.4674036!4d-111.9884056!16s%2Fg%2F11kbws8k25!19sChIJH96h3jRfVFMRHJIUFGgPJdg","David Shelley, MD",4.3,3,Doctor,"3302 Valencia Dr, Idaho Falls, ID 83404, United States","F286+XJ Idaho Falls, Idaho, USA",https://binghamhealthcare.org/doctor/david-shelley-md/,+1 208-233-4938,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2IQhpTJev0Tz-k-iTiHsxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.47433&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:26.552Z,,,
https://www.google.com/maps/place/Ridgeline+Longevity+%26+Aesthetics/data=!4m7!3m6!1s0x53545fd72229749d:0x7cfe5cb79b0870e9!8m2!3d43.4624768!4d-111.9849528!16s%2Fg%2F11szc4nvp6!19sChIJnXQpItdfVFMR6XAIm7dc_nw,Ridgeline Longevity & Aesthetics,4.9,31,Medical spa,"2470 Jafer Ct, Idaho Falls, ID 83404, United States","F268+X2 Idaho Falls, Idaho, USA",https://ridgelineaesthetics.com/,+1 208-932-2330,"Open · Closes 5 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNPjdOnwgKtKGKZSoMv7Hxwspj0GZCgrrWYbjQV=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:31.789Z,,,
https://www.google.com/maps/place/Dr.+Stephen+Preece+M.D./data=!4m7!3m6!1s0x53545fc4c4bf474d:0x11adc940fcd4aee2!8m2!3d43.4791272!4d-112.0002371!16s%2Fg%2F11h6djkj0k!19sChIJTUe_xMRfVFMR4q7U_EDJrRE,Dr. Stephen Preece M.D.,5.0,3,Radiologist,"2001 S Woodruff Ave STE 17, Idaho Falls, ID 83404, United States","FXHX+MW Idaho Falls, Idaho, USA",http://tetonradiology.com/,+1 208-524-7237,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b6mrQzSa57kg-yJVinLZCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.44155&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:36.636Z,,,
https://www.google.com/maps/place/High+Valley+Dermatology/data=!4m7!3m6!1s0x53545f3068ce6d53:0x10c9b0cd2b359109!8m2!3d43.4640082!4d-111.9922578!16s%2Fg%2F1tfjkt2n!19sChIJU23OaDBfVFMRCZE1K82wyRA,High Valley Dermatology,4.8,1445,Dermatologist,"2085 Providence Way, Idaho Falls, ID 83404, United States","F275+J3 Idaho Falls, Idaho, USA",https://www.highvalleydermatology.com/,+1 208-525-4888,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-psKyOnQFWgV2RVX7RmdAGd9COqpL0twVFfWs=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-12-16T22:09:41.645Z,,,
