placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/USA+Vein+Clinics+-+Erie/data=!4m7!3m6!1s0x88327fa383e38787:0x75f90f9e65dcc6ea!8m2!3d42.1101614!4d-80.1298029!16s%2Fg%2F11hbsn9__k!19sChIJh4fjg6N_MogR6sbcZZ4P-XU,USA Vein Clinics - Erie,2.8,16,Medical clinic,"2057 W 8th St Ste 1, Erie, PA 16505, United States","4V6C+33 Erie, Pennsylvania, USA",https://www.usaveinclinics.com/company/locations/pennsylvania/office/erie/,+1 814-520-0411,,https://lh3.googleusercontent.com/p/AF1QipMiB_uWqV2x5tkcMu-tekgTxj0G2RLa2rJBsN65=w408-h259-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:25.269Z,,,,
"https://www.google.com/maps/place/Navalkishor+R+Udgiri,+MD/data=!4m7!3m6!1s0x8832811c5d7f1c6b:0x6eeef4f6e6c4175a!8m2!3d42.1122108!4d-80.0806342!16s%2Fg%2F11hdvs_sg_!19sChIJaxx_XRyBMogRWhfE5vb07m4","Navalkishor R Udgiri, MD",4.0,2,Vascular surgeon,"2315 Myrtle St Suite 120, Erie, PA 16502, United States","4W69+VP Erie, Pennsylvania, USA",https://findcare.ahn.org/Navalkishor-R-Udgiri,+1 814-456-9197,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pAqbUgAN9Da8frsIef2f8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.462&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:30.611Z,,,,
"https://www.google.com/maps/place/Matthew+Joseph+TerBush,+MD/data=!4m7!3m6!1s0x882d7fae15ae7e85:0xcd3d57e536768965!8m2!3d42.1347609!4d-80.0858779!16s%2Fg%2F11kk5ylzf9!19sChIJhX6uFa5_LYgRZYl2NuVXPc0","Matthew Joseph TerBush, MD",5.0,4,Vascular surgeon,"120 E 2nd St Floor 4, Erie, PA 16507, United States","4WM7+WJ Erie, Pennsylvania, USA",https://providers.upmc.com/provider/matthew-joseph-ter-bush/1598907?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=heart-vascular-nwpa-ny-matthew-terbush,+1 814-877-5600,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNeKctYsaicuK11tuPeQyBNlYc_ncHpCWdfISF2=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:36.146Z,,,,
https://www.google.com/maps/place/Dr.+Michael+Levy/data=!4m7!3m6!1s0x88327f835b0c452b:0x98492ff5cb9c905a!8m2!3d42.1101948!4d-80.1298475!16s%2Fg%2F11vl42rr9y!19sChIJK0UMW4N_MogRWpCcy_UvSZg,Dr. Michael Levy,,,Medical clinic,"2057 W 8th St Ste 1, Erie, PA 16505, United States","4V6C+33 Erie, Pennsylvania, USA",https://www.usaveinclinics.com/vein-specialist/michael-levy/,+1 814-520-0411,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y1wbF1U5_DTVMH52N3MXFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.04651&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:40.996Z,,,,
"https://www.google.com/maps/place/Dr.+Carl+G.+Lauer,+MD/data=!4m7!3m6!1s0x883280184fb4ab4f:0xd23171bb5751a4d9!8m2!3d42.1130366!4d-80.0783597!16s%2Fg%2F1tgs1l8s!19sChIJT6u0TxiAMogR2aRRV7txMdI","Dr. Carl G. Lauer, MD",,,Vascular surgeon,"145 W 23rd St #303, Erie, PA 16502, United States","4W7C+6M Erie, Pennsylvania, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5J4UERlLAaAkX3b_4AjWhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.9909&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:43.773Z,,,,
https://www.google.com/maps/place/AHN+Saint+Vincent+Hospital+-+Main+Building/data=!4m7!3m6!1s0x883280177bbafe49:0x395bbefd961683b9!8m2!3d42.11143!4d-80.0795492!16s%2Fm%2F0_86vk6!19sChIJSf66exeAMogRuYMWlv2-Wzk,AHN Saint Vincent Hospital - Main Building,3.0,340,Hospital,"232 W 25th St, Erie, PA 16544, United States","4W6C+H5 Erie, Pennsylvania, USA",https://erie.ahn.org/locations/saint-vincent-hospital,+1 814-452-5000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9uQ2g_nz_N6X89q2W1j_S-Qto1NsdrK__fRmR0er83YD3MLlxdr4saZ_6653coz5nPG2Szhc2P1IS6vG_83KhZYys8-pySoZ0MZa1_RyhjL7dU6hgqYOyHWOV68L9DjJMXX4Q=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:48.721Z,,,,
https://www.google.com/maps/place/AHN+Vascular+Surgery+at+Hardner+Building/data=!4m7!3m6!1s0x883281dc9782fde7:0xd670c7ddc3f28252!8m2!3d42.1122108!4d-80.0806342!16s%2Fg%2F11j1sqjl2w!19sChIJ5_2Cl9yBMogRUoLyw93HcNY,AHN Vascular Surgery at Hardner Building,,,Vascular surgeon,"2315 Myrtle St Suite 120, Erie, PA 16502, United States","4W69+VP Erie, Pennsylvania, USA",https://www.ahn.org/location-search/saint-vincent-vascular--endovascular-surgery-4920,+1 814-456-9197,"Closed · Opens 8 am Wed

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pAqbUgAN9Da8frsIef2f8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.462&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T22:25:53.651Z,,,,
https://www.google.com/maps/place/Tower+Health+Medical+Group+Vascular+Surgical+Specialists+-+West+Reading+Suite+1070/data=!4m7!3m6!1s0x89c67128adbf1601:0x708d2fc3b13311fb!8m2!3d40.331503!4d-75.9516591!16s%2Fg%2F1thtf2c6!19sChIJARa_rShxxokR-xEzscMvjXA,Tower Health Medical Group Vascular Surgical Specialists - West Reading Suite 1070,4.0,5,Surgical center,"301 S 7th Ave Suite 1070, West Reading, PA 19611, United States","82JX+J8 West Reading, Pennsylvania, USA",https://towerhealth.org/locations/tower-health-medical-group-vascular-surgical-specialists-west-reading-suite-1070,+1 484-628-2468,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rt01HDqhQ3LIH1ceu-HL0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.91983&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Reading+PA/@40.3369615,-75.9214385,14z",2025-12-16T22:26:07.546Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x89c67164d307714d:0xbbfdabeb735b848f!8m2!3d40.3411214!4d-75.9876335!16s%2Fg%2F11x6wb8873!19sChIJTXEH02RxxokRj4Rbc-ur_bs,Physicians Vein Clinics,5.0,12,Vascular surgeon,"320 Abington Dr, Wyomissing, PA 19610, United States","82R6+CW Wyomissing, Pennsylvania, USA",https://physiciansveinclinics.com/,+1 717-394-5401,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMyPj4WbbjC62o_oU71uxfZ8rVwA_3BDCqBd_JC=w408-h306-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Reading+PA/@40.3369615,-75.9214385,14z",2025-12-16T22:26:12.259Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bella+Medspa/data=!4m7!3m6!1s0x89c670d5ca520b29:0x603fc521265c26eb!8m2!3d40.3353323!4d-75.9433079!16s%2Fg%2F11b66cwqx0!19sChIJKQtSytVwxokR6yZcJiHFP2A,Bella Medspa,4.9,54,Laser hair removal service,"299 Penn Ave, Reading, PA 19611, United States","83P4+4M Reading, Pennsylvania, USA",https://bellamedspaonline.com/laser-hair-removal/reading-specials/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing-reading,+1 484-341-8239,"Open · Closes 8 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOBCLxZP_KcgsuoUv6wlYYL8rb02HG5rWwO-NCz=w428-h240-k-no,true,10 am–8 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Reading+PA/@40.3369615,-75.9214385,14z",2025-12-16T22:26:17.295Z,LGBTQ+ friendly,,,
