placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Massachusetts+General+Hospital+Center+For+Pain+Medicine/data=!4m7!3m6!1s0x89e3709a1e4f7e83:0xc54c4de3c110df47!8m2!3d42.3625506!4d-71.0680082!16s%2Fg%2F1tm8llpl!19sChIJg35PHppw44kRR98QweNNTMU,Massachusetts General Hospital Center For Pain Medicine,2.8,21,Pain control clinic,"Wang Center for Ambulatory Care, 15 Parkman St #340, Boston, MA 02114, United States","9W7J+2Q Boston, Massachusetts, USA",https://www.massgeneral.org/anesthesia/pain-management-center,+1 617-726-8810,Open · Closes 4 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eCSPbGH2XaVMPHALz1RP2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.72999&pitch=0&thumbfov=100,false,8 am–4 am,8 am–4 am,8 am–4 am,Closed,Closed,8 am–4 am,8 am–4 am,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:36:43.146Z,,,,
https://www.google.com/maps/place/Tufts+Medical+Center+Pain+Management/data=!4m7!3m6!1s0x89e37a773f8bc353:0x16b9d2f9b2f0633b!8m2!3d42.3491249!4d-71.0634266!16s%2Fg%2F11bwkhy7my!19sChIJU8OLP3d644kRO2PwsvnSuRY,Tufts Medical Center Pain Management,3.7,3,Medical clinic,"South Building, 860 Washington St 5th Floor, Boston, MA 02111, United States","8WXP+JJ Boston, Massachusetts, USA",https://www.tuftsmedicine.org/get-care/locations/tufts-medical-center/tufts-medical-center-pain-managment?utm_source=Yext&utm_medium=Listings%20Management,+1 617-636-6208,"Open · Closes 5 pm

Confirmed by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AkZveyZRKFpUTGWREeHr2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.68378&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:36:49.011Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Zacharia+Isaac,+MD/data=!4m7!3m6!1s0x89e370916258adc3:0xf089e78bfdcd45c1!8m2!3d42.3678749!4d-71.0649526!16s%2Fg%2F1tczwyw8!19sChIJw61YYpFw44kRwUXN_YvnifA","Dr. Zacharia Isaac, MD",4.9,10,Pain management physician,"125 Nashua St, Boston, MA 02114, United States","9W9P+42 Boston, Massachusetts, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PUmbycvxWNh6dDjiuv3AJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.260395&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:36:51.656Z,,,,
https://www.google.com/maps/place/Lee+Pain+Relief+Center/data=!4m7!3m6!1s0x89e37a78f400300d:0x3eaed0562c2832d8!8m2!3d42.3510451!4d-71.057066!16s%2Fg%2F1pp2xbnc4!19sChIJDTAA9Hh644kR2DIoLFbQrj4,Lee Pain Relief Center,4.4,10,Acupuncture clinic,"112 South St G, Boston, MA 02111, United States","9W2V+C5 Boston, Massachusetts, USA",http://www.leepainrelief.com/,+1 617-451-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPj-CkvksPqLz9hw1vzl2_RkXfWF5Lvtmp-Bn1V=w408-h297-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:36:56.372Z,,,,
https://www.google.com/maps/place/Boston+Spine+and+Performance/data=!4m7!3m6!1s0x89e37bf29b21ac29:0x60b7cd76160fcf54!8m2!3d42.3497125!4d-71.0800239!16s%2Fg%2F11n10cg9bn!19sChIJKawhm_J744kRVM8PFnbNt2A,Boston Spine and Performance,5.0,105,Chiropractor,"715 Boylston St Suite 120, Boston, MA 02116, United States","8WX9+VX Boston, Massachusetts, USA",https://www.bostonspineperformance.com/,+1 617-209-9715,"Open · Closes 7 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMVX2oEvDK0AJOp5byxoeywJXvbqk8FZy1TeeGw=w426-h240-k-no,true,12–7 pm,7 am–7 pm,7 am–2:30 pm,9:30 am–1:30 pm,Closed,3–7 pm,7 am–2 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:01.333Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Wilfred+L.+Hynes+Jr,+MD/data=!4m7!3m6!1s0x89e37a7713bc4c97:0xbc477c404efbb924!8m2!3d42.3499678!4d-71.0633276!16s%2Fg%2F1vp705sc!19sChIJl0y8E3d644kRJLn7TkB8R7w","Dr. Wilfred L. Hynes Jr, MD",5.0,1,Pain management physician,"750 Washington St, Boston, MA 02111, United States","8WXP+XM Boston, Massachusetts, USA",http://www.floatinghospital.org/,+1 617-636-6044,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ji1MhAyWycEQmsmyuq-nGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.33915&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:03.993Z,,,,
https://www.google.com/maps/place/Back+Bay+Health/data=!4m7!3m6!1s0x89e37a0b7db4c793:0xccd29178a05eb524!8m2!3d42.3515697!4d-71.0729731!16s%2Fg%2F11c5_t7mz3!19sChIJk8e0fQt644kRJLVeoHiR0sw,Back Bay Health,5.0,67,Chiropractor,"437 Boylston St Floor 4, Boston, MA 02116, United States","9W2G+JR Boston, Massachusetts, USA",https://www.backbayhealth.com/,+1 724-554-2795,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPuT2VkK57YwLZBj4k15GFBYuounuEX9fTEAGLl=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:08.956Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Musa+M.+Aner,+MD/data=!4m7!3m6!1s0x89e3798da35fdbc7:0x6aca4e438f64a2c7!8m2!3d42.339945!4d-71.1055495!16s%2Fg%2F1xn_pd4_!19sChIJx9tfo41544kRx6Jkj0NOymo","Dr. Musa M. Aner, MD",5.0,2,Pain management physician,"330 Brookline Ave, Boston, MA 02215, United States","8VQV+XQ Boston, Massachusetts, USA",,+1 617-278-8000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cCbHeCCkrcaHR1N5_vt9bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.26753&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:11.698Z,,,,
https://www.google.com/maps/place/Carbon+Health+Immediate+%26+Primary+Care+Boston+-+Back+Bay/data=!4m7!3m6!1s0x89e37b482f8ee69d:0x6a857a956f7d6019!8m2!3d42.3518033!4d-71.0721548!16s%2Fg%2F11l2h28836!19sChIJneaOL0h744kRGWB9b5V6hWo,Carbon Health Immediate & Primary Care Boston - Back Bay,4.6,289,Urgent care center,"399 Boylston St, Boston, MA 02116, United States","9W2H+P4 Boston, Massachusetts, USA",https://carbonhealth.com/locations/boston-ma-back-bay-boylston?utm_source=gmb&utm_medium=referral&utm_campaign=boston-ma-back-bay-boylston&utm_content=website,+1 857-416-9218,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPambCY18rPj_ZyUXUskX--uvP8WXUf2gkRawvy=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,12–7 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:16.542Z,,,,
https://www.google.com/maps/place/Boston+Concierge+Orthopedics/data=!4m7!3m6!1s0x89e37bff151a94af:0xbeb96dd8907f15ec!8m2!3d42.3515126!4d-71.0761116!16s%2Fg%2F11srr8tvqc!19sChIJr5QaFf9744kR7BV_kNhtub4,Boston Concierge Orthopedics,4.8,17,Orthopedic surgeon,"115 Newbury St #5th, Boston, MA 02116, United States","9W2F+JH Boston, Massachusetts, USA",https://bostonconciergeorthopedics.com/,+1 978-969-3624,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO1gsAV3wWpwc2TsuM-XfNsdQeug44x7QIcfc3C=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-28T18:37:21.372Z,,,,
