placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/UR+Medicine+Mental+Health+%26+Wellness+%E2%80%93+Strong+Minds/data=!4m7!3m6!1s0x89d6b54d8ed11fdb:0x470a38460e51a722!8m2!3d43.1601447!4d-77.6023836!16s%2Fg%2F11w23jb0md!19sChIJ2x_Rjk211okRIqdRDkY4Ckc,UR Medicine Mental Health & Wellness – Strong Minds,5.0,1,Medical clinic,"150 N Chestnut St, Rochester, NY 14604, United States","596X+32 Rochester, New York, USA",https://www.urmc.rochester.edu/locations/mhw-general-adult-outpatient-services,+1 585-273-5050,Closed · Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ZNXN2ctJ9eCUm-y_E-lgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.217981&pitch=0&thumbfov=100,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:15.182Z,,
https://www.google.com/maps/place/UR+Medicine+Mental+Health+%26+Wellness+%E2%80%93+Adult+Outpatient+Services/data=!4m7!3m6!1s0x89d6b4d58350a619:0x443a708a746ae2f4!8m2!3d43.1601447!4d-77.6023836!16s%2Fg%2F126192wnt!19sChIJGaZQg9W01okR9OJqdIpwOkQ,UR Medicine Mental Health & Wellness – Adult Outpatient Services,2.6,21,Mental health service,"150 N Chestnut St, Rochester, NY 14604, United States","596X+32 Rochester, New York, USA",https://www.urmc.rochester.edu/mental-health-wellness/adult-services/outpatient.aspx,+1 585-273-5050,Closed · Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Twge4J2CDcgkAqb4Fa66Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.73727&pitch=0&thumbfov=100,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:21.249Z,LGBTQ+ friendly,
https://www.google.com/maps/place/RRH+Behavioral+Health+Center/data=!4m7!3m6!1s0x89d6b59138d5b379:0x7f8a17fce9ba0c86!8m2!3d43.1497926!4d-77.5957221!16s%2Fg%2F1tlc91f5!19sChIJebPVOJG11okRhgy66fwXin8,RRH Behavioral Health Center,2.4,83,Mental health clinic,"224 Alexander St, Rochester, NY 14607, United States","4CX3+WP Rochester, New York, USA",https://www.rochesterregional.org/locations/behavioral-health/gbhc?y_source=1_OTkwMTA2MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-7770,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOvpUC8s09p2Zi6Vkw420rGaoqY_GW_r6imX-oi=w426-h240-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:26.570Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Mental+Health+Association+of+Rochester+%2F+Monroe+County,+Inc./data=!4m7!3m6!1s0x89d6b5a27e4cee97:0xaad202855c1a134!8m2!3d43.1585377!4d-77.5843293!16s%2Fg%2F1tj92jrj!19sChIJl-5MfqK11okRNKHBVSggrQo","Mental Health Association of Rochester / Monroe County, Inc.",4.3,16,Mental health service,"274 N Goodman St d103, Rochester, NY 14607, United States","5C58+C7 Rochester, New York, USA",http://www.mharochester.org/,+1 585-325-3145,"Closed · Opens 9 am Tue

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPdgA54kmkfqfOJFtJ_r0HjmjekGfus6D5ME5SC=w408-h265-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:31.653Z,,
"https://www.google.com/maps/place/Strong+Behavioral+Health+(Psychiatry)/@43.1219215,-77.6279373,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b4cc005c5059:0xd4e6c79474155311!8m2!3d43.1219215!4d-77.6279373!16s%2Fg%2F12hmnb6gy",Strong Behavioral Health (Psychiatry),2.5,14,Mental health service,"601 Elmwood Ave, Rochester, NY 14642, United States","49CC+QR Rochester, New York, USA",https://www.urmc.rochester.edu/mental-health-wellness.aspx,+1 585-275-2100,,,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:36.360Z,,
https://www.google.com/maps/place/RRH+Evelyn+Brandon+Mental+Health+Center/data=!4m7!3m6!1s0x89d6b45caa9dcc8d:0x1b6496bdebe3c783!8m2!3d43.1657763!4d-77.6251465!16s%2Fg%2F1tj4cgn_!19sChIJjcydqly01okRg8fj672WZBs,RRH Evelyn Brandon Mental Health Center,2.9,41,Mental health service,"81 Lake Ave, Rochester, NY 14608, United States","598F+8W Rochester, New York, USA",https://www.rochesterregional.org/locations/behavioral-health/evelyn-brandon?y_source=1_OTkwMTA1NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-368-6900,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP-vm45AHnTG9bs_cS3hmZH5-4Jf7kAsaKIcsHF=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:41.412Z,LGBTQ+ friendly,
https://www.google.com/maps/place/UR+Medicine+Mental+Health+%26+Wellness+%E2%80%93+Psychiatric+Emergency+Department/data=!4m7!3m6!1s0x89d6b5c1e73b7b2b:0xfa9e537b21b28e5f!8m2!3d43.1231147!4d-77.624972!16s%2Fg%2F11f637cyw6!19sChIJK3s758G11okRX46yIXtTnvo,UR Medicine Mental Health & Wellness – Psychiatric Emergency Department,1.1,21,Emergency care service,"601 Elmwood Ave, Rochester, NY 14642, United States","49FG+62 Rochester, New York, USA",https://www.urmc.rochester.edu/mental-health-wellness/emergency-services/psych-ed.aspx,+1 585-275-4501,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PD4VE1bO4Bpc5WzRLYs-hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.22195&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:46.979Z,LGBTQ+ friendly,
https://www.google.com/maps/place/RRH+Mental+Health+Center/data=!4m7!3m6!1s0x89d6b67e5e45de07:0xc836515d84922d58!8m2!3d43.1960902!4d-77.6051716!16s%2Fg%2F11h58066yr!19sChIJB95FXn621okRWC2ShF1RNsg,RRH Mental Health Center,3.2,24,Mental health clinic,"490 East Ridge Road, Rochester, NY 14621, United States","59WV+CW Rochester, New York, USA",https://www.rochesterregional.org/locations/behavioral-health/rmhc?y_source=1_OTkwMDg4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-2500,Open · Closes 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPTGSfVCr1cIQTZ_Impe3Gf-58I1CyWQzqtO-pE=w426-h240-k-no,true,8 am–12 am,"12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–5 am",Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:52.624Z,LGBTQ+ friendly,
https://www.google.com/maps/place/RRH+Behavioral+Health+Center/data=!4m7!3m6!1s0x89d6b3c886ac3b53:0x38dc8484b25b315!8m2!3d43.1850755!4d-77.6881209!16s%2Fg%2F1th24s_x!19sChIJUzushsiz1okRFbMlS0jIjQM,RRH Behavioral Health Center,2.5,28,Mental health clinic,"100 Pinewild Dr #2a, Rochester, NY 14606, United States","58P6+2Q Rochester, New York, USA",https://www.rochesterregional.org/locations/behavioral-health/greece-canal-ponds?y_source=1_OTkwMTA1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-368-6700,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM-HFwtUUNFYTi2XdfW53jtr6kmFCZwu7gtjQmK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:04:58.328Z,LGBTQ+ friendly,
https://www.google.com/maps/place/FLACRA+-+Mental+Health+Services/data=!4m7!3m6!1s0x89d6b5a7c511966d:0x596cd306c87e7869!8m2!3d43.155059!4d-77.595453!16s%2Fg%2F11g8yl5z02!19sChIJbZYRxae11okRaXh-yAbTbFk,FLACRA - Mental Health Services,2.9,29,Mental health clinic,"339 East Ave Suite 303, Rochester, NY 14604, United States","5C43+2R Rochester, New York, USA",https://www.flacra.org/mental-health,+1 585-434-2633,"Closed · Opens 8 am Tue

Confirmed by phone call 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPonuKdTSKX3-BEHf1-b79i_lRuA8q-P25nHcpr=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T02:05:04.204Z,LGBTQ+ friendly,
