placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x89b7b60791c1d4bd:0x306b5fb54c95180d!8m2!3d38.9256504!4d-77.1017414!16s%2Fg%2F126457sc7!19sChIJvdTBkQe2t4kRDRiVTLVfazA,Roto-Rooter Plumbing & Water Cleanup,4.8,2663,Plumber,"5125 MacArthur Blvd NW Ste 13, Washington, DC 20016, United States","WVGX+78 Washington, District of Columbia, USA",https://www.rotorooter.com/washingtondc/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 202-921-9873,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNJ2h3pYYsBmlM_jVb5R-iHIyIRXe8wOSXN-pM1=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:11:44.847Z,,,
https://www.google.com/maps/place/District+Capital+Services+LLC/data=!4m7!3m6!1s0x60e541df2b43f70f:0xec7ff4a20035665d!8m2!3d38.8774094!4d-77.0052106!16s%2Fg%2F11rrqb623r!19sChIJD_dDK99B5WARXWY1AKL0f-w,District Capital Services LLC,4.9,239,Plumber,"125 L St SE, Washington, DC 20003, United States","VXGV+XW Washington, District of Columbia, USA",http://districtcapitalservices.com/,+1 202-468-1315,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP9nwQUdhELpmlTADokHBWzVI1uWvvnWQvGUtq8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:11:51.085Z,,,
https://www.google.com/maps/place/Haynes+Plumbing/data=!4m7!3m6!1s0x89b7b7c2f7329e09:0xe6586318977bdd42!8m2!3d38.914261!4d-77.0354649!16s%2Fg%2F1tp284mb!19sChIJCZ4y98K3t4kRQt17lxhjWOY,Haynes Plumbing,4.7,111,Plumber,"1521 S St NW, Washington, DC 20009, United States","WX77+PR Washington, District of Columbia, USA",https://dcwashingtonplumber.com/,+1 202-588-1884,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPbRv7aNzPiBjtCh_cu3_FQtMkMWWnrs15Uw0tz=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:11:55.976Z,,,
https://www.google.com/maps/place/Plumber+In+DC/data=!4m7!3m6!1s0x89b7c81b294e4999:0xd6f5c6d60ba1f78d!8m2!3d38.9326792!4d-77.0222984!16s%2Fg%2F11bwc5cdr4!19sChIJmUlOKRvIt4kRjfehC9bG9dY,Plumber In DC,4.2,30,Plumber,"620 Park Rd NW #22, Washington, DC 20010, United States","WXMH+33 Washington, District of Columbia, USA",https://plumberindc.com/,+1 202-810-0624,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNRuZXScUa8gwe2Y5LKPnWlLgOUWF5M01cXXTBy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:01.075Z,,,
"https://www.google.com/maps/place/Spartan+Plumbing,+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x89b7b7bbcfd7a0eb:0x26033c1d91ba1091!8m2!3d38.900976!4d-77.0412811!16s%2Fg%2F1vgx1n85!19sChIJ66DXz7u3t4kRkRC6kR08AyY","Spartan Plumbing, Heating and Air Conditioning",4.0,216,Plumber,"1776 I St NW #900, Washington, DC 20006, United States","WX25+9F Washington, District of Columbia, USA",https://www.spartanman.com/,+1 202-559-0339,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNTD-Nq61oMUlw9Q-ZIvQnnP68w1ZAdsnX54hfB=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:06.091Z,,,
https://www.google.com/maps/place/Sky+Plumbing+Services+-+Montgomery+County+%26+DC/data=!4m7!3m6!1s0x89b7cf877863c465:0x281117b76b538967!8m2!3d39.0725735!4d-77.2080926!16s%2Fg%2F11gvzcb68m!19sChIJZcRjeIfPt4kRZ4lTa7cXESg,Sky Plumbing Services - Montgomery County & DC,4.9,157,Plumber,,,https://skyplumbingmd.com/,+1 240-207-1212,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPpe51ZswU-Z5lkkxm9ol0J7QCgLrWuQxD0lNpN=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:11.050Z,,,
"https://www.google.com/maps/place/Magnolia+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x89b7c7c52ca68d9b:0xbb5599f2e5af9d05!8m2!3d38.9514731!4d-76.9990905!16s%2Fg%2F1tnjkgc4!19sChIJm42mLMXHt4kRBZ2v5fKZVbs","Magnolia Plumbing, Heating & Cooling",4.4,1324,Plumber,"600 Gallatin St NE, Washington, DC 20017, United States","X222+H9 Washington, District of Columbia, USA",https://magnoliacompanies.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=1SEO_SM,+1 888-829-8510,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwVpvZJkmrPYhmvNcNlxp44HYHU1bCpcsQcfG2qxZSqDgq9_rJc6hdpflLokigU7vfs-yf8u8G4AXbjGHL2hYJn1-8zvlqNAmHcZxLX4QxEajUs2XmBgBM_LTM4EgYjHcjy77EtIA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:15.926Z,,,
"https://www.google.com/maps/place/Fry+Plumbing,+Heating+And+Air+Conditioning+Corp./data=!4m7!3m6!1s0x89b7b9afefc965fd:0xb7e105ec4d19159d!8m2!3d38.9034942!4d-77.0010947!16s%2Fg%2F11nt3xj6hh!19sChIJ_WXJ76-5t4kRnRUZTewF4bc","Fry Plumbing, Heating And Air Conditioning Corp.",4.9,87,Heating contractor,"327 L St NE REAR, Washington, DC 20002, United States","WX3X+9H Washington, District of Columbia, USA",https://www.fryplumbing.com/,+1 202-769-0338,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP-XxO2do4jJmZpdTe97ctPuVd9fDIYT4Ycni_y=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:20.769Z,,,
https://www.google.com/maps/place/Plumb+Right+Plumbing/data=!4m7!3m6!1s0x89b7b815a14c4f11:0x38f497b028c83d94!8m2!3d38.9206257!4d-77.027711!16s%2Fg%2F1vxw94ns!19sChIJEU9MoRW4t4kRlD3IKLCX9Dg,Plumb Right Plumbing,4.3,23,Plumber,"1121 Florida Ave NW, Washington, DC 20002, United States","WXCC+7W Washington, District of Columbia, USA",http://www.dcmasterplumber.com/,+1 202-234-4400,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO9jsTbk0TVXqq6ntNk-mgYyBBq4qhtIE-L9IRd=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:25.703Z,true,,
https://www.google.com/maps/place/Medert+Services+LLC/data=!4m7!3m6!1s0x4d4bb1292d6d1a4f:0x18d1bca61254f38c!8m2!3d38.804821!4d-77.2369665!16s%2Fg%2F11s56mmhmk!19sChIJTxptLSmxS00RjPNUEqa80Rg,Medert Services LLC,4.7,40,Plumber,,,https://medertservices.com/,+1 859-457-6698,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPr9AtJAV80JPOJELo1i2amD6ERQ4HEoGmSr_saAle9avUrCYCm7zWUFv8oCvP3fESCo_v6mwAryjbfSbRqd0JqWmKTJ5NEsXAsm4M4Eb8mKDwALbcVu87X4M7DKVQCI3_ApvIxQ=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-11T03:12:30.611Z,,,
