placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Butlers+Tree+Service/data=!4m7!3m6!1s0x880e602274c4303d:0xbba3c8ff67a666f5!8m2!3d41.5667763!4d-88.1614541!16s%2Fg%2F11g8hhwn38!19sChIJPTDEdCJgDogR9WamZ__Io7s,Butlers Tree Service,4.8,68,Tree service,"2416 Essington Rd, Joliet, IL 60435, United States","HR8Q+PC Joliet, Illinois, USA",https://m.facebook.com/Butlers-Tree-Service-1003136113115998/,+1 630-802-4761,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjVw4ly3ctHr9j4WV0fCIFYN1l7i1P1btix5ayihkymK9YsM8HKvpJr2kRkHlMEqKHjQ5UO3quG3bdMR_3zwKlyhhER1SPZ_cI12_0X8-W85rN6u8AFNhvdgxyRWa7cmN77WZW=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:30.632Z,,,,
https://www.google.com/maps/place/Ginkgo+Landscaping/data=!4m7!3m6!1s0x880e665b8caefb17:0x6b05b5cb51880fa2!8m2!3d41.5300515!4d-88.0447537!16s%2Fg%2F1td_c871!19sChIJF_uujFtmDogRog-IUcu1BWs,Ginkgo Landscaping,4.8,37,Tree service,"225 Harwood St, Joliet, IL 60432, United States","GXJ4+23 Joliet, Illinois, USA",http://www.ginkgolandscaping.com/,+1 815-726-1189,"Closed · Opens 8:30 am Wed

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoFVaAeTqeoGPVggqi2UrXqwP_ktIBDT-t7_vVNjpylJLQVrOehGTfHjAibWOAgcdKbr2lxsRDEGuLmVKYKPQSdBw56P8xtD56YgBoPXO01CCo2TiPm08vC0Wt2fws6A3UqRcE=w408-h306-k-no,true,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–3 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:36.074Z,,,,
https://www.google.com/maps/place/Joliet+Tree+Service+Specialists/data=!4m7!3m6!1s0x880e63ee639d926d:0x4fe441ca3c5aa8dd!8m2!3d41.5282886!4d-88.145544!16s%2Fg%2F11fr_krf3x!19sChIJbZKdY-5jDogR3ahaPMpB5E8,Joliet Tree Service Specialists,5.0,1,Tree service,,,http://www.joliettreespecialists.com/,+1 815-900-5035,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKXF_qWTUuPUnF05As0bRbt3rX3wVQCai_Fu3fBPixm2XZZLdBqi-x64pxk0oH75pJSctusgkVdZWofB1NetA4Ld52-AW3Myg3IjcQyFXoT-bRmqGnfvX9r-tJbLvj3SOtQBhOvw=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:41.258Z,,,,
https://www.google.com/maps/place/Reasonable+Tree+Experts/data=!4m7!3m6!1s0x880e6734efa207c7:0xca7044f7c936a8c7!8m2!3d41.5553928!4d-88.0865878!16s%2Fg%2F1td7jb0t!19sChIJxwei7zRnDogRx6g2yfdEcMo,Reasonable Tree Experts,4.8,42,Tree service,"1624 Broadway St, Crest Hill, IL 60403, United States","HW47+59 Crest Hill, Illinois, USA",https://www.rtreepro.com/,+1 815-726-8192,"Closed · Opens 7:30 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiCG-ImUGMeBw_1nCbxzZWFRMHzCiO3py9m61sCnLLcbF5uqdaTdaoZCc1Omva2b0ZU6nZ8_pHyrn3jTaqa-0T5oMmkOebq9lclXlugsAbJqGgaoEXkgqmXW4_70HYELnxorgRTmiX7aVW=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–12 pm,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:46.177Z,,,,
https://www.google.com/maps/place/Mendoza+Tree+Service/data=!4m7!3m6!1s0x880e6667d2d25913:0x225dbcb5394b2876!8m2!3d41.525795!4d-88.060658!16s%2Fg%2F11g020f_r5!19sChIJE1nS0mdmDogRdihLObW8XSI,Mendoza Tree Service,4.8,57,Tree service,"90 Bissel St, Joliet, IL 60432, United States","GWGQ+8P Joliet, Illinois, USA",https://mendoz1treeservice.wixsite.com/treeservice,+1 815-905-6423,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFReiTQsI4sjxBMlVOKNiHrqxWhm4eVPs20UV5vQ0M194avUhGg4v3EeZ6DB7Dx6phvwWW6LlwiX9I58l6uOQJNQtYWaG_WB6VMzwH9NzaneZ95RqgfgQPsCl3t1oDsNv7Kqn_Jvg=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:50.898Z,,,,
https://www.google.com/maps/place/In+Abel+We+Trust+Tree+Maintenance/data=!4m7!3m6!1s0x880e6615e79fd687:0x620226bcc7de1334!8m2!3d41.523178!4d-88.0268335!16s%2Fg%2F1tfc2m0j!19sChIJh9af5xVmDogRNBPex7wmAmI,In Abel We Trust Tree Maintenance,4.4,21,Tree service,"2219 E Washington St, Joliet, IL 60433, United States","GXFF+77 Joliet, Illinois, USA",,+1 815-588-2235,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f9uwx7WadDAHMKyAzTxMBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.97375&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:46:55.742Z,,,,
https://www.google.com/maps/place/Luis+m+tree+service+%26+landscaping+inc./data=!4m7!3m6!1s0x880e6504cb174cdd:0xd6c2a82366eb81cc!8m2!3d41.4967929!4d-88.060328!16s%2Fg%2F11lgxmvkhb!19sChIJ3UwXywRlDogRzIHrZiOowtY,Luis m tree service & landscaping inc.,4.5,8,Tree service,"809 Manhattan Rd, Joliet, IL 60433, United States","FWWQ+PV Joliet, Illinois, USA",,+1 773-807-1511,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG0qNpkaemNgirzu3WW2PsentCvVqiykO2pyc9PA4t55cySmoXmp7_QwHTEje9u9F-fLcT8b7dxO4QHPI4jOIfhZZOyGd6uZ4FKy8TgbzKYCuMLCIBA2gAjU8BY15Sdyy7kvyX=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:47:00.605Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/moca+and+son+tree+service/data=!4m7!3m6!1s0x880e6199d4c51007:0xb63cc9c879dcb0eb!8m2!3d41.5140304!4d-88.1133076!16s%2Fg%2F11pxn4xv3_!19sChIJBxDF1JlhDogR67DcecjJPLY,moca and son tree service,5.0,1,Tree service,"422 Earl Ave, Joliet, IL 60436, United States","GV7P+JM Joliet, Illinois, USA",,+1 815-836-9262,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm0XFaa4HMUEPiAHm3PzaYV7cp_9lU8XG1NyMEvSrWOeyOg--m9xekFEhYB8pOdsT8vszh5cmcWJgx901PqfLwQoS8UUVstflmn_EtxgqOzEjUytrrSNwhx2C8fZtM8JYg_dLv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:47:05.582Z,,,,
https://www.google.com/maps/place/Timber+Takeaway+Tree+Care/data=!4m7!3m6!1s0x880e67617c1a3321:0x8cadbb803497cb5c!8m2!3d41.5167593!4d-88.0754527!16s%2Fg%2F11yd5t3964!19sChIJITMafGFnDogRXMuXNIC7rYw,Timber Takeaway Tree Care,4.4,7,Tree service,"206 4th Ave, Joliet, IL 60433, United States","GW8F+PR Joliet, Illinois, USA",https://www.timbertakeaway.com/,,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUvmjvt7jRKBWNAOjAkgMyKb_cJebuee0dfvwhyo-IAfF6LHqCnxHJWyDe65exlOffruqyjSELw34cx2AHHV6mocSyyI1R64vQpI5o11OuZKcGOX32IhIGhtrL9JCtMI6y08nCZrvJwnc=w408-h725-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:47:10.546Z,,,,
https://www.google.com/maps/place/Franco+Tree+Service/data=!4m7!3m6!1s0x81eed1a639c86f61:0x26ea0edf38fa305a!8m2!3d41.5284444!4d-88.0767697!16s%2Fg%2F11kpfcndy3!19sChIJYW_IOabR7oERWjD6ON8O6iY,Franco Tree Service,5.0,5,Tree service,"207 Mc Roberts St, Joliet, IL 60432, United States","GWHF+97 Joliet, Illinois, USA",,+1 903-787-0804,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwMq88AKYr9WNZPNBIK0GMw3V3L8fgc9koKjRdSoIbZjMPp5zgBTgBGCY5ft8D90zn8Nn3gUx-t1_DHdsOKprxc_5_GxS5wY7joYHQeBkWaIyKsy5r_4IJuwEEriIT117Xu_o=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-04-29T04:47:15.314Z,,,,
