placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/The+FARM:+Functional+Athletic+Rehabilitation+%26+Movement/data=!4m7!3m6!1s0x8889164d99ab2505:0x9124e1443ae633cb!8m2!3d33.3684934!4d-86.6640035!16s%2Fg%2F1ptw924q1!19sChIJBSWrmU0WiYgRyzPmOkThJJE,The FARM: Functional Athletic Rehabilitation & Movement,5.0,374,Chiropractor,"203 Narrows Pkwy Suite A, Birmingham, AL 35242, United States","989P+99 Birmingham, Alabama, USA",http://www.chirofarm.com/,+1 205-419-1595,"Closed · Opens 11 am

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN_4TI4yINe7Rp4VLnO3ro-FWbA3JLlmb6G4hBr=w425-h240-k-no,true,11 am–6 pm,7 am–2 pm,7 am–2 pm,11 am–6 pm,7 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:15:49.487Z,,,,
https://www.google.com/maps/place/Sparrow+Health+%26+Performance/data=!4m7!3m6!1s0x888922e5aae93a51:0x3adb7be76df04e0d!8m2!3d33.4072171!4d-86.6657568!16s%2Fg%2F11hbpndwwv!19sChIJUTrpquUiiYgRDU7wbed72zo,Sparrow Health & Performance,4.8,106,Naturopathic practitioner,"611 Doug Baker Blvd Suite 214, Birmingham, AL 35242, United States","C84M+VM Birmingham, Alabama, USA",http://www.sparrowclinic.com/,+1 205-783-1020,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQNUk1lWcyFS-XPjXhyGSK_NLv2OPOMfRecSpu=w408-h725-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:15:55.523Z,,,,
https://www.google.com/maps/place/Off+Beet+Holistic+Nutrition/data=!4m7!3m6!1s0x88892585d16641c5:0x1c105025a59cb457!8m2!3d33.3071645!4d-86.7899446!16s%2Fg%2F11v3q7f2kc!19sChIJxUFm0YUliYgRV7ScpSVQEBw,Off Beet Holistic Nutrition,5.0,51,Holistic medicine practitioner,"2080 Co Rd 33, Pelham, AL 35124, United States","8646+V2 Pelham, Alabama, USA",https://www.offbeetholisticfdn.com/,+1 205-538-0782,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bw8MNysaUD-Alwxt3dSihA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.36726&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:00.891Z,,,,
https://www.google.com/maps/place/Well+Rooted+Functional+Medicine/data=!4m7!3m6!1s0x4715fbba88eb4987:0xb9a251549d5ff9e2!8m2!3d33.4290161!4d-86.7057145!16s%2Fg%2F11wmh_fj7l!19sChIJh0nriLr7FUcR4vlfnVRRork,Well Rooted Functional Medicine,5.0,4,Medical clinic,"300 Cahaba Park Cir Ste 209, Birmingham, AL 35242, United States","C7HV+JP Birmingham, Alabama, USA",https://www.wellrootedal.com/,+1 205-202-1613,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNOdgpx3WJ5n9PlgjybY4gFfeo0Z202HvyOIeej=w408-h408-k-no,true,Closed,8 am–4 pm,Closed,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:06.509Z,,,,
https://www.google.com/maps/place/Fogo+Justin+W+DC/data=!4m7!3m6!1s0x88893e50dc905cab:0x5a1eca520f83fe31!8m2!3d33.3491037!4d-86.6356335!16s%2Fg%2F1tcw4d24!19sChIJq1yQ3FA-iYgRMf6DD1LKHlo,Fogo Justin W DC,4.9,21,Chiropractor,"398 Chesser Dr Suite 2, Chelsea, AL 35043, United States","89X7+JP Chelsea, Alabama, USA",http://www.chelseafamilychiro.com/,+1 205-678-1000,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMxXUa3DWWASdoTm_bnM3v-AD9nB-O2AZzIplOR=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–1:30 pm,7:30 am–5:30 pm,7:30 am–1:30 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:11.549Z,,,,
https://www.google.com/maps/place/Health+Inc/data=!4m7!3m6!1s0x8889243044788a3b:0xcb0c99fdbe049f7f!8m2!3d33.4076869!4d-86.6302718!16s%2Fg%2F11c326zlk2!19sChIJO4p4RDAkiYgRf58Evv2ZDMs,Health Inc,4.8,24,Wellness center,"50 Manning Pl, Birmingham, AL 35242, United States","C959+3V Birmingham, Alabama, USA",http://www.healthinc.org/,+1 205-664-7707,Open · Closes 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipPMAfz8DW22Eq-VmFZvjQdxPzfWRYM3ZPBIDCU=w408-h298-k-no,true,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–6 pm","8 am–12 pm, 2–5 pm","9 am–12 pm, 2–4 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:17.101Z,,,,
https://www.google.com/maps/place/Naturally+Healthy+Lifestyles/data=!4m7!3m6!1s0x8889164bcaf5764f:0x6ccceb62f241265a!8m2!3d33.4199571!4d-86.6975264!16s%2Fg%2F11d_76s66p!19sChIJT3b1yksWiYgRWiZB8mLrzGw,Naturally Healthy Lifestyles,5.0,5,Holistic medicine practitioner,"130 Inverness Plaza, Birmingham, AL 35242, United States","C892+XX Birmingham, Alabama, USA",,+1 205-639-2092,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O4OdVthCJs0o8-tl-h4bMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.53848&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:22.556Z,,,,
https://www.google.com/maps/place/Doc+Bodie+Cares/data=!4m7!3m6!1s0x88891975c6073869:0x941cea0af36ba21f!8m2!3d33.4187903!4d-86.7978976!16s%2Fg%2F11xgf8h_pz!19sChIJaTgHxnUZiYgRH6Jr8wrqHJQ,Doc Bodie Cares,5.0,22,Holistic medicine practitioner,"400 Vestavia Pkwy Suite 406, Vestavia Hills, AL 35216, United States","C692+GR Vestavia Hills, Alabama, USA",https://www.docbodie.com/,+1 205-378-9699,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pl1GMvuSy66su85yp8gKUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.0269&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9–11:30 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:27.899Z,,,,
https://www.google.com/maps/place/Chelsea+Chiropractic/data=!4m7!3m6!1s0x88893ef669ffc9f1:0xc193411b32baa1f8!8m2!3d33.3491037!4d-86.6356335!16s%2Fg%2F1tnjkbbs!19sChIJ8cn_afY-iYgR-KG6MhtBk8E,Chelsea Chiropractic,4.9,43,Chiropractor,"398 Chesser Dr, Chelsea, AL 35043, United States","89X7+JP Chelsea, Alabama, USA",http://www.chelseafamilychiro.com/,+1 205-678-1000,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRWwS7Lu0VopKTVmnr4N0XosRoedrpIYBEGgnUV7OoKIZBkza9X4wMxIdmqwU-jse_ToDqxijgXe6F0WUaE-rYFNHcaCuFhxbLxXt7yNrfwEeIaaQ1ZwCtWY2Js40r3H_rBub3=w551-h240-k-no,false,7:30 am–5:30 pm,7:30 am–1:30 pm,7:30 am–5:30 pm,7:30 am–1:30 pm,"7:30 am–12 pm, 1:30 pm–4 am",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:32.867Z,,,,
"https://www.google.com/maps/place/Jessica+Dietrich-Marsh,+DC+-+Health+inc+Wellness+Center/data=!4m7!3m6!1s0x8889243050276d17:0xa4eefbe56d08b71a!8m2!3d33.4076869!4d-86.6302718!16s%2Fg%2F1thksgdh!19sChIJF20nUDAkiYgRGrcIbeX77qQ","Jessica Dietrich-Marsh, DC - Health inc Wellness Center",5.0,4,Chiropractor,"50 Manning Pl, Birmingham, AL 35242, United States","C959+3V Birmingham, Alabama, USA",http://healthinc.org/,+1 205-664-7707,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMw3xhcwns5cl-ysVcZHF5uL1CEYPAQcjk2FawX=w408-h569-k-no,true,8 am–5 pm,7 am–6 pm,8 am–5 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2026-02-23T16:16:37.823Z,,,,
