placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Lorenzo+Landscaping,+Inc/data=!4m7!3m6!1s0x88d8d78175cce0cd:0x28eed419305d89d6!8m2!3d26.701415!4d-80.0832206!16s%2Fg%2F11q1qzjscz!19sChIJzeDMdYHX2IgR1oldMBnU7ig","Lorenzo Landscaping, Inc",4.7,23,Landscaper,"1686 Alison Dr, West Palm Beach, FL 33409, United States","PW28+HP West Palm Beach, Florida, USA",http://www.lorenzolandscapinginc.com/,+1 561-572-6359,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOFMjHO6pUq4AxFmOqKRL2x09x26nukpYrylZ0e1YIAgYJtLXN9Cf0l3aGkPFb8p9-nheQJHFH_VQzmwlMz6fpQf3JA62Ej9kz0nHbFEzrPNAbs2qRX0_wFEyst8D1O6rvqU8zvQ=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:28.857Z,,,
https://www.google.com/maps/place/O%27Hara+Landscape+%26+Maintenance/data=!4m7!3m6!1s0x88d8d5d0ea115555:0x9a1f8e9427e30ccd!8m2!3d26.737314!4d-80.063037!16s%2Fg%2F11hd9kct2t!19sChIJVVUR6tDV2IgRzQzjJ5SOH5o,O'Hara Landscape & Maintenance,4.1,44,Landscaper,"1001 25th Ct unit 1, West Palm Beach, FL 33407, United States","PWPP+WQ West Palm Beach, Florida, USA",https://www.oharalandscape.com/,+1 561-328-8240,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVxeaxNHgGkuk6A5c_iQLAZB7eGoQ8YvAggKUEXOKC_q4DCCPINdfIORPC97NjnQGQuI-WdnwvbmmIFS01Ch3V20tAKpyVeYOdq_VvQE9o4RwJgbdLyrL0wyX4GGyhjgQXi627=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:34.939Z,,,
https://www.google.com/maps/place/Universal+Landscape+Inc/data=!4m7!3m6!1s0x88d92e7e3fdbd9ab:0xaf3238b32992892e!8m2!3d26.716286!4d-80.092978!16s%2Fg%2F1td0z88m!19sChIJq9nbP34u2YgRLomSKbM4Mq8,Universal Landscape Inc,5.0,41,Landscape designer,"2001 Palm Beach Lakes Blvd, West Palm Beach, FL 33409, United States","PW84+GR West Palm Beach, Florida, USA",https://universallandscapefl.com/,+1 561-448-0595,"Closed · Opens 9 am Thu

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMrwC6hcGwOu-A97odYtTEl9tW4EFtJGGTi8k0_An3Qdn0lCYVXGbkOqmba2tO135wMDuiQ4vozoMzYm0CRNCg38uGDGuCbmTt38ebmVxJHyO8M4h7XGoStTYXFaVdnSyYI88fG1aZigPG=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:39.798Z,,,
https://www.google.com/maps/place/Services+By+Mark/data=!4m7!3m6!1s0x88d9290ece6c63e9:0x33d6c44266b3c5d!8m2!3d26.710877!4d-80.1039144!16s%2Fg%2F11h7s1qpyt!19sChIJ6WNszg4p2YgRXTxrJkRsPQM,Services By Mark,4.6,33,Landscaper,"2269 Indian Rd, West Palm Beach, FL 33409, United States","PV6W+9C West Palm Beach, Florida, USA",https://servicesbymark.com/,+1 561-370-8717,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhCIMICbUgPcyRzWsWhOI_AO0JG-ywpm96G5QBqII1GETqlaptau6veWMZExmjoopzFE-sjNATiLRn1PFmoExdoksyNqUz-5wKLyq7c01o69-M3qcQFWy5G4AESmoQrnqmsO8M=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:44.829Z,,,
https://www.google.com/maps/place/Scott+Lewis%27+Gardening/data=!4m7!3m6!1s0x88d8d79468022b11:0x8542f19d5dcba0b6!8m2!3d26.7262576!4d-80.0557747!16s%2Fg%2F11qfp_ftrz!19sChIJESsCaJTX2IgRtqDLXZ3xQoU,Scott Lewis' Gardening,4.7,24,Gardener,"514 14th St, West Palm Beach, FL 33401, United States","PWGV+GM West Palm Beach, Florida, USA",https://scottlewisgardening.com/,+1 561-670-3000,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2sY0klDYXkBg2cISuCJbFyCaJU_Un6UjrtVyYvwnMw0nYYYMoUYVUMnQtDD9VXcN4yZloGc7IKo2Pyjs_voVY2hY3ekaCkbaIqpkH2w1e3VQjAhOlLvdYU6QQJHrbqgFVr-351A=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:49.660Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Lopez+Landscaping+%26+Design/data=!4m7!3m6!1s0x88d92994df0f7093:0x9051e1ee2c57847a!8m2!3d26.645849!4d-80.4301795!16s%2Fg%2F11h24mf9fg!19sChIJk3AP35Qp2YgReoRXLO7hUZA,Lopez Landscaping & Design,4.7,135,Landscaper,,,https://www.lopezlandscapinganddesign.com/,+1 561-475-1943,Closes soon · 5:30 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFoCqx4jn5jBvPdDe3Y-Bfaumz02GcihCy--knn8b_gqQnqOeu0Paik4UiERHkkevpht7-vtDbqPdotpyiEe27iNsn4mm6b5K3S0JC20SHtR0JFrzvRpsGMP8Ky20CE4NHnZwA=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:00:54.785Z,,,
https://www.google.com/maps/place/E+Aguilar+Landscaping+INC/data=!4m7!3m6!1s0x159d13ea0011d13:0xe29807770d0e3d6f!8m2!3d26.6618459!4d-80.1089568!16s%2Fg%2F11vwtlkjcr!19sChIJEx0BoD7RWQERbz0ODXcHmOI,E Aguilar Landscaping INC,5.0,37,Landscaper,"4283 Cocoanut Rd #1, West Palm Beach, FL 33406, United States","MV6R+PC West Palm Beach, Florida, USA",https://www.eaguilarlandscapinginc.com/,+1 561-596-4437,Closes soon · 6 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtwanAhAbetzVf8D5aX-ZfNCrOA14UlAiZSvTZx9lst9eOHLq3aztzSKX4qTLUClZLwSk6WjhsdN_F2v4zT1j2gzGZHCxeaHfnkVPx3GoA3TKlTIfxMZM_qFhxngHRDv1PwH7B=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:01:00.136Z,,,
"https://www.google.com/maps/place/Scher+Brothers+Landscaping/@26.7153474,-80.0533253,14z/data=!3m1!4b1!4m6!3m5!1s0x88d8d66955555555:0x19c561033787cbf5!8m2!3d26.7153474!4d-80.0533253!16s%2Fg%2F1tfdf7tm",Scher Brothers Landscaping,4.3,12,Landscaper,"33411, West Palm Beach, FL 33401, United States",,http://scherbrotherslandscaping.com/services/landscaping/,+1 561-452-2331,,,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:01:04.878Z,,,
https://www.google.com/maps/place/Seacrest+Services/data=!4m7!3m6!1s0x88d9ae45d2f2ca63:0x5453ae6746c96a8f!8m2!3d26.6953733!4d-80.0761141!16s%2Fg%2F1tdqvb8t!19sChIJY8ry0kWu2YgRj2rJRmeuU1Q,Seacrest Services,4.1,685,Property management company,"2101 Centrepark W Dr Suite 110, West Palm Beach, FL 33409, United States","MWWF+4H West Palm Beach, Florida, USA",https://www.seacrestservices.com/,+1 561-697-4990,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMM0v3qep6WzlpxezAd8nKA9AU3uuEh8KS7jhWPOo9rNMfuRP9HPu1yg8VC7MYf_FwOOVDAdcLUQcKunjKqS8YRRIwXI31ym97O_UXSlJEWgsi-_cX_rmIspAwTQx8qCnuxIn4=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:01:09.649Z,,,
https://www.google.com/maps/place/Schmidt+Nichols/data=!4m7!3m6!1s0x88d8d6804f438fdd:0xdbf7e501d505ce71!8m2!3d26.7273539!4d-80.0508195!16s%2Fg%2F11c7v_l36z!19sChIJ3Y9DT4DW2IgRcc4F1QHl99s,Schmidt Nichols,4.7,10,Landscape architect,"1551 N Flagler Dr Ste 102, West Palm Beach, FL 33401, United States","PWGX+WM West Palm Beach, Florida, USA",https://snlandplan.com/,+1 561-684-6141,Closes soon · 5:30 pm · Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHereztqEVnfxhCydCJnVvJRx5OOnhR5NXW-h2J3uHVhEVXPaB2AJ3jBf3GKzKfr-lmdvWnnB40MBidzp_UgQDYMmk7WT7m73OpdlEFPsUcpQYuK2YG7mItwuOAOyb3bQCvyBw=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-04-29T21:01:14.607Z,,,
