placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Cdog+Lawn+and+Landscape/data=!4m7!3m6!1s0x2c61af6863de2ebd:0x4576a53e5dfa8403!8m2!3d41.4519769!4d-81.8599403!16s%2Fg%2F11y5fkw_mf!19sChIJvS7eY2ivYSwRA4T6XT6ldkU,Cdog Lawn and Landscape,4.9,190,Landscaper,"21675 Martins Way, Rocky River, OH 44116, United States","F42R+Q2 Rocky River, Ohio, USA",https://cdoglawnandlandscape.com/,+1 216-356-8729,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp71SffzmihbjL_l_f00A_JSLTandd3Fep_dHu6g0xAMDjzuYZxnl4wbWAQzWsY26Xp-wW6wdkI3-rRtVcjUqijs98u0lONZxg5SlJroSG_RVrvp_rzuFAxbnwCezEj1g1HW4=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:49:47.050Z,,
https://www.google.com/maps/place/Brightscape+Enterprises/data=!4m7!3m6!1s0x8830f3550a6e0fd7:0x3dbc3cb3fab94f48!8m2!3d41.4761992!4d-81.8439147!16s%2Fg%2F11p9pnv5wn!19sChIJ1w9uClXzMIgRSE-5-rM8vD0,Brightscape Enterprises,4.9,94,Landscape designer,"1692 Lakeview Ave, Rocky River, OH 44116, United States","F5G4+FC Rocky River, Ohio, USA",http://www.brightscapellc.com/,+1 216-760-4978,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUdZChq3DP39cz0aaB3ncGB-rHUJp3cfHjCqf58wyJp7fDz6rZseBYkNxI86X-bxnKtjqU0cWMULDehAMNX7e10K7g3zf5CXDE7Veg8tpjQpHZoe8OLZojQnUpPI6AlwtoHslFs3ipWLAN=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:49:53.344Z,,
https://www.google.com/maps/place/Premier+Landscaping/data=!4m7!3m6!1s0x8830f21dfaaa215b:0xccf442af6d92bab5!8m2!3d41.4600402!4d-81.8134054!16s%2Fg%2F11twq3lrhj!19sChIJWyGq-h3yMIgRtbqSba9C9Mw,Premier Landscaping,5.0,14,Landscaper,"16720 Claire Ave, Cleveland, OH 44111, United States","F56P+2J Cleveland, Ohio, USA",https://premierlandscapingohio.wordpress.com/,+1 216-228-6916,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHk6dRtVFGKE-BKjocZbvfGl4SPWPAY-JpYdNqIUpmvzhSJMSJs4DYsvIcKNfpnFlIAshIHYTocgXJN1rZ3e1RrZ7if94j0Hop3FnOdQURFj0_DT3i3JLHhhOoG7NVd4T125qGurw=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:49:58.209Z,,
https://www.google.com/maps/place/Clevelawnd+Grounds+Management/data=!4m7!3m6!1s0x8830efb34774ef43:0x15e99d58a549c253!8m2!3d40.611374!4d-93.3662885!16s%2Fg%2F11tbvzz1ft!19sChIJQ-90R7PvMIgRU8JJpVid6RU,Clevelawnd Grounds Management,4.8,48,Lawn care service,,,https://clevelawnd.com/,+1 216-201-9904,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAloPL-M9rdwajXAT6Zja5gCAj197gloQADn7ekmo3n5tZS-bUTIIfRttBmQIMH45erAauNo1H9q8MQQo5N_7N90lvIupZp6T9elCChkKSAZu5xropFaXknJm6BEIbJZ_G8N6v=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:03.206Z,,
https://www.google.com/maps/place/Fresh+Horizon+Lawn+%26+Landscape/data=!4m7!3m6!1s0x8830f3a683ce8505:0x180761a2a0561a96!8m2!3d41.4719641!4d-81.7858087!16s%2Fg%2F11w2ynp686!19sChIJBYXOg6bzMIgRlhpWoKJhBxg,Fresh Horizon Lawn & Landscape,4.7,73,Landscaper,"2180 Lewis Dr, Lakewood, OH 44107, United States","F6C7+QM Lakewood, Ohio, USA",https://www.freshhorizonlawnandlandscape.com/,+1 216-832-8434,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKbUAq6X8K45_goGU5TxzuNiV8hM7Q3sIc3an9w86YFuA56upfgDmoEmzeXTbFCP0muh3zAuDdBohnCyF1VZLxYDzIUuSRAn7n8WWBk79rCqCJ_cfV5WczoB4n3h8IhBXqlZiA3UKC_1yQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:07.982Z,,
https://www.google.com/maps/place/MVP+Snow+n%27+Lawn/data=!4m7!3m6!1s0x8830ed5d9a5ae3d3:0x53c3b1af04bfa737!8m2!3d41.4670775!4d-81.7747289!16s%2Fg%2F11b6hy3vrk!19sChIJ0-Naml3tMIgRN6e_BK-xw1M,MVP Snow n' Lawn,4.3,52,Landscaper,"12415 Elmwood Ave, Cleveland, OH 44111, United States","F68G+R4 Cleveland, Ohio, USA",https://mvpsnl.com/?utm_source=LOCAL&utm_medium=ORGANIC&utm_campaign=GMB,+1 216-472-1366,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyqKRLfxcFF-VJe31SzB4BZuq9XIodQUW1vRBQF-HavJNiI5N4j0Y8Tw8YwZzJbHda9-F-Y2HMf8UkSQbByLZFkWgWnb7JyyQHhBXslSCwuMZbbCbslmBzP4DAZoS0fg0hH-y6=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:13.026Z,,
https://www.google.com/maps/place/Forest+City+Land+%26+Water+LLC/data=!4m7!3m6!1s0x8830f33a9b67aa43:0x16b12784e69a55da!8m2!3d41.4830055!4d-81.8130634!16s%2Fg%2F11mb6cnc38!19sChIJQ6pnmzrzMIgR2lWa5oQnsRY,Forest City Land & Water LLC,5.0,11,Contractor,"1478 Wagar Ave, Lakewood, OH 44107, United States","F5MP+6Q Lakewood, Ohio, USA",http://forestcitylandandwater.com/,+1 216-570-0793,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgl5SBOapKBVCHQ-bqzhGVNMpfqSMW43QqIBpPeNkfv2Yqr9D2cVQX63OIKzQHa1yKs8xhn2LbyWPRMh-MX0Xr5Uj-dwzBJIK9Io6h0YHP6Bpo6kemXOlllqfiMxnPe08xD4Q1=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:17.947Z,,
https://www.google.com/maps/place/Cleveland+Curb+Appeal/data=!4m7!3m6!1s0x43eb60d3b2be93bf:0x3f65ee904311778b!8m2!3d41.4657054!4d-81.802604!16s%2Fg%2F11w9nm9667!19sChIJv5O-stNg60MRi3cRQ5DuZT8,Cleveland Curb Appeal,5.0,30,Landscaper,"3201 W 153rd St, Cleveland, OH 44111, United States","F58W+7X Cleveland, Ohio, USA",https://www.clevelandcurbappeal.com/,+1 216-851-6717,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFA-utofIRM3FVa8gAiLlFZu0XL47Q0Q-LTPqw__leIqIkVJxfEDudBr2mEWjy_feQC4go_dwGZC5-aWnGZN3yl96ftgwQjA_Vm4N-PB9AT4h-MuXxZSiYGv1ZK0pS-nZehJF8veg=w456-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:22.810Z,,
https://www.google.com/maps/place/Doskoch+Lawn+Care+%26+Landscaping+Services/data=!4m7!3m6!1s0xa263780eac47a717:0x8c4008811ef3246c!8m2!3d41.477792!4d-81.881436!16s%2Fg%2F11s8klc36m!19sChIJF6dHrA54Y6IRbCTzHoEIQIw,Doskoch Lawn Care & Landscaping Services,4.9,144,Landscaper,"605 Clague Rd, Bay Village, OH 44140, United States","F4H9+4C Bay Village, Ohio, USA",https://doskochlandscaping.com/,+1 216-598-0748,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZEb5YXEXcOADi3oFkRJLcx9U5IpNhCS_fbGFl2DSfe6vQiMbyfh_df-yNhmcF0Pt1NzvM-dnYM1XFofxg1zSeR45NEUcLm3TMli6TlOApXlrpxlj6YFTHH1-ON_BbXYSoKSw2Cw=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:27.706Z,,
https://www.google.com/maps/place/Ground+Works+Land+Design/data=!4m7!3m6!1s0x8830928082136d17:0xc2af6ffcd0686557!8m2!3d41.4733161!4d-81.9104385!16s%2Fg%2F1ptx38sdv!19sChIJF20TgoCSMIgRV2Vo0Pxvr8I,Ground Works Land Design,4.6,89,Landscape designer,"869 Canterbury Rd #3, Westlake, OH 44145, United States","F3FQ+8R Westlake, Ohio, USA",https://groundworkslanddesign.com/,+1 440-930-8400,"Open · Closes 6 pm

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAxn-UMi9CEXxA1bKuDoZYn0-3JonWDPue9gwKGQACiduEcCku2OUjMAG8Gzkdeu7RFQytqG4FC6sCMJb2HqoH1z5BO-iF6sPZ15hQDsvUgX9nmuEfxDYas7Gji0oyH8Wn1ih8QUYmXtMR=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rocky+River+Cleveland+OH/@41.4768217,-81.8497567,14z",2026-04-29T18:50:32.626Z,,
