placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Integrative+Approaches+to+Wellness/data=!4m7!3m6!1s0x88861d650f513b9b:0x12b23ce2bb53d772!8m2!3d33.2349021!4d-87.5501634!16s%2Fg%2F11h3zp5c95!19sChIJmztRD2UdhogRctdTu-I8shI,Integrative Approaches to Wellness,3.6,22,Medical clinic,"1800 McFarland N Blvd #150, Tuscaloosa, AL 35406, United States","6CMX+XW Tuscaloosa, Alabama, USA",http://iatwmedicine.com/,+1 205-759-1729,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xmyK80lYmVZ0PeVNvCxCjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.94923&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:12.299Z,,,,
https://www.google.com/maps/place/Tuscaloosa+Integrative+Family+Medicine/data=!4m7!3m6!1s0x8886041555555555:0xb15000ebf3da89f7!8m2!3d33.2608566!4d-87.5438009!16s%2Fg%2F1263v3mcf!19sChIJVVVVVRUEhogR94na8-sAULE,Tuscaloosa Integrative Family Medicine,4.8,243,Medical clinic,"5710 Watermelon Rd, Northport, AL 35473, United States","7F64+8F Northport, Alabama, USA",http://www.tuscifm.com/,+1 205-345-6272,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepadE2L2vvZDxQqG1pbkfTYF2TjzpVQCfkMkqYNq2fBqZgokBU8qWLwjXAy8r596bdKQY8V_2pHRmhtTr8dNFhkKaPFsJXSStM1B5esBxfRKoNhx0yvDAyscPgVGMWMiUv4J9zp=w408-h247-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:18.017Z,,,,
https://www.google.com/maps/place/Health+is+Hope/data=!4m7!3m6!1s0x8888a9a89c0c3137:0x150fd92ee356ad1a!8m2!3d33.2364709!4d-87.5763102!16s%2Fg%2F12q4yrb91!19sChIJNzEMnKipiIgRGq1W4y7ZDxU,Health is Hope,5.0,14,Chiropractor,"2811 Lurleen B Wallace Blvd, Northport, AL 35476, United States","6CPF+HF Northport, Alabama, USA",,+1 205-409-8469,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=StGTV0aYzR0Ti4Bvp3XeKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.814964&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:23.239Z,,,,
https://www.google.com/maps/place/Complete+Health+%26+Wellness+of+Alabama/data=!4m7!3m6!1s0x8886021ac9817041:0x4159ada0a0f4158f!8m2!3d33.1545648!4d-87.5498021!16s%2Fg%2F1txy32vt!19sChIJQXCByRoChogRjxX0oKCtWUE,Complete Health & Wellness of Alabama,4.6,5,Wellness program,"819 Mimosa Park Rd, Tuscaloosa, AL 35405, United States","5F32+R3 Tuscaloosa, Alabama, USA",http://www.complete-healthandwellness.com/,+1 205-343-7743,Open · Closes 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1Ynxi7u4t-n5sr1nPmPhKy3SNNvbtqqCYaY6SD_SB1oUSU_mlQ2pQwrIAKquTU32GU_21XZci7_xB4P2oBU96SVVayoj0mVIXZY9v2Rb7Jg2BQ31OhWxoa9zLKTsneVkIoSrGxYkV9uc=w408-h622-k-no,true,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:28.194Z,,,,
https://www.google.com/maps/place/Total+Health+Of+Tuscaloosa/data=!4m7!3m6!1s0x888602f1f1b0bdc9:0xaae9d0c02e6faa6f!8m2!3d33.228404!4d-87.5318387!16s%2Fg%2F1w2y_6fk!19sChIJyb2w8fEChogRb6pvLsDQ6ao,Total Health Of Tuscaloosa,3.9,7,Chiropractor,"221 Rice Mine Rd NE STE B, Tuscaloosa, AL 35406, United States","6FH9+97 Tuscaloosa, Alabama, USA",,+1 205-331-4335,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6SPcyVXvHF9-C_v-a-mSUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.59499&pitch=0&thumbfov=100,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:32.916Z,,,,
https://www.google.com/maps/place/Medium+Reader+Psychic+Spritual+Healing+Services/data=!4m7!3m6!1s0x888603390221270d:0xf72ec3a39a7ff9a1!8m2!3d33.2050167!4d-87.565419!16s%2Fg%2F11y12m5503!19sChIJDSchAjkDhogRofl_mqPDLvc,Medium Reader Psychic Spritual Healing Services,5.0,77,Fortune telling services,"2315 Paul W Bryant Dr, Tuscaloosa, AL 35401, United States","6C4M+2R Tuscaloosa, Alabama, USA",,+1 279-999-9006,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokI6CtGrHUpbHGUNIvMtzYNfkb3kIzIcAEMeZWMV7pq6x7zKkofgRbGnIXs4HUyKt0bpHSAlhSEVb-9Lx8yGsBK1r4XR3TGju2K0oju3-oRPXPtBe8tzfoIuq01VkPycF2VkhRxuy2ny9v=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:37.931Z,,,,
https://www.google.com/maps/place/Brenda+M+Branch+ND/data=!4m7!3m6!1s0x888602eaa2d23dcf:0xc878f9f33a9c21c2!8m2!3d33.2334039!4d-87.5363787!16s%2Fg%2F1pv6yfvxq!19sChIJzz3SouoChogRwiGcOvP5eMg,Brenda M Branch ND,,,Wellness program,"500 Towncenter Blvd Suite B, Tuscaloosa, AL 35406, United States","6FM7+9C Tuscaloosa, Alabama, USA",http://www.purifyu.com/,+1 205-764-1396,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep01rKctuZETDZOsy7QqiLG60C23qSJALrgwTuP-tPEBpx9NgzfN1itdW7O4TsV9S_fe9voVv2A26fbhqhfTrXTPdcYYF-1NyHIHjpMHR7CCafXP4B2mqHQbbpJKU2xxyORIFP6tw=w408-h544-k-no,false,8 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:42.463Z,,,,
https://www.google.com/maps/place/Alberta+Orchard+Wellness/data=!4m7!3m6!1s0x8888a8f23b9aff07:0xf413645129157eb!8m2!3d33.2064467!4d-87.4917034!16s%2Fg%2F11j03bqx8f!19sChIJB_-aO_KoiIgR61eREkU2QQ8,Alberta Orchard Wellness,5.0,3,,"3530 University Blvd E, Tuscaloosa, AL 35404, United States","6G45+H8 Tuscaloosa, Alabama, USA",https://drsaritaelizabeth.com/,+1 205-292-8804,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIH3t_p6TArukQQelikZDxLKWvjqVHjM1xUbB72niz16nLnW7kHtEA5-FqK6HjWBcyVb0ZyvGt-HBJ8GsUoSQWBr3PJyTb14wRwYXSh1H7ZGnsjQV-6THYFAkd6SH9t9NlPXXS=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:45.253Z,,,,
"https://www.google.com/maps/place/Sarita+Elizabeth+Cox,+LAc,+ND/data=!4m7!3m6!1s0x888602eb8db9484b:0xa97a1cf6500f74fd!8m2!3d33.206568!4d-87.4914335!16s%2Fg%2F1td9wwxs!19sChIJS0i5jesChogR_XQPUPYceqk","Sarita Elizabeth Cox, LAc, ND",5.0,2,Acupuncture clinic,"3530 University Blvd E, Tuscaloosa, AL 35404, United States","6G45+JC Tuscaloosa, Alabama, USA",https://drsaritaelizabeth.com/,+1 205-292-8804,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZAJB7uIxAT-DGgwTZ4icKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.112553&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:49.937Z,,,,
https://www.google.com/maps/place/Purify+U/data=!4m7!3m6!1s0x8888a9449f5a96eb:0x357b34ee3c413093!8m2!3d33.2334901!4d-87.5363769!16s%2Fg%2F11g1wc4bqd!19sChIJ65Zan0SpiIgRkzBBPO40ezU,Purify U,4.9,106,Wellness center,"500 Towncenter Blvd Suite B, Tuscaloosa, AL 35406, United States","6FM7+9C Tuscaloosa, Alabama, USA",http://purifyu.com/,+1 205-764-1396,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJpuhHGFBYiryWkrTflSN2TiyL1LQlf4usnvhHe21uA3_ZViyCCJZhlaJZe36gCVabKLhu_wB62O-xwj6I-A1fo8I7h9GLof0Kdht2zaOnxW9mTFHy-DQTiR9eUMGPQvphrkL8Cw=w408-h544-k-no,true,8 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-23T16:15:54.622Z,,,,
