placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Precision+Door+Service+of+Fresno/data=!4m7!3m6!1s0x809467ab87015eb9:0x55cb28866e1cf599!8m2!3d36.7641798!4d-119.7432708!16s%2Fg%2F11h3dgvzd8!19sChIJuV4Bh6tnlIARmfUcboYoy1U,Precision Door Service of Fresno,4.8,1414,Garage door supplier,"4647 E Weathermaker Ave #102, Fresno, CA 93703, United States","Q774+MM Fresno, California, USA",https://precisiondoorfresno.com/,+1 559-201-0649,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMKIeSW6PdlI-CeQM9NzEsU6adF1lL_KUwGJmeV=w408-h342-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:15.709Z,,,,
https://www.google.com/maps/place/Larry%E2%80%99s+Garage+Door+Repair/data=!4m7!3m6!1s0x80945e16061a6747:0xdccbb3750ece5974!8m2!3d36.7748566!4d-119.7901799!16s%2Fg%2F11c1t5j2fs!19sChIJR2caBhZelIARdFnODnWzy9w,Larry’s Garage Door Repair,4.9,180,Garage door supplier,"2640 N Blackstone Ave, Fresno, CA 93703, United States","Q6F5+WW Fresno, California, USA",http://larrysgaragedoorrepair.com/,+1 559-994-8056,Open ⋅ Closes 9:30 pm,https://lh3.googleusercontent.com/p/AF1QipMqPwqRUvC8zLfxmUnkAWMTs7lCXGI4XeE_rm1p=w426-h240-k-no,true,6:30 am–9:30 pm,6:30 am–9:30 pm,8 am–5 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:21.548Z,,,,
https://www.google.com/maps/place/Phoenix+Garage+Door/data=!4m7!3m6!1s0x8094676e5d65bcf7:0xc721bf8dad037147!8m2!3d36.7720712!4d-119.8725914!16s%2Fg%2F11jgcnc_29!19sChIJ97xlXW5nlIARR3EDrY2_Icc,Phoenix Garage Door,5.0,179,Garage door supplier,"2416 N Mitre Ave, Fresno, CA 93722, United States","Q4CG+RX Fresno, California, USA",https://phxgdoor.com/,+1 559-341-5398,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipM9SlkzCD_iqtUc79jMB7LWlh4zpVp4grHEBKuX=w426-h240-k-no,true,7:30 am–8 pm,7:30 am–8 pm,Closed,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:27.041Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Garage+Door+Nation/data=!4m7!3m6!1s0x60b5a5566632a61:0xf5abed6f97b513e5!8m2!3d36.7730485!4d-119.7716781!16s%2Fg%2F11vsn3q4kb!19sChIJYSpjZlVaCwYR5RO1l2_tq_U,Garage Door Nation,5.0,165,Garage door supplier,"2433 N 2nd St, Fresno, CA 93703, United States","Q6FH+68 Fresno, California, USA",https://garagedoornationca.com/,+1 559-554-6956,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMze9qaJ53I-XNElCfZEiuzwXrrG1WSIL7sHT5P=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:32.126Z,,,,
https://www.google.com/maps/place/Fresno+Garage+Doors/data=!4m7!3m6!1s0x80945bda7b92de8f:0xbc6b0457465c6d1b!8m2!3d36.7720711!4d-119.8725914!16s%2Fg%2F1hc573px9!19sChIJj96Se9pblIARG21cRlcEa7w,Fresno Garage Doors,4.6,40,Garage door supplier,"2416 N Mitre Ave, Fresno, CA 93722, United States","Q4CG+RX Fresno, California, USA",http://fixgdoor.com/,+1 559-549-7001,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxO6C20GKpToDGeqg0aUhh18gN-_sks4-YFKb8geiN0UqYq_DEh_ZvSkBm6RT66ABK_7clvSXPWSFgr9b1qOnRiBKlud5JYCQkRw1FBRqhiPpRjuVq738yvdbKWl7ip7MNx-VI=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:37.291Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Central+Valley+Overhead+Door+Inc./data=!4m7!3m6!1s0x8094594ffec2cb6b:0xecf4437c6632f1e8!8m2!3d36.774535!4d-119.684788!16s%2Fg%2F1tmy591d!19sChIJa8vC_k9ZlIAR6PEyZnxD9Ow,Central Valley Overhead Door Inc.,5.0,633,Garage door supplier,"2664 N Business Park Ave, Fresno, CA 93727, United States","Q8F8+R3 Fresno, California, USA",http://www.cvod.com/,+1 559-292-3005,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMcYjSy1OyEowrfivpLTqvxNLWuklBi8zlFm3oj=w408-h257-k-no,true,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:42.207Z,,,,
"https://www.google.com/maps/place/Steve%27s+Garage+Doors+%28+Best+Services+in+Fresno+%26+Clovis,+CA+%29/data=!4m7!3m6!1s0x809467b0b0242d9d:0x9f9ce1a97b2b8ea2!8m2!3d36.703595!4d-119.763335!16s%2Fg%2F11g8f_z21m!19sChIJnS0ksLBnlIARoo4re6nhnJ8","Steve's Garage Doors ( Best Services in Fresno & Clovis, CA )",4.9,59,Garage door supplier,,,http://www.stevesgaragedoors.com/,+1 559-824-4068,Closes soon ⋅ 4 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMntS9Kgcshiy80tgrq6J-A5cPPgOF3QmhNxycL=w408-h306-k-no,true,8 am–4 pm,8 am–12 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:47.200Z,,,,
https://www.google.com/maps/place/Fresno+Valley+Garage+Door+%26+Repairs/data=!4m7!3m6!1s0x809465fb19453013:0x6750011d7aec7f90!8m2!3d36.633434!4d-119.861581!16s%2Fg%2F11cjjvqq1d!19sChIJEzBFGftllIARkH_seh0BUGc,Fresno Valley Garage Door & Repairs,5.0,187,Garage door supplier,,,http://www.fresnovalleygaragedoor.com/,+1 559-314-5340,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMy7QC05gNnd0ekl5_9M4M_Hnef4LyaCMJ6dfTJ=w426-h240-k-no,true,6 am–10 pm,6 am–2 pm,Closed,6 am–10 pm,6 am–5 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:52.114Z,,,,
"https://www.google.com/maps/place/AllStar+Garage+Door,+Inc+-+Fresno+CA/data=!4m7!3m6!1s0x80945710cb3e1e39:0x81095f2f301c5cf7!8m2!3d36.6933511!4d-119.7772969!16s%2Fg%2F11g9qfhz90!19sChIJOR4-yxBXlIAR91wcMC9fCYE","AllStar Garage Door, Inc - Fresno CA",4.3,45,Garage door supplier,"2998 S Angus Ave C, Fresno, CA 93725, United States","M6VF+83 Fresno, California, USA",http://www.myallstargaragedoor.com/,+1 559-475-9097,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLaL5pDq3nZnwt7SW9FJOFWnyqySefyKZCNjeh=w408-h241-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:22:57.071Z,,,,
https://www.google.com/maps/place/Peace+Door+Service+LLC/data=!4m7!3m6!1s0x80945f9cf52addf9:0x3853fd6d88bf6248!8m2!3d36.7263541!4d-119.719483!16s%2Fg%2F11rc6yds6l!19sChIJ-d0q9ZxflIARSGK_iG39Uzg,Peace Door Service LLC,5.0,6,Garage door supplier,"1668 S Karen Ave, Fresno, CA 93727, United States","P7GJ+G6 Fresno, California, USA",https://peacedoorservice.com/,+1 559-260-0619,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNzzrcTvYz3e45OfnP1kQen_DF_S-IGKz_PcK67=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-11-07T23:23:02.315Z,Identifies as Latino-owned,,,
