placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/ProLift+Garage+Doors+of+South+Alabama/data=!4m7!3m6!1s0x889a437c4aa980ff:0x63d1cacf053d32c0!8m2!3d30.4208985!4d-87.86491!16s%2Fg%2F11y1mqllfw!19sChIJ_4CpSnxDmogRwDI9Bc_K0WM,ProLift Garage Doors of South Alabama,4.9,241,Garage door supplier,"9244 US-98 Unit A, Fairhope, AL 36532, United States","C4CP+92 Fairhope, Alabama, USA",https://www.proliftdoors.com/south-alabama/?utm_source=GMBlisting&utm_medium=organic,+1 251-385-5048,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNMhi6pJMXtpItJVBtyFOgMJP9_Nui4lLefZdy0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:31.533Z,,,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x889a4d6f7405f3cd:0xd40c32570338611c!8m2!3d30.6347424!4d-88.1269147!16s%2Fg%2F11m46kdx6v!19sChIJzfMFdG9NmogRHGE4A1cyDNQ,Precision Door Service,4.9,855,Garage door supplier,"3726 Halls Mill Rd, Mobile, AL 36693, United States","JVMF+V6 Mobile, Alabama, USA",https://precisiondoormobile.com/?utm_source=GMBListing&utm_medium=organic,+1 251-265-1899,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOqNPhHL0aBj9vHHcLbuYLuzgPEeN6XmBKnYuhm=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:36.977Z,,,,
https://www.google.com/maps/place/Mobile+Bay+Overhead+Door/data=!4m7!3m6!1s0x889a4013d29c6f87:0x4335c41f903e44da!8m2!3d30.6046221!4d-87.8803787!16s%2Fg%2F1td2vp51!19sChIJh2-c0hNAmogR2kQ-kB_ENUM,Mobile Bay Overhead Door,4.6,31,Garage door supplier,"26041 Predazzer Ln Suite C, Daphne, AL 36526, United States","J439+RR Daphne, Alabama, USA",http://mobilebayohd.com/,+1 251-990-9368,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPzjg3hQwUDsKN5SCfOjMFAdHUWlIipq5ToBND-=w408-h303-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:42.684Z,,,,
https://www.google.com/maps/place/Garage+Door+Medics+LLC/data=!4m7!3m6!1s0x889a698e15c6f831:0x4d4dd72b419c7952!8m2!3d30.7327891!4d-87.821353!16s%2Fg%2F11fnh5y96q!19sChIJMfjGFY5pmogRUnmcQSvXTU0,Garage Door Medics LLC,5.0,20,Garage door supplier,,,https://www.garagedoormedicsllc.com/,+1 251-554-9478,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpDC5yOKbn76nKz0BWwO93H7oHOQIwSw4KimmwA9PwuuqujkLGyz96lOYCJ03DTa8dpu2VB7v7dP3H_8K2LFRP0Sr9OMCQHBQ3f8OvfbJ8QRrufJ-k4klO3q_05a5yip_oZL0=w408-h544-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:47.584Z,,,,
https://www.google.com/maps/place/Furry+Overhead+Door+Company/data=!4m7!3m6!1s0x148649000318a27:0x9d7390e7bdb91e83!8m2!3d30.4100938!4d-87.6468521!16s%2Fg%2F11rzjdps12!19sChIJJ4oxAJBkSAERgx65veeQc50,Furry Overhead Door Company,4.9,137,Garage door supplier,"12704 Foley Beach Express, Foley, AL 36535, United States","C963+27 Foley, Alabama, USA",https://furrydoors.com/foley-al/,+1 251-222-2220,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMjEFFkQM9AT-YGDPqGD_mtxW1tkZf8_W4UWHZM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:52.468Z,,,,
https://www.google.com/maps/place/OGD+Overhead+Garage+Door/data=!4m7!3m6!1s0x889a4fab9eeb6719:0x509453b8af9fc6bb!8m2!3d30.6798695!4d-88.0730638!16s%2Fg%2F11wnmxvyjx!19sChIJGWfrnqtPmogRu8afr7hTlFA,OGD Overhead Garage Door,4.7,23,Garage door supplier,"1509 Government St Suite 509, Mobile, AL 36604, United States","MWHG+WQ Mobile, Alabama, USA",https://ogd.com/al/mobile/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-mob-01,+1 251-291-2600,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ulIMgLgPNWTQd1JjviibA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.40715&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:18:57.472Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/A+Plus+Garage+Doors/data=!4m7!3m6!1s0x889a11bf991143e3:0x658db314b716e204!8m2!3d30.6006256!4d-87.705218!16s%2Fg%2F11cmy86c60!19sChIJ40MRmb8RmogRBOIWtxSzjWU,A Plus Garage Doors,4.9,28,Garage door supplier,,,http://www.aplusgaragedoorsal.com/,+1 251-971-3331,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMq1hJmGQmNlT_5YfyANfSXIvLKxdNFW9QJZMLX=w408-h305-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:19:02.454Z,,,,
https://www.google.com/maps/place/VES+Specialists/data=!4m7!3m6!1s0x889bb02fd64af3fb:0xf32a594de50eb46c!8m2!3d30.6902475!4d-88.2910298!16s%2Fg%2F1tkb5wvz!19sChIJ-_NK1i-wm4gRbLQO5U1ZKvM,VES Specialists,4.7,38,Garage door supplier,"10433 Pete Sentz Rd, Mobile, AL 36608, United States","MPR5+3H Mobile, Alabama, USA",http://www.vesspecialists.com/,+1 251-649-2361,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPPIqpukwPnseELcVxJ_UMw0LF6bLIpEj2CF3fL=w408-h544-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:19:07.457Z,,,,
https://www.google.com/maps/place/Door-N-Gutter+Pro+Inc/data=!4m7!3m6!1s0x889a4c8a9def1295:0xdca511320f5bb340!8m2!3d30.6274841!4d-88.1282306!16s%2Fg%2F1thmls91!19sChIJlRLvnYpMmogRQLNbDzIRpdw,Door-N-Gutter Pro Inc,4.4,44,Garage door supplier,"3819 Gordon John Dr, Mobile, AL 36693, United States","JVGC+XP Mobile, Alabama, USA",http://www.doorandgutterpro.com/,+1 251-666-8313,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEBT2OnxZmdmFFmcYGv-Vw0nW8aDG9OeI7anK9=w408-h271-k-no,true,8 am–3 pm,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:19:12.611Z,,,,
"https://www.google.com/maps/place/ADS+Garage+Doors,+llc/data=!4m7!3m6!1s0x889bb7f0b5f06b75:0x9315f50056b50778!8m2!3d30.731721!4d-88.0441726!16s%2Fg%2F11r6sck5nd!19sChIJdWvwtfC3m4gReAe1VgD1FZM","ADS Garage Doors, llc",5.0,2,Garage door supplier,,,https://www.adsgaragedoors.org/,+1 251-234-9626,,https://lh3.googleusercontent.com/p/AF1QipMMK5cOImkI_KJBkJjIyUOXmUo_1kx7CkMW42ky=w671-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-11-07T23:19:17.428Z,LGBTQ+ friendly,,,
