placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Hub+City+Overhead+Doors+a+division+of+DuraServ/data=!4m7!3m6!1s0x866860e793ac07d9:0xae096d6e21da0087!8m2!3d27.808719!4d-97.510314!16s%2Fg%2F1v41_x33!19sChIJ2Qesk-dgaIYRhwDaIW5tCa4,Hub City Overhead Doors a division of DuraServ,4.4,23,Garage door supplier,"1402 Cathead Rd, Corpus Christi, TX 78409, United States","RF5Q+FV Northwest Corpus Christi, Corpus Christi, TX, USA",https://www.hubcitydoors.com/,+1 361-289-7083,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwun6OCXlDt0005f5W28NrDSfvcOHOqvCNhbTMSc6m0prUsloSMXPMJQnjPC-uddAxUGUXtbDBynQC19xqPcMCB7-i9tur5Y7nQMQRd4-SS8UjlWK8_WT2r83FhFeeUyuXRUgj0eQ=w408-h544-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:22.262Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Corpus+Christi/data=!4m7!3m6!1s0x8668615e518063c7:0xf4f3d8dba532a867!8m2!3d27.7449922!4d-97.4504792!16s%2Fg%2F11wvm82kvm!19sChIJx2OAUV5haIYRZ6gypdvY8_Q,Precision Garage Door Service of Corpus Christi,5.0,105,Garage door supplier,"1117 Hendricks St Suite 126, Corpus Christi, TX 78417, United States","PGVX+XR South Side, Corpus Christi, TX, USA",https://precisiondoorcorpuschristi.com/?utm_source=gmb&utm_medium=location_corpuschristi&utm_campaign=website,+1 361-332-4856,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipM0tRYGClL2_R35VMmyT-uvNfxk2eaKND0G2Q7Q=w408-h325-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:27.472Z,,,
https://www.google.com/maps/place/Texas+Overhead+Door/data=!4m7!3m6!1s0x8668646cf923f3ab:0x3a41e501123dd3a8!8m2!3d27.826739!4d-97.5489097!16s%2Fg%2F1tsyq6gk!19sChIJq_Mj-WxkaIYRqNM9EgHlQTo,Texas Overhead Door,4.8,135,Garage door supplier,"9414 Leopard St, Corpus Christi, TX 78410, United States","RFG2+MC Northwest Corpus Christi, Corpus Christi, TX, USA",http://www.txoverheaddoor.com/,+1 361-241-1717,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFGeuAQHNBy_vq4FlWmysHvo0iPGmREEouE4O0OdGvD3M1_jpXMBV7YKnT8rWAqrqVrDWJO1313h8M6K3A5zB6lIUByIGmLAV6fpUOuWLsQA68wxio-YcEFZ6prPsuU3PtkaHU=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:32.901Z,,,
https://www.google.com/maps/place/Coastal+Bend+Garage+Doors/data=!4m7!3m6!1s0x86685f91c8eed1e1:0xfb7825a865249b5!8m2!3d27.6973122!4d-97.3581427!16s%2Fg%2F11bzwrkrbq!19sChIJ4dHuyJFfaIYRtUlShlqCtw8,Coastal Bend Garage Doors,4.7,43,Garage door supplier,,,,+1 361-461-0960,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO22gfOU3XcUMAxdvl69PrMIK6Rd0pqsgccc-SQ=w408-h391-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:37.640Z,,,
https://www.google.com/maps/place/Industrial+Overhead+Door/data=!4m7!3m6!1s0x8668f581241be349:0x53082bf7a07f0fe2!8m2!3d27.6976017!4d-97.4183428!16s%2Fg%2F11j026z3_z!19sChIJSeMbJIH1aIYR4g9_oPcrCFM,Industrial Overhead Door,4.0,29,Garage door supplier,"3790 Wow Rd, Corpus Christi, TX 78413, United States","MHXJ+2M South Side, Corpus Christi, TX, USA",http://corpuschristigaragedoor.com/,+1 361-986-0379,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPzv8jA8ZfaAFVJowVzcWBXMY7CDO1WKaME0iyJ=w408-h508-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:42.698Z,,,
https://www.google.com/maps/place/All+Doors+and+More/data=!4m7!3m6!1s0x86686bfaf60300c5:0x37f01c3766fa7078!8m2!3d27.6582294!4d-97.378633!16s%2Fg%2F1q69n6rpx!19sChIJxQAD9vpraIYReHD6Zjcc8Dc,All Doors and More,4.8,112,Garage door supplier,"6630 Yorktown Blvd, Corpus Christi, TX 78414, United States","MJ5C+7G South Side, Corpus Christi, TX, USA",https://www.alldoorsandmorellc.com/,+1 361-249-2895,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPeUs6mak1qUqNsffQMOhSgzmAkIaBzZnrm5Xx1=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:47.803Z,,,
https://www.google.com/maps/place/Primary+Garage+Door+Service/data=!4m7!3m6!1s0x87a73216df6d9c55:0x98f6d28001edd8c8!8m2!3d27.7642544!4d-97.512967!16s%2Fg%2F11krbsz7yk!19sChIJVZxt3xYyp4cRyNjtAYDS9pg,Primary Garage Door Service,4.9,131,Garage door supplier,,,https://primarygaragedoor.com/corpus-christi/,+1 361-226-8916,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybHzf8lqDp-TCUs4uru54XeLm_fYjyIgyAXQ_lmBaKhikQ14I0BLAp6ImYOI9HfNXffopuLwVMt2g0nZJOUjJ3Ri8tb5Ffy62q_kBoboNwadQP8u_DziXSP2LmNQWOZZgiLX31=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:52.304Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Overhead+Door+Company+Coastal+Plains/data=!4m7!3m6!1s0x86688aaf014cebbd:0xdb93777b79b0afbc!8m2!3d27.7157339!4d-97.4480889!16s%2Fg%2F1hm5y1wwk!19sChIJvetMAa-KaIYRvK-weXt3k9s,Overhead Door Company Coastal Plains,3.5,8,Garage door supplier,"1959 Saratoga Blvd #24, Corpus Christi, TX 78417, United States","PH82+7Q South Side, Corpus Christi, TX, USA",,+1 361-826-0672,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7hjvAYzVIs9YXyqqAi6vIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.26646&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:45:57.118Z,,,
"https://www.google.com/maps/place/Chapman%27s+Garage+Doors,+Inc./data=!4m7!3m6!1s0x8668f53ff72eef61:0x32d991dd2596e4a!8m2!3d27.7023385!4d-97.4174844!16s%2Fg%2F1tgz1094!19sChIJYe8u9z_1aIYRSm5Z0h2ZLQM","Chapman's Garage Doors, Inc.",3.3,12,Garage door supplier,"3702 Saratoga Blvd, Corpus Christi, TX 78415, United States","PH2M+W2 South Side, Corpus Christi, TX, USA",http://www.ohedco.com/,+1 361-852-7236,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KgUCY5L2UCYYnZ7Pl2iomQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.077858&pitch=0&thumbfov=100,false,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:46:01.736Z,,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x86686185366f236d:0x8dce87514c283ad3!8m2!3d27.8004385!4d-97.4522704!16s%2Fg%2F11ltl59tdj!19sChIJbSNvNoVhaIYR0zooTFGHzo0,Vortex Doors,5.0,8,Door supplier,"802 Navigation Blvd #204, Corpus Christi, TX 78408, United States","RG2X+53 Central City, Corpus Christi, TX, USA",https://www.vortexdoors.com/service-centers/texas/corpus-christi-tx,+1 361-288-7335,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPBc3OcYMn_MYeFxVfKtCLR8hqEYaLlU3uImdVi=w408-h306-k-no,true,7:30 am–10 pm,Closed,Closed,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-11-07T22:46:06.453Z,,,
