placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Arkansas+Spine+and+Pain/data=!4m7!3m6!1s0x87cd51863889b9df:0x90144e500e5afa8f!8m2!3d34.5734245!4d-92.587712!16s%2Fg%2F11ghn463n2!19sChIJ37mJOIZRzYcRj_paDlBOFJA,Arkansas Spine and Pain,4.6,334,Pain control clinic,"115 McNeil St, Benton, AR 72015, United States","HCF6+9W Benton, Arkansas, USA",https://www.arkansasspineandpain.com/benton?utm_source=GMBSocialClimb&utm_medium=ArkansasSpineandPain,+1 501-227-0184,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzqvB-9rCe2z5nl_xexrN2qYfhyOUgAKILcNKjeyNOmMuA1KroM3ixWATEde-LHm-y8cp1CYMmoZVvKCwTYHp9Tjckq8ssS5rjQ6eRiqIzu2Zta6IHWO24oHK-N5cxFerv6qCnwQ=w408-h273-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-01-28T18:36:22.472Z,,,
https://www.google.com/maps/place/Tatyana+Stepanenko+MD/data=!4m7!3m6!1s0x87cd51c97f535087:0x5da6258ff68d6335!8m2!3d34.573058!4d-92.586927!16s%2Fg%2F11k9rtbtyy!19sChIJh1BTf8lRzYcRNWON9o8lpl0,Tatyana Stepanenko MD,4.5,73,Pain management physician,"115 W McNeil St, Benton, AR 72015, United States","HCF7+66 Benton, Arkansas, USA",https://arkansasspineandpain.com/providers/?utm_source=GMBSocialClimb&utm_medium=TatyanaStepanenkoMD,+1 501-227-0184,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOE0I7I8wgkY9WwP9U9KHAi8My-yiaEZLU9ftzA=w426-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-01-28T18:36:28.344Z,,,
https://www.google.com/maps/place/Pain+Treatment+MD/data=!4m7!3m6!1s0x87cd57ed7b8acf85:0xd9ce7850b4d875b!8m2!3d34.6227716!4d-92.5009065!16s%2Fg%2F11wtf322s7!19sChIJhc-Ke-1XzYcRW4dNC4XnnA0,Pain Treatment MD,4.8,78,Medical office,"408 Office Park Dr Suite 3, Bryant, AR 72022, United States","JFFX+4J Bryant, Arkansas, USA",https://paintreatmentmd.com/,+1 501-553-0000,"Open · Closes 4 pm

Updated by others 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PByfEPhc9O4-H2WNQDpqRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.570801&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:36:43.189Z,,,
https://www.google.com/maps/place/OrthoArkansas/data=!4m7!3m6!1s0x87cd56e048f9a797:0xe354c6b2f1d58cfe!8m2!3d34.6138937!4d-92.5176299!16s%2Fg%2F1tfgpy4_!19sChIJl6f5SOBWzYcR_ozV8bLGVOM,OrthoArkansas,4.9,403,Orthopedic clinic,"2305 Springhill Rd Suite 4, Bryant, AR 72019, United States","JF7J+HW Bryant, Arkansas, USA",http://www.orthoarkansas.com/?utm_source=GMBSocialClimb&utm_medium=OrthoArkansas,+1 501-847-0158,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6LoudfKuX4DfWjmjrntyltxeC07gLxG2vQZEI=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:36:48.752Z,,,
"https://www.google.com/maps/place/HealthCARE+Express+Urgent+Care+-+Bryant,+AR/data=!4m7!3m6!1s0x87cd57aa732df7ad:0x10865030dd0f4094!8m2!3d34.6197166!4d-92.4994659!16s%2Fg%2F11dzswv6yh!19sChIJrfctc6pXzYcRlEAP3TBQhhA","HealthCARE Express Urgent Care - Bryant, AR",4.7,1863,Urgent care center,"23150 I-30, Bryant, AR 72022, United States","JG92+V6 Bryant, Arkansas, USA",https://www.gohce.com/locations/arkansas/bryant/bryant/,+1 501-888-9047,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMmitdikR7UPrdkXjmHgNwaLiGBjJ_ZZJGqfjz4=w521-h240-k-no,true,12–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:36:54.819Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Caring+Hearts+Pain+Relief+Center/data=!4m7!3m6!1s0x87cd57ac0b8ab9cb:0x5ede32169bbe83f8!8m2!3d34.6198548!4d-92.4942103!16s%2Fg%2F1260n1xl8!19sChIJy7mKC6xXzYcR-IO-mxYy3l4,Caring Hearts Pain Relief Center,,,Pain control clinic,"23233 I-30, Bryant, AR 72022, United States","JG94+W8 Bryant, Arkansas, USA",,+1 501-779-6104,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2H6w1m7Zd6VGDHG7HsPJ_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.83093&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:37:00.176Z,,,
https://www.google.com/maps/place/Bryant+Medical+Clinic/data=!4m7!3m6!1s0x87cd57ab75285ceb:0xcf2c65e76994ae89!8m2!3d34.6258153!4d-92.4921819!16s%2Fg%2F1hc3w1hhx!19sChIJ61wodatXzYcRia6UaedlLM8,Bryant Medical Clinic,4.0,68,Medical office,"3412 B, Market Pl Ave, Bryant, AR 72022, United States","JGG5+84 Bryant, Arkansas, USA",https://www.salineclinics.org/bryant-medical-clinic,+1 501-653-0353,"Open · Closes 8 pm

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tfwCZW8FJo5R1HM_kHrL-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.269485&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:37:05.782Z,,,
https://www.google.com/maps/place/Arkansas+Bone+and+Joint+Orthopedic+Surgery/data=!4m7!3m6!1s0x87cd56e088362403:0x9d838df3df967b7f!8m2!3d34.6131216!4d-92.5193114!16s%2Fg%2F11gzw0k4p!19sChIJAyQ2iOBWzYcRf3uW3_ONg50,Arkansas Bone and Joint Orthopedic Surgery,3.4,80,Orthopedic surgeon,"2010 Active Wy, Benton, AR 72019, United States","JF7J+67 Benton, Arkansas, USA",http://www.arboneandjoint.com/,+1 501-315-0984,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgqQnySIOzi-U4X2SYQUp4OfhSm3trGOjKTAgnsqKSNNsaympMPh3qfYTbdxe9UoEg__bJIeyuvjrpQ3gLFaG6SaRfyZ9kVyi5O7roGmDeN1k-JJWpz14fDl51CmNGuhXk9OAw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:37:11.618Z,,,
https://www.google.com/maps/place/Chiropractic+Health+Center+of+Bryant/data=!4m7!3m6!1s0x87cd57ac0b8a9943:0xbe4b712861f452e5!8m2!3d34.6201496!4d-92.4938917!16s%2Fg%2F1tcy4vj_!19sChIJQ5mKC6xXzYcR5VL0YShxS74,Chiropractic Health Center of Bryant,5.0,78,Chiropractor,"23253, I-30, Bryant, AR 72022, United States","JGC4+3C Bryant, Arkansas, USA",https://www.chiropractichealthbryant.com/,+1 501-847-7246,"Closed · Opens 2 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMFM73QmCGj_KST_RuWYVaY3fH_-RH2BU6c-Svo=w408-h272-k-no,true,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",9 am–12 pm,Closed,Closed,"9 am–12 pm, 2–6 pm",9 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:37:17.311Z,Identifies as women-owned,,
https://www.google.com/maps/place/AR+Cannabis+Clinic/data=!4m7!3m6!1s0x87cd57e9d307ee33:0xf9f41b56f31673a2!8m2!3d34.6263995!4d-92.4971295!16s%2Fg%2F11hlj26klf!19sChIJM-4H0-lXzYcRonMW81Yb9Pk,AR Cannabis Clinic,4.5,588,Medical clinic,"5920 AR-5 Suite 5, Bryant, AR 72022, United States","JGG3+H4 Bryant, Arkansas, USA",https://www.arcannabisclinic.com/arkansas,+1 888-454-2111,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO3OOSF8rTNiOkjkXwQPfTuvSrmGR7oNj5CihYU=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-01-28T18:37:23.078Z,,,
