placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x86fe6d2a3cc9d863:0x71caeb079f4d1c4a!8m2!3d33.5774037!4d-101.8452559!16s%2Fg%2F1tg_9yn2!19sChIJY9jJPCpt_oYRShxNnwfrynE,Mavis Tires & Brakes,4.9,2666,Tire shop,· In-store pick-up,"1901 Texas Ave, Lubbock, TX 79411, United States","H5G3+XV Lubbock, Texas, USA",https://www.mavis.com/locations/lubbock-texas-ave-tx?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=914,+1 806-337-0034,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVjYME4Oy59ll8rLsr2z0aEyqiDl-dQKJ2RHPODhWAadwZJ-Ee81GA_Ypw5eOSWVVE5VEEoqwsJy7g2Wy7fzgJuYQ454JLVbnvsxbqDsjlQzAOxWIosixOwtuL28dE_dz8xO6S=w408-h511-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:03.618Z,,
https://www.google.com/maps/place/Nu%C3%B1ez+Tires/data=!4m7!3m6!1s0x86fe13fd66e0aaf3:0x65bd3b8fdf3a28bf!8m2!3d33.6056124!4d-101.8717781!16s%2Fg%2F11frp22pds!19sChIJ86rgZv0T_oYRvyg63487vWU,Nuñez Tires,4.7,120,Used tire shop,· In-store shopping · In-store pick-up,"2519 Clovis Rd, Lubbock, TX 79415, United States","J44H+67 Lubbock, Texas, USA",,+1 806-292-0898,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyNoHH-f_qg_zfeg8MlRpVvEGUHI-ia6vSiE2fYCgAkqmd6Tb79GGqHpJhMMt4TZvZNHr2dSwH83cp7o5SL61TXYIlh9qPQ980HX-yJ2B5U3UsBMnJL3cmT5v7UXveuR1tR4i9DA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:09.421Z,,
https://www.google.com/maps/place/McWhorter%27s+Tire+and+Service/data=!4m7!3m6!1s0x86fe12c19e33e1a9:0x2c4b57667086c58c!8m2!3d33.6008699!4d-101.8625685!16s%2Fg%2F1v8y4grk!19sChIJqeEznsES_oYRjMWGcGZXSyw,McWhorter's Tire and Service,4.5,107,Tire shop,,"213 N Avenue U, Lubbock, TX 79415, United States","J42P+8X Lubbock, Texas, USA",https://thetirestore.com/locations/213-north-avenue-u-lubbock-tx-79415/,+1 806-763-8208,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerj1rYCpBSqWrlKJUCByCaUPj_N2oVMU98QsUXbP79FzQ5hTT00XriJ1mkWu-I40W6cwb3G_Sub_uEp17vv0gBBM--jSGUDAAPyHxdbswTZrEkNUmgI0MU7rHsA3N0o-n6iPIBV2w=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:14.548Z,,
https://www.google.com/maps/place/Jones+Tire/data=!4m7!3m6!1s0x86fe132cc5c4f1ff:0x58bf69f7bedc67a7!8m2!3d33.5842067!4d-101.8359916!16s%2Fg%2F1tw1f8l3!19sChIJ__HExSwT_oYRp2fcvvdpv1g,Jones Tire,4.4,294,Tire shop,· In-store pick-up,"102 E Broadway, Lubbock, TX 79403, United States","H5M7+MJ Lubbock, Texas, USA",,+1 806-762-8112,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_u-egB5D5fSmUN_idokun7CqBEIxYFZYJJeI2FVHZm0I59Qm5QmTIIRTybtW0nuEMOmO8cvzxz-yudOC4L5oWZOSpMnr06SjMD3xgZjGLtv2nBFACHPoG7pdGGQWBGmRNVptO=w408-h306-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–2:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:19.422Z,,
https://www.google.com/maps/place/Crest+Tires/data=!4m7!3m6!1s0x86fe6d59166a300b:0xf322666cf08e288d!8m2!3d33.5919516!4d-101.8172018!16s%2Fg%2F1v3lqddl!19sChIJCzBqFllt_oYRjSiO8GxmIvM,Crest Tires,4.5,121,Tire shop,· In-store pick-up,"1720 E 4th St, Lubbock, TX 79403, United States","H5RM+Q4 Lubbock, Texas, USA",https://cresttirestx.com/,+1 806-747-9196,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3noSDK64n0fCb0QhRyX2wu69rkS0peZEZWkMVNs9QUUQWK0ODO-6swSew-pSLP3FxuO9bgoTh6Z0sq4kZJOz1Ri4QrZYUGI5XhpYAszQ82M5W-ZWCfTkXNESQ2OYnHBPkV4Dm=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:24.852Z,,
https://www.google.com/maps/place/Tire+Express/data=!4m7!3m6!1s0x86fe6d2ca18a705b:0x1056cc3c030cdb60!8m2!3d33.5772109!4d-101.8557003!16s%2Fg%2F11c56c3s1g!19sChIJW3CKoSxt_oYRYNsMAzzMVhA,Tire Express,4.4,164,Tire shop,,"1908 Avenue Q, Lubbock, TX 79411, United States","H4GV+VP Lubbock, Texas, USA",,+1 806-744-2659,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEtiKgO9N7Hqh0SBJitnmSvGJfn7X9jGrFiuEVtaZGfUgZ17p1noNEP4t4vlU03NZHpZARGwFh0c5zdos55p8Ggfek3RSfGw1rlwlju8yksJA21VwOAKeWPHEyh4e0nNlQAcg=w507-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,9 am–1 pm,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:30.196Z,,
https://www.google.com/maps/place/M+%26+M+Tire+%26+Service+Center/data=!4m7!3m6!1s0x86fe6d2caa59d7f5:0x763f1be149de8747!8m2!3d33.582027!4d-101.84928!16s%2Fg%2F1td2myj9!19sChIJ9ddZqixt_oYRR4feSeEbP3Y,M & M Tire & Service Center,,,Auto repair shop,,"1414 Avenue L, Lubbock, TX 79401, United States","H5J2+R7 Lubbock, Texas, USA",https://mandmservicecenter.com/,,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTuIOs0R1gfIaJC-EQ6bYfzXc9RiE2-P8IifIsyqEHfXAazD2BI3P6NwtWrgA0_NfdELJZpq89ZSBxNo0WNXZAm9nGKtUQIuogzHQLR9UmzmRJIHBFvOtTqcnowKciF50jl40gxg=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:36.133Z,,
https://www.google.com/maps/place/Crest+Tires/data=!4m7!3m6!1s0x86fe72a71f1c24e1:0x2b63af22c3988340!8m2!3d33.5629898!4d-101.8917679!16s%2Fg%2F1tjt2cyz!19sChIJ4SQcH6dy_oYRQIOYwyKvYys,Crest Tires,4.3,483,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"3535 34th St, Lubbock, TX 79412, United States","H475+57 Lubbock, Texas, USA",https://cresttirestx.com/,+1 806-687-1793,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnL-hA2mbqOGLlIjCkR1HGXsQeitrSOLyeKswom8u2SOVVZLZ0ZutoQ1RolC_aS1zQjbIF6CfTipFZByu5ZSyIYfBx3l5Hf0caEHxYCs5nj-eIDiEwDqSSMJQ-W5zLvv97WOd5=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:41.554Z,,
https://www.google.com/maps/place/Crest+Tires+Lubbock/data=!4m7!3m6!1s0x86fe129af5cc060d:0x84a14d3234749730!8m2!3d33.6097393!4d-101.8801906!16s%2Fg%2F1tk4rlzm!19sChIJDQbM9ZoS_oYRMJd0NDJNoYQ,Crest Tires Lubbock,4.3,182,Transmission shop,,"2901 Clovis Rd, Lubbock, TX 79415, United States","J459+VW Lubbock, Texas, USA",,+1 806-243-5713,Open · Closes 8:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRauYjwI6_X9udwldeOW3nUWv-TqPLcoItMPg9wMKq8dl_ColeMmOnfmJwPNeMhbXMmXsGo0sGXaQwm7SoJ0p20AYpogOQ2myA90L3ru2Wb_zelMS2L9tydikLBQauQ3pCO1K8=w410-h240-k-no,false,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:47.274Z,,
https://www.google.com/maps/place/Wreckem+Tire/data=!4m7!3m6!1s0x86fe136cd106a5b5:0xd07b7b7561895e1c!8m2!3d33.5926705!4d-101.88037!16s%2Fg%2F11rycrs0d_!19sChIJtaUG0WwT_oYRHF6JYXV7e9A,Wreckem Tire,4.8,86,Used tire shop,,"2920 4th St, Lubbock, TX 79415, United States","H4V9+3V Lubbock, Texas, USA",https://wreckemtire.com/,+1 806-993-5150,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequOKAJKv3ooEgfxAevtEpl_dO9jggLOHdDyqJNsD2OcPdJEHcYfgIcXjMx5CFyYV8-IzZMyO4tqMpwxbGkw9-0shFAVl3YIfZgVZ6EU3UG_bIbRMkAMxGUE_ShckkCbvKM7T4LFg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-03-23T16:26:52.533Z,,
