placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Mercy+Health+-+Maumee+Pain+Medicine/data=!4m7!3m6!1s0x883c77c8ae62a025:0xfe65bd15d8656f15!8m2!3d41.5771398!4d-83.6847322!16s%2Fg%2F11b7k28q6w!19sChIJJaBirsh3PIgRFW9l2BW9Zf4,Mercy Health - Maumee Pain Medicine,2.6,14,Medical clinic,"1360 Arrowhead Dr Suite B, Maumee, OH 43537, United States","H8G8+V4 Maumee, Ohio, USA",https://www.mercy.com/locations/specialty-locations/pain-management/mercy-health-arrowhead-pain-medicine,+1 419-794-7880,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dVkOqxsdDlGt7axcv_b32g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.83847&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:10.718Z,,
https://www.google.com/maps/place/Mercy+Health+-+Sylvania+Pain+Medicine/data=!4m7!3m6!1s0x883c7d2d368eb1d5:0xf5398bd92093b3f!8m2!3d41.5354956!4d-83.704321!16s%2Fg%2F11j5p_yx6l!19sChIJ1bGONi19PIgRPzsJkr2YUw8,Mercy Health - Sylvania Pain Medicine,2.2,10,Pain control clinic,"1360 Arrowhead Dr Suite 100, Maumee, OH 43537, United States","G7PW+57 Maumee, Ohio, USA",https://www.mercy.com/locations/specialty-locations/pain-management/mercy-health-sylvania-pain-medicine,+1 419-517-7677,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=As4FKs4wUqNbGZI9U0mgKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.811386&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:17.124Z,,
https://www.google.com/maps/place/Mercy+Health+-+Maumee+Interventional+Pain+Medicine/data=!4m7!3m6!1s0x883c71197d4e4275:0xf5b476c1f23d292a!8m2!3d41.5769605!4d-83.684682!16s%2Fg%2F11q8vwjp6s!19sChIJdUJOfRlxPIgRKik98sF2tPU,Mercy Health - Maumee Interventional Pain Medicine,,,Medical clinic,"1360 Arrowhead Dr, Maumee, OH 43537, United States","H8G8+Q4 Maumee, Ohio, USA",https://www.mercy.com/locations/specialty-locations/pain-management/mercy-health-maumee-interventional-pain-medicine,+1 567-368-1138,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1tcZtySvpGdpCpO7JKcWMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.768173&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:21.746Z,,
"https://www.google.com/maps/place/Pain+management+Kim,+PA/data=!4m7!3m6!1s0x883c71e6c1e7f173:0x5ac5cf8937c978e!8m2!3d41.5770876!4d-83.6846249!16s%2Fg%2F11fn1rkv8y!19sChIJc_HnweZxPIgRjpd8k_hcrAU","Pain management Kim, PA",5.0,1,Doctor,"1360 Arrowhead Dr, Maumee, OH 43537, United States","H8G8+R5 Maumee, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2CmnKrPhUaHHny_DbVxZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.51083&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:24.837Z,,
https://www.google.com/maps/place/WC+Pain+Management/data=!4m7!3m6!1s0x883c7a23650234e3:0x3becdab88f53bc99!8m2!3d41.6120185!4d-83.6860968!16s%2Fg%2F11bbwm0nqc!19sChIJ4zQCZSN6PIgRmbxTj7ja7Ds,WC Pain Management,5.0,1,Pain control clinic,"1574 Henthorne Dr C, Maumee, OH 43537, United States","J867+RH Maumee, Ohio, USA",,+1 419-794-1170,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IvygqFVGk2OISoUGKdxTAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.573364&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:29.512Z,,
https://www.google.com/maps/place/Advanced+Pain+Management/data=!4m7!3m6!1s0x883c70d2a153c885:0x1fa96e62694ae6c7!8m2!3d41.5581149!4d-83.6784727!16s%2Fg%2F1vnrlplw!19sChIJhchTodJwPIgRx-ZKaWJuqR8,Advanced Pain Management,,,Pain management physician,"5757 Monclova Rd #2, Maumee, OH 43537, United States","H85C+6J Maumee, Ohio, USA",http://www.toledoclinic.com/,+1 419-479-5418,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ax0ojk9_4qTHOyvbHTNgPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.87639&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:32.097Z,,
https://www.google.com/maps/place/Maumee+Integrated+Health/data=!4m7!3m6!1s0x883c7b6aa1306a5d:0xff2a1d8064ec0357!8m2!3d41.6120225!4d-83.6860924!16s%2Fg%2F11vb5dy_2y!19sChIJXWowoWp7PIgRVwPsZIAdKv8,Maumee Integrated Health,5.0,7,Medical clinic,"1574 Henthorne Dr C, Maumee, OH 43537, United States","J867+RH Maumee, Ohio, USA",https://maumeeintegratedhealth.com/,+1 419-517-1737,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNUsVtjLmxHn3-Ao4Hsf0pSkbaPJqFjqVeTFbOH=w454-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:37.082Z,,
https://www.google.com/maps/place/Advanced+Pain+Management:+Salvi+Ashok+MD/data=!4m7!3m6!1s0x883c70d2a153c885:0x7ec118af49c6c8b8!8m2!3d41.5580973!4d-83.6785206!16s%2Fg%2F1tgnsb5y!19sChIJhchTodJwPIgRuMjGSa8YwX4,Advanced Pain Management: Salvi Ashok MD,,,Pain management physician,"5757 Monclova Rd #2, Maumee, OH 43537, United States","H85C+6H Maumee, Ohio, USA",http://www.toledoclinic.com/,+1 419-479-5418,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XumTD-vzbMUnlp7c8JkUTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.9661&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:39.785Z,,
https://www.google.com/maps/place/Pain+Alleviated/data=!4m7!3m6!1s0x883c771d87e263f1:0xdbaa9605c6114a65!8m2!3d41.5811371!4d-83.6204177!16s%2Fg%2F11qb5lnyv2!19sChIJ8WPihx13PIgRZUoRxgWWqts,Pain Alleviated,5.0,8,Health consultant,"The Ballroom Company, 2558 Parkway Plaza, Maumee, OH 43537, United States","H9JH+FR Maumee, Ohio, USA",http://www.painalleviated.com/,+1 419-407-7425,Closed · Opens 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pWsTv0n0rIBuaS5dNFQb-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.551&pitch=0&thumbfov=100,true,5–8 pm,5–8 pm,Closed,Closed,Closed,5–8 pm,5–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:44.668Z,,
https://www.google.com/maps/place/Comprehensive+Centers+For+Pain+Management/data=!4m7!3m6!1s0x883c7c7c1d2d4913:0x48885078a923912e!8m2!3d41.6784007!4d-83.7150364!16s%2Fg%2F11bbwj0_qh!19sChIJE0ktHXx8PIgRLpEjqXhQiEg,Comprehensive Centers For Pain Management,3.3,92,Pain control clinic,"3400 Meijer Dr, Toledo, OH 43617, United States","M7HM+9X Toledo, Ohio, USA",http://www.cc4pm.com/,+1 419-843-1370,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP6VJHU33r80QtcDkUq3b0jkT5vb-7sNqgIQ1ih=w428-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:50.166Z,,
https://www.google.com/maps/place/Ohio+Pain+Center/data=!4m7!3m6!1s0x883c7ef7d93e59a9:0xb5a40f9b4f3e3951!8m2!3d41.6893099!4d-83.6313064!16s%2Fg%2F1tcvvjj8!19sChIJqVk-2fd-PIgRUTk-T5sPpLU,Ohio Pain Center,3.4,35,Pain control clinic,"3900 Sunforest Ct Suite 132, Toledo, OH 43623, United States","M9Q9+PF Toledo, Ohio, USA",http://www.nopainohio.com/,+1 419-517-1351,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPz6nt6ksPsHthkeKO0VWsYsdvkquv94lDpLWZ0=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-28T19:09:55.457Z,,
