placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/EVOLVE+NEVADA/data=!4m7!3m6!1s0x80993f2d46b5f655:0xe0d3c552b8904052!8m2!3d39.5454554!4d-119.734624!16s%2Fg%2F11dx8lkkvg!19sChIJVfa1Ri0_mYARUkCQuFLF0-A,EVOLVE NEVADA,3.9,94,Property management company,"1311 N McCarran Blvd Suite 101, Sparks, NV 89431, United States","G7W8+55 Sparks, Nevada, USA",https://evolvenv.com/,+1 775-398-2700,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPF7l2_nIQOjf75OypEyEaw5g6LRBH69gyVtvLlVibi590EgelKoDXRO8czP1nj3WT6TVHWoc6VH5JjpCRfdP8gqmOmkCZKtGIYM0EEuhNSljSN6xQrRS8CW09ZXU2H8704xfPoQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:28.032Z,,,
https://www.google.com/maps/place/Opus+1+Community+Management/data=!4m7!3m6!1s0x80993f3ef180f3a9:0x54723f22c6618f90!8m2!3d39.5249803!4d-119.7617544!16s%2Fg%2F11b5wnnhxk!19sChIJqfOA8T4_mYARkI9hxiI_clQ,Opus 1 Community Management,1.7,3,Property management company,"1380 Greg St #208, Sparks, NV 89431, United States","G6FQ+X7 Sparks, Nevada, USA",,+1 775-284-4788,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ay0mWlFb-VGAJenN-ZUMiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.552925&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:33.578Z,,,
https://www.google.com/maps/place/Associa+Sierra+North/data=!4m7!3m6!1s0x8099390d977e3e5f:0xbe3ac04928b1009e!8m2!3d39.5813441!4d-119.7230312!16s%2Fg%2F11cs2wm8_1!19sChIJXz5-lw05mYARngCxKEnAOr4,Associa Sierra North,4.5,94,Property management company,"4894 Sparks Blvd, Sparks, NV 89436, United States","H7JG+GQ Sparks, Nevada, USA",https://associaonline.com/locations/associa-sierra-north?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU4ODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 775-626-7333,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zOe0Wy27sJP9vo0YrS5SMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.28601&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:39.049Z,,,
"https://www.google.com/maps/place/Utopia+Property+Management+%7C+Reno,+NV/data=!4m7!3m6!1s0x8099417208d57e1b:0xc470fe36e8819ea7!8m2!3d39.5229986!4d-119.8113578!16s%2Fg%2F11mv41zwsr!19sChIJG37VCHJBmYARp56B6Db-cMQ","Utopia Property Management | Reno, NV",4.8,182,Property management company,"200 S Virginia St 8th floor, Reno, NV 89501, United States","G5FQ+5F Reno, Nevada, USA",https://utopiamanagement.com/locations/reno-nv,+1 775-210-1111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPmKuqvGP3QU7nuckrRin4npxZsIJYj6wn8bViN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:44.007Z,,,
"https://www.google.com/maps/place/Western+Nevada+Management,+Inc/data=!4m7!3m6!1s0x8099418c11b75a21:0x15ee4dc8c2676152!8m2!3d39.4878918!4d-119.7993909!16s%2Fg%2F11gsmfl9ph!19sChIJIVq3EYxBmYARUmFnwshN7hU","Western Nevada Management, Inc",3.1,34,Property management company,"255 W Peckham Ln #2, Reno, NV 89509, United States","F6Q2+56 Reno, Nevada, USA",http://www.westernnv.com/,+1 775-284-4434,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cuJGXVFUEqUsn2J-FHdJMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.37207&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:48.789Z,,,
https://www.google.com/maps/place/Kromer+Investments+Inc/data=!4m7!3m6!1s0x809940ccc9404a07:0xd6b8ced3a75ccec2!8m2!3d39.5136168!4d-119.7803955!16s%2Fg%2F1tq4rb6z!19sChIJB0pAycxAmYARws5cp9POuNY,Kromer Investments Inc,3.4,232,Property management company,"1150 Matley Ln, Reno, NV 89502, United States","G679+CR Reno, Nevada, USA",http://www.kromerinvestments.com/,+1 775-324-1092,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipM3sfJAGXDJpWWzPytFe0F2LCNo_6UZy9OFMVHD=w427-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:53.887Z,,,
https://www.google.com/maps/place/Nevada+Commercial+Services+Inc.+-+Real+Estate+Property+Management/data=!4m7!3m6!1s0x80993fe25019cec3:0x4a457637e0d26ed6!8m2!3d39.5101629!4d-119.7782662!16s%2Fg%2F11vc6dq12c!19sChIJw84ZUOI_mYAR1m7S4Dd2RUo,Nevada Commercial Services Inc. - Real Estate Property Management,3.5,35,Property management company,"1475 Terminal Wy Ste A, Reno, NV 89502, United States","G66C+3M Reno, Nevada, USA",https://www.ncsreno.com/,+1 775-851-3666,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4e09a-HESejr-lYCqxiIGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.36101&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:06:58.783Z,,,
https://www.google.com/maps/place/Truckee+Meadows+Property+Management/data=!4m7!3m6!1s0x8099390d99d6bf0b:0xcfeafdba2419b09e!8m2!3d39.5813406!4d-119.7230125!16s%2Fg%2F1tf3bst_!19sChIJC7_WmQ05mYARnrAZJLr96s8,Truckee Meadows Property Management,3.6,5,Property management company,"4894 Sparks Blvd, Sparks, NV 89436, United States","H7JG+GQ Sparks, Nevada, USA",,+1 775-224-4508,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zOe0Wy27sJP9vo0YrS5SMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.52612&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:07:03.729Z,,,
https://www.google.com/maps/place/Interval+Management+Inc/data=!4m7!3m6!1s0x80993ed9a26e4045:0x9e8266b90fecd7be!8m2!3d39.5362945!4d-119.7383482!16s%2Fg%2F1tp1z1kz!19sChIJRUBuotk-mYARvtfsD7lmgp4,Interval Management Inc,1.0,2,Property management company,"515 Nichols Blvd, Sparks, NV 89431, United States","G7P6+GM Sparks, Nevada, USA",https://www.intervalmanagement.com/,+1 775-355-4040,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xkeuHfUYePbdkYztCp-XMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.48291&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:07:08.602Z,,,
https://www.google.com/maps/place/Shoenberger+%26+Shoenberger+-+Reno/data=!4m7!3m6!1s0x80994095c7efccaf:0x13552d6b7d8b5ddf!8m2!3d39.507562!4d-119.8075138!16s%2Fg%2F1tk4rdj0!19sChIJr8zvx5VAmYAR312LfWstVRM,Shoenberger & Shoenberger - Reno,3.3,153,Property management company,"1665 Lakeside Dr UNIT 102, Reno, NV 89509, United States","G55R+2X Reno, Nevada, USA",http://www.shoenbergerandshoenberger.com/,+1 775-324-4646,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNg2MwOtIhC64N3mwC2jzQe8Ha5jd_6t85lRt1A=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-25T19:07:13.561Z,,,
