placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Double+E+Tree+Service/data=!4m7!3m6!1s0x8811332b5567e4bd:0xe3585f855d296e7!8m2!3d41.668921!4d-86.2962615!16s%2Fg%2F11srz_xgsw!19sChIJveRnVSszEYgR55bSVfiFNQ4,Double E Tree Service,4.9,77,Tree service,"609 S Lake St, South Bend, IN 46619, United States","MP93+HF South Bend, Indiana, USA",http://www.doubleetreeservice.com/,+1 574-229-5357,"Closed · Opens 7 am

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqLGN0GKkxOEvnG-WCUgUhUA2KNHub-RKmFe3Y1dC-VLBqP4apd5JyL3rboIzHhuIX0lwjUGCRDe-5KJoEj6QtUhixmNwfOZBKuxQuWAp-q7csFw25zCs6U0KGb89L9HMTmjXRfq4xsOPF=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–2 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:07.894Z,,,,
https://www.google.com/maps/place/The+Tree+Things/data=!4m7!3m6!1s0xa63f9dcdab84b3db:0x1a5adb98f2f1afc1!8m2!3d43.156103!4d-88.8270051!16s%2Fg%2F11v0ygx5kq!19sChIJ27OEq82dP6YRwa_x8pjbWho,The Tree Things,4.9,65,Tree service,,,https://www.thetreethings.com/,+1 269-215-5888,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWHFLYdCfWkYQWNuGW2ft9YfLwophLY9klwKfyRxy6Pt4WRcZd0F6LuZGNXJjN-hY3XDwDJfum2FHP1ULjVr4SO0jdq8HhxeJcPRAaWH8nxaPwf-Flh8_0kyXnI_nXXtiq1t3W=w408-h402-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:13.983Z,,,,
"https://www.google.com/maps/place/Kevins+Tree+and+Landscaping+of+Michiana,+Inc./data=!4m7!3m6!1s0x88112d04aa37d01f:0xde8a8f2c6aae9a6c!8m2!3d41.6251759!4d-86.3325662!16s%2Fg%2F1td33n80!19sChIJH9A3qgQtEYgRbJquaiyPit4","Kevins Tree and Landscaping of Michiana, Inc.",4.6,192,Tree service,"24055 IN-23, South Bend, IN 46614, United States","JMG8+3X South Bend, Indiana, USA",https://kevinstree.net/,+1 574-247-1410,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLJlQQO4hXsFv0q1UNK_Tvb_jqNpOrLa0-OZ0N0S49PPWz0wnqHD7J9riYp_-Iw5R8IeEOiS7_BS0Eot0xqaOG7h2p2hkx2kjisjauy0Vv27wzi9sh-NFBKrA_z07Z3q89SvQv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:18.909Z,,,,
https://www.google.com/maps/place/Above+%26+Beyond+Tree+and+Shrubbery+Service/data=!4m7!3m6!1s0x8811336068493533:0x87a9d775a49ed99f!8m2!3d41.6202354!4d-86.3487548!16s%2Fg%2F11gd1_7kjl!19sChIJMzVJaGAzEYgRn9mepHXXqYc,Above & Beyond Tree and Shrubbery Service,4.8,668,Tree service,"24961 IN-23, South Bend, IN 46614, United States","JMC2+3F South Bend, Indiana, USA",https://goabteam.com/?utm_campaign=gmb,+1 574-334-0521,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfuf84qiy7N-D7LaPET00kRzHQlwKwkyKCoKRBUOgzNqtUNlzITBjcXvhH1rHKuJsADUV4JbUpcYohBWPi_qz8Btdg903MfVsPp8g6E2S6Wt0Mv2pNdll1mlEsM8QDJeVYOj2n=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:23.949Z,,,,
https://www.google.com/maps/place/Vera+Cruz+Tree+Service+and+landscaping/data=!4m7!3m6!1s0x8811334c8c5d5d7f:0x8db7df653acc3089!8m2!3d41.6792585!4d-86.3360248!16s%2Fg%2F11lgdg9vhs!19sChIJf11djEwzEYgRiTDMOmXft40,Vera Cruz Tree Service and landscaping,4.9,81,Tree service,"24265 Fillmore Rd, South Bend, IN 46619, United States","MMH7+PH South Bend, Indiana, USA",http://veracruztreeservice.com/,+1 574-288-6543,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtjNXhd8Rw2AdhQsfdzS6Ig2EYnLa9sGuN78aKJYEqSg5ZoNtIsAenBGO8rayzGPpkuhtsC2Fb4jhty7_w8T3DXoW6mjWJSPvltZyFa3n7ANA6RdmsDnQci2lHf9XjNjh8GUSHes-IfHc=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:28.833Z,,,,
https://www.google.com/maps/place/New+Image+Tree+Services+LLC/data=!4m7!3m6!1s0x8816cd775239d16d:0x682e77da61f20f45!8m2!3d41.813056!4d-86.297751!16s%2Fg%2F11bccd4dv9!19sChIJbdE5UnfNFogRRQ_yYdp3Lmg,New Image Tree Services LLC,3.9,97,Tree service,,,https://www.newimagetrees.com/,+1 574-485-7713,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1CIQZfLrOEFrcUcYRmwc-H7lN1tMjRY12btQEF7lQdrF7NNR4OvKCK8m5D0I_xQfSD92LxQEpZISlVcGPRg-5Y-gnkaTcRU2Y3ULsvPEpUPAGgJfzzSMturJCXtNk-0g7nWCPaw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:33.801Z,,,,
https://www.google.com/maps/place/K%26R+Tree+Service+LLC/data=!4m7!3m6!1s0x2c4ff745b1ab5e0f:0xbf42a807eb95d870!8m2!3d41.6550119!4d-86.2783263!16s%2Fg%2F11xmfg3_7v!19sChIJD16rsUX3TywRcNiV6weoQr8,K&R Tree Service LLC,5.0,5,Tree service,"1724 S Grant St, South Bend, IN 46613, United States","MP4C+2M South Bend, Indiana, USA",http://kandrtreeservice.com/,+1 574-220-4437,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCO3wIn3-KnY-OdmO9EVIz6brE0JpvHhv4gP4ANfUVNGtswztOz9oaBKztC5zYx6REVCVIy0QdPSJhEvQB6J0eCeZJUhjy_Jer51xyjePVX2HFPrZb8vDgIl67RP8kanNj4ePsOgb6EGI=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:38.630Z,,,,
https://www.google.com/maps/place/D%27s+Tree+Service+South+Bend/data=!4m7!3m6!1s0x88112d1367d36d37:0xaf84dc294cfc4d6a!8m2!3d41.7037815!4d-86.2724705!16s%2Fg%2F11yjgkb3by!19sChIJN23TZxMtEYgRak38TCnchK8,D's Tree Service South Bend,4.7,7,Tree service,"2013 Berkley Pl, South Bend, IN 46616, United States","PP3H+G2 South Bend, Indiana, USA",https://dstreeservice.com/,+1 574-601-8017,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFilGKDq9qYVTyEN7_JbcgtKFvwnNP-uozzfwdbdE1M-cBHTl_lZ23EwAL4k7d4diY8Mcl49Xk92I2wbc4kjU9pzLGWXJXnyRz5xs8Ywt2fexOLiiNlc1HqkpvJFdp8KZrBPLpQPB376P6p=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:43.544Z,,,,
https://www.google.com/maps/place/Mark+Temple+Tree+Service/data=!4m7!3m6!1s0x881132ee970deaff:0xe7fa8f8e03fff1fc!8m2!3d41.6751925!4d-86.2829836!16s%2Fg%2F1tf16gtv!19sChIJ_-oNl-4yEYgR_PH_A46P-uc,Mark Temple Tree Service,3.5,25,Tree service,"202 S Olive St, South Bend, IN 46619, United States","MPG8+3R South Bend, Indiana, USA",https://www.marktempletreeservice.com/,+1 574-232-2700,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGlrBvjax5_V_T1BxF2ApvdV2Rz6Z9qFYJn_E3lOKkM1f_l0yAXvTRD-V1oMDzzbI7eMgl65nY7MZkGkeUwwU31ZefascdCOoFuioThvZ3wNT1NfiTS2xxYqVe8_vYdM5X--7O8LFZk2Y1=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:48.242Z,,,,
https://www.google.com/maps/place/Long+Branch+Tree+Service+LLC/data=!4m7!3m6!1s0x291de0af0e0d8863:0x98421587aca34230!8m2!3d41.6293477!4d-86.2235598!16s%2Fg%2F11v0vktfdy!19sChIJY4gNDq_gHSkRMEKjrIcVQpg,Long Branch Tree Service LLC,5.0,4,Tree service,"Ireland, South Bend, IN 46614, United States","JQHG+PH South Bend, Indiana, USA",,+1 574-347-0983,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN3S0uQcTkFPsGp_MlSXa12V_V-CpTy040yWrXRcLoCw1pw6fsVRys0bd4GpNygs4ctOGa81fxX6PeUJb24QXn0FmeF_itUG_hBJbFTFvFxC5hnOlgyqdomBS7siq1EqF3SRuL=w408-h543-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T06:07:53.172Z,LGBTQ+ friendly,,,
