placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/McKinley+Tax+Service/data=!4m7!3m6!1s0x5490ffdf9d020aa7:0x62c878c793fd2dc7!8m2!3d47.2586859!4d-122.4413734!16s%2Fg%2F11h0b4jqfy!19sChIJpwoCnd__kFQRxy39k8d4yGI,McKinley Tax Service,4.9,58,Tax preparation service,"539 Broadway, Tacoma, WA 98402, United States","7H55+FF Tacoma, Washington, USA",http://www.mckinleytaxservice.com/,+1 253-201-2178,Open ⋅ Closes 4 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNFTWYVA5zy0d6op3o_S-EuxzvKJAd9iW9izO00=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:09.855Z,,
"https://www.google.com/maps/place/Michael+A.+Passeck,+CPA,+PS+Inc./data=!4m7!3m6!1s0x549055a90d09ee83:0x8e63bbe4e5214e8f!8m2!3d47.2643006!4d-122.4482488!16s%2Fg%2F1tywxnjw!19sChIJg-4JDalVkFQRj04h5eS7Y44","Michael A. Passeck, CPA, PS Inc.",5.0,16,Certified public accountant,"20 N Tacoma Ave, Tacoma, WA 98403, United States","7H72+PP Tacoma, Washington, USA",http://www.mapcpa.net/,+1 253-383-7035,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOE42qNA6RLZ5q1UqrSWCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.14217&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:16.406Z,,
"https://www.google.com/maps/place/Folger+Tax+%26+Accounting,+PLLC/data=!4m7!3m6!1s0x549055221a05cbeb:0x4341689a5429bc40!8m2!3d47.2534752!4d-122.4405721!16s%2Fg%2F11xrglx0vg!19sChIJ68sFGiJVkFQRQLwpVJpoQUM","Folger Tax & Accounting, PLLC",5.0,6,Certified public accountant,"950 Broadway Suite M100, Tacoma, WA 98402, United States","7H35+9Q Tacoma, Washington, USA",https://www.folgeraccounting.com/,+1 253-534-9260,"Closed ⋅ Opens 9 am Mon

Updated by this business 11 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tmcPRRL97kAjh0DaiD7Lbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.70697&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:21.410Z,,
"https://www.google.com/maps/place/The+Doty+Group,+P.S./data=!4m7!3m6!1s0x549100002ba6ad3f:0xe16dacd0e8182a4c!8m2!3d47.252939!4d-122.440475!16s%2Fg%2F1tflfyn3!19sChIJP62mKwAAkVQRTCoY6NCsbeE","The Doty Group, P.S.",4.6,10,Certified public accountant,"1102 Broadway #400, Tacoma, WA 98402, United States","7H35+5R Tacoma, Washington, USA",http://www.dotygroupcpas.com/,+1 253-830-5450,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npgk-tlGJFOd6f7QAxzcSagbc4tgQ4rhfTHPelpQLZuV7gUV7zFc15wC2H49rZOJKYo57Mq4x5lqAzQF7n7CiOL_d2DCqdZlO3ULpqG5vE1DKX32Rg-ziQOsGq7lGk72q2Oif1sKg=w408-h725-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:26.583Z,,
https://www.google.com/maps/place/Ahzzma+CPA+LLP/data=!4m7!3m6!1s0x54905773d537de81:0xff1fcf2ed7261386!8m2!3d47.26087!4d-122.4427577!16s%2Fg%2F11fkq8q93t!19sChIJgd431XNXkFQRhhMm1y7PH_8,Ahzzma CPA LLP,5.0,4,Certified public accountant,"401 Broadway Suite 100 #9800, Tacoma, WA 98402, United States","7H64+8V Tacoma, Washington, USA",http://www.ahzzma.com/,+1 901-300-0140,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OUBZg-XgvREuOQrJIel7CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.196945&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:29.456Z,,
https://www.google.com/maps/place/Raisl+%26+Company+PS+%28CPAs%29/data=!4m7!3m6!1s0x549054f80f32747f:0x6ecb76b8b35377c5!8m2!3d47.2749046!4d-122.4681831!16s%2Fg%2F1tdvzlgr!19sChIJf3QyD_hUkFQRxXdTs7h2y24,Raisl & Company PS (CPAs),5.0,2,Certified public accountant,"2323 N 30th St #300, Tacoma, WA 98403, United States","7GFJ+XP Tacoma, Washington, USA",,+1 253-272-7444,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3mMceA7eAeo34OEuORhpqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.577534&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:34.242Z,,
"https://www.google.com/maps/place/Dianne+Stoehr+CPA,+PLLC/data=!4m7!3m6!1s0x549055e9218ccd6f:0x77efa1400860120a!8m2!3d47.2749729!4d-122.4642714!16s%2Fg%2F11j9dtdpk0!19sChIJb82MIelVkFQRChJgCECh73c","Dianne Stoehr CPA, PLLC",4.2,5,Certified public accountant,"2107 N 30th St, Tacoma, WA 98403, United States","7GFP+X7 Tacoma, Washington, USA",https://www.stoehrcpa.com/home.html,+1 253-617-3700,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO-8zdYMOqXB-wFV1YyaPrihsOzd6r5pg5DwDyX=w489-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:39.388Z,,
https://www.google.com/maps/place/Min+C+Kim+CPA/data=!4m7!3m6!1s0x549055f9a95cc815:0x8aad57e56f1390af!8m2!3d47.2649897!4d-122.4476504!16s%2Fg%2F11h70r7znz!19sChIJFchcqflVkFQRr5ATb-VXrYo,Min C Kim CPA,5.0,4,Certified public accountant,"25 N Broadway St, Tacoma, WA 98403, United States","7H72+XW Tacoma, Washington, USA",https://www.linkedin.com/in/min-c-kim-cpa-1a679321,+1 253-228-5244,,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HGg64d6OIujD2x5rSHdpKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.898249&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:42.242Z,,
"https://www.google.com/maps/place/The+Tax+Office+of+Joon+Park,+CPA+PLLC/data=!4m7!3m6!1s0x549055429b31f9fd:0x79b65c3104b1c4f!8m2!3d47.252135!4d-122.4374244!16s%2Fg%2F11yhrzp9tv!19sChIJ_fkxm0JVkFQRTxxLEMNlmwc","The Tax Office of Joon Park, CPA PLLC",5.0,4,Tax preparation service,"1201 Pacific Ave 6th Floor, Tacoma, WA 98402, United States","7H27+V2 Tacoma, Washington, USA",,+1 253-330-4800,"Open ⋅ Closes 6 pm

Updated by this business 9 weeks ago",Identifies as Asian-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZK4DZDRXT238rvK1hwMX_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.93716&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:47.056Z,,
"https://www.google.com/maps/place/R+%26+I+Tax+%26+Bookkeeping+Service,+Inc./data=!4m7!3m6!1s0x549055a05a5ce4e1:0xf44ad4962ea19092!8m2!3d47.254832!4d-122.438513!16s%2Fg%2F11f63xft_y!19sChIJ4eRcWqBVkFQRkpChLpbUSvQ","R & I Tax & Bookkeeping Service, Inc.",4.9,27,Accountant,"917 Pacific Ave #411-412, Tacoma, WA 98402, United States","7H36+WH Tacoma, Washington, USA",http://ritbsinc.com/,+1 253-777-1106,Closed ⋅ Opens 11 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMJSqn87F5bOj22ke4TctCP06D4nBUT-pw78bqK=w408-h272-k-no,true,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-19T16:23:52.211Z,true,
