placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/JS+Russell+Electric+l+Omaha+Electrician/data=!4m7!3m6!1s0x8793ef8e18f5f33d:0x9aabd53a54907689!8m2!3d41.283301!4d-95.9418099!16s%2Fg%2F11kjj5fz1b!19sChIJPfP1GI7vk4cRiXaQVDrVq5o,JS Russell Electric l Omaha Electrician,5.0,307,Electrician,"2611 Florence Blvd, Omaha, NE 68110, United States","73M5+87 Omaha, Nebraska, USA",http://www.jsrussellelectric.com/,+1 402-433-6125,"Open 24 hours

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMn5VDrYiNUJWHAb6Ygs_lnl6GCDfiT-_tX_MEW=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:02:37.307Z,,,
"https://www.google.com/maps/place/A-1+United+Heating,+Air+%26+Electrical/data=!4m7!3m6!1s0x87938c1be1b67e35:0x86876480624f2a0c!8m2!3d41.2200952!4d-95.9896091!16s%2Fg%2F1tftrlgn!19sChIJNX624RuMk4cRDCpPYoBkh4Y","A-1 United Heating, Air & Electrical",4.7,677,HVAC contractor,"4972 F St, Omaha, NE 68117, United States","62C6+25 Omaha, Nebraska, USA",https://www.a1united.net/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,+1 402-593-7500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPWv3efDos9aSzlvGIDYzviHIl7HmbtBQu4CxiA=w424-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:02:43.133Z,,,
https://www.google.com/maps/place/Dennis+Electric/data=!4m7!3m6!1s0x87938d60135fa719:0xa18591dd5d7d9308!8m2!3d41.2748536!4d-96.049295!16s%2Fg%2F1vd76dxk!19sChIJGadfE2CNk4cRCJN9Xd2RhaE,Dennis Electric,5.0,561,Electrician,"8705 Franklin St, Omaha, NE 68114, United States","7XF2+W7 Omaha, Nebraska, USA",https://www.denniselectricomaha.com/,+1 402-677-6548,Closed · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipN8WP8Bsgs7L0pe8_CINQ-9od87yFdS7YY7WZqD=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:02:48.166Z,,,
https://www.google.com/maps/place/Solid+Ground+Electric/data=!4m7!3m6!1s0x49df6b155d450417:0x317bfd9607755f67!8m2!3d41.2985281!4d-96.0406084!16s%2Fg%2F11rvbqszlr!19sChIJFwRFXRVr30kRZ191B5b9ezE,Solid Ground Electric,5.0,173,Electrician,"8212 Boyd St, Omaha, NE 68134, United States","7XX5+CQ Omaha, Nebraska, USA",http://sgeomaha.com/,+1 402-730-9647,"Closed · Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcOhmJUDtohy6K6i6GfpiOa71Eq_KDmFwIWaqEaTn4fRXHQIxA8LbYvQCe2v3AUpvn_8Vxj68rKaRt5VcStLqxpvO3KFb2onuq4pOj5-3iSZKKvTN5J2QBHA5-z0ZE-Yk0lmLDAQ=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:02:53.205Z,,,
https://www.google.com/maps/place/Miller+Electric+Co/data=!4m7!3m6!1s0x87938e5127fb249b:0x66d8d7a7df6844e6!8m2!3d41.253434!4d-95.948859!16s%2Fg%2F1tcwx6r2!19sChIJmyT7J1GOk4cR5kRo36fX2GY,Miller Electric Co,4.3,42,Electrician,"2501 St Marys Ave, Omaha, NE 68105, United States","7332+9F Omaha, Nebraska, USA",http://millerelect.com/,+1 402-341-6479,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0qXyBaSdGBoOUZ1178-syw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.92825&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:02:58.009Z,,,
https://www.google.com/maps/place/Burton+AC+Heating+Plumbing+And+More/data=!4m7!3m6!1s0x87938c915117ad1d:0x8deaac6d06e47db3!8m2!3d41.2200428!4d-95.9906816!16s%2Fg%2F1hdzl06nv!19sChIJHa0XUZGMk4cRs33kBm2s6o0,Burton AC Heating Plumbing And More,4.7,7594,HVAC contractor,"5010 F St, Omaha, NE 68117, United States","62C5+2P Omaha, Nebraska, USA",https://www.justcallburton.com/,+1 402-343-0011,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPURqHohNnhX3rlBLtZ6u74hcHC9s9J55MIoj3y=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:03:03.057Z,,,
"https://www.google.com/maps/place/Omaha+Electric+Service,+Inc/data=!4m7!3m6!1s0x87938b6779ffde49:0x135107fd473df55c!8m2!3d41.195322!4d-96.0462676!16s%2Fg%2F1tdl6mkv!19sChIJSd7_eWeLk4cRXPU9R_0HURM","Omaha Electric Service, Inc",4.6,14,Electrician,"8506 Madison St, Omaha, NE 68127, United States","5XW3+4F Omaha, Nebraska, USA",http://www.omahaelectric.com/,+1 402-597-3040,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM9_8y0TzIGO4N18-cVYxbIxaHUUm-crQRhbEtr=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:03:07.968Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Triple+Check+Electric/data=!4m7!3m6!1s0x8793ece29a928717:0x442e615be3793fb8!8m2!3d41.2361895!4d-96.098841!16s%2Fg%2F11f40l1rbg!19sChIJF4eSmuLsk4cRuD9541thLkQ,Triple Check Electric,4.9,86,Electrician,"11909 Arbor St suite H, Omaha, NE 68144, United States","6WP2+FF Omaha, Nebraska, USA",https://www.calltriplecheck.com/,+1 402-431-3025,"Open 24 hours

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNOcKmlySHjGkj10oTrUBUF_FBaVmQllQPbB60m=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:03:12.944Z,,,
https://www.google.com/maps/place/Omaha+Electric+Services/data=!4m7!3m6!1s0x87938c13bfe106ab:0xc173c30281b540e!8m2!3d41.2574271!4d-95.9366964!16s%2Fg%2F1tltmwgv!19sChIJqwbhvxOMk4cRDlQbKDA8Fww,Omaha Electric Services,3.9,10,Electrician,"1515 Farnam St, Omaha, NE 68102, United States","7347+X8 Omaha, Nebraska, USA",,,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qCby6e35Q_Vi25YD_YMWeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.71446&pitch=0&thumbfov=100,false,7 am–7 pm,9 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:03:17.674Z,,,
https://www.google.com/maps/place/David%27s+Electric/data=!4m7!3m6!1s0x87938e0f00000001:0xeb14d3501efacb20!8m2!3d41.275054!4d-95.9762889!16s%2Fg%2F11g6rkpt8v!19sChIJAQAAAA-Ok4cRIMv6HlDTFOs,David's Electric,4.7,155,Electrician,"1651 N 42nd St, Omaha, NE 68111, United States","72GF+2F Omaha, Nebraska, USA",https://www.davidselectricomaha.com/,+1 402-553-1565,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipObarok8wOVty_3yrC6Ug-0frdbFwRmW80ijKFI=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-01-10T23:03:22.718Z,,,
