placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
"https://www.google.com/maps/place/Cedar+Rapids+Parking+Office/@38.7222524,-9.1393366,14z/data=!4m6!3m5!1s0x87e4f74581311f6b:0x8cc85f30cf79b518!8m2!3d41.975958!4d-91.6635123!16s%2Fg%2F11fxzlgfx1",Cedar Rapids Parking Office,,,City government office,"349 4th Ave SE, Cedar Rapids, IA 52401, United States","X8GP+9H Cedar Rapids, Iowa, USA",http://parkcedarrapids.com/,+1 319-365-7275,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykRWA8LvZNFVHSrisw68BU161JWxUOzGyEbhnfUTsiC75-QY8m1NESOAyybjLlDFbpEc7RyuoSl23hao4Xaabw1ROZIb9HHSzR1jMvWOVccGOgf2FS_sZyY-YJk9RPfkiJCpeCCw=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-28T18:31:33.159Z,
https://www.google.com/maps/place/PCI+Parking+Lot+D/data=!4m7!3m6!1s0x87e4f769ce30ad8d:0x7a5b2891d50e6f!8m2!3d41.9821014!4d-91.6596131!16s%2Fg%2F11j8x6jlsb!19sChIJja0wzmn35IcRbw7VkShbegA,PCI Parking Lot D,5.0,3,Parking lot,"901 2nd Ave SE, Cedar Rapids, IA 52403, United States","X8JR+R5 Cedar Rapids, Iowa, USA",https://www.pcofiowa.com/locations/directions-parking/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzH8idxmD7ClJIW9I8Gh1hQE5krP-OcbT1aIlGSKLpOxYteCKjwX-3Yaa5uk4nqLOeNHtZTw23UVbvOkm6y1ysF6HaBLk8sqCH0xKZSCl-YUz962b_uO1PHXpV4O5pqSuqVE5-Q=w408-h339-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:31:46.993Z,
https://www.google.com/maps/place/4th+Avenue+Parking+Ramp%2FGarage/data=!4m7!3m6!1s0x87e4f74f7fe9cf49:0x54b2e96ed2069739!8m2!3d41.9768099!4d-91.6635827!16s%2Fg%2F1tdjxkrz!19sChIJSc_pf0_35IcROZcG0m7pslQ,4th Avenue Parking Ramp/Garage,3.5,22,Parking garage,"349 4th Ave SE, Cedar Rapids, IA 52401, United States","X8GP+PH Cedar Rapids, Iowa, USA",https://parkcedarrapids.com/,+1 319-365-7275,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyL4cobeKAs160stUKEOj51s6BkS2EtuxfPKeBYEqYQRB6aldH9uS4Yu-mt5ABMcEsC99vZAgbdmsQk8zGOb_7k4CUSin70kUVIWGXe0NtgGTw1yHjX9Y8PSBFYBUtSG6l8Mu4tpw=w408-h408-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:31:53.089Z,
https://www.google.com/maps/place/Per+Mar+Security+Services/data=!4m7!3m6!1s0x87e4f75bf86e58d5:0x4642f7b41161ca5a!8m2!3d41.9721573!4d-91.6707365!16s%2Fg%2F1tyzzjvd!19sChIJ1Vhu-Fv35IcRWsphEbT3QkY,Per Mar Security Services,4.7,137,Security system installation service,"510 1st St SW, Cedar Rapids, IA 52404, United States","X8CH+VP Cedar Rapids, Iowa, USA",https://www.permarsecurity.com/locations/cedar-rapids?utm_source=gbp&utm_medium=organic&utm_campaign=location&utm_content=cedar+rapids,+1 319-365-4800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMMUJSio1VFH9_5YTFodhGbOqRQTtTPRH7SRmmA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:31:58.239Z,
"https://www.google.com/maps/place/CRST+The+Transportation+Solution,+Inc./data=!4m7!3m6!1s0x87e4f90c83ccdc41:0x16a8465d21c5977e!8m2!3d41.964201!4d-91.7199676!16s%2Fg%2F11bttkhw2r!19sChIJQdzMgwz55IcRfpfFIV1GqBY","CRST The Transportation Solution, Inc.",3.7,334,Transportation service,"3750 16th Ave SW, Cedar Rapids, IA 52404, United States","X77J+M2 Cedar Rapids, Iowa, USA",https://crst.com/,+1 800-736-2778,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzermTDoHnoLeZtINrJQjnMLw3KhFHKzcone8e9D_poMisEbwA6ineo8UcSsKzdA788H_JOIM5cIPDQntaDYYfsy0hacMYWFZ2JTa7-no8vAAEXeIvW-TfSC52azQUgFI3Cw-Rd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:03.454Z,
https://www.google.com/maps/place/Long+Term+Parking+Lot+%28Eastern+Iowa+Airport+Parking%29/data=!4m7!3m6!1s0x87e457f2f5807a89:0x5ec500384cabe806!8m2!3d41.8910193!4d-91.7005272!16s%2Fg%2F11h7dbyw8p!19sChIJiXqA9fJX5IcRBuirTDgAxV4,Long Term Parking Lot (Eastern Iowa Airport Parking),4.0,12,Parking lot,"2121 Arthur Collins Pkwy SW, Cedar Rapids, IA 52404, United States","V7RX+CQ Cedar Rapids, Iowa, USA",https://flycid.com/parking/,+1 319-363-2704,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=etB14Bmeotppij4a9cni5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.41577&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:06.304Z,
"https://www.google.com/maps/place/CRST+The+Transportation+Solution,+Inc./data=!4m7!3m6!1s0x87e4f90d115112fd:0x374b1714c14570de!8m2!3d41.9642217!4d-91.7233351!16s%2Fg%2F1tk8p44b!19sChIJ_RJREQ355IcR3nBFwRQXSzc","CRST The Transportation Solution, Inc.",3.3,265,Transportation service,"3930 16th Ave SW, Cedar Rapids, IA 52404, United States","X77G+MM Cedar Rapids, Iowa, USA",http://www.crst.com/,+1 319-396-4400,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0k5grKo2JucoLTu9GTjDpr8bSaJ7FItFMJX6OWdGZeWLf2ugTZQPv7aj3CtmMWUXR4VsiqGAGKBRZ1KWks43wn4LE5jMZGSBt8nZ4j8bEMoLiT7ac--gYLdLw6KoSCp4vxbUx=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:11.494Z,
https://www.google.com/maps/place/Integrated+Connection/data=!4m7!3m6!1s0x87e4fa95c516c75b:0x11912aaf3d1c6049!8m2!3d41.9753929!4d-91.6630828!16s%2Fg%2F1tfxyl63!19sChIJW8cWxZX65IcRSWAcPa8qkRE,Integrated Connection,3.7,10,Freight forwarding service,"306 6th Ave SE, Cedar Rapids, IA 52401, United States","X8GP+5Q Cedar Rapids, Iowa, USA",http://ic-l.com/,+1 319-363-1235,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zvhvMLzgN2LJkGgP7jtuhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.32813&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:16.645Z,
https://www.google.com/maps/place/Cedar+Rapids+Parking+Meter+Rpr/data=!4m7!3m6!1s0x87e4f74eeb1461ef:0xbc24cf60de23413a!8m2!3d41.9809!4d-91.66314!16s%2Fg%2F1tfh_415!19sChIJ72EU60735IcROkEj3mDPJLw,Cedar Rapids Parking Meter Rpr,,,City government office,"612 2nd Ave SE, Cedar Rapids, IA 52401, United States","X8JP+9P Cedar Rapids, Iowa, USA",,+1 319-286-5520,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yNPXmMV5_UNlpV43eeZw8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.40657&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:24.311Z,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mount+Vernon+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-28T18:32:36.105Z,
