placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/John%27s+Tree+Service/data=!4m7!3m6!1s0x87ee97d5c1c7641b:0x966a6f8b9c000910!8m2!3d41.5810125!4d-93.5628138!16s%2Fg%2F11j7k4sch4!19sChIJG2THwdWX7ocREAkAnItvapY,John's Tree Service,4.7,74,Tree service,"727 SE 28th St, Des Moines, IA 50317, United States","HCJP+CV Des Moines, Iowa, USA",https://www.johnstreedesmoines.com/,+1 515-262-6582,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV2OGJ7UxeIfFn3-33hQNQB93adKohELicTi2K7B3JbIu_RM6rMc7yCvER0O1SBeIO68cfmEs6ys4TG7fyJ940wNMb0w7m6zs0JnL0rJ1KdnLJJo345dTFxh2wBDs24_dK_4MO3w=w426-h240-k-no,true,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,8 am–2 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:15.014Z,,,,
"https://www.google.com/maps/place/ArborPro+Tree+Services,+LLC/data=!4m7!3m6!1s0x87f2766ba01d53b7:0x7b60c7566967b762!8m2!3d42.1672478!4d-94.182384!16s%2Fg%2F12616zs2h!19sChIJt1MdoGt28ocRYrdnaVbHYHs","ArborPro Tree Services, LLC",4.8,90,Tree service,,,https://www.arborprotreeservices.com/,+1 515-570-5577,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF11eTM0Q0Q4BK2zeLDrmKxfxmBrDmDewiHh0pMYCVi0fuElttvR8Hq4HZrQaYqVzREtieeB5c1MW2wnyTJTBRuUSd0wmZurXS4cO_0d5vJ1PgkEFZwpA5HznKRj6x9bJUj7f9YiKiPyCm6=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:21.398Z,,,,
"https://www.google.com/maps/place/Denny+Young+Tree+service,LLC/data=!4m7!3m6!1s0x87ee9bab3222758b:0x35c96aa17397f9d2!8m2!3d41.5668442!4d-93.6065148!16s%2Fg%2F11g_xwx4q2!19sChIJi3UiMqub7ocR0vmXc6FqyTU","Denny Young Tree service,LLC",5.0,43,Tree service,,,,+1 515-414-4373,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6BcRcYalQYXBJ21sMTePhUw6GxvWyxF6jmU6XaYGfU-d62bY6EiOA46mljxVzzuCPkow7bxFp0Wicow1maUW1c_Z6Su9lgubwUBz0FmcJFDlltOyAYi6ZmeGOe5gSSUTxLLBssg=w408-h906-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:24.274Z,,,,
https://www.google.com/maps/place/Fenimore+Bros+Tree+Service/data=!4m7!3m6!1s0x87ee981ea289e6bb:0x5330f5c0d5c18c37!8m2!3d41.511985!4d-93.804339!16s%2Fg%2F11f08yh9tx!19sChIJu-aJoh6Y7ocRN4zB1cD1MFM,Fenimore Bros Tree Service,4.8,20,Firewood supplier,,,https://www.affordabletreeserviceia.com/,+1 515-250-8832,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqJZytPV2S3uAPEu7q8KWwSOc6IWlRUkO4w4M3lP2_Y-I8fldgHCLOW4mqrf_cxWF8kvsJeB8rDkNkwakiQDQpxdox49zCEDxrSdNsQcdeBfVa_hLv-PDfPElnWlE3lvc825j8=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:29.058Z,,,,
https://www.google.com/maps/place/Adel+Tree/data=!4m7!3m6!1s0x87ec408a9b95a979:0xd693defadd9fd9dd!8m2!3d41.568993!4d-94.088303!16s%2Fg%2F1trtvwfz!19sChIJeamVm4pA7IcR3dmf3frek9Y,Adel Tree,4.9,39,Tree service,"32415 K Ave, Adel, IA 50003, United States","HW96+HM Adel, Iowa, USA",http://adeltree.com/,+1 515-993-4056,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuwBiAJyldq-8KjIsI0o090V63LHODhbE8HTky0B6dbW0zaDKFxZZBv5Xgk4qcYqYO8zN8GA3F03MRyvwDG4-7jPfW-CtcW1WfeddnGWYUIRD7L98nPBwEzoCh-Ijvf5pkWeUc=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:33.855Z,,,,
https://www.google.com/maps/place/West+Central+Tree+Service/data=!4m7!3m6!1s0x87ec60b106029f73:0xc3226abff0ed7b30!8m2!3d41.5904517!4d-93.9434856!16s%2Fg%2F1tgpbv2c!19sChIJc58CBrFg7IcRMHvt8L9qIsM,West Central Tree Service,4.6,26,Tree service,,,http://westcentraltreeservice.com/,+1 515-975-2546,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTzg2IPALeAZC-x70qjQx4MXF24iFoOa5in2a33qeCQVp567K44aO5Y8P6-nsuQbORHn44DFJ7LkPK6iw5AKkHfOk5-iRXH0TSblZHSnEA9esrjib3Ky_JcPj44zbUv0uAAJev=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:38.697Z,,,,
https://www.google.com/maps/place/Des+Moines+Tree+Service/data=!4m7!3m6!1s0x87ee9e73a849e9ab:0xb2e3157c5011d1af!8m2!3d41.6126584!4d-93.7186641!16s%2Fg%2F11gg_jng41!19sChIJq-lJqHOe7ocRr9ERUHwV47I,Des Moines Tree Service,4.3,52,Tree service,"2108 73rd St, Des Moines, IA 50324, United States","J77J+3G Des Moines, Iowa, USA",https://www.treeremovaldesmoines.com/,+1 515-207-4419,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuf_mKmcHeXawtLE8hFD8-CgnjR4EpdSnCbf9qJtw5ZCBsbUQNE7v9i93MLphi_4eRGYskjdZq43JXmymlbuUu-isHW3MyvXzP6t1bhGdcqJmTIcEJkupMuivUpYhRtloBazsB=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:43.845Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Top+Notch+Tree+Care/data=!4m7!3m6!1s0x87ee9f2155555555:0xddd08f4d497b3951!8m2!3d41.938318!4d-93.3897729!16s%2Fg%2F1hc3lzdgb!19sChIJVVVVVSGf7ocRUTl7SU2P0N0,Top Notch Tree Care,4.8,161,Tree service,,,https://topnotchtreesvcs.com/,+1 515-205-1474,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE8rril85d8XKv6CKeTDy3i8HWMutIDLtSfdH0bBBpsIx481yqPS3L-hoHitCg2a8_yIzqkm2Ew1ttIrwmrQjmqox6QQbJDqGXS8v9BAHSBVNzgr2bBx1p-6BgzFBDp8M6Q5AwO_sK-fU0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:48.792Z,,,,
"https://www.google.com/maps/place/Bennett+Tree+Service,+PO+Box+345,+Johnston,+IA/data=!4m7!3m6!1s0x87ee999855df4c3f:0x16a092a13c7d9f34!8m2!3d41.6065838!4d-93.6140358!16s%2Fg%2F11gfgbdvcv!19sChIJP0zfVZiZ7ocRNJ99PKGSoBY","Bennett Tree Service, PO Box 345, Johnston, IA",4.2,5,Tree service,"1520 Michigan St, Des Moines, IA 50314, United States","J94P+J9 Des Moines, Iowa, USA",,+1 515-276-5528,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f0Zo4SNHcLDOonwhmZZ1bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.49152&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:53.648Z,,,,
https://www.google.com/maps/place/Des+Moines+Tree+Service/data=!4m7!3m6!1s0x87ee999b76046711:0x36c278b6bf1c6da8!8m2!3d41.5816085!4d-93.6006106!16s%2Fg%2F11gzb064dc!19sChIJEWcEdpuZ7ocRqG0cv7Z4wjY,Des Moines Tree Service,3.0,2,Tree service,"1007 Shaw St, Des Moines, IA 50317, United States","H9JX+JQ Des Moines, Iowa, USA",https://jasonstreeservicedesmoines.com/,+1 515-313-3559,Closed · Opens 5 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE91LYhslcaYPa7swc_XknKolVplEAAzUgWWDVLoA3uRPGFmM83I6hmRBmaXpBv41BiPMuzO4rSNRl-v5O-QNCQN73xT0mlr1d6_UUpJCFp_ewG1YuSElWr5Kqxs4dU1aFR_2rI=w408-h306-k-no,true,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:34:58.314Z,,,,
https://www.google.com/maps/place/Excel+Lawns+%26+Landscape/data=!4m7!3m6!1s0x87ee98640c742b2f:0xe0c7159eb6e26d7c!8m2!3d41.5734174!4d-93.6043511!16s%2Fg%2F11cnwd0ft6!19sChIJLyt0DGSY7ocRfG3itp4Vx-A,Excel Lawns & Landscape,4.9,97,Lawn care service,"616 E Granger Ave, Des Moines, IA 50315, United States","H9FW+97 Des Moines, Iowa, USA",https://www.excellawnsandlandscape.com/,+1 515-329-0294,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH_aKvuHWkUI2geilbIEj6tDozCt7SwMQBxnLAdC9neiOe8xKjjV7k37UISBkUjOn_uZs-BI5-gGybLbqC0Zamnt3xzFTKzf8MUxIBeGXTaCoBSLhM3GEZrSpzTiU2mHwt90ML=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-04-29T04:35:03.231Z,,,,
