placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Tire+House/data=!4m7!3m6!1s0x89ab15fa070ecedb:0x40bd018c79f66b3c!8m2!3d34.9747211!4d-78.9514289!16s%2Fg%2F11qb8pwpqy!19sChIJ284OB_oVq4kRPGv2eYwBvUA,Tire House,4.7,62,Tire shop,"5617 Rockfish Rd, Hope Mills, NC 28348, United States","X2FX+VC Hope Mills, North Carolina, USA",,+1 910-613-7455,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerr6zmSuc1uvt3figPgjgUjgcWhgmAFNsQU9-4BRuwrrtB0Nt2xLsqWTLjOfaE8Jz9BFuG9odzltl32ztwKg7Wgn0wM-XlIdlU6fXBBseH3yKXVShxKYStZEcTUV6kEUw5cdwo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:51:58.273Z,,,,
https://www.google.com/maps/place/Tire+House/data=!4m7!3m6!1s0x89ab150c92461ddf:0x63b6ad95843f1d37!8m2!3d35.004935!4d-78.966783!16s%2Fg%2F11h0l4mfgs!19sChIJ3x1GkgwVq4kRNx0_hJWttmM,Tire House,4.3,309,Tire shop,"2501 Hope Mills Rd, Fayetteville, NC 28306, United States","223M+X7 Fayetteville, North Carolina, USA",,+1 910-491-7312,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofwkwLHwVf9izrDkGr94x5SbvqXOlvfJ6n8C6c22w2WzjNbnyfJukgvZc--PKV_LsIithDLQpsGgEE6KT5jy7nFTRQhxY2XLa8VprbF4Y7STDJcS0KOUPeeWTFLoWnZUEbZ5UptA=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:03.009Z,· In-store pick-up,,,
https://www.google.com/maps/place/Ed%27s+Automotive+on+Hope+Mills+-+a+Main+Street+Auto+shop/data=!4m7!3m6!1s0x89ab144ec82adb91:0x2c60909b53ad33c2!8m2!3d35.0023266!4d-78.9669615!16s%2Fg%2F1tgnsjby!19sChIJkdsqyE4Uq4kRwjOtU5uQYCw,Ed's Automotive on Hope Mills - a Main Street Auto shop,4.3,451,Tire shop,"2577 Hope Mills Rd, Fayetteville, NC 28306, United States","222M+W6 Fayetteville, North Carolina, USA",https://mainstreetauto.com/location/eds-hope-mills/,+1 910-809-4327,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9HppfQ9x26_5Q8ZWhGv_Ft82AntLvVXpXBcppSv_UsaBfDySfjmx_Ew96MOANAGjvlePLcjtgZEQrylrNWV4I74SkvxyQ-dR2BiX7Gw47JM2JGJn2lZFHqHuvOUwDhc4XWSRux186BbHI=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:07.416Z,· In-store shopping,,,
https://www.google.com/maps/place/St.+Blaise+Tires+LLC+%232/data=!4m7!3m6!1s0x89ab15379dcdb88d:0x31f806a4c8049d10!8m2!3d34.9979971!4d-78.9667779!16s%2Fg%2F11mzcnh5rm!19sChIJjbjNnTcVq4kREJ0EyKQG-DE,St. Blaise Tires LLC #2,5.0,37,Tire shop,"2619 Hope Mills Rd, Fayetteville, NC 28306, United States","X2XM+57 Fayetteville, North Carolina, USA",https://stblaisetires.com/,+1 336-688-0886,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLZ2dn2dKRgc0Ors-7h1my_wOHIH9zGsZ4ctJL_ouTRO-SOjltySWLJ-7PepUBVtQPqXr0Ulufu0LvGQt-7C9b8ARhh9wRl1D3eJpgrk7ulTnPXwpWGjhBqdw0nt6IxuP2GhPKsCG1jy-o=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:12.149Z,,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x89ab15ac8293d45f:0xbff70d4dc6f5ac5f!8m2!3d34.9903199!4d-78.9673403!16s%2Fg%2F11wmsfvd6p!19sChIJX9STgqwVq4kRX6z1xk0N978,Discount Tire,4.8,81,Tire shop,"2880 Hope Mills Rd, Hope Mills, NC 28306, United States","X2RM+43 Hope Mills, North Carolina, USA",https://www.discounttire.com/store/nc/fayetteville/s/2396,+1 910-364-0304,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWHTVmJUvXDHCyqAoXq4ePTa5iRQkin_C5k-1Pd7KLRwXpv5vXz95_wyATGd4Iksko1XfL7MZA0Y-pvy0HDlLaZy9Tmoh7wR9oU6mtGHTfSoYkEz26ksyA9K9ya2iQQMoD7YIn=w408-h883-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:16.664Z,· Kerbside pickup,,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x89ab140626340001:0xbb44a44a69886e68!8m2!3d34.9820766!4d-78.9324263!16s%2Fg%2F11vwgyrd4l!19sChIJAQA0JgYUq4kRaG6IaUqkRLs,Mavis Tires & Brakes,4.8,510,Tire shop,"4271 Legion Rd, Hope Mills, NC 28348, United States","X3J9+R2 Hope Mills, North Carolina, USA",https://www.mavis.com/locations/hope-mills-nc?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=2048,+1 910-500-7312,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPvRA-iDZ1ug3WM3AxDHpw3hVZ5NSoaQVo_VXfad8nJD0p_o9D2xpaOO384oB6GidAQcH8uuVIQBH-1zlaf3cSo8r8gEg0J3a9enMtBtG5AOSBF4Q6brH9Pj_ATVt6qzvchBhscQ=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:21.187Z,,,,
https://www.google.com/maps/place/Tires+R+Us+%26+Repair+Shop/data=!4m7!3m6!1s0x89ab1457977fe2e3:0xe6c7326304f78590!8m2!3d35.0158027!4d-78.9639313!16s%2Fg%2F11b6_zklgp!19sChIJ4-J_l1cUq4kRkIX3BGMyx-Y,Tires R Us & Repair Shop,4.3,180,Tire shop,"2211 Hope Mills Rd, Fayetteville, NC 28304, United States","228P+8C Fayetteville, North Carolina, USA",,+1 910-485-1100,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0RpeJXPLa1cEqPOXKtojKocYF6JY6TKYP8Ojnesk_jYrKg5il7OfOQcZRlybzzkU4YTyWjSm39Xx7bqSl5pmJu5XzSiSPvgsKKjdes8iAINwOobVcUDZHflgdzsJ6dm2_KitWCA=w408-h544-k-no,false,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:25.690Z,· In-store pick-up,,,
"https://www.google.com/maps/place/301+Express+Auto+Repair,+LLC/data=!4m7!3m6!1s0x89ab114e61d8fedf:0x29b83e237f8721a6!8m2!3d34.9569396!4d-78.9220631!16s%2Fg%2F1tdn0ckp!19sChIJ3_7YYU4Rq4kRpiGHfyM-uCk","301 Express Auto Repair, LLC",4.7,134,Auto repair shop,"4715 Marracco Dr, Hope Mills, NC 28348, United States","X34H+Q5 Hope Mills, North Carolina, USA",,+1 910-424-2625,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosPEhlrf51NLPPwbyyvMpqDoYK_6OCHDHabqwRCjXfntiee4OOU14H9VQLNc3SrQGrEZUNdyriMycoM02xqTh_n78qrSAyZLStc8fK8-8c445ZC49zIL7AXkyRnnNLzd1Tbqtn1g=w408-h840-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:30.152Z,,,,
https://www.google.com/maps/place/ONE+STOP+AUTO+TIRES+AND+REPAIR+SERVICES/data=!4m7!3m6!1s0x89ab15a19848e695:0xa6ac37b4dd9b8128!8m2!3d35.0166791!4d-78.9635661!16s%2Fg%2F11gvzcflnc!19sChIJleZImKEVq4kRKIGb3bQ3rKY,ONE STOP AUTO TIRES AND REPAIR SERVICES,4.7,96,Used tire shop,"2203 Hope Mills Rd, Fayetteville, NC 28304, United States","228P+MH Fayetteville, North Carolina, USA",,+1 910-920-2279,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9mYyfJsMTaJWVaI6smLHYgnosqiXcVRWy9PA2VB6Y-Ceniuxcr-Ss85FRTxXzfdWOz-qa6VRTGoAz1MYiMGg9UsnanQHbxISDsctDSdUFSEAj1rO33_CDPqJCvNCNpjj-q6BVSw=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:34.675Z,· In-store shopping · Delivery,,,
https://www.google.com/maps/place/Hope+Mills+Auto+Center/data=!4m7!3m6!1s0x89ab179c8281d32f:0xf1cfaba6487dfbb2!8m2!3d34.96049!4d-78.9726705!16s%2Fg%2F11gk8v370d!19sChIJL9OBgpwXq4kRsvt9SKarz_E,Hope Mills Auto Center,4.8,78,Car repair and maintenance service,"0404 80-0634, Hope Mills, NC 28348, United States","X26G+5W Hope Mills, North Carolina, USA",http://hope-mills-auto-center.keeq.io/,+1 910-308-5759,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFhVBagHF6Pyn2wY1H1lft_Z-VItOHYfnAbrFgoHste_VuJMLwXSG5B9kbDxBCQf2Qhj9GCdEGjnPxYGCjA9honR7trQbF86cNUz8p2Tnn1BGeepWh__5j3KvysKa9jWJ-9OSJpg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-03-23T15:52:38.993Z,,,,
