placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x886c673b93601d23:0x9dbcd26c355a82aa!8m2!3d39.189!4d-86.601308!16s%2Fg%2F1td5xxfg!19sChIJIx1gkztnbIgRqoJaNWzSvJ0,Roto-Rooter Plumbing & Water Cleanup,4.8,438,Plumber,"2110 N Angelina Ln, Bloomington, IN 47404, United States","59QX+HF Bloomington, Indiana, USA",https://www.rotorooter.com/bloomingtonin/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 812-650-0853,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPheSqx6LVh7zYcPtTSYV2RDYRgkct4kCrBcUy2=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:10:40.194Z,,,
"https://www.google.com/maps/place/Complete+Comfort+Heating,+A%2FC+%26+Plumbing+Repair/data=!4m7!3m6!1s0x886b5111442b28ed:0x59d938b60ef765b!8m2!3d39.1980522!4d-86.5553401!16s%2Fg%2F11j3443h_r!19sChIJ7SgrRBFRa4gRW3bvYIuTnQU","Complete Comfort Heating, A/C & Plumbing Repair",4.9,461,Furnace repair service,"3133 N Westbury Village Dr Suite #6, Bloomington, IN 47404, United States","5CXV+6V Bloomington, Indiana, USA",https://completecomfortgo.com/bloomington-heating-services/?utm_campaign=gmb,+1 812-414-6246,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipONYblY9iIV5pnyPSWtu5Ilg0hAMCdAqTPfLqKR=w637-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:10:46.099Z,,,
https://www.google.com/maps/place/Altstadt+Hoffman+Plumbing+Services/data=!4m7!3m6!1s0x886c67773844be69:0x944f2d44811c7865!8m2!3d39.1702792!4d-86.551087!16s%2Fg%2F11y1f4gjmz!19sChIJab5EOHdnbIgRZXgcgUQtT5Q,Altstadt Hoffman Plumbing Services,4.2,24,Plumber,"1309 Fountain Dr, Bloomington, IN 47404, United States","5CCX+4H Bloomington, Indiana, USA",https://www.altstadtplumbing.com/,+1 812-437-5254,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPz1YEG7ntCiv8ssHh_WmFm3hQtHjxAk9a9jzIm=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:10:51.435Z,,,
https://www.google.com/maps/place/Summers+Plumbing+Heating+%26+Cooling/data=!4m7!3m6!1s0x886c5de3f8a6b97f:0x149908b5251f1f1e!8m2!3d39.1483973!4d-86.5811019!16s%2Fg%2F11f8hp_xft!19sChIJf7mm-ONdbIgRHh8fJbUImRQ,Summers Plumbing Heating & Cooling,4.8,1451,HVAC contractor,"2014 S Yost Ave, Bloomington, IN 47403, United States","4CX9+9H Bloomington, Indiana, USA",https://www.summersphc.com/bloomington/?utm_source=GMB&utm_medium=organic&utm_campaign=Bloomington,+1 812-269-2117,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNZfWkhIix9wlYWo7OyKBaXKg0q9aTYzYdDd49Y=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:11.177Z,,,
"https://www.google.com/maps/place/Mann+Plumbing,+Inc./data=!4m7!3m6!1s0x886c6731b3b236db:0xbd58d33058009a09!8m2!3d39.1799252!4d-86.5544629!16s%2Fg%2F1tfxysjp!19sChIJ2zayszFnbIgRCZoAWDDTWL0","Mann Plumbing, Inc.",4.8,116,Plumber,"1750 W 17th St, Bloomington, IN 47404, United States","5CHW+X6 Bloomington, Indiana, USA",http://www.mannplumbinginc.com/,+1 812-334-4003,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOyXAAvRaeXhP8Xi_vqwB9uCdmhZZsyOsDsubnf=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:16.638Z,,,
https://www.google.com/maps/place/Weddle+Plumbing/data=!4m7!3m6!1s0x886c675afce59fab:0x3549e166aea5f2c2!8m2!3d39.173908!4d-86.5731307!16s%2Fg%2F1tg3bvlc!19sChIJq5_l_FpnbIgRwvKlrmbhSTU,Weddle Plumbing,4.3,17,Plumber,"2051 W Industrial Park Dr, Bloomington, IN 47404, United States","5CFG+HP Bloomington, Indiana, USA",https://weddleplumbing.com/,+1 812-339-4669,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YFRIV6j_6l2CtJPpbs3B3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.06868&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:21.328Z,,,
https://www.google.com/maps/place/Peterman+Brothers+Heating+Cooling+Plumbing/data=!4m7!3m6!1s0x886c618864cf7fbf:0xe62b5ad88b7e9299!8m2!3d39.1983204!4d-86.5555684!16s%2Fg%2F11pxm66ffd!19sChIJv3_PZIhhbIgRmZJ-i9haK-Y,Peterman Brothers Heating Cooling Plumbing,4.8,1773,HVAC contractor,"3133 N Westbury Village Dr Suite 2, Bloomington, IN 47404, United States","5CXV+8Q Bloomington, Indiana, USA",https://petermanhvac.com/bloomington/?account=4163/?utm_source=gmb-bloomington&utm_medium=organic,+1 812-612-8083,Closed ⋅ Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMKBn4DU152vciK1Un2UahqJAuD_XoaPqDbgHwT=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:26.443Z,,,
https://www.google.com/maps/place/Riverway+Plumbing+%26+Mechanical/data=!4m7!3m6!1s0x886c692f8daa0559:0xd06a0dfdb49c1e32!8m2!3d39.1064325!4d-86.531998!16s%2Fg%2F1hhvp9nsp!19sChIJWQWqjS9pbIgRMh6ctP0NatA,Riverway Plumbing & Mechanical,4.7,259,Plumber,"5450 S Old State Rd 37, Bloomington, IN 47401, United States","4F49+H6 Bloomington, Indiana, USA",https://riverwayplumbing.com/,+1 812-327-8080,,,https://lh3.googleusercontent.com/p/AF1QipOmuuYMFo5i8faK0syLUsYyhbpzIGIYUIWbTo8i=w408-h438-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:31.534Z,,,
https://www.google.com/maps/place/Alexander%27s+Plumbing/data=!4m7!3m6!1s0x886c6691497cdc67:0x426d18dcc2962e5c!8m2!3d39.159406!4d-86.5132509!16s%2Fg%2F1tcxqdxt!19sChIJZ9x8SZFmbIgRXC6WwtwYbUI,Alexander's Plumbing,3.7,9,Plumber,"1627 E 1st St, Bloomington, IN 47401, United States","5F5P+QM Bloomington, Indiana, USA",,+1 812-323-2155,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mg2zzk6A0J0ZmRAyP9jvvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.835296&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:36.537Z,,,
https://www.google.com/maps/place/Blue+Fox+Heating+%26+Cooling/data=!4m7!3m6!1s0x886c6721c95602c7:0x3b915acc87c017ed!8m2!3d39.1670728!4d-86.5518927!16s%2Fg%2F1hhkxlm_n!19sChIJxwJWySFnbIgR7RfAh8xakTs,Blue Fox Heating & Cooling,4.8,212,Air conditioning repair service,"1412 W Kirkwood Ave, Bloomington, IN 47404, United States","5C8X+R6 Bloomington, Indiana, USA",https://bluefoxhvac.com/service-area/bloomington-in/,+1 765-588-5266,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNOjJ22z_jg-htPHfiqe29q690prdaqHnd00Vyf=w408-h612-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:41.359Z,,,
https://www.google.com/maps/place/Plumbing+Contractor+Bloomington+Indiana/data=!4m7!3m6!1s0x886c673bbfa51715:0x4f5c19ce0fc2936c!8m2!3d39.1726132!4d-86.5538457!16s%2Fg%2F11fct77m6f!19sChIJFRelvztnbIgRbJPCD84ZXE8,Plumbing Contractor Bloomington Indiana,,,Plumber,"1820 W Vernal Pike, Bloomington, IN 47404, United States","5CFW+2F Bloomington, Indiana, USA",,+1 812-339-8690,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vMRk2w7umgK83ZMnRyH3TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.296486&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:44.213Z,,,
https://www.google.com/maps/place/HFI+%28Harrell-Fish+Inc%29/data=!4m7!3m6!1s0x886c673bd6344c5b:0x36776f63863de01e!8m2!3d39.1740239!4d-86.5554668!16s%2Fg%2F1tdfcvpq!19sChIJW0w01jtnbIgRHuA9hmNvdzY,HFI (Harrell-Fish Inc),4.8,183,Mechanical contractor,"2010 Fountain Dr, Bloomington, IN 47404, United States","5CFV+JR Bloomington, Indiana, USA",http://www.harrell-fish.com/,+1 812-339-2579,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOwnXxMrIemEPZy8LDd4JvqL9kwfG5sSiCydrAU=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:49.903Z,,,
https://www.google.com/maps/place/Aim+to+Please+Plumbing+%26+Electric/data=!4m7!3m6!1s0x886c5d66d7aef7b1:0xb7f41766a24b531b!8m2!3d39.1059619!4d-86.6369593!16s%2Fg%2F1th643dh!19sChIJsfeu12ZdbIgRG1NLomYX9Lc,Aim to Please Plumbing & Electric,4.5,162,Plumber,"5115 S Harmony Rd, Bloomington, IN 47403, United States","4947+96 Bloomington, Indiana, USA",http://aimtopleaseplumbing.com/,+1 812-330-0500,Closed ⋅ Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aFEQtXgmIDoHIfjACffm3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.69104&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:54.844Z,,,
https://www.google.com/maps/place/Commercial+Service/data=!4m7!3m6!1s0x886c5d80f9756c4b:0x62f9644221d710b0!8m2!3d39.1825046!4d-86.5951257!16s%2Fg%2F1tdj4z4b!19sChIJS2x1-YBdbIgRsBDXIUJk-WI,Commercial Service,4.9,1004,Air conditioning repair service,"4710 W Vernal Pike, Bloomington, IN 47404, United States","5CM3+2W Bloomington, Indiana, USA",http://www.commercialservice.com/,+1 812-339-9114,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPhbZsXW-TsLIdUJFhCervc7eHkHRRrKYrc7wNB=w408-h342-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:11:59.895Z,,,
https://www.google.com/maps/place/David+Sewer+Cleaners/data=!4m7!3m6!1s0x886c676af64aa36f:0x97aab5348e71e677!8m2!3d39.1644132!4d-86.5627466!16s%2Fg%2F1w2yvmxt!19sChIJb6NK9mpnbIgRd-ZxjjS1qpc,David Sewer Cleaners,5.0,7,Plumber,"2215 W 3rd St, Bloomington, IN 47403, United States","5C7P+QW Bloomington, Indiana, USA",,+1 812-333-0409,Closed ⋅ Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6KhhwDQHOmT5lJMIfcfAdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.20068&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:12:04.653Z,,,
https://www.google.com/maps/place/Hoosier+Winsupply/data=!4m7!3m6!1s0x886c672d58c4243b:0xe083c6cf6ab37019!8m2!3d39.1853916!4d-86.5500802!16s%2Fg%2F11b70bwfgc!19sChIJOyTEWC1nbIgRGXCzas_Gg-A,Hoosier Winsupply,4.7,18,Plumbing supply store,"1928 W Arlington Rd, Bloomington, IN 47404, United States","5CPX+5X Bloomington, Indiana, USA",https://www.winsupplyinc.com/Location/Bloomington-IN/47404/Plumbing-Supplies,+1 812-822-3533,Closed ⋅ Opens 7 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9deFbCkoc4tjConQ7PfTrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.98389&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bloomington+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-11T03:12:09.531Z,· In-store pick-up · Delivery,,
