placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Sterling+Tree+Company/data=!4m7!3m6!1s0x87528bc9b336e699:0xe967603c64c5b365!8m2!3d40.7304641!4d-111.8600278!16s%2Fg%2F11k3y0mvzk!19sChIJmeY2s8mLUocRZbPFZDxgZ-k,Sterling Tree Company,5.0,125,Tree service,"1826 S 1100 E, Salt Lake City, UT 84105, United States","P4JQ+5X Salt Lake City, Utah, USA",https://sterlingtreeco.godaddysites.com/,+1 315-863-6747,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOwzAKIx0C17isOSbbRdaEUAhfEADaKYnVyG0d6En6Dam5PF0mdYKHRAvcThsrV9WIusZmUj4d10P_WJUQZ7o1qzYdlXPmD8mN3NeW37xnwPP5naylLAn9ooigNTm3iWJNA7M=w408-h544-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:09.525Z,,,
https://www.google.com/maps/place/Tree+Masters+LLC/data=!4m7!3m6!1s0x93eff66f9415e69:0xd1e8831a342d6dcd!8m2!3d40.7538397!4d-111.8805199!16s%2Fg%2F11vzyh7tqc!19sChIJaV5B-Wb_PgkRzW0tNBqD6NE,Tree Masters LLC,4.9,65,Tree service,"360 E 700 S, Salt Lake City, UT 84111, United States","Q439+GQ Salt Lake City, Utah, USA",http://treemastersut.com/,+1 385-276-7782,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBHIAeZuJDH8tJzDD_IzmrHd0uQWV9IxHn_Gj3JF-EH-IOerUG1-wqrcLDx6REA6sUpKfcwLxo_nVCRGEjtkhyGRg7AKnY00HCJ8D9ELzbjGGtZO3dgi9voojJSUvYUXIt-g8plz7pje4=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:15.102Z,,,
https://www.google.com/maps/place/Organic+Choice+Tree+and+Lawn+Care/data=!4m7!3m6!1s0xa60869d747a4e76f:0x8d52866032686f33!8m2!3d40.7611016!4d-111.9250892!16s%2Fg%2F11vq58n9sc!19sChIJb-ekR9dpCKYRM29oMmCGUo0,Organic Choice Tree and Lawn Care,4.9,44,Tree service,"368 Emery St W, Salt Lake City, UT 84104, United States","Q36F+CX Salt Lake City, Utah, USA",https://organicchoicetreeandlawn.com/,+1 801-903-7044,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQY__tGg4jSTj5PO-CSoVExGaDb9c6pAx-HJEfAcmxtgRlq4rQ5rWj83M8z-IogKFR2ltbIZ5NJYnUAOBBClBPIRxXF89pF3gvGRQ6aDAQR8h9XQnD2aFfDhRC6Pfu8muByaxq=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:20.335Z,,,
https://www.google.com/maps/place/Rent+A+Monkey+Tree+Service/data=!4m7!3m6!1s0x8752f51bb6efc017:0xb9a0b968a220b404!8m2!3d40.7601879!4d-111.8810036!16s%2Fg%2F11ycws27dm!19sChIJF8Dvthv1UocRBLQgomi5oLk,Rent A Monkey Tree Service,4.9,89,Tree service,"350 E 400 S, Salt Lake City, UT 84111, United States","Q469+3H Salt Lake City, Utah, USA",https://rentamonkey.com/,+1 801-877-6414,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcsJZafePqdj3-ProloWNW6lSbYhruhmDoebJ97jSwWa3KSAxijTU0RAU4cK-GSWZr2kq_6I-k36L1hhFx0vtYqmZYMQ8wi2itbC8uCBtfT9lab6VhQogIbm3IzQcmj2tT5cVsnn6_7TWJ=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:25.128Z,,,
"https://www.google.com/maps/place/My+Tree+Guys,+LLC/data=!4m7!3m6!1s0x4b3cbccd68fa75d5:0xd898429671fcc765!8m2!3d40.7354399!4d-111.8585601!16s%2Fg%2F11sb00yfdn!19sChIJ1XX6aM28PEsRZcf8cZZCmNg","My Tree Guys, LLC",5.0,96,Tree service,"1132 Bryan Ave A, Salt Lake City, UT 84105, United States","P4PR+5H Salt Lake City, Utah, USA",http://www.mytreeguysslc.com/,+1 801-810-0361,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOBxuNWd-ORr3qkSsNrqhDK9E7p69dVUiRFAIMxCvG_dI-FnKQNXlTeOfhzkFQJfhihGn3froyt5Q9CbvHQDGS1j_vUp5D74UW4jDIE0EITpdMbVbvhIdQADuKbDV6ZC2e10C6=w408-h544-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:29.841Z,,,
https://www.google.com/maps/place/Summit+Arborists/data=!4m7!3m6!1s0x8edf18a353580715:0x2906a1516b04a5c!8m2!3d40.7377158!4d-111.9186231!16s%2Fg%2F11trsrwpmn!19sChIJFQdYU6MY344RXEqwFhVqkAI,Summit Arborists,5.0,80,Tree service,"1461 S 1000 W, Salt Lake City, UT 84104, United States","P3QJ+3H Salt Lake City, Utah, USA",http://summitarb.com/,+1 435-631-9799,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHO-1OXCdrjFwQCBSDksXUVqg__6vD28Wro9TZI4T7xh1S-nqB4gckp184q1rb8wRVeCWTbBctM5T-crm28EpV-YOLgYS-UHnlB7jTNi4hBUqCOUuF2HWwqXeUAKnIlbGYBpYsoqm1Zr5S=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:34.707Z,,,
https://www.google.com/maps/place/Hidden+Oak+Tree+Care/data=!4m7!3m6!1s0x875288ffaae35c15:0x78a2241d9438cfbe!8m2!3d40.748545!4d-111.944416!16s%2Fg%2F11cn938jjc!19sChIJFVzjqv-IUocRvs84lB0kong,Hidden Oak Tree Care,4.8,164,Tree service,"955 Bending River Rd W, Salt Lake City, UT 84104, United States","P3X4+C6 Salt Lake City, Utah, USA",http://www.hiddenoaktreecare.com/,+1 801-262-1596,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCgzGUP3PgPTVVf8c1NZu0AYZTjgx1dbpuoB7GrIOkdQ9-JTn5mwFPxsoyBF59rnM3ryVVCV2VP9HHMAFrpTSupVHsTXyD-g1GiomER6sVHhQa3lLAOHXempHuaROq=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:39.358Z,,,
https://www.google.com/maps/place/SavATree/data=!4m7!3m6!1s0x87528a3248309779:0x8af1c3a60f14791e!8m2!3d40.7461462!4d-111.9455765!16s%2Fg%2F1hc4tqb6c!19sChIJeZcwSDKKUocRHnkUD6bD8Yo,SavATree,4.6,332,Tree service,"1925 Bending River Ct S, Salt Lake City, UT 84104, United States","P3W3+FQ Salt Lake City, Utah, USA",https://www.savatree.com/locations/salt-lake-city-utah/?utm_source=GMB&utm_medium=organic&utm_campaign=salt_lake_city,+1 801-484-8733,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKJGI19Z6AcxNbNAn--My1FBopuY2PKIb7C7_Wgt9onuTNFAg6ZDfzE_vuMANC7cOPkvJ6vEoVggHnE5tah5hswE-_2cYgpE3avNiEL3HVT62RroRrv8TGJAXoWbyoiWhpecFX=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:44.232Z,,,
https://www.google.com/maps/place/Grove+Tree+Care/data=!4m7!3m6!1s0x875261d772c1d421:0x404361961610f220!8m2!3d40.7333403!4d-111.8272067!16s%2Fg%2F11shqm6j03!19sChIJIdTBctdhUocRIPIQFpZhQ0A,Grove Tree Care,5.0,47,Tree service,"2222 E 1700 S, Salt Lake City, UT 84108, United States","P5MF+84 Salt Lake City, Utah, USA",http://grovetreeslc.com/,+1 435-659-6357,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQUETvK63Rpgn7nzUw1L5XU_UL8vC43gknl5BKZhGkpwrDOGhIun_Csw_0wEZe9ZUH4qXeDPmOgOl2NYcH9hRuer6qQBB2vGtGMUDX0ORFTcLLeDhK-hDPdHwySumqaiEEXDQD=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:49.043Z,,,
https://www.google.com/maps/place/Timber+Ridge+Tree+Service/data=!4m7!3m6!1s0x875287b80602daf1:0x5793deb932fcbaa6!8m2!3d40.6680085!4d-111.906702!16s%2Fg%2F11hynrvfpy!19sChIJ8doCBriHUocRprr8Mrnek1c,Timber Ridge Tree Service,5.0,111,Tree service,,,http://timberridgetrees.com/,+1 801-979-4039,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuCqc1qziuPwk0J9TqT3mWsXqt6e80TiMXTaE8TiZHJv-Z0oK4NsAobWsBHCyL28U66Fi_-WHr9CWOFS3a8Wx59yFFbSjb5sN9CpknBxHSGyqOd9USSUzhSkWlTWWdMjzxXfZvPg=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–2 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-04-29T05:07:53.696Z,,,
