placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Pain+Rehab+of+WNY+with+Dr.+Pratibha+Bansal,+M.D./data=!4m7!3m6!1s0x89d372d0a17d4acb:0xa5f85c2edc4f29ec!8m2!3d42.943025!4d-78.8000785!16s%2Fg%2F1tg5w0yz!19sChIJy0p9odBy04kR7ClP3C5c-KU","Pain Rehab of WNY with Dr. Pratibha Bansal, M.D.",3.4,157,Pain management physician,"1515 Kensington Ave Suite 108, Buffalo, NY 14215, United States","W5VX+6X Buffalo, New York, USA",http://painrehabofwny.com/,+1 716-446-5900,Open · Closes 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoKpURYKf8dnITHErJ_oKHkIZbXE4Uzfy5IuK_RDTJRPj9O-if0Tp0KAPlUH0G0DXEawttvTnZ-AwLWqTYKFOwfk-aGXpVlFbnao6MKPTMDBXTe5CI77VgiBfAOQSwzx_6Wb2rOg=w408-h544-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:36:46.285Z,,,
https://www.google.com/maps/place/RES+Physical+Medicine+%26+Rehab/data=!4m7!3m6!1s0x89d30b675bdf07ad:0xebabb358884e18a!8m2!3d42.9488881!4d-78.783735!16s%2Fg%2F126228jwx!19sChIJrQffW2cL04kRiuGEiDW7ug4,RES Physical Medicine & Rehab,4.5,259,Pain management physician,"3871 Harlem Rd #1, Buffalo, NY 14215, United States","W6X8+HG Buffalo, New York, USA",https://www.respmr.com/,+1 716-681-4088,Open · Closes 4:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQ4pHK_iAFpdOr8jUnvK0QWrfYdEK5khs41KQ1MdRCTgyokrfuBChXOLHR_5aCAFgYnUc_Jjjd9ezMhRXnU72DZWTDZqsTtRj00S7mTsnGurjl-q_h4FKP__8QtJubxTxU3Ixd=w408-h725-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:36:52.921Z,,,
https://www.google.com/maps/place/Buffalo+Pain+and+Healing+-+Dr.+Bernard+Hsu/data=!4m7!3m6!1s0x89d372302d3ef3b1:0xc05c985a393f0a0e!8m2!3d43.0006561!4d-78.8017196!16s%2Fg%2F12qf8rz5n!19sChIJsfM-LTBy04kRDgo_OVqYXMA,Buffalo Pain and Healing - Dr. Bernard Hsu,4.8,27,Pain management physician,"1416 Sweet Home Rd #12, Buffalo, NY 14228, United States","252X+78 Buffalo, New York, USA",http://www.buffpain.com/,+1 716-688-5088,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fyh6DGQcEokj3Etz9ttzSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.88289&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:36:58.235Z,,,
https://www.google.com/maps/place/WNY+Pain+Relief+%26+Integrative+Wellness+Center/data=!4m7!3m6!1s0x89d3735155408cd3:0x31ebaab5cc02c6ca!8m2!3d42.9342842!4d-78.7536342!16s%2Fg%2F1yj4k3thm!19sChIJ04xAVVFz04kRysYCzLWq6zE,WNY Pain Relief & Integrative Wellness Center,4.7,83,Rehabilitation center,"4415 Union Rd, Cheektowaga, NY 14225, United States","W6MW+PG Cheektowaga, New York, USA",http://buffalopainrelief.com/?utm_source=NEXT&utm_medium=Google_website,+1 716-650-7246,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMbsygxKP9BtFj_ygT0J-LJ_ZoTPqvo3apTSJzS=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,Closed,Closed,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:03.270Z,,,
"https://www.google.com/maps/place/Nitin+Bansal,+M.D.,+PLLC/data=!4m7!3m6!1s0x89d3732b7b8944f5:0xf5aa2bd4e610f8c4!8m2!3d42.943025!4d-78.8000785!16s%2Fg%2F11p5sk2hfl!19sChIJ9USJeytz04kRxPgQ5tQrqvU","Nitin Bansal, M.D., PLLC",4.0,16,Pain management physician,"1515 Kensington Ave Suite 10, Buffalo, NY 14215, United States","W5VX+6X Buffalo, New York, USA",http://www.painrehabofwny.com/,+1 716-446-5900,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mDJhG7CeA5YrViFKMv5FuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.075&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:08.629Z,,,
https://www.google.com/maps/place/In+Touch+Adult+Health+-+Pain+Management/data=!4m7!3m6!1s0x89d373f269d0b105:0xe21ce39876bbf5fb!8m2!3d43.0001841!4d-78.8008484!16s%2Fg%2F11fhqp963d!19sChIJBbHQafJz04kR-_W7dpjjHOI,In Touch Adult Health - Pain Management,4.5,61,Medical clinic,"1408 Sweet Home Rd #12, Buffalo, NY 14228, United States","252X+3M Buffalo, New York, USA",http://www.intouchpainmanagement.com/,+1 716-458-1100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequC3vUhrkmw1-KvzmS_lgDEDyuaNHgl-jq48Se4iiiSUlEbfdfJb6VkK1uxcbJEG1DrpyY8tWiHQnz9xRfus-GEIAIfluoBWjiT-JHKN_GsgS978czyAVPs0m7WvpP_ZAbQ95-QQ=w408-h306-k-no,false,"7 am–12 pm, 1–5 pm","7 am–12 pm, 1–5 pm",Closed,Closed,Closed,"7 am–12 pm, 1–5 pm","7 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:14.340Z,,,
https://www.google.com/maps/place/Buffalo+Pain+and+Healing/data=!4m7!3m6!1s0x89d372302d3ef3b1:0xb111fefd15ff114c!8m2!3d43.0004662!4d-78.8017603!16s%2Fg%2F124swhj0p!19sChIJsfM-LTBy04kRTBH_Ff3-EbE,Buffalo Pain and Healing,4.0,5,Pain management physician,"1416 Sweet Home Rd #12, Buffalo, NY 14228, United States","252X+57 Buffalo, New York, USA",http://www.buffpain.com/,+1 716-688-5088,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GEttcQpYqmKKLF9Szz9mTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.09584&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:19.994Z,,,
https://www.google.com/maps/place/Pain+Management+%26+Headache/data=!4m7!3m6!1s0x89d312babf5f126d:0x3462051f4caf7dde!8m2!3d42.9281481!4d-78.8506437!16s%2Fg%2F1tqnmm8f!19sChIJbRJfv7oS04kR3n2vTB8FYjQ,Pain Management & Headache,,,Medical clinic,"2121 Main St #210, Buffalo, NY 14214, United States","W4HX+7P Buffalo, New York, USA",,+1 716-832-1107,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kM8QGgobQjZg_pz39y6_Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.41656&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:23.579Z,,,
https://www.google.com/maps/place/JAFAR+SIDDIQUI/data=!4m7!3m6!1s0x89d373ac85c00001:0x8ab40e62cd55ec6f!8m2!3d42.9768104!4d-78.7905629!16s%2Fg%2F11txh_h3sj!19sChIJAQDAhaxz04kRb-xVzWIOtIo,JAFAR SIDDIQUI,5.0,2,Pain management physician,"3921 Sheridan Dr, Amherst, NY 14226, United States","X6G5+PQ Eggertsville, New York, USA",,+1 716-250-6520,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CZxifvqumNaALWrk41V4wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.44278&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:26.774Z,,,
"https://www.google.com/maps/place/Dr.+Harpreet+Dhiman,+D.O.,+PLLC/data=!4m7!3m6!1s0x89d37565280ed54f:0x9e46d0fb530cd929!8m2!3d43.1574239!4d-78.6650931!16s%2Fg%2F11shgzq86h!19sChIJT9UOKGV104kRKdkMU_vQRp4","Dr. Harpreet Dhiman, D.O., PLLC",4.7,35,Pain management physician,"734 Davison Rd, Lockport, NY 14094, United States","584M+XX Lockport, New York, USA",https://www.buffaloniagarapain.com/,+1 716-203-1110,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VjNor-ZpJFOCOjMRNejI4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.39224&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-28T18:37:32.609Z,,,
