placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Avon/data=!4m7!3m6!1s0x89e7a939fc2bd5bf:0xe9a96c970d8d2a4b!8m2!3d41.8124612!4d-72.8644366!16s%2Fg%2F11sdclbmdb!19sChIJv9Ur_Dmp54kRSyqNDZdsqek,Metro Vein Centers | Avon,4.9,78,Vascular surgeon,"40 Dale Rd # 201, Avon, CT 06001, United States","R46P+X6 Avon, Connecticut, USA",https://www.metroveincenters.com/locations/connecticut-avon?utm_source=google&utm_medium=Yext,+1 860-362-3831,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM_5LGuXEz_p5-DoG-q01g9-41Hn6tG4ZGBy_jL=w408-h408-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-12-16T22:24:03.002Z,,,,
https://www.google.com/maps/place/USA+Vein+Clinics/data=!4m7!3m6!1s0x89e7a8be7828f177:0xc0fc2fdf5d352466!8m2!3d41.8124612!4d-72.8644366!16s%2Fg%2F1v_z9y7b!19sChIJd_EoeL6o54kRZiQ1Xd8v_MA,USA Vein Clinics,4.5,45,Medical clinic,"40 Dale Rd # 201, Avon, CT 06001, United States","R46P+X6 Avon, Connecticut, USA",https://www.usaveinclinics.com/company/locations/connecticut/,+1 860-693-4060,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipP5G4-J-X7L6ilmqXMhZdAv8hgAqU_j3H094i1P=w408-h331-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-12-16T22:24:08.394Z,,,,
https://www.google.com/maps/place/Vanishing+Veins/data=!4m7!3m6!1s0x89e7aae6449ee387:0x997567381a083bf!8m2!3d41.8283807!4d-72.7384145!16s%2Fg%2F1tc_0jzb!19sChIJh-OeROaq54kRv4OggXNWlwk,Vanishing Veins,4.7,94,Vascular surgeon,"1 Barnard Ln, Bloomfield, CT 06002, United States","R7H6+9J Bloomfield, Connecticut, USA",https://vanishingveins.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 860-761-6666,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO-NQ1NvO24RO2zmhU2Fm3mfUCu9z6LDwVNnvXm=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:25.336Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Lori+L.+Greenwald,+MD/data=!4m7!3m6!1s0x89e7aae6449ee387:0x7681b8968e2db80a!8m2!3d41.8284536!4d-72.7384386!16s%2Fg%2F1tjv4jzz!19sChIJh-OeROaq54kRCrgtjpa4gXY","Lori L. Greenwald, MD",4.3,18,Vascular surgeon,"1 Barnard Ln, Bloomfield, CT 06002, United States","R7H6+9J Bloomfield, Connecticut, USA",https://www.vanishingveins.net/?utm_source=GMB&utm_medium=Local&utm_campaign=LORIGREENWALD,+1 860-761-6666,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO8e8I5VcZ-5065yctCHEN9EqJpHqSrKQiGRJZ4=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:30.432Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Vein+Treatment+Clinic/data=!4m7!3m6!1s0x89e7ad1ad00e523b:0xd91a677c008a400a!8m2!3d41.7272097!4d-72.8006615!16s%2Fg%2F11xnmw5bw5!19sChIJO1IO0Bqt54kRCkCKAHxnGtk,Vein Treatment Clinic,5.0,6,Medical Center,"399 Farmington Ave LL2, Farmington, CT 06032, United States","P5GX+VP Farmington, Connecticut, USA",https://www.veintreatmentclinic.com/locations/Connecticut/Farmington/?utm_source=google&utm_medium=gmb&utm_campaign=gmb+farmington,+1 860-703-5273,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO12ji-AzH0If38mICBzn3nxvC5GCOpQcy0HSha=w408-h407-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:35.477Z,,,,
"https://www.google.com/maps/place/Fernando+F.+Illescas,+MD,+CM,+DVIR,+FRCPC/data=!4m7!3m6!1s0x89e6e4c53dc2f8cb:0x9466ba719001b9a!8m2!3d42.0004043!4d-72.5810134!16s%2Fg%2F11rd3891ln!19sChIJy_jCPcXk5okRmhsAGadrRgk","Fernando F. Illescas, MD, CM, DVIR, FRCPC",4.8,50,Radiologist,"113 Elm St #301, Enfield, CT 06082, United States","2C29+5H Enfield, Connecticut, USA",https://www.centerforvein.com/our-clinics/doctors/fernando-f-illescas-md,+1 844-201-2880,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNAtnYWgX2HLMmKQo5yOiv8eIaKGzTvpcl_3tQ8=w426-h240-k-no,true,Closed,7 am–5:30 pm,Closed,Closed,Closed,Closed,7 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:40.620Z,,,,
"https://www.google.com/maps/place/Trinity+Health+Of+New+England+Medical+Group+-+Vascular+Surgery/@41.7724808,-72.6984222,17z/data=!3m1!4b1!4m6!3m5!1s0x89e653cf6ddef8f7:0xaf3c5b20b86785f3!8m2!3d41.7724808!4d-72.6984222!16s%2Fg%2F11ng6lmg7g",Trinity Health Of New England Medical Group - Vascular Surgery,4.9,22,Vascular surgeon,"1000 Asylum Ave # 2120, Hartford, CT 06105, United States","Q8C2+XJ Hartford, Connecticut, USA",https://www.trinityhealthofne.org/location/trinity-health-of-new-england-medical-group-vascular-surgery,+1 860-246-4000,,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:45.246Z,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Swapna+Anandan/data=!4m7!3m6!1s0x89e7ab1f4c1db88d:0xb9bfc446f5c3bec6!8m2!3d41.8150057!4d-72.7346734!16s%2Fg%2F11dym9fg48!19sChIJjbgdTB-r54kRxr7D9UbEv7k,Center for Vein Restoration | Dr. Swapna Anandan,4.8,97,Vascular surgeon,"701 Cottage Grove Rd E110, Bloomfield, CT 06002, United States","R788+24 Bloomfield, Connecticut, USA",https://www.centerforvein.com/our-clinics/locations/bloomfield-connecticut,+1 201-212-6069,Closes soon · 6 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipM0yQvtRo9x8S-EaUJ67miiujpLgH4Ec0VSf7Hc=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:50.177Z,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Evan+Harris/data=!4m7!3m6!1s0x89e651a25ba180a9:0xd4c4dcb2a22ac665!8m2!3d41.7137845!4d-72.589502!16s%2Fg%2F11bzt9stt7!19sChIJqYChW6JR5okRZcYqorLcxNQ,Center for Vein Restoration | Dr. Evan Harris,4.8,143,Vascular surgeon,"622 Hebron Ave STE 103, Glastonbury, CT 06033, United States","PC76+G5 Glastonbury, Connecticut, USA",https://www.centerforvein.com/our-clinics/locations/glastonbury-connecticut,+1 201-212-6069,Closes soon · 6 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNXfL1sqayjLlwiG5OpIhDIdc5tnbOU19v8X2D0=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:24:55.260Z,,,,
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Glastonbury/data=!4m7!3m6!1s0x89e65389782f0d97:0xb01e7525a1840c2c!8m2!3d41.7227478!4d-72.6191635!16s%2Fg%2F11k3_mccr7!19sChIJlw0veIlT5okRLAyEoSV1HrA,Metro Vein Centers | Glastonbury,5.0,203,Vascular surgeon,"95 Glastonbury Blvd #202, Glastonbury, CT 06033, United States","P9FJ+38 Glastonbury, Connecticut, USA",https://www.metroveincenters.com/locations/connecticut-glastonbury?utm_source=google&utm_medium=Yext,+1 959-251-1770,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPLKdi2bHj08oNol7d_PNIrY7XNxtRojXNPdnQx=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+East+Granby+Hartford+CT/@41.9412081,-72.7273158,14z",2025-12-16T22:25:00.277Z,,,,
