placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Red+Rose+Pool+Service,+LLC/data=!4m7!3m6!1s0x89c624718b62bd3b:0x4a0aba745ce69109!8m2!3d40.0567491!4d-76.3342812!16s%2Fg%2F1tj92hhy!19sChIJO71ii3EkxokRCZHmXHS6Cko","Red Rose Pool Service, LLC",4.3,108,Contractor,"1405 Vermont Ave, Lancaster, PA 17603, United States","3M48+M7 Lancaster, Pennsylvania, USA",https://redrosepoolservice.com/,+1 717-295-7000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNugzKn5yxZi0Yu1XVAhzAMaK57yU49c_gRU7b5=w408-h253-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:17:54.543Z,,,,
"https://www.google.com/maps/place/Crystal+Pools,+Inc./data=!4m7!3m6!1s0x89c62478be506859:0x8c09bf91da8e7b11!8m2!3d40.0629826!4d-76.3242677!16s%2Fg%2F1tdmq_tr!19sChIJWWhQvngkxokREXuO2pG_CYw","Crystal Pools, Inc.",4.5,143,Swimming pool contractor,"1272 Manheim Pike, Lancaster, PA 17601, United States","3M7G+57 Lancaster, Pennsylvania, USA",http://www.crystalpoolsinc.com/,+1 717-393-9227,"Open ⋅ Closes 5 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4wLkOi9LuocqNr-H-iHMS1gZSQZ2i95H3d-gd=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:00.309Z,,,,
https://www.google.com/maps/place/Prestigious+Pools+Of+Central+Pa/data=!4m7!3m6!1s0x89c63b6a21f56573:0xc3f52820404a9ba1!8m2!3d40.0396288!4d-76.2466181!16s%2Fg%2F11b76g7n68!19sChIJc2X1IWo7xokRoZtKQCAo9cM,Prestigious Pools Of Central Pa,4.1,20,Swimming pool contractor,"1980 Old Philadelphia Pike, Lancaster, PA 17602, United States","2QQ3+V9 Lancaster, Pennsylvania, USA",http://www.prestigiouspool.com/,+1 717-984-2248,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNZVptOiUI1Skw7wWoCcUL0EfEveJBBiUMvTUYD=w1059-h240-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:05.904Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Integrity+Pools+%26+Spas,+Inc./data=!4m7!3m6!1s0x89c623811c7c0eab:0xc7533c6d600e7f7c!8m2!3d40.1165055!4d-76.3147396!16s%2Fg%2F1tm0crv5!19sChIJqw58HIEjxokRfH8OYG08U8c","Integrity Pools & Spas, Inc.",4.8,156,Swimming pool supply store,"168 W Airport Rd, Lititz, PA 17543, United States","4M8P+J4 Lititz, Pennsylvania, USA",http://www.integrity-pools.com/,+1 717-393-1600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOoT0KbACYRSKR6fO5mYi56V8E-NTnkU3WfBiXJ=w408-h246-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:11.008Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Goodall+Pools+%26+Spas/data=!4m7!3m6!1s0x89c6240a66c57ddd:0xf729d8e633b9cb7f!8m2!3d40.0831342!4d-76.3398948!16s%2Fg%2F1tfff453!19sChIJ3X3FZgokxokRf8u5M-bYKfc,Goodall Pools & Spas,4.4,57,Swimming pool contractor,"1637 Manheim Pike, Lancaster, PA 17601, United States","3MM6+72 Lancaster, Pennsylvania, USA",https://goodallpools.com/,+1 717-509-7946,"Open ⋅ Closes 6 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNzAjUOcfQ11W3mgMTTlPEmG1s_NVcPsN8pOJKw=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:16.239Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x89c6240b21843503:0x15faadb174f96e01!8m2!3d40.0644882!4d-76.3246969!16s%2Fg%2F1w347kks!19sChIJAzWEIQskxokRAW75dLGt-hU,Leslie's Pool Supplies,4.4,71,Swimming pool supply store,"1285 Manheim Pike Ste 1, Lancaster, PA 17601, United States","3M7G+Q4 Lancaster, Pennsylvania, USA",https://lesliespool.com/location/lancaster-pennsylvania-lancaster-pa-407.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_407,+1 717-295-7074,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyY5DzZ1aKJtXfgcM5ZjA87iv8wYg59bjwbFpxq2Hm5wEsODOLFoVT1GyZJAa8-CdpH4UU2Cz6NdrovL94zdo7rdJpjt6twc-av92wDzRPg0r3LJXITiWtA9ciowIj7ED5qZqp92g=w446-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:21.340Z,LGBTQ+ friendly,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup",,
https://www.google.com/maps/place/Precision+Pool+Care+LLC/data=!4m7!3m6!1s0xac9f368daea2f4a9:0xa43a953b8db516ec!8m2!3d40.0398529!4d-76.3000395!16s%2Fg%2F11x5d_by8_!19sChIJqfSiro02n6wR7Ba1jTuVOqQ,Precision Pool Care LLC,5.0,16,Swimming pool repair service,,,https://www.precision-pool-care.com/,+1 717-696-8057,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzp-VDSibYgmVoLGV7Z5lF9ZD-oH4hSX37cYnC95dWPi7R3J6YIIk-lJxw-zmJYJuo_1AEOndfFHLNQ4xG84f_uHB60hq6sOD2p5pypGNXnAWxZ4p32b_IY_zsTPsTVbdIket2oMyOLRu6b=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:26.533Z,,,,
https://www.google.com/maps/place/Anthony+%26+Sylvan+Pools/data=!4m7!3m6!1s0x89c622ee1fa8e75d:0x4b11caa5213f128a!8m2!3d40.0847423!4d-76.2889442!16s%2Fg%2F1tcx_snm!19sChIJXeeoH-4ixokRihI_IaXKEUs,Anthony & Sylvan Pools,4.3,113,Swimming pool contractor,"482 Royer Dr, Lancaster, PA 17601, United States","3PM6+VC Lancaster, Pennsylvania, USA",https://anthonysylvan.com/locations/lancaster-pa?&source=Internet&adsrc=Lancaster_YEXT,+1 717-569-9393,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweWYJgFoJpUGVTWNhX6eJsSt7MQQfiBGR0HuxGZx7Ns7YnSnycEOpfqN3DbwXdDwiW7u9kYoV39myWuVflclLzkFH8l3iOBlEQxdVTI3YM5JysVRCw3NxYHQjR2RS71mXQCWhooQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-10-27T18:18:31.560Z,,,,
https://www.google.com/maps/place/The+Spa+%26+Pool+Place/data=!4m7!3m6!1s0x89c62ffd0fac0ff7:0x77a9e82d5d0b56d4!8m2!3d39.9695442!4d-76.2733411!16s%2Fg%2F1tm0v37f!19sChIJ9w-sD_0vxokR1FYLXS3oqXc,The Spa & Pool Place,4.7,60,Swimming pool contractor,"2970 Willow Street Pike, Willow Street, PA 17584, United States","XP9G+RM Willow Street, Pennsylvania, USA",http://www.spaandpoolplace.com/,+1 717-464-1877,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWCbYFxzfDbRq4GAUCGi-sDoSP_0TzX8YVYamav8t_BuUv3N_NC4F-_F3vInid8xtxusEEedjOfogIr_hnPUCNqsBsEuiapIz9dotETUkquDKREMAR4qIsV821HjXpnrxiy5A=w408-h262-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-10-27T18:18:47.574Z,,,,
https://www.google.com/maps/place/Appel+Hardscapes/data=!4m7!3m6!1s0x4d15c3c625d0ef59:0xc7937eb1f76e4bf3!8m2!3d40.0661295!4d-76.4134895!16s%2Fg%2F11y3ntl78p!19sChIJWe_QJcbDFU0R80tu97F-k8c,Appel Hardscapes,5.0,12,Landscaper,,,https://appelhardscapes.co/,+1 717-940-5656,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPOTOTXDfKVHSVPe38_M5SsshaLprMItvlVoiMJ=w427-h240-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-10-27T18:18:52.449Z,,,,
