placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Tires+Plus/data=!4m7!3m6!1s0x88e437022bcce967:0x1e29c4274bcde892!8m2!3d30.1924464!4d-81.3814825!16s%2Fg%2F1tfzn4j2!19sChIJZ-nMKwI35IgRkujNSyfEKR4,Tires Plus,3.9,271,Tire shop,· In-store shopping · Kerbside pickup,"220 Valley Cir, Ponte Vedra Beach, FL 32082, United States","5JR9+XC Ponte Vedra Beach, Florida, USA",https://www.tiresplus.com/florida/ponte-vedra-beach/220-valley-cir/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 904-686-9295,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyOFZoG3Ot9ORbPUQrC4A4lcVUE3AWq-GTe2Of5AzdY2RYPjTncT4z3_rKnAooNv2YBOeDoXpxuuDR3DfIJJBFLPyP5aRVa8zR1RguKln596mmQZlE2gzER2Sf3pGcRC7nn5_3=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:09.280Z,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88e43702560dd9a7:0xd7462e0ab54abfb!8m2!3d30.1899814!4d-81.3816986!16s%2Fg%2F1tjdg__p!19sChIJp9kNVgI35IgR-6tUq-BidA0,Tire Kingdom,4.5,608,Tire shop,· In-store pick-up,"880 A1A N Suite 17C, Ponte Vedra Beach, FL 32082, United States","5JQ9+X8 Ponte Vedra Beach, Florida, USA",https://www.mavis.com/locations/ponte-vedra-beach-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4141,+1 904-326-3577,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoSiNpjebOwM02JFnp6nK1V_Sf6JY52Sd9fYGJuYWUUGm_6xnVTD53Oai0PsEvdf-PniX9su9gphhpFCPMP8IKnaVLaQdIJ0RDyeasPGeOKeA0aJdDb_6bweG5289SgMCJkxTUhw=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:16.047Z,,
https://www.google.com/maps/place/Tire+Outlet/data=!4m7!3m6!1s0x88e449057b333ffb:0x82e48e67be880445!8m2!3d30.3000572!4d-81.3944941!16s%2Fg%2F1v8l0f5r!19sChIJ-z8zewVJ5IgRRQSIvmeO5II,Tire Outlet,4.9,1964,Tire shop,· In-store shopping · In-store pick-up,"1250 3rd St N, Jacksonville Beach, FL 32250, United States","8J24+26 Jacksonville Beach, Florida, USA",https://www.tireoutlet.com/locations/fl/jacksonvillebeach/auto-repair-1250-3rd-street-north?utm_source=local_listing&utm_medium=organic&utm_campaign=store_6107,+1 904-867-3226,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5HFy2JVtou2WMDarB_bLtO5UMc48GplhbTpc8TZlf8trWzecnIxDkWlz5MrOTOI9dC8ZY3lON7mQbXreA80PqO6Nlga-oJTwcbCIET5G7vAzeaVlCamR4ZFogUsR_sqbzKWamI8l9eTp9=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:21.427Z,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88e449ae07de138d:0x79c91cef5fcfcf18!8m2!3d30.279638!4d-81.3896424!16s%2Fg%2F11xy___db!19sChIJjRPeB65J5IgRGM_PX-8cyXk,Tire Kingdom,4.8,930,Tire shop,· In-store pick-up,"923 3rd St S, Jacksonville Beach, FL 32250, United States","7JH6+V4 Jacksonville Beach, Florida, USA",https://www.mavis.com/locations/jacksonville-beach-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4063,+1 904-326-3422,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsBEW2ARIOfTYURLNM8dqQZwaltvKPtPoZ6ESRvmVPkxyaUx9Q2uMPKL_cjhmWPfQHNsTgRgDuqkwFOlP1kJ8HS8L3_cCX0TiXkKEHeJ83v-6kBfhAgrhbyN2k_VZW8tgJKrmsFg=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:26.663Z,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88e44910460c1ef3:0xdb0f1ca76afb301c!8m2!3d30.2771951!4d-81.3901047!16s%2Fg%2F11j8_jqm5c!19sChIJ8x4MRhBJ5IgRHDD7aqccD9s,Mavis Tires & Brakes,4.9,1513,Tire shop,,"1178 3rd St S, Jacksonville Beach, FL 32250, United States","7JG5+VX Jacksonville Beach, Florida, USA",https://www.mavis.com/locations/jacksonville-beach-3rd-st-fl?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=386,+1 904-326-0473,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZWZiaXs_3oZJ2a_RLxJexNCoOBObiwxSTUXd_wrk1duXU_7Yv2e50V3Eid2xJhow4rfGUyhHTpgGwIOlC4OE908T5eBnMy5I-380vTRClLHnW_BSKhJO28HBXrlAg3vTF6LLcKg=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:31.854Z,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88e44a4eb7f4132d:0x558b4da137a2aedd!8m2!3d30.2870163!4d-81.4534897!16s%2Fg%2F1tfdf8jj!19sChIJLRP0t05K5IgR3a6iN6FNi1U,Tire Kingdom,4.7,948,Tire shop,· In-store pick-up,"13786 Beach Blvd, Jacksonville, FL 32224, United States","7GPW+RJ Beach Haven, Jacksonville, FL, USA",https://www.mavis.com/locations/jax-beach-blvd-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4059,+1 904-326-3571,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon3S0bDxqbKL3BRVdOBgJsq2AIS3pcSWVA_cOhYqbXjNKevZjjHldSOebt7ymLoXeAYL3KKfJLk-1Wjiu3IWTADLvVmdJItfSSDwoWwE1MDD3QUNgpXik5aE0WgWKOlL6itPxT=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:36.794Z,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88e44a33e29820a7:0xcc5634779897d887!8m2!3d30.2886109!4d-81.4437157!16s%2Fg%2F1tfcc_cc!19sChIJpyCY4jNK5IgRh9iXmHc0Vsw,Mavis Tires & Brakes,4.8,1842,Tire shop,· In-store pick-up,"14175 Beach Blvd, Jacksonville, FL 32250, United States","7HQ4+CG Golden Glades/The Woods, Jacksonville, FL, USA",https://www.mavis.com/locations/jax-san-pablo-fl?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=826,+1 904-851-0356,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwdDfDAc1fzHE4sYrCDewyPxhu4nSI47EdxNw52wu3Exufg-1UauorOJy8NtIMd741cBZYOmN79gSlSewcUI7GgQtIwi84z8i0xy-04YnYlWNAZJm0lFyKwTU3v-huKB7_Thycgw=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:41.990Z,,
https://www.google.com/maps/place/Broz+Mobile+Tire+Service+%26+Mobile+Mechanics-+Roadside+Assistance/data=!4m7!3m6!1s0x89ba9963a8eff3ad:0xfc9204a627e857c1!8m2!3d30.2215214!4d-81.6576015!16s%2Fg%2F11qppjg1vq!19sChIJrfPvqGOZuokRwVfoJ6YEkvw,Broz Mobile Tire Service & Mobile Mechanics- Roadside Assistance,4.8,358,Tire service,,,,https://brozmobileservice.com/,+1 904-348-0745,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1kUKJLAjfYY5pJ2J53UyQ7oe93vGdlFBMDvSszyjk2MyLhpMXdGYFD1rqJtrkdQMsc9RqJODTqhnfjaMXwcFCEprmaebiRSV0BYna1ngjarZCqjDikUCS61RMMJ2oV3nSrUPB_IxpWSU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:46.924Z,,
https://www.google.com/maps/place/G%26H+Tires+And+Service/data=!4m7!3m6!1s0x88e5b51023625c7f:0x5f2ee0115177a50c!8m2!3d30.287115!4d-81.547862!16s%2Fg%2F1thcnljr!19sChIJf1xiIxC15YgRDKV3URHgLl8,G&H Tires And Service,4.5,391,Auto repair shop,,"10221 Beach Blvd, Jacksonville, FL 32246, United States","7FP2+RV Southside Estates, Jacksonville, FL, USA",http://www.ghtire.com/,+1 904-997-9114,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnb5zL5r4e_TTSCQwdilfV0r6fEFRdY_tMJGWGlJjEJFL2FfhICCoP7weRipsbyum3BZmhiRTioKblW_OQpUC0e5xz_PQuizPZiuxBAQ-Cpt9arVEbbEBa8L27Z66kb88wnyLt=w408-h270-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:52.022Z,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88e44a3668864037:0x34646c412fa0a24b!8m2!3d30.2871824!4d-81.4476328!16s%2Fg%2F1tfd7t1m!19sChIJN0CGaDZK5IgRS6KgL0FsZDQ,Mavis Tires & Brakes,4.8,1074,Tire shop,,"14026 Beach Blvd, Jacksonville, FL 32250, United States","7HP2+VW Beach Haven, Jacksonville, FL, USA",https://www.mavis.com/locations/jacksonville-beach-beach-blvd-fl?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=1803,+1 904-257-8130,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7WQZWVKOPdVM3wEjz0WpMGoOJ1aL7JOUQoab7TqW8v8n-CRgmiDmQ5uu7TCfcQNhHQDxYd7JCwi4Wnm-AwUZ5EB-hZY4mW8GcNtuPWmq_pZgdsW2rC7ceoy24rOGQLeEa0gBa=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-03-23T15:53:57.193Z,,
