placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Steven+Samuel/data=!4m7!3m6!1s0x886973f426718f93:0xb2b2925964f17591!8m2!3d38.283088!4d-85.7418953!16s%2Fg%2F11h10zr3vj!19sChIJk49xJvRzaYgRkXXxZFmSsrI,Center for Vein Restoration | Dr. Steven Samuel,4.6,79,Vascular surgeon,"141 Quartermaster Ct, Jeffersonville, IN 47130, United States","77M5+66 Jeffersonville, Indiana, USA",https://www.centerforvein.com/our-clinics/locations/jeffersonville-indiana,+1 502-885-6929,Closes soon · 6 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNCsZs40qrDkdreh7m_wPRqxpJ4sX792E5C3M5M=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:09:38.546Z,,,,
https://www.google.com/maps/place/Ultimate+Vein+Care/data=!4m7!3m6!1s0x8869752b8baabe25:0x62d2c3605d8db251!8m2!3d38.2395276!4d-85.6400346!16s%2Fg%2F1tfbp1zp!19sChIJJb6qiyt1aYgRUbKNXWDD0mI,Ultimate Vein Care,4.7,96,Surgical center,"4003 Kresge Way #228, St Matthews, KY 40207, United States","69Q5+RX St Matthews, Kentucky, USA",http://ultimateveincare.com/,+1 502-649-9400,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipM_0Uo5r0bCtBm_3fpoe2fzxI7iipMOUPt6NXA=w646-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:09:44.478Z,,,,
https://www.google.com/maps/place/Norton+Vein+%26+Vascular+Center/data=!4m7!3m6!1s0x88690b8a4bca0ca7:0x11467645d2baced!8m2!3d38.2354305!4d-85.6404707!16s%2Fg%2F11hzlzv8ql!19sChIJpwzKS4oLaYgR7awrXWRnFAE,Norton Vein & Vascular Center,4.0,4,Vascular surgeon,"901 Dupont Rd Suite 200, Louisville, KY 40207, United States","69P5+5R Louisville, Kentucky, USA",https://nortonhealthcare.com/location/LOC0000192202/?utm_source=Yext,+1 502-636-7242,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPmic0B79FZC2X7Kgpakt8VwIF-jApJBbKm7fKL=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:09:49.953Z,,,,
https://www.google.com/maps/place/UofL+Physicians+%E2%80%93+Vascular+Surgery/data=!4m7!3m6!1s0x886973702d569265:0x2ac6395b8a6045cd!8m2!3d38.248071!4d-85.7467416!16s%2Fg%2F11qpz2sz55!19sChIJZZJWLXBzaYgRzUVgils5xio,UofL Physicians – Vascular Surgery,4.8,18,Specialized clinic,"401 E Chestnut St #710, Louisville, KY 40202, United States","67X3+68 Louisville, Kentucky, USA",https://uoflhealth.org/locations/uofl-physicians-vascular-surgery-associates-401-east-chestnut-st/?utm_source=GMBSocialClimb&utm_medium=UofLPhysicians%E2%80%93VascularSurgery,+1 502-583-8303,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HvEucr0yPSVWFBWqxxSYSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.112259&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:09:54.851Z,,,,
https://www.google.com/maps/place/Modern+Vascular/data=!4m7!3m6!1s0x8869a12113bfe8eb:0x6e6785b4929b8178!8m2!3d38.2181606!4d-85.5879733!16s%2Fg%2F11t6jnc6z_!19sChIJ6-i_EyGhaYgReIGbkrSFZ24,Modern Vascular,4.8,33,Medical clinic,"2000 S Hurstbourne Pkwy, Louisville, KY 40220, United States","6C96+7R Louisville, Kentucky, USA",,+1 502-873-9100,,https://lh3.googleusercontent.com/p/AF1QipNvfoEakltK95UzPDdi8j7JONc3egsb7SDwv9uA=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:09:58.054Z,,,,
https://www.google.com/maps/place/KentuckyOne+Health+Vein+Care+Associates+Dutchmans+Parkway/data=!4m7!3m6!1s0x88690ad65cf1c53b:0x61f3d5c949528451!8m2!3d38.2290747!4d-85.641437!16s%2Fg%2F11c70j221l!19sChIJO8XxXNYKaYgRUYRSScnV82E,KentuckyOne Health Vein Care Associates Dutchmans Parkway,,,Surgical center,"6420 New Dutchmans Pkwy #180, Louisville, KY 40205, United States","69H5+JC Louisville, Kentucky, USA",,+1 502-893-4346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lnsh5bGdIO6DzAx6vfiEMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.49728&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:10:00.740Z,,,,
"https://www.google.com/maps/place/Louisville+vein+and+vascular/@38.1656874,-85.8288597,17z/data=!3m1!4b1!4m6!3m5!1s0x88691380b7eb08b5:0xb96f424c9dabfe5d!8m2!3d38.1656874!4d-85.8288597!16s%2Fg%2F11fwv_b7rz",Louisville vein and vascular,5.0,1,Community health center,"5129 Dixie Hwy, Louisville, KY 40216, United States","558C+7F Louisville, Kentucky, USA",,+1 502-447-8786,Closed · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:10:07.802Z,,,,
https://www.google.com/maps/place/Surgical+Care+Associates:+Salem+George+Jr.+MD/data=!4m7!3m6!1s0x8869752b8aff411b:0x5d447dd035dbbb76!8m2!3d38.239502!4d-85.639949!16s%2Fg%2F1thsgnv_!19sChIJG0H_iit1aYgRdrvbNdB9RF0,Surgical Care Associates: Salem George Jr. MD,4.7,9,Vascular surgeon,"4003 Kresge Way # 300, St Matthews, KY 40207, United States","69Q6+R2 St Matthews, Kentucky, USA",http://www.surgicalcare.com/,+1 502-897-5139,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPCpoKoYvpRXq548quXljfmz_sGeQSBBPfqw38y=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:10:13.081Z,,,,
"https://www.google.com/maps/place/Kentucky+Vascular,+Endovascular+%26+Vein+Center/data=!4m7!3m6!1s0x88690ad2fb1d22cb:0x9a36c0c09378fba2!8m2!3d38.2353335!4d-85.6327346!16s%2Fg%2F1tj2cr5w!19sChIJyyId-9IKaYgRovt4k8DANpo","Kentucky Vascular, Endovascular & Vein Center",,,Surgical center,"4001 Dutchmans Ln, Louisville, KY 40207, United States","69P8+4W Louisville, Kentucky, USA",,+1 502-897-1890,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpgyLx03Fzg-UNbAEhTNMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.1315&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:10:17.846Z,,,,
"https://www.google.com/maps/place/Dr.+Elizabeth+S.+Rachel,+MD/data=!4m7!3m6!1s0x8869752b8aff411b:0xb4e9a44a4c25d2bb!8m2!3d38.239238!4d-85.640825!16s%2Fg%2F1tkq__tj!19sChIJG0H_iit1aYgRu9IlTEqk6bQ","Dr. Elizabeth S. Rachel, MD",4.5,8,Vascular surgeon,"4001 Kresge Way # 300, Louisville, KY 40207, United States","69Q5+MM Louisville, Kentucky, USA",http://www.surgicalcare.com/,+1 502-649-9400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6rnNMneBNORIY_SDo0M0SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.725079&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-12-16T22:10:20.977Z,,,,
