placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/homeRN+Tuscaloosa/data=!4m7!3m6!1s0x6737b6e5ba7273bb:0xd6e38530cb105947!8m2!3d33.1959983!4d-87.5253069!16s%2Fg%2F11s414wdgz!19sChIJu3NyuuW2N2cRR1kQyzCF49Y,homeRN Tuscaloosa,5.0,123,Home health care service,"1655 McFarland Blvd E PMB 177, Tuscaloosa, AL 35406, United States","5FWF+9V Tuscaloosa, Alabama, USA",http://homerncare.com/,+1 205-789-7780,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPT3BgTCTog_z5khYrMt5tUJ6MSLtaZNgYLTd05=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:06.850Z,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x8888a9b0022a7de5:0x59d99fcea62279d4!8m2!3d33.188628!4d-87.531498!16s%2Fg%2F11jq0fkvly!19sChIJ5X0qArCpiIgR1Hkips6f2Vk,Right at Home,4.9,37,Home health care service,"320 Hargrove E Rd, Tuscaloosa, AL 35401, United States","5FQ9+FC Tuscaloosa, Alabama, USA",https://www.rightathome.net/tuscaloosa/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1636,+1 205-248-9822,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipORI-DAjbhMxEyckmavwCAlzUZaeVRS8gYbuJ0x=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:12.810Z,,,
https://www.google.com/maps/place/DCH+Home+Health+Care+Agency/data=!4m7!3m6!1s0x888602f201dffe89:0x8c8bef0f72bcb22e!8m2!3d33.2029132!4d-87.5296557!16s%2Fg%2F1vfp4dgj!19sChIJif7fAfIChogRLrK8cg_vi4w,DCH Home Health Care Agency,4.7,3,Home health care service,"1110 Dr Edward Hillard Dr, Tuscaloosa, AL 35401, United States","6F3C+54 Tuscaloosa, Alabama, USA",https://www.dchsystem.com/our_services/home_health_care.aspx,+1 205-759-7010,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xwf8tx9x14aOLr4m7U5dFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.845667&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:18.358Z,,,
https://www.google.com/maps/place/Seniors+Prefer+Homecare/data=!4m7!3m6!1s0x8888a7180c8faea3:0x6ae1085c25ee8352!8m2!3d33.2306754!4d-87.5226224!16s%2Fg%2F11ghfcq1d7!19sChIJo66PDBiniIgRUoPuJVwI4Wo,Seniors Prefer Homecare,4.8,16,Home health care service,"1490 Northbank Pkwy Suite 272, Tuscaloosa, AL 35406, United States","6FJG+7X Tuscaloosa, Alabama, USA",https://www.seniorspreferhomecare.com/home-care-tuscaloosa/,+1 205-896-6574,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO_vPPYnCS_UH1ur6iJ0i8_REu31Dr_NPSahNFp=w429-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:23.283Z,,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x88861d6138438b93:0x78f73510e5f334a0!8m2!3d33.2342028!4d-87.5351236!16s%2Fg%2F1vg_dmjj!19sChIJk4tDOGEdhogRoDTz5RA193g,Enhabit Home Health,4.2,5,Home health care service,"100 Towncenter Blvd # 200, Tuscaloosa, AL 35406, United States","6FM7+MX Tuscaloosa, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 205-345-5145,"Open 24 hours

Confirmed by this business 4 weeks ago",Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LXK2_NKBlNqrfA2UsiLHcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.27939&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:28.138Z,,,
https://www.google.com/maps/place/ProHealth+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x88861d770bac1395:0x7a5a292bd3a0df98!8m2!3d33.2348248!4d-87.540732!16s%2Fg%2F11fp8zsnj1!19sChIJlROsC3cdhogRmN-g0yspWno,ProHealth Home Health & Hospice,5.0,5,Home health care service,"1629 McFarland N Blvd, Tuscaloosa, AL 35406, United States","6FM5+WP Tuscaloosa, Alabama, USA",http://www.prohealthgroup.com/,+1 205-710-1000,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-AY8EChxquEgh1WeW70MwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.535156&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:33.027Z,,,
https://www.google.com/maps/place/Amada+Senior+Care/data=!4m7!3m6!1s0x8888a98c67157c95:0x126a55ebe9b37560!8m2!3d33.2306754!4d-87.5226224!16s%2Fg%2F11yb3jx8m5!19sChIJlXwVZ4ypiIgRYHWz6etVahI,Amada Senior Care,5.0,13,Home health care service,"1490 Northbank Pkwy Suite 260, Tuscaloosa, AL 35406, United States","6FJG+7X Tuscaloosa, Alabama, USA",https://www.amadaseniorcare.com/tuscaloosa-senior-care/,+1 205-208-9466,,,https://lh3.googleusercontent.com/p/AF1QipOnCEDSzlQAbChCX_Uk7HQrFNIdO9aj6QQLmVn7=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:37.984Z,,,
https://www.google.com/maps/place/New+Options+Senior+Care/data=!4m7!3m6!1s0x888602e956c833d3:0xad9cb882af667d12!8m2!3d33.2074198!4d-87.564582!16s%2Fg%2F11cn7krnj0!19sChIJ0zPIVukChogREn1mr4K4nK0,New Options Senior Care,5.0,2,Home health care service,"800 22nd Ave, Tuscaloosa, AL 35401, United States","6C4P+X5 Tuscaloosa, Alabama, USA",,+1 205-765-1312,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tLoxTpcrQrQmIurjigPPmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.1724&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:43.222Z,,,
https://www.google.com/maps/place/New+Options+Personal+Care/data=!4m7!3m6!1s0x8888a93fcaa01abf:0x7d0696ec322fbada!8m2!3d33.191816!4d-87.5276463!16s%2Fg%2F11ldb6cpxr!19sChIJvxqgyj-piIgR2rovMuyWBn0,New Options Personal Care,5.0,2,Home health care service,"2002 McFarland Blvd E #209, Tuscaloosa, AL 35404, United States","5FRC+PW Tuscaloosa, Alabama, USA",https://nopc.biz/,+1 205-737-7780,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FyaTWT6QPDGWm1R7rpRFRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.18387&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:48.175Z,,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x88861db8aa7ec26f:0x8218fed3e52fc1be!8m2!3d33.237828!4d-87.5905264!16s%2Fg%2F11n_vmw_m8!19sChIJb8J-qrgdhogRvsEv5dP-GII,Cornerstone Caregiving,5.0,8,Home health care service,"3101 Main Ave Suite A, Northport, AL 35476, United States","6CQ5+4Q Northport, Alabama, USA",https://cornerstonecaregiving.com/locations/tuscaloosa-al/?utm_source=google&utm_medium=yext,+1 205-539-7200,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMz5YOzAmUN1EHm2nxPexnpUKr8PjSUXbkaZkt8=w457-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2025-09-10T17:49:53.148Z,,,
