placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Regina+Young+CPA+PA/data=!4m7!3m6!1s0x87c9692d2c9cf857:0xe3056c6df1e452e1!8m2!3d36.069653!4d-94.151266!16s%2Fg%2F1td4q73g!19sChIJV_icLC1pyYcR4VLk8W1sBeM,Regina Young CPA PA,5.0,5,Certified public accountant,"501 E Maple St, Fayetteville, AR 72701, United States","3R9X+VF Fayetteville, Arkansas, USA",https://www.reginayoungcpa.com/,+1 479-444-8820,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOXa3WxePw3nUrn9mS_VNb_gEpQCiOCHZ4CdYPa=w408-h292-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:24.344Z,,
"https://www.google.com/maps/place/Keith+M.+Glass,+CPA/data=!4m7!3m6!1s0x87c9695342131fef:0x1650073d90abc0c3!8m2!3d36.0984126!4d-94.1501644!16s%2Fg%2F1tfj3prl!19sChIJ7x8TQlNpyYcRw8CrkD0HUBY","Keith M. Glass, CPA",4.5,38,Certified public accountant,"2580 N College Ave, Fayetteville, AR 72703, United States","3RXX+9W Fayetteville, Arkansas, USA",http://www.nwacpa.com/,+1 479-571-0811,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM7RH1aY_m6l6XjItE4nh-Ge0XfzgzPbhkKzJ7f=w421-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:29.390Z,,
https://www.google.com/maps/place/Vermillion+Tax+NWA/data=!4m7!3m6!1s0x87c96eb5d9cdc17f:0x9db4c386d5d18e15!8m2!3d36.0847393!4d-94.1562918!16s%2Fg%2F1tg5vl60!19sChIJf8HN2bVuyYcRFY7R1YbDtJ0,Vermillion Tax NWA,4.5,2,Certified public accountant,"158 E Sycamore St, Fayetteville, AR 72703, United States","3RMV+VF Fayetteville, Arkansas, USA",https://www.nwarktax.com/,+1 479-973-4466,,,https://lh3.googleusercontent.com/p/AF1QipPtN72DoIkOMXX-5HrHgBEYijkDuomA2xcIWar_=w449-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:32.501Z,,
https://www.google.com/maps/place/Cox+Accounting+Services+LLC/data=!4m7!3m6!1s0x87c968dbeba16e87:0xe2fa38349c76d8cd!8m2!3d36.0549769!4d-94.1367872!16s%2Fg%2F1tr182l4!19sChIJh26h69toyYcRzdh2nDQ4-uI,Cox Accounting Services LLC,4.6,11,Bookkeeping service,"1700 E Huntsville Rd, Fayetteville, AR 72701, United States","3V37+X7 Fayetteville, Arkansas, USA",http://www.coxaccounting.com/,+1 479-443-4931,"Closed ⋅ Opens 9 am Mon

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOGq2hxAgKzEhZBf1I5_ERCX4dX3YOGOAVN0eCm=w720-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:37.093Z,,
https://www.google.com/maps/place/Higgins+Lisa+L+CPA/data=!4m7!3m6!1s0x87c96ed9d0bcdfe9:0x2f45287ec1c3757d!8m2!3d36.0641332!4d-94.1619976!16s%2Fg%2F1tgvf4p2!19sChIJ6d-80NluyYcRfXXDwX4oRS8,Higgins Lisa L CPA,5.0,4,Accountant,"111 N Church Ave, Fayetteville, AR 72701, United States","3R7Q+M6 Fayetteville, Arkansas, USA",,+1 479-442-8731,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-YQjjkkC7qBwmLmsWh9L-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.97888&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:39.888Z,,
"https://www.google.com/maps/place/Pierce+Firm,+PLLC/data=!4m7!3m6!1s0x87c96eb2210e0111:0x5032b76494d14359!8m2!3d36.0919727!4d-94.1562935!16s%2Fg%2F11cm012571!19sChIJEQEOIbJuyYcRWUPRlGS3MlA","Pierce Firm, PLLC",5.0,24,Accountant,"2241 Green Acres Rd, Fayetteville, AR 72703, United States","3RRV+QF Fayetteville, Arkansas, USA",https://piercepllc.com/,+1 479-249-9916,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNpcrMCUHOFn59XP-HUk04uiT9-4cW2ia8HgKiI=w758-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:44.357Z,,
https://www.google.com/maps/place/Brenda+J+Charron+CPA+PA/data=!4m7!3m6!1s0x87c96eae208e2659:0x6920c10736b8b733!8m2!3d36.0934933!4d-94.1579392!16s%2Fg%2F11cn0p4r22!19sChIJWSaOIK5uyYcRM7e4NgfBIGk,Brenda J Charron CPA PA,4.2,5,Certified public accountant,"64 Colt Square Dr, Fayetteville, AR 72703, United States","3RVR+9R Fayetteville, Arkansas, USA",http://www.nwacpas.com/,+1 479-521-0451,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ENjXsylOEp9irOxlVHpCvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.954834&pitch=0&thumbfov=100,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:48.875Z,,
https://www.google.com/maps/place/Small+Business+Tax+Services/data=!4m7!3m6!1s0x87c96e5f83ba1b1f:0xd1f7c12136061e10!8m2!3d36.0789367!4d-94.19275!16s%2Fg%2F1vq9mtlq!19sChIJHxu6g19uyYcREB4GNiHB99E,Small Business Tax Services,5.0,10,Tax preparation service,"1140 N Porter Rd, Fayetteville, AR 72703, United States","3RH4+HW Fayetteville, Arkansas, USA",,+1 479-442-7978,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b0LsOrGQsbpC0CUjE9f_7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.121&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:53.361Z,,
https://www.google.com/maps/place/Zenwork+Tax1099/data=!4m7!3m6!1s0x87c96f4700cdd1b9:0x4cc25579351d347e!8m2!3d36.0624942!4d-94.1596076!16s%2Fg%2F11h56h313l!19sChIJudHNAEdvyYcRfjQdNXlVwkw,Zenwork Tax1099,4.8,159,Tax preparation service,"1 E Center St Ste 250, Fayetteville, AR 72701, United States","3R6R+X5 Fayetteville, Arkansas, USA",https://www.tax1099.com/?utm_source=gmb&utm_medium=referral,+1 877-811-3829,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPrgAGvQEPpCPWPrO0e2gv1yo-SSExSjpz9vgMi=w412-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:14:58.060Z,,
https://www.google.com/maps/place/Purity+Tax+%26+Financial+Services/data=!4m7!3m6!1s0x87c96f169a3f2bd1:0x92013b7b7501713c!8m2!3d36.044482!4d-94.1749082!16s%2Fg%2F11ghr13cg_!19sChIJ0Ss_mhZvyYcRPHEBdXs7AZI,Purity Tax & Financial Services,4.2,10,Tax preparation service,"1800 Stirman Ave, Fayetteville, AR 72701, United States","2RVG+Q2 Fayetteville, Arkansas, USA",https://www.puritytaxandfinancial.com/,+1 479-235-6982,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGO6Wxexs8flMtxBEj5q3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.30037&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-10-19T15:15:00.975Z,true,
