placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Blue+Ridge+Acupuncture+%26+Integrative+Health/data=!4m7!3m6!1s0x8850fa45f4c1aae3:0xc0cf34556d03d15f!8m2!3d36.2054086!4d-81.6610767!16s%2Fg%2F1tkjlx4_!19sChIJ46rB9EX6UIgRX9EDbVU0z8A,Blue Ridge Acupuncture & Integrative Health,4.8,146,Alternative medicine practitioner,"610 State Farm Rd Suite B, Boone, NC 28607, United States","684Q+5H Boone, North Carolina, USA",http://www.blueridgeintegrativehealth.com/,+1 828-457-8975,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2usRXOdiiD54COTwrtbUVWrD2LozOgYnmvTFV=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:03.587Z,,,
https://www.google.com/maps/place/Wellspring+Center+for+Healing+%26+Education/data=!4m7!3m6!1s0x8850f09da08cbaa7:0x92fcd54f0cd7d3fd!8m2!3d36.20514!4d-81.692888!16s%2Fg%2F1vknq25d!19sChIJp7qMoJ3wUIgR_dPXDE_V_JI,Wellspring Center for Healing & Education,4.8,41,Acupuncture clinic,"2348 NC-105 Ste 9, Boone, NC 28607, United States","6844+3R Boone, North Carolina, USA",http://www.wellspring-healing.com/,+1 828-265-0001,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOz6zShNiwel1zn8rczG1hD2r8qSn4bhvWYwXVd=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:09.743Z,,,
https://www.google.com/maps/place/Whispering+Waters+Wellness/data=!4m7!3m6!1s0x8850f6794c45ab19:0x9a9b80772022359d!8m2!3d36.2009028!4d-81.655323!16s%2Fg%2F11cnxjqf3j!19sChIJGatFTHn2UIgRnTUiIHeAm5o,Whispering Waters Wellness,4.6,5,Acupuncture clinic,"232 Furman Rd, Boone, NC 28607, United States","682V+9V Boone, North Carolina, USA",http://www.whisperingwaterswellness.com/,+1 828-773-5032,Open · Closes 5 am Tue,https://lh3.googleusercontent.com/p/AF1QipMIMI-6ItyVRiYAj1E1pfNWO5HKRcVUhXoJDqXw=w408-h271-k-no,true,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:14.550Z,,,
https://www.google.com/maps/place/Willow+Health+and+Wellness/data=!4m7!3m6!1s0x8850fbf2ef95c165:0xdf659de98e68678!8m2!3d36.1991352!4d-81.6680552!16s%2Fg%2F11mts6dn54!19sChIJZcGV7_L7UIgReIbmmN5Z9g0,Willow Health and Wellness,5.0,59,Chiropractor,"643 Greenway Rd K1, Boone, NC 28607, United States","58XJ+MQ Boone, North Carolina, USA",https://www.willowhealthnc.com/,+1 828-832-6632,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipO4hqOobbJY-dGl4inc_-o7xh76oqRVgq30k13z=w408-h272-k-no,true,9 am–3 pm,8:30 am–5 pm,9 am–6 pm,Closed,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:19.490Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Carolinas+Natural+Health+Center/data=!4m7!3m6!1s0x8850fa4f648e4ad3:0x291c7a32c6b20bab!8m2!3d36.2031062!4d-81.6579035!16s%2Fg%2F11b6gqsss7!19sChIJ00qOZE_6UIgRqwuyxjJ6HCk,Carolinas Natural Health Center,,,Naturopathic practitioner,"838 State Farm Rd #1, Boone, NC 28607, United States","683R+6R Boone, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9LPI7S6LQtmR24me4SU5QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.2543&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:22.083Z,,,
https://www.google.com/maps/place/Of+The+Earth+Wellness/data=!4m7!3m6!1s0x8850fa4f67a05941:0x2dcbf6f8d98a534c!8m2!3d36.2035454!4d-81.6577789!16s%2Fg%2F11ddyj03hd!19sChIJQVmgZ0_6UIgRTFOK2fj2yy0,Of The Earth Wellness,5.0,1,Alternative medicine practitioner,"828 State Farm Rd, Boone, NC 28607, United States","683R+CV Boone, North Carolina, USA",,+1 980-272-1897,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Aga3fWcBoNtCPWpIJbpgWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.83168&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:24.655Z,,,
https://www.google.com/maps/place/Holistic+Health+Solutions/data=!4m7!3m6!1s0x8850fbd3a3f693e5:0xd595cd55612003a2!8m2!3d36.201573!4d-81.6593855!16s%2Fg%2F11h_pcq94p!19sChIJ5ZP2o9P7UIgRogMgYVXNldU,Holistic Health Solutions,4.9,212,Cannabis store,"244 Shadowline Dr unit b, Boone, NC 28607, United States","682R+J6 Boone, North Carolina, USA",https://www.hhsboone.com/,+1 828-457-9441,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepraFBE6k2K3vfF9qxkGDKIdZ6HQkI3ztVPa1-QKpgOd21JQVBEcMwr4cvfhnHRFR8XMKbcceA7VdB9JANk70rLrJNmaWmluUdgnj9FN9c9QGjwlaTT_W7R0elzfyrI7cW6tqw6=w408-h322-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:29.712Z,LGBTQ+ friendly,· In-store shopping,
https://www.google.com/maps/place/High+Country+Wellness+Hormone+Replacement+%26+Weight+Loss/data=!4m7!3m6!1s0x8850fb0910274af5:0x9a2d06762a10abb2!8m2!3d36.1989055!4d-81.6543998!16s%2Fg%2F11v_0v9lcd!19sChIJ9UonEAn7UIgRsqsQKnYGLZo,High Country Wellness Hormone Replacement & Weight Loss,5.0,37,Medical clinic,"141 Doctors Dr, Boone, NC 28607, United States","58XW+H6 Boone, North Carolina, USA",https://www.highcountry-wellness.com/,+1 828-528-6290,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_jCYYZDjWUIn_VZk9B8V5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.257007&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 am,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:34.528Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Elevate+Chiropractic+and+Performance+Boone/data=!4m7!3m6!1s0x8850fbde73f1895b:0xc8dda5b76277a981!8m2!3d36.1914455!4d-81.6327071!16s%2Fg%2F11mlcdd1fv!19sChIJW4nxc977UIgRgal3Yrel3cg,Elevate Chiropractic and Performance Boone,5.0,12,Chiropractor,"507 Bamboo Rd, Boone, NC 28607, United States","59R8+HW Boone, North Carolina, USA",https://www.elevatechiropt.com/,+1 336-568-8084,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOUx4GWgeEsRh8iLlAM85to3d_dz02o1m9TdlnS=w408-h271-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:39.329Z,,,
"https://www.google.com/maps/place/Alchemy,+Center+for+Healing+Therapies/data=!4m7!3m6!1s0x8850fa3fda5e973d:0x83be3805f9fc489b!8m2!3d36.1944761!4d-81.6541907!16s%2Fg%2F1vqmk1q7!19sChIJPZde2j_6UIgRm0j8-QU4voM","Alchemy, Center for Healing Therapies",4.8,32,Acupuncture clinic,"1064 Meadowview Dr Suite 5 & 7, Boone, NC 28607, United States","58VW+Q8 Boone, North Carolina, USA",http://www.alchemyboone.com/,+1 828-832-8080,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipMsyC6BJSofgaam761RuGkmmXFAkbfc2H1DWbWL=w408-h256-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,12–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-02-23T16:16:44.238Z,,,
