placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Senior+Helpers+Fort+Myers+%26+Cape+Coral/data=!4m7!3m6!1s0x88db6a8454b0cddf:0x43e6c76c2724b77a!8m2!3d26.6020004!4d-81.8570153!16s%2Fg%2F11dz_p6k7p!19sChIJ382wVIRq24gRerckJ2zH5kM,Senior Helpers Fort Myers & Cape Coral,4.9,67,Home health care service,"2726 Oak Ridge Ct Suite #502, Fort Myers, FL 33901, United States","J42V+R5 Fort Myers, Florida, USA",https://www.seniorhelpers.com/fl/fort-myers-cape-coral/,+1 239-330-1503,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMAx02NunXP8IclWKzlH6IdFuG5PLEy_5Eazofg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:25.900Z,,,,
https://www.google.com/maps/place/Visiting+Angels/data=!4m7!3m6!1s0x88db43742ed6b4fb:0x8c67934a3f30c292!8m2!3d26.6609164!4d-81.882772!16s%2Fg%2F11jg7r7djr!19sChIJ-7TWLnRD24gRksIwP0qTZ4w,Visiting Angels,5.0,15,Home health care service,"13180 N Cleveland Ave #112, North Fort Myers, FL 33903, United States","M468+9V North Fort Myers, Florida, USA",https://www.visitingangels.com/northfortmyers/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 239-226-1620,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJ_YoNy8Eqhl6fqnw303I5-jryqFYIB2tB34pZ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:32.020Z,,,,
https://www.google.com/maps/place/Preferred+Care+at+Home+of+Cape+Coral+and+Fort+Myers/data=!4m7!3m6!1s0x88db6be93446b7b1:0x9d5645cc66a2c893!8m2!3d26.565269!4d-81.953427!16s%2Fg%2F11fqk4k7rd!19sChIJsbdGNOlr24gRk8iiZsxFVp0,Preferred Care at Home of Cape Coral and Fort Myers,4.7,22,Home health care service,"912 SE 46th Ln # 204, Cape Coral, FL 33904, United States","H28W+4J Cape Coral, Florida, USA",https://preferhome.com/locations/cape-coral-and-fort-myers/?utm_source=omg-gbp&utm_medium=webclick,+1 855-424-5683,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPqME8Y9LMWg5JartIU5drI_vRj28RIkPZACunT=w408-h288-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:36.953Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Ageless+Care+Solutions/data=!4m7!3m6!1s0x88db6bee19591235:0xebc7e51d3b5760e6!8m2!3d26.6142331!4d-81.8237703!16s%2Fg%2F11tn17q_f2!19sChIJNRJZGe5r24gR5mBXOx3lx-s,Ageless Care Solutions,5.0,13,Home health care service,"4517 Dalmahoy Court, Fort Myers, FL 33916, United States","J57G+MF Fort Myers, Florida, USA",https://www.agelessprivatedutyhc.com/,+1 239-236-2386,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPd3shIYpN4Nmd6TxSm752qb4YwzjrZGAo_H3A_=w504-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:42.345Z,,,,
https://www.google.com/maps/place/Optimum+Care+SWFL/data=!4m7!3m6!1s0x88db41c88133dbaf:0xbe2a1ebe6fa760b6!8m2!3d26.6264456!4d-81.8716273!16s%2Fg%2F11pz8vfjv_!19sChIJr9szgchB24gRtmCnb74eKr4,Optimum Care SWFL,5.0,2,Home health care service,"2023 Canal St, Fort Myers, FL 33901, United States","J4GH+H8 Fort Myers, Florida, USA",https://optimumcareswfl.com/,+1 239-202-2302,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wWVxFglYNjkdmUFIoxS_xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.222623&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:47.988Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Elder%27s+Joy+Care/data=!4m7!3m6!1s0x88db43ee74a0b0df:0xf4b7dfedba73d330!8m2!3d26.6612253!4d-81.8827358!16s%2Fg%2F11whpb8f7d!19sChIJ37CgdO5D24gRMNNzuu3ft_Q,Elder's Joy Care,5.0,4,Home health care service,"13180 N Cleveland Ave #106, North Fort Myers, FL 33903, United States","M468+FW North Fort Myers, Florida, USA",https://eldersjoycare.com/,+1 239-645-1768,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPG93Em1DnTrlZBlwKTXiWWhL3Jcn7bjdkjPFrK=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:53.993Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Whitsyms+In-Home+Care-+Ft.+Myers/data=!4m7!3m6!1s0x88db6af01edd462b:0xcdea2f8408d96f1e!8m2!3d26.5979436!4d-81.8347778!16s%2Fg%2F1tnqht08!19sChIJK0bdHvBq24gRHm_ZCIQv6s0,Whitsyms In-Home Care- Ft. Myers,4.9,50,Home health care service,"3800 Colonial Blvd, Fort Myers, FL 33966, United States","H5X8+53 Fort Myers, Florida, USA",https://www.whitsymsinhomecare.com/location/ft-myers/,+1 239-936-3480,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO3pLrN0wvnjaiHTwaHHJjEPEvypYDM8Ew-x80y=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T20:59:59.421Z,,,,
https://www.google.com/maps/place/Concierge+Care+-+Fort+Myers/data=!4m7!3m6!1s0x88db3ff6d0e998e1:0x9c90fe56af371e8a!8m2!3d26.6055939!4d-81.8495007!16s%2Fg%2F11g03hlfhp!19sChIJ4Zjp0PY_24gRih43r1b-kJw,Concierge Care - Fort Myers,4.9,27,Home health care service,"3033 Winkler Ave Suite 120, Fort Myers, FL 33916, United States","J542+65 Fort Myers, Florida, USA",https://www.conciergecarefl.com/locations/fort-myers?utm_source=gbp&utm_medium=organic&utm_campaign=fort-myers,+1 239-206-5423,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPppNx0LFjClvtNCdGNfrjKyHSadZrNioqAaqia=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T21:00:05.083Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Loving+Hands+Pediatrics/data=!4m7!3m6!1s0x88db41ddeaab14cb:0xbc6f97fe3ee53c5a!8m2!3d26.6335086!4d-81.8728136!16s%2Fg%2F125_xcwxl!19sChIJyxSr6t1B24gRWjzlPv6Xb7w,Loving Hands Pediatrics,4.7,6,Home health care service,"2336 Cleveland Ave d, Fort Myers, FL 33901, United States","J4MG+CV Fort Myers, Florida, USA",https://lhhomehealth.com/,+1 239-288-5262,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPmG8fNd_kmY56ly8rQyQ8-Lsa3rp0uH4i81vdu=w651-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T21:00:10.515Z,,,,
https://www.google.com/maps/place/Family+Health+Centers/data=!4m7!3m6!1s0x88db41e0b098edbb:0x4c6acde86cf06b20!8m2!3d26.6361944!4d-81.8711106!16s%2Fg%2F12vrqf7nf!19sChIJu-2YsOBB24gRIGvwbOjNakw,Family Health Centers,2.9,75,Home health care service,"2232 Grand Ave, Fort Myers, FL 33901, United States","J4PH+FH Fort Myers, Florida, USA",http://fhcswf.org/,+1 239-334-8529,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jjv4YpjQhRjMiZBe8YLanw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.22293&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-10T21:00:15.975Z,,,,
