placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/The+Outdoor+Pros/data=!4m7!3m6!1s0x87d8cb6bc11edb4b:0x4a55eac5743097f3!8m2!3d38.6511174!4d-90.3364002!16s%2Fg%2F11pzngrvwd!19sChIJS9sewWvL2IcR85cwdMXqVUo,The Outdoor Pros,4.9,76,Landscaper,"7750 Maryland Ave #50003, St. Louis, MO 63105, United States","MM27+CC St. Louis, Missouri, USA",http://www.outdoorprosstl.com/,+1 314-315-3665,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcAcp5uAxUHMj93xIt6FX5YjAujcalwgLvTQYQYVIY3DcKvN8_VG59b_3jFuV0fnOk3uVQ3b5vIsmIscl9Xyz7XxLDUD6Or3YeY9Y_Guto6OB_AkSuVaXlXVSZeU_cCoUguTNj7PZ4Ovh4=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,9 am–5 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:07:59.705Z,,,
https://www.google.com/maps/place/Timberline+Landscapes/data=!4m7!3m6!1s0x87d8ca4331c0b7a7:0xa6fc87c5e7f18f3b!8m2!3d38.6088197!4d-90.3371758!16s%2Fg%2F1tgk155p!19sChIJp7fAMUPK2IcRO4_x58WH_KY,Timberline Landscapes,4.9,128,Landscaper,"2827 Breckenridge Industrial Ct, St. Louis, MO 63144, United States","JM57+G4 St. Louis, Missouri, USA",https://timberlinelandscapes.com/,+1 314-646-0203,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVG6pvyCLcwuhsoUHfS5yv8j36uxjEHD-m8BXCD79cjEAU-GBzu5RYZKCn4oz8ptdr4ps5sMuoTtUwRlp7Re42jrEd_FscJtLLkNB4zOZECXo-YQpJ9KnMJfmGYl8028HpESf8caTLNWI=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:06.236Z,Identifies as women-owned,,
https://www.google.com/maps/place/Irreco/data=!4m7!3m6!1s0x87df34ea0c20ffc5:0xdef96239a855cbda!8m2!3d38.6732115!4d-90.3522173!16s%2Fg%2F12q4whxdw!19sChIJxf8gDOo034cR2stVqDli-d4,Irreco,4.6,63,Landscaper,"8350 Olive Blvd C, St. Louis, MO 63132, United States","MJFX+74 St. Louis, Missouri, USA",https://irreco.com/,+1 314-246-0099,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi7PQH9E4f6hT_hWSpPT9uKJKu5p4jgh3FFs_tQxvW0wURhsQO7RrQnbW15CpYwrPtm3Qdt6z1WETSRcyQImjVQjjYUyHIMHbGqxSMTONdYRc1MZWdkVdWthUKAbyGszv_ar7p=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:11.471Z,,,
https://www.google.com/maps/place/Quiet+Village+Landscaping/data=!4m7!3m6!1s0x87df32e9fc218255:0xe0304dd1fb1a1fce!8m2!3d38.6878264!4d-90.3764982!16s%2Fg%2F1w0p654n!19sChIJVYIh_Oky34cRzh8a-9FNMOA,Quiet Village Landscaping,4.6,269,Landscaper,"9810 Page Ave, St. Louis, MO 63132, United States","MJQF+4C St. Louis, Missouri, USA",https://www.quietvillagelandscaping.com/,+1 314-657-7050,"Open · Closes 5:30 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF38hUaiR3toqqnXE4FDoRA062wQ_k04PhNj2ZGjyI8reRMEwVLSqvy3FCAda6pksHa9OykSZwBNUE5bE4eBxrGqKbjeKeqOX45xxPFYhQZfgBC933FN9hkT9hlfG60DabvmdJYrw=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:16.399Z,,,
https://www.google.com/maps/place/2+Bros+That+Mow-+Lawn+%26+Landscape/data=!4m7!3m6!1s0x87d8b675e8ded2cb:0x927fb4ed264fb19b!8m2!3d38.621708!4d-90.2935688!16s%2Fg%2F11d_78ntwv!19sChIJy9Le6HW22IcRm7FPJu20f5I,2 Bros That Mow- Lawn & Landscape,4.8,101,Lawn care service,"6355 Manchester Ave, St. Louis, MO 63139, United States","JPC4+MH St. Louis, Missouri, USA",http://www.stlouislawnmowers.com/,+1 314-338-6885,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-rDvIwzEStDYZcywG9tAgIMW-5xT9Vx8mwe6ixX0ItfSYmxZlnr4GUF4CKitywjO-z6rsPA7pDfX3DSIqT0qm756F8cht5vaut8Wf4CkKuiHPQ5VL-oahQm1yNsrzNP_5-oFHuyvM92ee=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:21.429Z,,,
https://www.google.com/maps/place/Hope+Outdoor+Solutions/data=!4m7!3m6!1s0x87d8cbc42fd14d2d:0x5d7b525831cc8ea3!8m2!3d38.639741!4d-90.426937!16s%2Fg%2F11jgc0thq8!19sChIJLU3RL8TL2IcRo47MMVhSe10,Hope Outdoor Solutions,4.9,75,Landscaper,,,https://hopeoutdoorstl.com/,+1 314-614-8099,Closes soon · 4 pm · Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOJofMqxx73LgdZ7meTjAO1hU2fuO9yZ98szTbxM77Dfps9XN5f3005SKdR3bOBH5GUdVEULzc7j8VzpXSTCRsqLRTiaPj6YEesbSflSeTXz9gUcjhwUKhogPJhQlu=w408-h270-k-no,true,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,Closed,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:26.412Z,,,
https://www.google.com/maps/place/Tennant+Landscape+Solutions+Inc/data=!4m7!3m6!1s0x87df33a8766f9f53:0xcb594b87f4f67758!8m2!3d38.7012863!4d-90.4311888!16s%2Fg%2F11c58q8l9b!19sChIJU59vdqgz34cRWHf29IdLWcs,Tennant Landscape Solutions Inc,4.8,111,Lawn care service,"11724 Administration Dr, St. Louis, MO 63146, United States","PH29+GG St. Louis, Missouri, USA",https://tennantlandscapesolutions.com/,+1 314-997-5567,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGNjQJ08DcKFpmKNglG-ucQN5ligMX1VGyygB61om08GVzJXcJUCWTFQaWJHjQQlRyUUXC1kZkeVgdT09_uf94ynFxyqT7xclRMrJCm8nMLOtQH0-vN1GOlykIaDHDVDU1jTw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:31.513Z,,,
"https://www.google.com/maps/place/Clayton+Lawn+Care,+LLC/data=!4m7!3m6!1s0x87d8cb1bc37f5a15:0xd4516892aa70f444!8m2!3d38.6253376!4d-90.3433155!16s%2Fg%2F1thhl16x!19sChIJFVp_wxvL2IcRRPRwqpJoUdQ","Clayton Lawn Care, LLC",3.0,1,Landscaper,"820 Hanley Industrial Ct, St. Louis, MO 63144, United States","JMG4+4M St. Louis, Missouri, USA",https://www.quietvillagelandscaping.com/,+1 314-657-7050,Closes soon · 4 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=96jIkfy2fnDXWpM3yUNFRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.13379&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:36.669Z,,,
https://www.google.com/maps/place/Rescue+Landscaping+and+Outdoor+Living/data=!4m7!3m6!1s0x87df337aad1eacd9:0x71b03492b16990f3!8m2!3d38.485634!4d-90.5367879!16s%2Fg%2F11cm03g1jg!19sChIJ2awerXoz34cR85BpsZI0sHE,Rescue Landscaping and Outdoor Living,4.9,45,Landscape designer,,,http://rescuelandscaping.net/,+1 314-363-9417,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGA2QBASQ-vCJ2rRsf2MDt5wMhd2c_grni1wGCl9JIIEXiuO1L7Y4tNTMlR8b4JdX9cH7kR7D3gTuNUlzlPi1om0NXs0OaHgssfqha_Tig6-1tHLF15ImA0-3tnfpWhwkHsP6pP=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:41.905Z,,,
https://www.google.com/maps/place/Excel+Landscaping/data=!4m7!3m6!1s0x6ebf03da35f4dd25:0xbf984e68774cdfab!8m2!3d38.6082069!4d-90.3710852!16s%2Fg%2F11vj9chnbp!19sChIJJd30NdoDv24Rq99Md2hOmL8,Excel Landscaping,5.0,71,Landscaper,"1020 Hudson Ave, Webster Groves, MO 63119, United States","JJ5H+7H Webster Groves, Missouri, USA",https://excellandscapingstl.com/,+1 314-799-1018,"Open · Closes 8 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo9V3hK-0t_kdwHVHJTC38_XJ0JBTIU6HiNBjpC_LjwpCxDl41LUWTpBNioAv9f-sKiCulsdwK2SNpNLKHqKQXAd81pidHLEB0OVvz_7npLdL6ZylrvBxAqvUOAVE0RBi09jKKy6HZZIE=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-04-29T20:08:46.940Z,,,
