placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Current+Power+Technologies/data=!4m7!3m6!1s0x865cf59a04ff51c3:0x3bf4f86491e99425!8m2!3d29.5078674!4d-98.4736576!16s%2Fg%2F11j7k5pd49!19sChIJw1H_BJr1XIYRJZTpkWT49Ds,Current Power Technologies,5.0,195,Electric generator shop,· Delivery,"359 W Sunset Rd, San Antonio, TX 78209, United States","GG5G+4G San Antonio, Texas, USA",https://www.currentpowertechnologies.com/about-us/service-areas/san-antonio-electrician/?utm_source=google&utm_medium=GBP&utm_campaign=LocalSEO,+1 210-934-1314,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFzZHXr6Omoa4aS6Ad_IVvXIOL0WUE40OraKYb=w408-h270-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:07.008Z,,,
https://www.google.com/maps/place/Jireh+Electric+-+Electrician+San+Antonio+TX/data=!4m7!3m6!1s0x865c591b00246ea9:0x5dd16be4ffffb379!8m2!3d29.3593949!4d-98.4848253!16s%2Fg%2F11h3jmqwfx!19sChIJqW4kABtZXIYRebP__-Rr0V0,Jireh Electric - Electrician San Antonio TX,4.9,530,Electrical installation service,,"515 E Dickson Ave, San Antonio, TX 78214, United States","9G58+Q3 San Antonio, Texas, USA",https://jirehelectric.com/?utm_campaign=gmb,+1 210-405-4407,"Closed · Opens 7:30 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMG_4a_9VVk7HK8m9rJLpAgacmkFYkcZSPC1_V1=w427-h240-k-no,true,7:30 am–12 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:12.244Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Engel+Electric/data=!4m7!3m6!1s0xa2aa0340b52915a5:0x55f4cc433f2dfbbc!8m2!3d29.4084143!4d-98.4516484!16s%2Fg%2F11sf8tc68c!19sChIJpRUptUADqqIRvPstP0PM9FU,Engel Electric,4.8,19,Electrician,,"428 Vine St, San Antonio, TX 78210, United States","CG5X+98 San Antonio, Texas, USA",http://engelelectrictx.com/,+1 210-897-6527,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnrWgux9NzIs3OdE24M13knWSSh8NBZg6wrhXo=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:17.236Z,,,
https://www.google.com/maps/place/Evenflow+Home+%26+Commercial+Services/data=!4m7!3m6!1s0x865c5d929d9658f1:0xd112204748a2cd3c!8m2!3d29.4406049!4d-98.5136739!16s%2Fg%2F11j1ng19hx!19sChIJ8ViWnZJdXIYRPM2iSEcgEtE,Evenflow Home & Commercial Services,4.9,997,HVAC contractor,,"1547 W Poplar St, San Antonio, TX 78207, United States","CFRP+6G San Antonio, Texas, USA",https://www.evenflowhomeservices.com/?utm_source=gbp&utm_medium=organic&utm_campaign=webite&utm_content=web-cta&utm_term=san-antonio-tx,+1 210-985-4955,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNga6zbp6d63sRq3qJ8Ey4ybUTZ6J0a8I3qPYrj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:22.001Z,,,
https://www.google.com/maps/place/Synergy+Standby+Solutions/data=!4m7!3m6!1s0x206fcc48620e2467:0x6ab6992d0ddc591!8m2!3d29.6155606!4d-98.4491435!16s%2Fg%2F11wpz6cttx!19sChIJZyQOYkjMbyARkcXd0JJpqwY,Synergy Standby Solutions,5.0,19,Electric generator shop,· Delivery,"18833 Redland Rd, San Antonio, TX 78259, United States","JH82+68 San Antonio, Texas, USA",https://synergystandby.com/,+1 210-789-5368,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPiE7ysaeR_GZFWgMrbZL39Z3PbSpGO0kqCM3VP=w408-h375-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:26.991Z,,,
https://www.google.com/maps/place/KJ+Electric+Co.+Inc./data=!4m7!3m6!1s0x865c5f1ef0c6c0c3:0xf94d9b07975f797f!8m2!3d29.4473095!4d-98.5509324!16s%2Fg%2F11fxzjjm6y!19sChIJw8DG8B5fXIYRf3lflwebTfk,KJ Electric Co. Inc.,4.8,48,Electrician,,"2630 Culebra Rd, San Antonio, TX 78228, United States","CCWX+WJ San Antonio, Texas, USA",,+1 210-736-6155,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzykktpEm94QW7XgsCRz3S7-90w8I7tOE9xNVZG1cRXExXvMJ-e89cXVj5BoZGQ-_GSWVPURDUWJ-vO1ihFkfQzvWcUvFzOhhZ7igbeflQSy-mMzINNE9z3r6DLsrRPxvrFT8tVCSsV-1E=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:31.846Z,,,
https://www.google.com/maps/place/5G+Electric+LLC/data=!4m7!3m6!1s0x865c593160a81a73:0x4cbcaf2a3d24b770!8m2!3d29.4118823!4d-98.51122!16s%2Fg%2F11j071djrc!19sChIJcxqoYDFZXIYRcLckPSqvvEw,5G Electric LLC,4.9,141,Electrician,,"1711 S Laredo St Ste.122, San Antonio, TX 78207, United States","CF6Q+QG San Antonio, Texas, USA",https://5gelectric.com/,+1 210-609-5909,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM7X3N68DD9PTDPwRys3TzPk0KeHpY5iZjSDshK=w408-h404-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:36.581Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/CSE+Electric/data=!4m7!3m6!1s0x865cf49d95fba5ad:0xa3efadfe44222819!8m2!3d29.4764338!4d-98.3898994!16s%2Fg%2F11by_gkzvr!19sChIJraX7lZ30XIYRGSgiRP6t76M,CSE Electric,4.9,24,Electrician,,"5150 Service Center Dr, San Antonio, TX 78218, United States","FJG6+H2 San Antonio, Texas, USA",http://www.csetx.com/,+1 210-590-6629,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPM2BNSL562ABU6IaoTNI6z69IIuDLKKvJKgMdp=w408-h272-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:41.466Z,,,
https://www.google.com/maps/place/Gueldner+Electric+Co./data=!4m7!3m6!1s0x865c5f82aae69a6b:0x3291fc1ab69ac028!8m2!3d29.4712283!4d-98.4951392!16s%2Fg%2F1td0bb_l!19sChIJa5rmqoJfXIYRKMCathr8kTI,Gueldner Electric Co.,4.9,15,Electrician,,"247 W Olmos Dr Suite 100, San Antonio, TX 78212, United States","FGC3+FW San Antonio, Texas, USA",https://www.gueldnerelectric.com/,+1 210-828-1378,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8_mFM-6AlBNG_JS6xvM-vNEVsrv2DHX29ka6s=w408-h270-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:46.904Z,,,
https://www.google.com/maps/place/Firefly+Electric+Service/data=!4m7!3m6!1s0x865c454622201ea3:0x9ec78d2b8244f43c!8m2!3d29.4649948!4d-98.646458!16s%2Fg%2F11nwn6nxhs!19sChIJox4gIkZFXIYRPPREgiuNx54,Firefly Electric Service,4.8,149,Electrician,,"8034 Culebra Rd STE 106, San Antonio, TX 78251, United States","F973+XC San Antonio, Texas, USA",https://fireflyelectricservice.com/,+1 210-232-0437,"Open 24 hours

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN6sLp7RSYNAjo86zB0WyjO93uRq5cIrX7Dm4Y=w408-h502-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:52.035Z,,,
https://www.google.com/maps/place/All+Star+Electric/data=!4m7!3m6!1s0x865c8a2c0554c851:0xbd598372f2595447!8m2!3d29.481869!4d-98.4072039!16s%2Fg%2F1tfq9nb9!19sChIJUchUBSyKXIYRR1RZ8nKDWb0,All Star Electric,4.7,101,Electrician,,"5911 Rittiman Plaza Bldg. 1, San Antonio, TX 78218, United States","FHJV+P4 San Antonio, Texas, USA",https://www.allstarelectric-sa.com/?utm_source=google&utm_medium=listing,+1 210-391-0274,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO68GN5GMAjBg9ucabHxYdrKJhrGiusFnqT-bum=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:39:57.065Z,,,
https://www.google.com/maps/place/Wise+Owl+Electricians+in+San+Antonio/data=!4m7!3m6!1s0x865cf57cf4fc5c7f:0x6d6aede09e564576!8m2!3d29.5123993!4d-98.4305086!16s%2Fg%2F11j8pcg25y!19sChIJf1z89Hz1XIYRdkVWnuDtam0,Wise Owl Electricians in San Antonio,5.0,4,Electrician,,"8555 Laurens Ln #106, San Antonio, TX 78218, United States","GH69+XQ San Antonio, Texas, USA",,+1 210-970-7939,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPr8LyhWZSBk-3R2QdyUWpvhy5-ncmKiGuCY8A2=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:40:01.953Z,,,
https://www.google.com/maps/place/Countdown+Electrical+Services/data=!4m7!3m6!1s0x24bbaa0cd87ea6f1:0x4cd01b25b9e968c1!8m2!3d29.4189068!4d-98.5821588!16s%2Fg%2F11shxkzh5d!19sChIJ8aZ-2AyquyQRwWjpuSUb0Ew,Countdown Electrical Services,5.0,10,Electrician,,"762 SW 40th St, San Antonio, TX 78237, United States","CC99+H4 San Antonio, Texas, USA",https://www.countdownelectricalservices.com/,+1 210-861-0350,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipODfk1M4BcFDWXRRBTAt0mUfBMyN4-u-62Rp2kF=w408-h449-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:40:06.903Z,,,
"https://www.google.com/maps/place/Wired+Generations+Electrical+Contractors,+LLC/data=!4m7!3m6!1s0x865c6bf664b23a0f:0xb0a56de742bfda1b!8m2!3d29.4803926!4d-98.6381772!16s%2Fg%2F11h035b5r9!19sChIJDzqyZPZrXIYRG9q_QudtpbA","Wired Generations Electrical Contractors, LLC",5.0,98,Electrician,,"7607 Grissom Rd #101, San Antonio, TX 78251, United States","F9J6+5P San Antonio, Texas, USA",https://www.wiredgenerations-electrical.com/,+1 726-800-4519,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2vtPA4P6TctgUlIInXG6lIdHwdrasMpV872Vr=w408-h268-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-01-10T22:40:11.772Z,,,
