placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x52b332c2065888b5:0x20fd3b1ac98785b6!8m2!3d44.9718415!4d-93.2860394!16s%2Fg%2F11bc96kw98!19sChIJtYhYBsIys1IRtoWHyRo7_SA,Roto-Rooter Plumbing & Water Cleanup,4.8,5591,Plumber,"1629 Hennepin Ave #300G, Minneapolis, MN 55403, United States","XPC7+PH Minneapolis, Minnesota, USA",https://www.rotorooter.com/minneapolis/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 612-788-4322,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPzYr35ICN-u80pJf6HtrfWQBLoMvWin5zshDfu=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:05.502Z,,
https://www.google.com/maps/place/Trioz+Minneapolis+Plumbers+%26+Drain+Clean+Co./data=!4m7!3m6!1s0x52b333937296bdbf:0x9c4a1effbccf9b88!8m2!3d44.9557486!4d-93.278269!16s%2Fg%2F11pckfwkpq!19sChIJv72WcpMzs1IRiJvPvP8eSpw,Trioz Minneapolis Plumbers & Drain Clean Co.,4.9,51,Plumber,"2552 Nicollet Ave, Minneapolis, MN 55404, United States","XP4C+7M Minneapolis, Minnesota, USA",,+1 612-464-6667,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx13buNXAhaBA5t79j59ytSRBCEbBg8oJ_fvdSladJHGU12KWsOB7A6BMGoOSko5AgMijDvVsQvcu6f4n247gPRo5pADf1h4sQAE4S2aoLOPZAIzVU0H_1WrUK0Xh4SuGzzHH4=w431-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:11.310Z,,
https://www.google.com/maps/place/Erik+Nelson+Plumbing+LLC/data=!4m7!3m6!1s0x52b32d2aad9de735:0x71b62a6da2efd3ca!8m2!3d44.9549241!4d-93.2188098!16s%2Fg%2F1thvsbj_!19sChIJNeedrSots1IRytPvom0qtnE,Erik Nelson Plumbing LLC,4.9,215,Plumber,"2617 37th Ave S, Minneapolis, MN 55406, United States","XQ3J+XF Minneapolis, Minnesota, USA",https://www.eriknelsonplumbing.com/,+1 612-242-6483,Closed ⋅ Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM-95ja47boTkGMXnoqa64sZllbwKQAp3GXpW0V=w408-h271-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:16.377Z,,
"https://www.google.com/maps/place/Soderlin+Plumbing,+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x87f628128f0e3179:0xe8482a77401787ed!8m2!3d44.9372944!4d-93.2477179!16s%2Fg%2F1tff84w8!19sChIJeTEOjxIo9ocR7YcXQHcqSOg","Soderlin Plumbing, Heating & Air Conditioning",4.6,275,Plumber,"3612 Cedar Ave S, Minneapolis, MN 55407, United States","WQP2+WW Minneapolis, Minnesota, USA",https://www.soderlin.com/,+1 612-409-7388,Closed ⋅ Opens 7 am Tue,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPWWgfIMuGZc8zxLppkXKCWDo6MRNP0_PqKzukC=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:21.450Z,,
https://www.google.com/maps/place/Minneapolis+%26+Suburban+Sewer+and+Water/data=!4m7!3m6!1s0x87f629cf88b5e6dd:0xded5feea170c734f!8m2!3d44.9440516!4d-93.2084109!16s%2Fg%2F1w2yvf_l!19sChIJ3ea1iM8p9ocRT3MMF-r-1d4,Minneapolis & Suburban Sewer and Water,4.9,36,Plumber,"3233 45th Ave S, Minneapolis, MN 55406, United States","WQVR+JJ Minneapolis, Minnesota, USA",https://minneapolisandsuburbansewerandwater.com/,+1 612-861-6076,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP8DH5vOSkNXO0nD9IGr5G-TCujLoSaAjnbv6U1=w408-h571-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:27.053Z,,
https://www.google.com/maps/place/Crosstown+Sewer+%26+Plumbing+Services/data=!4m7!3m6!1s0x87f6278400000001:0xbdfa979347b90111!8m2!3d44.9479993!4d-93.2935776!16s%2Fg%2F1tdlhvy_!19sChIJAQAAAIQn9ocREQG5R5OX-r0,Crosstown Sewer & Plumbing Services,5.0,1,Plumber,"1103 W Lake St #0282, Minneapolis, MN 55408, United States","WPX4+5H Minneapolis, Minnesota, USA",,+1 612-721-8001,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyYB5gxNdIZpjDtKTG_ETT5gQ2Ja_juTtqtTBarFHH_iDNo-m_HGdum8oJS33TGoKbtwi3wR1lMamCtJJeFF4-zGIN4r-VsP1In5NAVukRxdS5aVFAiu88yteCtC1lt43u2iRM=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:32.034Z,,
https://www.google.com/maps/place/Ken%27s+Sewer+Service/data=!4m7!3m6!1s0x52b332f57fa0b1ef:0x55d9a5ad8b855202!8m2!3d44.9478305!4d-93.3388373!16s%2Fg%2F1tfr01x_!19sChIJ77Ggf_Uys1IRAlKFi62l2VU,Ken's Sewer Service,4.7,335,Plumber,"3017 Natchez Ave S, St Louis Park, MN 55416, United States","WMX6+4F St Louis Park, Minnesota, USA",http://kensewer.com/,+1 952-929-4146,Closed ⋅ Opens 6:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNbb9_RHan2yVQre-995Xk1vTXLK00bgGxdP6X1=w408-h481-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–7 pm,7 am–7 pm,7 am–8:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:37.028Z,,
"https://www.google.com/maps/place/Service+Today+-+Heating,+Cooling,+%26+Electrical+Repair/data=!4m7!3m6!1s0x87f7d3b73af563d7:0xe42622970430dd54!8m2!3d44.9740451!4d-93.2620495!16s%2Fg%2F1tdkx9v7!19sChIJ12P1OrfT94cRVN0wBJciJuQ","Service Today - Heating, Cooling, & Electrical Repair",4.6,2202,Electrician,"9609 Girard Ave S, Bloomington, MN 55431, United States","XPFQ+J5 Bloomington, Minnesota, USA",https://servicetoday247.com/,+1 612-254-1006,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNPM2ZIo9fllq90QbWYSV3NPYHm8aQscrwEjJV4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:42.098Z,,
https://www.google.com/maps/place/Cichy%27s+Water+%26+Sewer/data=!4m7!3m6!1s0x87f6283bc0ee86ff:0x78b3e0d47be24fb0!8m2!3d44.941487!4d-93.231761!16s%2Fg%2F1tdps6q2!19sChIJ_4buwDso9ocRsE_ie9Tgs3g,Cichy's Water & Sewer,5.0,260,Plumber,"3346 Snelling Ave, Minneapolis, MN 55406, United States","WQR9+H7 Minneapolis, Minnesota, USA",https://cichyswaterandsewer.com/,+1 612-722-2770,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNTcwnNmYtvsBGRWuE1li9aht_DUwJmZyqPktZ_=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:47.688Z,,
https://www.google.com/maps/place/Water+Heaters+Now!/data=!4m7!3m6!1s0x8838876422369a9d:0x41734b4d4192d4c2!8m2!3d45.0075702!4d-93.2261898!16s%2Fg%2F11q99njc_k!19sChIJnZo2ImSHOIgRwtSSQU1Lc0E,Water Heaters Now!,4.9,480,Plumber,"1845 NE Stinson Pkwy, Minneapolis, MN 55418, United States","2Q5F+2G Minneapolis, Minnesota, USA",https://waterheatersnow.com/?utm_campaign=gmb,+1 612-400-8073,Closed ⋅ Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNzm967uT33qhaHyhZMy34kGtwfM72m12w-GwFC=w630-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–2 pm,7 am–2 pm,"https://www.google.com/maps/search/plumbing++services+in+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-11-11T05:04:53.691Z,,
