placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Vitality+Health+Center/data=!4m7!3m6!1s0x80c2bac339beb16f:0xc4f80461348ff395!8m2!3d34.030464!4d-118.477235!16s%2Fg%2F1tfr0pwg!19sChIJb7G-OcO6woARlfOPNGEE-MQ,Vitality Health Center,4.2,42,Physical rehabilitation center,"2232 Santa Monica Blvd Suite 101, Santa Monica, CA 90404, United States","2GJF+54 Santa Monica, California, USA",http://www.thevitalityhealthcenter.com/,+1 310-396-3635,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPnTqArNrI3yOQUsyYNwIzQ9csfiOrGwiI6BOgQ=w454-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:33:37.519Z,,,
https://www.google.com/maps/place/Keck+Medicine+of+USC+-+USC+Treatment+Center+%28HC3%29/data=!4m7!3m6!1s0x80c2c5dec0613f27:0xcce3c19f0511dc0!8m2!3d34.0625373!4d-118.2026709!16s%2Fg%2F113gg22hl!19sChIJJz9hwN7FwoARwB1R8Bk8zgw,Keck Medicine of USC - USC Treatment Center (HC3),4.6,18,Hospital,"1516 San Pablo St # 3400, Los Angeles, CA 90033, United States","3Q7W+2W Los Angeles, California, USA",https://www.keckmedicine.org/locations/los-angeles/1516-san-pablo-st/,+1 800-872-2273,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1UJIhs0HHzk67wk2428TZCXgftMkihhD5fQEwUWgRUAAmR25h4C9eSZqU8IeKnkbtTbg6BefEgPCGPamUV9KaCxmeEMeYApm827lm6NtNgxYML-v2JWdd6TAmmfc4oAfBEncEVg=w408-h725-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:33:43.182Z,,,
https://www.google.com/maps/place/Los+Angeles+Cancer+Network/data=!4m7!3m6!1s0x80c2c70bbb70ff03:0x1327f3475be53aef!8m2!3d34.0541674!4d-118.2658859!16s%2Fg%2F1tdywmt4!19sChIJA_9wuwvHwoAR7zrlW0fzJxM,Los Angeles Cancer Network,4.9,397,Cancer treatment center,"1245 Wilshire Blvd # 303, Los Angeles, CA 90017, United States","3P3M+MJ Los Angeles, California, USA",http://www.lacancernetwork.com/?utm_source=GMBSocialClimb&utm_medium=LosAngelesCancerNetwork,+1 213-977-1214,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTh4AzEoR2dNCpK5BxZ3cDLpIbdEtFirkwQ24_AzPy7Luspu0_Js0lAypYawehnPomtXCX84rwHtGSfQuQT0QgKIJ10dcE8gZ-RCeZUb9Eoyreu6HGaZK37W0MbNySmT9jGh8a=w493-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:33:48.580Z,,,
https://www.google.com/maps/place/Cedars-Sinai+Ambulatory+Infusion+Center+-+Los+Angeles/data=!4m7!3m6!1s0x80c2b94d2e0b7e65:0x8b92ccd6cb620944!8m2!3d34.0763693!4d-118.3808454!16s%2Fg%2F11gfh9jvxp!19sChIJZX4LLk25woARRAliy9bMkos,Cedars-Sinai Ambulatory Infusion Center - Los Angeles,4.0,4,Medical Center,"Beverly Building, Lower Level, 8720 Beverly Blvd Suite AC1300, Los Angeles, CA 90048, United States","3JG9+GM Los Angeles, California, USA",https://www.cedars-sinai.org/locations/ambulatory-infusion-center-256.html?utm_medium=listings,+1 310-423-9010,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOGeD1_rbPGLZuDQjR6Ypii0BvuAcjfMr0spLEE=w426-h240-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:33:53.462Z,,,
https://www.google.com/maps/place/USC+Norris+Comprehensive+Cancer+Center/data=!4m7!3m6!1s0x80c2c5dec6bf8d51:0x483be606e5a8b6e0!8m2!3d34.0615104!4d-118.2053422!16s%2Fm%2F04_5k7n!19sChIJUY2_xt7FwoAR4Lao5QbmO0g,USC Norris Comprehensive Cancer Center,4.3,80,Cancer treatment center,"1441 Eastlake Ave, Los Angeles, CA 90033, United States","3Q6V+JV Los Angeles, California, USA",https://www.keckmedicine.org/locations/1441-eastlake-ave-los-angeles,+1 800-872-2273,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNcffiwRVoHaEQtuPBA5ZLdZNkp8d5mWBceureD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:33:58.438Z,,,
https://www.google.com/maps/place/The+Oncology+Institute/data=!4m7!3m6!1s0x80c2c7c5d0e1dad7:0xd105b590878a1481!8m2!3d34.0361296!4d-118.2666257!16s%2Fg%2F11gfm39w1c!19sChIJ19rh0MXHwoARgRSKh5C1BdE,The Oncology Institute,4.5,142,Cancer treatment center,"1513 S Grand Ave Suite 360, Los Angeles, CA 90015, United States","2PPM+F8 Los Angeles, California, USA",https://theoncologyinstitute.com/locations/dtla/,+1 213-246-2422,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6c45BJnoo1OqjKXJNaPNN3bcbzRO3Y30o3ypBiJjWoERgVQfdycXZuDnIX9jQxF2nLQCkTPDu5F1m2FW0XmGKEnlOha9LTrwecAsoKdLS7RF9N047vo0Ip5ZqNic5fJyF6AeJ=w408-h544-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:34:03.347Z,,,
https://www.google.com/maps/place/Mega+IV+Therapy+LA+K-Town/data=!4m7!3m6!1s0x80c2bb3d65dde433:0x7965b6219d1763fc!8m2!3d34.0524789!4d-118.3013758!16s%2Fg%2F11pkj1kt19!19sChIJM-TdZT27woAR_GMXnSG2ZXk,Mega IV Therapy LA K-Town,5.0,52,Medical clinic,"3030 W Olympic Blvd # 116, Los Angeles, CA 90006, United States","3M2X+XC Los Angeles, California, USA",http://www.megawellnessclinic.com/,,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNTXyglfK4MaKntCeC07Wpn3hhdfmKi2J40gyQ-=w408-h272-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–3 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:34:08.279Z,Identifies as women-owned,,
https://www.google.com/maps/place/The+Oncology+Institute/data=!4m7!3m6!1s0x80c2c60d8865ab11:0xcd66d3fa7c09ab18!8m2!3d34.0513785!4d-118.2171632!16s%2Fg%2F11fxzxkvlz!19sChIJEatliA3GwoARGKsJfPrTZs0,The Oncology Institute,4.8,107,Cancer treatment center,"1701 E Cesar E Chavez Ave Suite 535, Los Angeles, CA 90033, United States","3Q2M+H4 Los Angeles, California, USA",https://theoncologyinstitute.com/locations/east-la/,+1 323-284-4077,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMDf5TlM7tChgUfuJNJo9VoqtqMBzVmCZ1nuxbJ=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:34:13.165Z,,,
"https://www.google.com/maps/place/Bespoke+Treatment+%28now+Stella+Mental+Health%29+-+IOP,+Ketamine+%26+TMS+Therapy+-+Los+Angeles/data=!4m7!3m6!1s0x80c2c778fb45f939:0x70aca14ab7bac7e5!8m2!3d34.0493947!4d-118.258636!16s%2Fg%2F11fsw32ptz!19sChIJOflF-3jHwoAR5ce6t0qhrHA","Bespoke Treatment (now Stella Mental Health) - IOP, Ketamine & TMS Therapy - Los Angeles",5.0,24,Mental health service,"800 Wilshire Blvd #530, Los Angeles, CA 90017, United States","2PXR+QG Los Angeles, California, USA",https://bespoketreatment.com/california/los-angeles/?utm_source=googlebusinessprofile&utm_medium=organic,+1 833-620-2565,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP3OvGeHwFvIO7lsb4Ypghuzmzc-YRvhyRnsX1T=w426-h240-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:34:18.251Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Thrivewell+Infusion+-+Los+Angeles/data=!4m7!3m6!1s0x80c2bb8204753c45:0x352559b99f58f893!8m2!3d34.0592931!4d-118.4112327!16s%2Fg%2F11kq2lbm46!19sChIJRTx1BIK7woARk_hYn7lZJTU,Thrivewell Infusion - Los Angeles,5.0,3,Medical clinic,"2080 Century Park E #710, Los Angeles, CA 90067, United States","3H5Q+PG Los Angeles, California, USA",https://thrivewellinfusion.com/,+1 310-481-9944,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yIGVZ0cSC-b8XG7mJLtnxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.2329&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-28T23:34:23.089Z,,,
