placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Mercury+Mental+Health/data=!4m7!3m6!1s0x68c173b69cb0e8b1:0x7faa6c5713bc94e1!8m2!3d39.167849!4d-86.5350553!16s%2Fg%2F11tgb7r31q!19sChIJseiwnLZzwWgR4ZS8E1dsqn8,Mercury Mental Health,5.0,14,Psychiatrist,"205 N College Ave # 510, Bloomington, IN 47404, United States","5F97+4X Bloomington, Indiana, USA",https://www.mercurymentalhealth.com/,,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOH2Av2hd6214cEqImyXdGX0_r_Q-avt-Sx02fZ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:39:53.457Z,,
https://www.google.com/maps/place/Bloomington+Psychiatry/data=!4m7!3m6!1s0x2198cd3b2b771919:0x778f7b07c49f1a09!8m2!3d39.1638386!4d-86.4804831!16s%2Fg%2F11x8c3j6sh!19sChIJGRl3KzvNmCERCRqfxAd7j3c,Bloomington Psychiatry,5.0,18,Psychiatrist,"3802 E 3rd St, Bloomington, IN 47401, United States","5G79+GR Bloomington, Indiana, USA",https://www.bloomingtonpsych.com/,+1 812-200-0654,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMkNr6rX5K1gcf5cXq64OirOQwARPnAygiypyDe=w408-h424-k-no,true,9 am–12 pm,9 am–12 pm,9 am–12 pm,9 am–12 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:39:59.413Z,,
https://www.google.com/maps/place/Bloomington+Meadows+Hospital/data=!4m7!3m6!1s0x886c60c3103b494d:0x6cf81d173dbb344!8m2!3d39.2060875!4d-86.5513089!16s%2Fg%2F1tj1sv7g!19sChIJTUk7EMNgbIgRRLPbc9GBzwY,Bloomington Meadows Hospital,2.4,298,Mental health clinic,"3600 N Prow Rd, Bloomington, IN 47404, United States","6C4X+CF Bloomington, Indiana, USA",https://www.bloomingtonmeadows.com/,+1 812-331-8000,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgf7VUjlQ0jifeoeeCNGE9TQxN9Md-DKdQLGUa7bttOOL9Yh3QcBYpl3aOqE0CeYQ7AlKXZgouAzpXjua5HzELDOcvwMPy7c5ZbNAvFLbiZNQqQWna9APG1n8tGYa-udpM-uuWaA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:04.426Z,,
https://www.google.com/maps/place/IU+Health+Psychiatry+-+Bloomington/data=!4m7!3m6!1s0x886c672c9826d4b9:0x6c18e7762bb28af7!8m2!3d39.16085!4d-86.5422173!16s%2Fg%2F11bw20jcf3!19sChIJudQmmCxnbIgR94qyK3bnGGw,IU Health Psychiatry - Bloomington,2.4,16,Mental health clinic,"727 W 2nd St, Bloomington, IN 47403, United States","5F65+84 Bloomington, Indiana, USA",https://iuhealth.org/find-locations/iu-health-psychiatry-727-w-2nd-st-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDE5OTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-353-3450,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F10FPO-QJ18KkwbrTgUQGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.13962&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:09.297Z,,
"https://www.google.com/maps/place/Avee+P.+Champaneria,+MD+-+IU+Health+Psychiatry+-+Bloomington/data=!4m7!3m6!1s0x886c671e7b949901:0xe893fac6b66e01ad!8m2!3d39.16085!4d-86.5422155!16s%2Fg%2F11kjq68rjl!19sChIJAZmUex5nbIgRrQFutsb6k-g","Avee P. Champaneria, MD - IU Health Psychiatry - Bloomington",5.0,1,Psychiatrist,"727 W 2nd St, Bloomington, IN 47403, United States","5F65+84 Bloomington, Indiana, USA",https://iuhealth.org/find-providers/provider/avee-p-champaneria-md-2844601?utm_source=Google&utm_medium=Yext&y_source=1_MTA4MDIzNTE4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 812-353-3450,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNHg74L9BZLIgtPg_A47VcyqtsDhIO1XHIsNwm_=w426-h240-k-no,true,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:14.056Z,,
"https://www.google.com/maps/place/Lybrook,+Polly+E+MD/@39.1519271,-86.5146197,17z/data=!3m1!4b1!4m6!3m5!1s0x886c66e1188ef365:0xea05d6858d454979!8m2!3d39.1519271!4d-86.5146197!16s%2Fg%2F1tcwrwx1","Lybrook, Polly E MD",5.0,3,Psychiatrist,"1501 E Hillside Dr Ste 200, Bloomington, IN 47401, United States","5F2P+Q5 Bloomington, Indiana, USA",,+1 812-331-1602,Closed · Opens 9 am Tue,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:20.838Z,,
https://www.google.com/maps/place/Counseling+and+Psychological+Services/data=!4m7!3m6!1s0x886c66beecb7424b:0xb7cd44f188a09761!8m2!3d39.1721353!4d-86.5151847!16s%2Fg%2F1hc1_w8s2!19sChIJS0K37L5mbIgRYZegiPFEzbc,Counseling and Psychological Services,1.8,17,Mental health clinic,"600 N Jordan Ave, Bloomington, IN 47405, United States","5FCM+VW Bloomington, Indiana, USA",http://healthcenter.indiana.edu/counseling/,+1 812-855-5711,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BI_Fd1Ng-ZYPPsFtpiLnAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.30391&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:25.925Z,,
https://www.google.com/maps/place/Indiana+Center+for+Recovery+-+Alcohol+%26+Drug+Rehab+Center+Bloomington/data=!4m7!3m6!1s0x886c671c0fb666b7:0x2b6b8a309544f993!8m2!3d39.1596833!4d-86.5446083!16s%2Fg%2F11c2l0y402!19sChIJt2a2DxxnbIgRk_lElTCKays,Indiana Center for Recovery - Alcohol & Drug Rehab Center Bloomington,4.7,780,Addiction treatment center,"1004 W 1st St, Bloomington, IN 47403, United States","5F54+V5 Bloomington, Indiana, USA",https://www.treatmentindiana.com/locations/bloomington/?utm_source=google&utm_medium=organic&utm_campaign=ICFRBloomingtonOrganic,+1 812-362-5149,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNTs1LyatdPjJX3w_-h9JFtpMK7pSDes4CuuK1W=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:30.653Z,,
https://www.google.com/maps/place/Boca+Recovery+Center+-+Bloomington+Alcohol+%26+Drug+Rehab/data=!4m7!3m6!1s0x886c67f97d4d53eb:0xe5f9f74a4b6a8749!8m2!3d39.1649012!4d-86.5632255!16s%2Fg%2F11s4djjw5h!19sChIJ61NNfflnbIgRSYdqS0r3-eU,Boca Recovery Center - Bloomington Alcohol & Drug Rehab,4.9,209,Addiction treatment center,"2306 W 3rd St, Bloomington, IN 47404, United States","5C7P+XP Bloomington, Indiana, USA",https://bocarecoverycenter.com/location/bloomington-drug-treatment-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=bloomington,+1 930-203-1400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNFuimu_EKQ0sV5gr0o3PLsYM7zoNGUF81j4JeV=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:35.525Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Nicole+Swann,+NP+-+IU+Health+Psychiatry+-+Bloomington/data=!4m7!3m6!1s0x886c670d2f3d5477:0x102ba9994a26472c!8m2!3d39.16085!4d-86.5422155!16s%2Fg%2F11l6_5hd__!19sChIJd1Q9Lw1nbIgRLEcmSpmpKxA","Nicole Swann, NP - IU Health Psychiatry - Bloomington",3.0,2,Psychiatrist,"727 W 2nd St, Bloomington, IN 47403, United States","5F65+84 Bloomington, Indiana, USA",https://iuhealth.org/find-providers/provider/nicole-swann-np-481320?utm_source=Google&utm_medium=Yext&y_source=1_MTAyMDM4NDc5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 812-353-3450,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOT01U4u0yh1DCU5038jDDVfkHzabE7hNLSRg8M=w426-h240-k-no,true,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-12-16T00:40:40.997Z,,
