placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Lighthouse+tires/data=!4m7!3m6!1s0x88d901e78db462e5:0x4540eb47997c0f5a!8m2!3d26.1320755!4d-80.1500542!16s%2Fg%2F11t1k2twh0!19sChIJ5WK0jecB2YgRWg98mUfrQEU,Lighthouse tires,5.0,128,Tire shop,· Delivery,"721 NW 6th Ave, Fort Lauderdale, FL 33311, United States","4RJX+RX Fort Lauderdale, Florida, USA",http://www.lighthousetires.com/,+1 954-850-0694,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQrHZ803L8G6xDTLvBnS0FHi_1Xz72jRSWmIa4HngOZWShSUwa-9YvcOKj0NIOxla7_u5mex5pspw64ZWHYKf_XP1H8Xww9LHIKkT4lclQSWdR19PFcc8htzP0l6gZUmkD61fRcw=w408-h544-k-no,true,8 am–7:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,9 am–6:30 pm,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:19:51.832Z,,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88d901f4e4df8c99:0x205d83b50ff76a82!8m2!3d26.1701907!4d-80.1184414!16s%2Fg%2F1td3gtrw!19sChIJmYzf5PQB2YgRgmr3D7WDXSA,Mavis Tires & Brakes,4.7,1502,Tire shop,· In-store pick-up,"3500 N Federal Hwy, Fort Lauderdale, FL 33308, United States","5VCJ+3J Fort Lauderdale, Florida, USA",https://www.mavis.com/locations/ft-lauderdale-fed-hwy-fl?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=747,+1 754-241-0720,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-wKIzrhIJSSJn3yzZK_DluQkiEZ46ECN7hy3BXqmUt3ODarf7kmzzHIZ9CJwOFKnavs6xU_dD9vi4_BweIqPVC1J3TwX3VyGn6e80y59psMAoi825Hjjw7ubUgOuaADYSmkR-oh03klMa=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:19:57.155Z,,,
https://www.google.com/maps/place/AM+24HR+MOBILE+TIRE+SHOP/data=!4m7!3m6!1s0x88d90114fc32afdb:0xca096ef0dc05be0f!8m2!3d26.1123881!4d-80.1775594!16s%2Fg%2F11y5x4fz4h!19sChIJ268y_BQB2YgRD74F3PBuCco,AM 24HR MOBILE TIRE SHOP,5.0,210,Tire service,,"680 SW 27th Ave Unit 1, Fort Lauderdale, FL 33312, United States","4R6C+XX Fort Lauderdale, Florida, USA",https://ammobiletire.com/,+1 954-541-4678,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep09pxw5iKjwH4aezhFgg7L36INERBoS2Ou9Q_SxVghl1swpH1YBbWz_UI78KPoqNHFTzAfDYVNxvoAcS2utxtH5B3zOgOX6OcKWEl9TuyHiSX259ko6NPB2ln8mTaeIFalih_c5hAQrlFE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:01.562Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/4+Corner+Tire+Shop+%26+Auto+Repair/data=!4m7!3m6!1s0x88d903c5111a6a7b:0x3c946d1ee4255457!8m2!3d26.190876!4d-80.159028!16s%2Fg%2F1tfczm0x!19sChIJe2oaEcUD2YgRV1Ql5B5tlDw,4 Corner Tire Shop & Auto Repair,4.6,407,Auto repair shop,,"5180 NW 12th Ave, Fort Lauderdale, FL 33309, United States","5RRR+99 Fort Lauderdale, Florida, USA",https://www.4cornertireshop.com/,+1 954-772-4921,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9c-irBFzBCdMXFYSM5D0klYpP5Fx6IvtcaRVUR8jY33OdB607X3cnqQCaZXRPq5dvKRi1Y7wVF4LwBXAOM1hXbxd_262axObl3A1U_1Z7gwFQCSCD5CfovUIBatmDzsjtmG1l=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:06.011Z,,,
https://www.google.com/maps/place/OK+Tire/data=!4m7!3m6!1s0x88d9009aed2b3075:0x565b980c15e6c12f!8m2!3d26.0922994!4d-80.1509856!16s%2Fg%2F1tfc7dmg!19sChIJdTAr7ZoA2YgRL8HmFQyYW1Y,OK Tire,4.7,502,Tire shop,· In-store shopping · Kerbside pickup,"800 SW 24th St, Fort Lauderdale, FL 33315, United States","3RRX+WJ Fort Lauderdale, Florida, USA",https://www.oktireusa.com/,+1 954-523-3198,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEswXyahVaOrWLzqsnufDdKnoy8shDxsnOkS-dXY_bk04MsHkEg1PDZtLymefoGumc5O1iBpnKozZSmHxidWAnh3SbyaNOp24y3AfEC8TK-xtM81a0MBIWXKgmS7lJNsXpvLM-=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:10.476Z,,,
https://www.google.com/maps/place/AAA+Tires+%26+Service/data=!4m7!3m6!1s0x88d901b320b04bc7:0x8269d844ea932c1d!8m2!3d26.1667913!4d-80.1180557!16s%2Fg%2F11hdx1bxql!19sChIJx0uwILMB2YgRHSyT6kTYaYI,AAA Tires & Service,4.5,133,Auto repair shop,,"2120 E Oakland Park Blvd, Fort Lauderdale, FL 33306, United States","5V8J+PQ Fort Lauderdale, Florida, USA",,+1 954-900-5500,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNzp8jqIgQh1G2JJPHoI5OB0JKlKHkhrkB2BXzzywDdovNoqFRcprX1r9JrzaCb4W6SXxWw8NNpHpoX6fV2zcTC22NbuksXcG6hhw_VAJliZ4dkPKevwNSuaVq1oQNu6x_YStUfA=w408-h839-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:14.858Z,,,
https://www.google.com/maps/place/Armstrong+Auto+Care/data=!4m7!3m6!1s0x88d9011bec3d935d:0xd9863e747707e52d!8m2!3d26.1360246!4d-80.1583396!16s%2Fg%2F1thz2g3s!19sChIJXZM97BsB2YgRLeUHd3Q-htk,Armstrong Auto Care,4.5,482,Auto repair shop,,"1250 W Sunrise Blvd, Fort Lauderdale, FL 33311, United States","4RPR+CM Fort Lauderdale, Florida, USA",https://www.armstrongautocare.com/tire-hut,+1 954-737-4526,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYZ1QX6WutmaEgoSPtACSwTfnEi9tVOkKc9dQeGVOvFfmh_XcR6HJ5BfORqnz4yFr5xZNFD2xF-vXSs6WB8Jq6nzgr5rlnBolM-acH4CGkBxANSw4Q6Asyxtrl9Qjg16V_iwnW5Or1fgK9=w658-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:19.435Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/J%26J+Tires+%26+Roadside:+24%2F7+Mobile+Tire+Service/data=!4m7!3m6!1s0x88d905918523e60b:0xd748a92c14e340b1!8m2!3d26.1855228!4d-80.1334879!16s%2Fg%2F11r9bk4chn!19sChIJC-YjhZEF2YgRsUDjFCypSNc,J&J Tires & Roadside: 24/7 Mobile Tire Service,4.8,533,Tire shop,· Delivery,"4762 NE 10th Ave, Oakland Park, FL 33334, United States","5VP8+6J Oakland Park, Florida, USA",,+1 954-729-9805,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaY3iay6_aoC_vL957TUWUeubNKjwCOmtfu2mFf6-HD_oYNonC8NlV5jNCdrgT-FmY0AziuJsVv9oBdu-hLnt4l30k-qrfH9n5J0av3YFiPx1hTv_IpuXwYSnODcN1V5tT3hkTUihPKPni=w408-h637-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:23.964Z,,,
https://www.google.com/maps/place/TSP+Mobile+Tire+Services/data=!4m7!3m6!1s0x88d901d285312139:0xf5e61f97db4a7205!8m2!3d26.1824296!4d-80.1541094!16s%2Fg%2F11vl5tz5q6!19sChIJOSExhdIB2YgRBXJK25cf5vU,TSP Mobile Tire Services,5.0,104,Tire repair shop,,"821 NW 45th St, Fort Lauderdale, FL 33309, United States","5RJW+X9 Fort Lauderdale, Florida, USA",,+1 754-281-0832,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDQ5TlyG2VcUNFt78BBQsHT5lfwcs4QPh6UffuGpOvoMiPFLaWQ8nnkhVw06vykmrM2Ea4xZNzuTWpP-L6aXIwqTviXN70sXCixL4-MEgMBrZIE8-ez32LIlVL_I95idOurgqp1ZXmMWwv=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:28.485Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Tire+84/data=!4m7!3m6!1s0x88d9008626050c83:0x938f3c2244e2248a!8m2!3d26.0929805!4d-80.1463849!16s%2Fg%2F11g9npq1hy!19sChIJgwwFJoYA2YgRiiTiRCI8j5M,Tire 84,4.8,240,Tire shop,,"345 W State Rd 84, Fort Lauderdale, FL 33315, United States","3VV3+5C Fort Lauderdale, Florida, USA",http://www.tire84.com/,+1 954-603-4447,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequqZFqItdcZlS2Ksw00nAmzH-8R63DeQiHl6FgL3YMrR-JviZsXjJ0TlEIRJApJPOB_RNB4twzX5YRowlzuDXXvyBc1tEiitYByPiLPMnJIQKSq8R2DI-mjCl8BSLyxWK0c4S9rQ=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,https://www.google.com/maps/search/tire+service+in+Central+Beach+Fort+Lauderdale+FL/,2026-03-23T15:20:32.816Z,,,
