placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info
https://www.google.com/maps/place/Perfection+Tire+and+Auto+Repair/data=!4m7!3m6!1s0x549e18858b16813f:0x6c985fe44dd67dfb!8m2!3d47.6543416!4d-117.4016804!16s%2Fg%2F1tflrqtq!19sChIJP4EWi4UYnlQR-33WTeRfmGw,Perfection Tire and Auto Repair,4.8,269,Tire shop,· In-store shopping · In-store pick-up,"604 E 2nd Ave, Spokane, WA 99202, United States","MH3X+P8 Spokane, Washington, USA",https://perfectiontire.com/stores/spokane-downtown-store/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=01-13-Downtown,+1 509-747-1164,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqUCyUdmFevsq1MnB5RhALFwKDSmwmFtPO3SJNL6T8JRrxsnBv4n5w9SbCeslzfDcNJnOzg45bPROfgPmiSWs2rfaP5nXw6rrDSa1MmZogcQYsWi90c7-8Z4QaYg8GyO3eaIfI=w408-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:23.658Z,
https://www.google.com/maps/place/Preedy%27s+Tire+%26+Automotive/data=!4m7!3m6!1s0x549e188f974bdc5d:0x89ca07767d29fb7d!8m2!3d47.6558431!4d-117.4001652!16s%2Fg%2F1tf35p11!19sChIJXdxLl48YnlQRffspfXYHyok,Preedy's Tire & Automotive,4.8,567,Auto repair shop,,"703 E Pacific Ave, Spokane, WA 99202, United States","MH4X+8W Spokane, Washington, USA",http://www.preedytire.com/,+1 509-534-0417,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIqTboG83O_YR6W-TS3ZGyaZ_dHgygYh0YXNRYclA4miIa6fXJQrinNRpvegJ0srW5vgDGb9feyWt9vDeb_FSrA9ewVYxWo0Cq7H7e78tT5ihk8eCd3IjElMYaKPzQNszkfGG5=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:29.262Z,
https://www.google.com/maps/place/Spokane+Tire+Center/data=!4m7!3m6!1s0x549e1896411530f5:0x6821430d5b506ff6!8m2!3d47.6617021!4d-117.388199!16s%2Fg%2F11b_2z9khn!19sChIJ9TAVQZYYnlQR9m9QWw1DIWg,Spokane Tire Center,4.6,141,Tire shop,· In-store shopping · In-store pick-up,"1502 E Trent Ave, Spokane, WA 99202, United States","MJ66+MP Spokane, Washington, USA",https://g.co/kgs/hGPNFM,+1 509-534-4251,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZnokuz8DaZhEychYkrr6KbyNwVH0hORUUhLPvPmh5oO4__4F1NZAv7LiuvjkgVZNWPU0rEYNFfpX3zBGqPj3fH8khr5h78shhuvqeZM9mYLpGDZ4dAr7g14cfrSCVQCmHirkE=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:34.118Z,
https://www.google.com/maps/place/Poor+Boys+Tire+%26+Automotive/data=!4m7!3m6!1s0x549e18e10c45c80f:0x6cf5d869b79e811a!8m2!3d47.6806723!4d-117.4115502!16s%2Fg%2F1tdbqlgj!19sChIJD8hFDOEYnlQRGoGet2nY9Ww,Poor Boys Tire & Automotive,4.5,424,Auto repair shop,,"2501 N Division St, Spokane, WA 99207, United States","MHJQ+79 Spokane, Washington, USA",https://www.facebook.com/PoorBoysTireAndAuto/,+1 509-328-7574,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotIiRWR4kA56vk0FxVXBF2LyVXGGyTQ9i8AO0NuO41wEFWUowCe4rNvDyYSgodbOP18HiOMvlCRJq6XSFFdzUY7rrzXgLAtwAbLDjGiigGaIhfPpfhXP05_8nQ-sx2WZTWYpg=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:38.878Z,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x549e1862f0a6704b:0x6315a3e12262a303!8m2!3d47.653076!4d-117.414285!16s%2Fg%2F1tdyw24p!19sChIJS3Cm8GIYnlQRA6NiIuGjFWM,Firestone Complete Auto Care,4.2,753,Tire shop,· In-store shopping · Kerbside pickup,"115 W 3rd Ave, Spokane, WA 99201, United States","MH3P+67 Spokane, Washington, USA",https://www.firestonecompleteautocare.com/washington/spokane/115-w-3rd-ave/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 509-850-9415,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweozRI58ZKUZohAZnvLl3xm1wRb5ZCT74QcudFb778JJ4i5ZPn2qrDnfZ1CbZwsMQMQ5n3slnOgqnIQVkoiVnLcKHzuP5oxEp6VPHWrb8qm5oZ9vtHina-ZTVU7wlxwagJT3bWRIDg=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:43.877Z,LGBTQ+ friendly
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x549e186263223885:0x5acea2286a1567ab!8m2!3d47.6531047!4d-117.4240055!16s%2Fg%2F1td37z6x!19sChIJhTgiY2IYnlQRq2cVaiiizlo,Les Schwab Tire Center,4.4,432,Tire shop,· In-store shopping · In-store pick-up,"817 W 3rd Ave, Spokane, WA 99201, United States","MH3G+69 Spokane, Washington, USA",https://www.lesschwab.com/stores/wa/spokane/817-w-3rd-ave?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 509-747-8052,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3oOIQ1WFYTEl9ZEZ_8KI9OzaHYNR95p823-XVdEwGZbcISuWuQ691HTjOT9N5-iGs_w0p1KizPhnQ_aEAFeVlzvMLdjBkbqQQ0ZwYQgs8eIdZnRuLSVzKEDExK4nFnLVSUuiY=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:48.900Z,LGBTQ+ friendly
https://www.google.com/maps/place/Mechanics+Pride+Tire+%26+Automotive+Inc/data=!4m7!3m6!1s0x549e1866743fdc8d:0xed97f0e82540d781!8m2!3d47.654803!4d-117.429228!16s%2Fg%2F1tvylh7y!19sChIJjdw_dGYYnlQRgddAJejwl-0,Mechanics Pride Tire & Automotive Inc,4.6,551,Auto repair shop,,"1126 W 2nd Ave, Spokane, WA 99201, United States","MH3C+W8 Spokane, Washington, USA",http://mechanicspride.com/,+1 509-747-5371,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQSIXuttTMhOwBETh8uaP4YQADUaCh4gkoRLLkeph5qvHQnr9YK6dvpDIPYqtvTfMA28SG7AoO0XP429y0R2CnV6huQabhYIIpc6Lc5VUjCB8g4ZIEOVJO90CdZinbFwJ9a-E=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:53.707Z,
https://www.google.com/maps/place/Perfection+Tire+and+Auto+Repair/data=!4m7!3m6!1s0x549e18feb9cd4adb:0xf7d5252bbaf13427!8m2!3d47.6751159!4d-117.4276716!16s%2Fg%2F1trxdf23!19sChIJ20rNuf4YnlQRJzTxuisl1fc,Perfection Tire and Auto Repair,4.2,260,Tire shop,· In-store shopping,"1021 W Northwest Blvd, Spokane, WA 99205, United States","MHGC+2W Spokane, Washington, USA",http://www.perfectiontire.com/stores/spokane-northwest-blvd-store,+1 509-326-1207,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo34tLgMZak6swU45XuIg-OIwyxL3zzQqJ6dHdr4DIGSov9175ih7ZcS9xOoJfb7CaaK7Y44_469sED97LiOZ9Cc7tFg1uCbHpBEvXnkMPQOR9VLP6XASOeW56C2EfNc8cVIrk=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:18:58.459Z,
https://www.google.com/maps/place/Expert+Alignment+%26+Brake/data=!4m7!3m6!1s0x549e18e412f08993:0x99beb53e055aa828!8m2!3d47.6774562!4d-117.4123198!16s%2Fg%2F1tcwl8p8!19sChIJk4nwEuQYnlQRKKhaBT61vpk,Expert Alignment & Brake,4.8,205,Auto repair shop,,"2126 N Atlantic St, Spokane, WA 99205, United States","MHGQ+X3 Spokane, Washington, USA",https://expertalignandbrake.com/,+1 509-328-7593,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoT5mmi49cUkyBgjvX-EPvrI-A0j4iaKgCnle1bPJ4EjhlRk71mMvthAFG731_bKcBgeCXJx_44D10SK8eiDKEOEjg-qF8zYpfklEfB2CEH07daRUeFI2i5NV1iw7MDRwAe3QLL081aQxyI=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:03.610Z,
https://www.google.com/maps/place/Tire-Rama/data=!4m7!3m6!1s0x549e190755bdf193:0x9547dcc43b351843!8m2!3d47.6818086!4d-117.4408328!16s%2Fg%2F1tdwvdqh!19sChIJk_G9VQcZnlQRQxg1O8TcR5U,Tire-Rama,4.4,196,Tire shop,· In-store pick-up,"1918 W Northwest Blvd, Spokane, WA 99205, United States","MHJ5+PM Spokane, Washington, USA",https://www.tirerama.com/,+1 509-327-7777,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHR7TTwVALifp2LGuxzwzYI2feiu24BD1K13AxhGoatBc_fTRXmYqo8VyqZzSpcLS1OqOZs6VMiW595-QXLbuxTE13kikO7l60_Z1MGbvumG6qYeZOwgp20B9IKdTk9EjbBNDM=w408-h335-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:08.558Z,
https://www.google.com/maps/place/Randy%27s+Tires+%26+Wheels/data=!4m7!3m6!1s0x549e18d31175229b:0x91be314781cf1ab2!8m2!3d47.6859386!4d-117.3770366!16s%2Fg%2F1vvyxt2j!19sChIJmyJ1EdMYnlQRshrPgUcxvpE,Randy's Tires & Wheels,4.4,519,Tire shop,· In-store shopping,"2202 E Euclid Ave, Spokane, WA 99207, United States","MJPF+95 Spokane, Washington, USA",https://dlont.com/randy-s-tires-wheels,+1 509-489-5633,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppTNn5mU-Xhcls7jiGh9SX3J9NP2t9ZA2Ky69svXjrjD5KIZVi7xuWDawExF6S4Om1uZTSn6LZTYdUM9Y_XET56X1dgs_hDa4D7bvU9vDDPLwv66AZrqoxSZMZUHtdbwjf9nys=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:14.144Z,
https://www.google.com/maps/place/Bucks+Tire+Automotive+Inc./data=!4m7!3m6!1s0x549e1858bd39df7f:0x5e9c68b72bc0eab!8m2!3d47.6654693!4d-117.4256768!16s%2Fg%2F1tnpf49r!19sChIJf985vVgYnlQRqw68covG6QU,Bucks Tire Automotive Inc.,4.5,106,Tire shop,· In-store shopping,"918 W Mallon Ave, Spokane, WA 99201, United States","MH8F+5P Spokane, Washington, USA",http://buckstire.com/,+1 509-327-1513,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGiGBSALW0vqZlcZCD_BlBMaj0kvwy-TvUg8v5tL-1YgsR4UUWArfOdruItPYVVk6cdcBU6oKucyMef44g2MV9xxndDJifs4Kao4UZwlOl1_dFJ87mM9zA1urpvyJFNsUbcsJk=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:17.361Z,
https://www.google.com/maps/place/Cooper+Tires/data=!4m7!3m6!1s0x549e188589c685b1:0x1f70080655c82f21!8m2!3d47.6543361!4d-117.4017189!16s%2Fg%2F11f6578b7g!19sChIJsYXGiYUYnlQRIS_IVQYIcB8,Cooper Tires,5.0,1,Tire shop,,"Spokane, WA 99202, United States","MH3X+P8 Spokane, Washington, USA",,,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYAmy3hYAUL-QAtvjdRVETHNNd127mDTAl3LyD9fwLG-s721BSrhVC6vJ59MpCwjOrWIxtSL0260ZeUDmFqoKqEi3VgjtTrRR9I5mhf9gfDfnXSCxNqVzDYTlSaeOcMlxITIcMlA=w408-h544-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:22.829Z,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x549e19592d644bbd:0x76cb30fff9e5d846!8m2!3d47.6746645!4d-117.4109167!16s%2Fg%2F11ytqvsl7m!19sChIJvUtkLVkZnlQRRtjl-f8wy3Y,Valvoline Instant Oil Change,4.9,131,Oil change service,,"1850 N Division St, Spokane, WA 99207, United States","MHFQ+VJ Spokane, Washington, USA",https://store.vioc.com/wa/spokane/1850-n-division-st?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 509-213-3055,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLEiWPcuzc-DJl_7BRyCWgqe-qpeYllTjU0CStgqQXtWety-Zvt6jD0HxGOYfnMn7AXw-bygUjYwwJJOdTDgzha_L-c7dNwsCnnN1rUScdEtTT1LHR055E1mOrxZ1btb8Ljt0gdtV7YDuI=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:28.175Z,
https://www.google.com/maps/place/Golden+Rule+Brake+-+Monroe/data=!4m7!3m6!1s0x549e185ed73923e7:0x2093adbce9e58e86!8m2!3d47.6633242!4d-117.4268943!16s%2Fg%2F1tdkxd3q!19sChIJ5yM5114YnlQRho7l6bytkyA,Golden Rule Brake - Monroe,4.6,425,Brake shop,,"625 N Monroe St, Spokane, WA 99201, United States","MH7F+86 Spokane, Washington, USA",http://www.goldenrulebrake.com/,+1 509-328-3280,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0jeym9-bm-xbXTf0EAKf1BoRAopQnHZ-cHEeF5QHqFjhj_ZeFXGztWJbEdYPsEYavAJ6ash6cptO6JqWbIWGO5Xmj6leuG37yb-tKsHRkvK_Z_E_64QVwRDpR5jwRet1Qao1i=w429-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:34.412Z,
https://www.google.com/maps/place/Curt%27s+City+Center+Oil+%26+Lube/data=!4m7!3m6!1s0x549e18894803a38d:0x24cf0e346399760e!8m2!3d47.6570244!4d-117.4079977!16s%2Fg%2F1tg6vd_d!19sChIJjaMDSIkYnlQRDnaZYzQOzyQ,Curt's City Center Oil & Lube,4.7,89,Oil change service,,"210 E Sprague Ave, Spokane, WA 99202, United States","MH4R+RR Spokane, Washington, USA",,+1 509-624-2090,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHawxG5YbiBLsASOLzk11elRvaBEeFPTnjBdp5nOwl13MwowcZt6utXLQh8TGED4js48PrvvZtb2AX9_v24zNs-w_HwfSZkmxxAQzmvEV8LGSh8kUndeY5_3W49EYAVWX6jXV1Fg=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30–11 am,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:40.172Z,
https://www.google.com/maps/place/Nef%27s+Auto+Repair/data=!4m7!3m6!1s0x549e19327d271999:0x542184cb55f9c0fd!8m2!3d47.6768076!4d-117.4087025!16s%2Fg%2F11b6g96m48!19sChIJmRknfTIZnlQR_cD5VcuEIVQ,Nef's Auto Repair,4.9,396,Auto repair shop,,"114 E Ermina Ave, Spokane, WA 99207, United States","MHGR+PG Spokane, Washington, USA",https://nefsautorepair.com/,+1 509-808-5064,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweowmZ5PBFDuHgOtxK1swsOZGjbrHFBxLswMNhDj1LoOF-Fp-NkOHzqnyCGzogzkkpooRC_RFLaUwIKoIvyOOKQDosF-J2elXaSOaAqPsAIderj13k4Q3qPjM3pehh_--NOImoznKe6Ucs91=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:46.083Z,Identifies as veteran-owned
https://www.google.com/maps/place/Liberty+Tire/data=!4m7!3m6!1s0x549e18a87c94982f:0xf3a28909b2ca8000!8m2!3d47.6564946!4d-117.3619925!16s%2Fg%2F1tj894cp!19sChIJL5iUfKgYnlQRAIDKsgmJovM,Liberty Tire,4.6,326,Auto repair shop,,"3253 E 1st Ave, Spokane, WA 99202, United States","MJ4Q+H6 Spokane, Washington, USA",https://www.libertytire.biz/,+1 509-535-8008,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeGd7bdcsXQ9KXZLtS7t8ObwAxfwwNFiCfHZDWVJN1QPJK8oXe5Cx6xyEA8uBu-fc8QChKzFcAkmxo7TaxUI8MUXqMSd_DbbpiJb1zocKNagAcXUnkedzvcLJjSeMFXyjysCQT=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:51.581Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x549e18efb7876c47:0x62ff5cc0022565ed!8m2!3d47.6714628!4d-117.4107472!16s%2Fg%2F1tq6js_w!19sChIJR2yHt-8YnlQR7WUlAsBc_2I,Jiffy Lube,4.7,990,Oil change service,,"1430 N Division St, Spokane, WA 99202, United States","MHCQ+HP Spokane, Washington, USA",https://www.jiffylube.com/locations/wa/spokane/2325,+1 509-327-8142,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIgAFOTm3v9EtCvWELLXkoWD1Eq_rVX2P21L18qqpgZc1ir7yP4jPFJ0r2PShD79E25FQ1WUqE8UclSv4NX8NOR59W6zx-P7IdJsf8e2gjfhT-y_c6-8gaQHCiW0RedWkCeTi43gZiynoj=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:19:57.067Z,
https://www.google.com/maps/place/The+Tire+Store/data=!4m7!3m6!1s0x549e18aa148ee58b:0x72c4af0934547792!8m2!3d47.6575892!4d-117.3534313!16s%2Fg%2F1tdbwgls!19sChIJi-WOFKoYnlQRkndUNAmvxHI,The Tire Store,4.2,360,Tire shop,· In-store pick-up,"3817 E Sprague Ave, Spokane, WA 99202, United States","MJ5W+2J Spokane, Washington, USA",http://thetirestorespokane.com/,+1 509-535-9251,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKPei0mFm8N7JjPDo1T21GyB1UhouB6DwcM_TmusuTQNqP8DApa3PNRaTiud50_vSR_dfvVceNqmEF5qbj0s6ryQefMID6Dl7cp_Tg0OpQEm0FcMpg8OWVDIUDnD0UYhGKvpf1Mw=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:20:03.165Z,
https://www.google.com/maps/place/Vandervert+Automotive+Services/data=!4m7!3m6!1s0x549e18e76bcc30cd:0xe3508c04caaa47f9!8m2!3d47.6787207!4d-117.4052257!16s%2Fg%2F1tfppdvh!19sChIJzTDMa-cYnlQR-UeqygSMUOM,Vandervert Automotive Services,4.8,113,Auto repair shop,,"319 E Montgomery Ave, Spokane, WA 99207, United States","MHHV+FW Spokane, Washington, USA",https://www.vandervertautomotive.com/,+1 509-487-7720,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy3U3hjUkRiSvPKgMa425SdGWXwL75xmV9aVxbLujqFpL1UOMZZcka83Bkg9DnZQSvp6ppqRXwPdsuGRAnExdgxGDWoFxZDaT20zSJCNDKp8OX9gA8xcw_1o7Nxn6_5QdyiKHC=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:20:09.290Z,LGBTQ+ friendly
https://www.google.com/maps/place/The+Auto+Service+Center/data=!4m7!3m6!1s0x549e18bdf1a4f153:0x7e7dc8869479ff9f!8m2!3d47.662964!4d-117.3859755!16s%2Fg%2F1xgrmnm5!19sChIJU_Gk8b0YnlQRn_95lIbIfX4,The Auto Service Center,4.9,59,Auto repair shop,,"633 N Madelia St, Spokane, WA 99202, United States","MJ77+5J Spokane, Washington, USA",http://www.autoservicecentrespokane.com/,+1 509-536-7727,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8vnSzGgUq6j36Z7QYw_4C-uVsUaLY4U0NPvAeHFQa9Uf3ekGJqkmRxTEsAzqn-2PVHBXxlgeeHO1iF8S0z5dCVqbCaTLiNVHH2OczXzN9nmtRftfspc4gzZtKojScqXxQ2Vfi=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:20:14.670Z,Identifies as women-owned
https://www.google.com/maps/place/Save+More+Automotive/data=!4m7!3m6!1s0x549e1930c4ebf2a3:0x49b54b7274794b9e!8m2!3d47.6816798!4d-117.3970778!16s%2Fg%2F1tf15ljx!19sChIJo_LrxDAZnlQRnkt5dHJLtUk,Save More Automotive,4.7,454,Auto repair shop,,"2605 N Hamilton St, Spokane, WA 99207, United States","MJJ3+M5 Spokane, Washington, USA",http://savemoreautomotive.com/,+1 509-482-7283,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9MYTp1qFhGg62uDQmG3qn842eTPpif-XHr06xz54RqCdYgsOOIT9CwuSEZkbvKxYSJ7rYA4uBwdVLIubxMKQqC2oQlWkOm06z7HCNy6XAF1U5qqLcKzm_ajfJ3nDn6cr7pAyMDQ=w575-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:20:20.735Z,
https://www.google.com/maps/place/Kumho+Tire/data=!4m7!3m6!1s0x549e18e10c6d2c9b:0x4310e1bd50114f76!8m2!3d47.6812803!4d-117.4108194!16s%2Fg%2F11f15m28b0!19sChIJmyxtDOEYnlQRdk8RUL3hEEM,Kumho Tire,4.5,2,Tire shop,,"2526 N Division St, Spokane, WA 99207, United States","MHJQ+GM Spokane, Washington, USA",,,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aeG6AwC26J3ceEvn1oqkOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.45398&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-03-23T17:20:26.390Z,
