placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Raleigh/data=!4m7!3m6!1s0x89acf5f5b1288f61:0xc2b0e273803a7b23!8m2!3d35.813813!4d-78.701456!16s%2Fg%2F11s38pf97w!19sChIJYY8osfX1rIkRI3s6gHPisMI,LifeStance Therapists & Psychiatrists Raleigh,4.7,152,Mental health clinic,"2300 Rexwoods Dr Suite 140, Raleigh, NC 27607, United States","R77X+GC Raleigh, North Carolina, USA",https://lifestance.com/location/raleigh-nc-2300-rexwoods-drive/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 984-272-4590,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOS1n8S6IJEP9FNABLOBBkoT2HG00XqChfiMmp3=w427-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:07.762Z,,,
https://www.google.com/maps/place/Holly+Hill+Hospital/data=!4m7!3m6!1s0x89ac5e95f12a787b:0x2035c0c38a253e8!8m2!3d35.7827035!4d-78.5839237!16s%2Fg%2F11dx8r3c9k!19sChIJe3gq8ZVerIkR6FOiOAxcAwI,Holly Hill Hospital,1.8,668,Mental health clinic,"3019 Falstaff Rd, Raleigh, NC 27610, United States","QCM8+3C Raleigh, North Carolina, USA",https://hollyhillhospital.com/,+1 919-250-7000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQBpD2wL-nyZZaOziWZ6Qhy1xkVZXbSH6qOfeYbTuyvffOgTKOc2ZtiCnK1_1H1l5TYByzep3EMhstmywgL6Se5gq1w8F9Wr8O5pVywmLycBdQ7QOcB6UL2X01fIJ1ehCGcZ0OGw=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:12.260Z,,,
https://www.google.com/maps/place/Psychiatric+Associates+of+North+Carolina/data=!4m7!3m6!1s0x89ac5f5e8ca7dd83:0x3538b05029f62bee!8m2!3d35.8014791!4d-78.7080653!16s%2Fg%2F113hb9kq5!19sChIJg92njF5frIkR7iv2KVCwODU,Psychiatric Associates of North Carolina,3.8,27,Mental health clinic,"4011 Westchase Blvd # 225, Raleigh, NC 27607, United States","R72R+HQ Raleigh, North Carolina, USA",http://www.psyassoc.com/,+1 919-828-9937,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_3f0D5AokPCYPJ9jGdJvfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.58075&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:17.063Z,,,
https://www.google.com/maps/place/WakeMed+Mental+Health+%26+Well-Being+Hospital+%E2%80%93+WakeBrook/data=!4m7!3m6!1s0x89ac5f47c2603497:0x882b6c75cdd63b53!8m2!3d35.7828915!4d-78.5812109!16s%2Fg%2F11y2px6hs4!19sChIJlzRgwkdfrIkRUzvWzXVsK4g,WakeMed Mental Health & Well-Being Hospital – WakeBrook,5.0,2,Psychiatric hospital,"111 Sunnybrook Rd, Raleigh, NC 27610, United States","QCM9+5G Raleigh, North Carolina, USA",,+1 877-223-4617,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iMNnI6Vt6ogpFxWOi-Ud-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.02747&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:19.268Z,,,
https://www.google.com/maps/place/Holly+Hill+Hospital+-+South+Campus+-+Children+and+Adult+Inpatient/data=!4m7!3m6!1s0x89ac5e971e37825d:0xaf3b2846ada5c701!8m2!3d35.7793469!4d-78.579263!16s%2Fg%2F11b7fgsmmz!19sChIJXYI3HpderIkRAcelrUYoO68,Holly Hill Hospital - South Campus - Children and Adult Inpatient,1.8,177,Addiction treatment center,"201 Michael J Smith Ln, Raleigh, NC 27610, United States","QCHC+P7 Raleigh, North Carolina, USA",http://hollyhillhospital.com/,+1 919-250-7600,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Rdoj-Nr-uB2XAYPBYOjUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.25644&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:23.727Z,,,
https://www.google.com/maps/place/Ellie+Mental+Health/data=!4m7!3m6!1s0x89acf7510993d07f:0x5c9f2cf6de7a41d7!8m2!3d35.8180827!4d-78.7055134!16s%2Fg%2F11vwphn410!19sChIJf9CTCVH3rIkR10F63vYsn1w,Ellie Mental Health,5.0,21,Mental health service,"2709 Blue Ridge Rd Suite 190, Raleigh, NC 27607, United States","R79V+6Q Raleigh, North Carolina, USA",https://elliementalhealth.com/locations/raleigh-blue-ridge-road-nc/,+1 919-877-6458,Closed · Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8whAMwiAacsocwVGagdHgitAYVqJfMfRD5BY8E-uS-fbTgTPQfiOkAi-Il86TrD6ssjFiql0wbZhE1FWLSfFVKW4kQ67Nf4np9p2a2-3vtN5okSP3SvNsXbBff8rKw8s8W1XswA=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:28.288Z,,,
https://www.google.com/maps/place/Raleigh+Wellness+%26+Behavioral+Health/data=!4m7!3m6!1s0x607abb7538d55d37:0x6bd603c5379a1de8!8m2!3d35.171249!4d-79.399659!16s%2Fg%2F11s39nvrsr!19sChIJN13VOHW7emAR6B2aN8UD1ms,Raleigh Wellness & Behavioral Health,4.9,192,Psychiatrist,,,https://www.psychiatryraleigh.com/,+1 919-589-1204,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMuQu-910zF82UjDgJIGZuxLYL0MYriR6IWrR6W=w408-h344-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:32.532Z,,,
"https://www.google.com/maps/place/Dr.+Lucy+Magda,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x89acf555717cf9d1:0xe2c6d0550e31962e!8m2!3d35.8138128!4d-78.7016318!16s%2Fg%2F11vm5zmqqb!19sChIJ0fl8cVX1rIkRLpYxDlXQxuI","Dr. Lucy Magda, Psychiatric Nurse Practitioner",5.0,24,Psychiatrist,"2300 Rexwoods Dr Suite 140, Raleigh, NC 27607, United States","R77X+G8 Raleigh, North Carolina, USA",https://lifestance.com/provider/nurse-practitioner/nc/raleigh/lucy-magda/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 984-272-4590,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPaIGgXiGpT3mEpDiRdicL7hEVNlHFQiBNvy2UV=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:36.891Z,,,
https://www.google.com/maps/place/Best+Day+Psychiatry+and+Counseling+PC+Raleigh/data=!4m7!3m6!1s0x89acf42bcd5a0f43:0x1bd06722f32ef15d!8m2!3d35.8139309!4d-78.7072045!16s%2Fg%2F11g9nln225!19sChIJQw9azSv0rIkRXfEu8yJn0Bs,Best Day Psychiatry and Counseling PC Raleigh,2.2,80,Mental health service,"4505 Fair Meadow Lane Suite 102, Raleigh, NC 27607, United States","R77V+H4 Raleigh, North Carolina, USA",https://bestdaypsych.com/,+1 919-670-3939,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3OJZCzRgA9E8X3ghoLkT9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.82481&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:41.614Z,,,
https://www.google.com/maps/place/Wake+Psychiatry/data=!4m7!3m6!1s0x89acf41365ededc1:0xbf8d35246bb7afab!8m2!3d35.7993062!4d-78.7313396!16s%2Fg%2F1tdjxwx4!19sChIJwe3tZRP0rIkRq6-3ayQ1jb8,Wake Psychiatry,3.7,171,Mental health clinic,"1500 Sunday Dr Unit 102, Raleigh, NC 27607, United States","Q7X9+PF Raleigh, North Carolina, USA",http://www.wakepsychiatry.com/,+1 919-322-2413,Closed · Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNyGagsYac5OV71J4JEHAXT9TMmUoKsuf24uL9o=w473-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-12-16T03:21:46.010Z,,,
