placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Lloyd%27s+Electric+Service,+Inc.+-+Knoxville/data=!4m7!3m6!1s0x885c3a5ff962388f:0x52c18396f7ef5d9!8m2!3d35.9876293!4d-84.0794819!16s%2Fg%2F1tgfxbvm!19sChIJjzhi-V86XIgR2fV-bzkYLAU","Lloyd's Electric Service, Inc. - Knoxville",4.8,542,Electrician,"7233 Oak Ridge Hwy, Knoxville, TN 37931, United States","XWQC+36 Knoxville, Tennessee, USA",http://www.lloydselectricservice.com/,+1 865-270-5930,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPy0X0yK1kXOC0_pZE1XE2svjQBKE-caEZEm5lV=w408-h279-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:34.962Z,,,
"https://www.google.com/maps/place/Hiller+Plumbing,+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x885c237aaaaaaaab:0x744de75ce455216a!8m2!3d35.9756686!4d-84.0105281!16s%2Fg%2F12629glzg!19sChIJq6qqqnojXIgRaiFV5FznTXQ","Hiller Plumbing, Heating, Cooling & Electrical",4.9,5084,Plumber,"5507 Ball Camp Pike, Knoxville, TN 37921, United States","XXGQ+7Q Knoxville, Tennessee, USA",https://happyhiller.com/locations/knoxville/?utm_source=gmb&utm_medium=localseo&utm_campaign=local&se_campaign=Internet-LocalSEO,+1 865-545-0947,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNka5JQKUYQ9olNF6yn3WB-ki7PQcbM9QcjMVgn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:39.449Z,,,
https://www.google.com/maps/place/Power+Link+Electric/data=!4m7!3m6!1s0xa24c6a8515f5bf93:0x4d4edab9a0755010!8m2!3d35.942649!4d-83.948455!16s%2Fg%2F11kq6ybfs2!19sChIJk7_1FYVqTKIREFB1oLnaTk0,Power Link Electric,5.0,16,Electrician,,,,+1 865-635-1065,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_22vseu1leKLhqKUc663VspVrU5r7fNmHoSl8=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:44.306Z,,,
https://www.google.com/maps/place/Southeast+Generator+Electrical+and+Hvac/data=!4m7!3m6!1s0x885c15cbda78b9cb:0x7189510c12662b12!8m2!3d36.0898743!4d-83.922534!16s%2Fg%2F11ydgztzj9!19sChIJy7l42ssVXIgREitmEgxRiXE,Southeast Generator Electrical and Hvac,5.0,38,Electrician,"7517A Maynardville Pike, Knoxville, TN 37938, United States","33QG+WX Knoxville, Tennessee, USA",http://www.seghvac.com/,+1 865-568-8198,"Closed · Opens 8 am Mon

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOHAKn4g1iz4yb8UXyfQy_NT17Hxxi60YrY7ax8=w408-h282-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:48.522Z,,,
"https://www.google.com/maps/place/Pat+Murphy+Electric,+Inc./data=!4m7!3m6!1s0x885c235b24a47fc9:0x84d52b78dd8aa6d4!8m2!3d36.0055937!4d-83.9530793!16s%2Fg%2F1tvm3h3m!19sChIJyX-kJFsjXIgR1KaK3Xgr1YQ","Pat Murphy Electric, Inc.",4.9,375,Electrician,"509 B Dutch Valley Dr, Knoxville, TN 37918, United States","224W+6Q Knoxville, Tennessee, USA",https://patmurphyelectric.com/about/locations/knoxville/,+1 865-212-3881,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNPEaeYzbv2rzDMSxU3njJCuSaCORxb1xkHifyv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:52.787Z,Identifies as women-owned,,
https://www.google.com/maps/place/Mr.+Electric+of+Knoxville/data=!4m7!3m6!1s0x885c17c5ae32df5b:0x358df801d8953720!8m2!3d35.8994362!4d-84.1145391!16s%2Fg%2F11gf9pswg4!19sChIJW98yrsUXXIgRIDeV2AH4jTU,Mr. Electric of Knoxville,4.8,429,Electrician,"204 Fox Rd, Knoxville, TN 37922, United States","VVXP+Q5 Knoxville, Tennessee, USA",https://mrelectric.com/knoxville/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 865-471-8874,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM28sjmTvnxk6P0XPMh88cPQ9bIaILFaxsTOR_6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:15:57.172Z,,,
"https://www.google.com/maps/place/Ace+Electric+Service+Co,+LLC/data=!4m7!3m6!1s0x885c72607439636d:0x912c247b6693089a!8m2!3d36.0070964!4d-83.9416391!16s%2Fg%2F1wfvnch8!19sChIJbWM5dGByXIgRmgiTZnskLJE","Ace Electric Service Co, LLC",4.8,305,Electrician,"1480 Breda Dr, Knoxville, TN 37918, United States","2345+R8 Knoxville, Tennessee, USA",http://www.aceelecservice.com/,+1 865-688-3003,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOr7Ie5pko3RkYXtxzBA_ubT8ZUf4QzFmZV1d8B=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:16:01.488Z,,,
https://www.google.com/maps/place/GoHero+Home+Services/data=!4m7!3m6!1s0x885c3dc7bc1cd801:0xefb0d51d901a6c62!8m2!3d36.0083192!4d-84.0043895!16s%2Fg%2F11ftnm2c7m!19sChIJAdgcvMc9XIgRYmwakB3VsO8,GoHero Home Services,4.8,1873,Plumber,"6283 Clinton Hwy, Knoxville, TN 37912, United States","2X5W+86 Knoxville, Tennessee, USA",https://goheronow.com/,+1 865-622-3905,,https://lh3.googleusercontent.com/p/AF1QipP2URnrI7ZfGiMDsTFmB0DcEWxhtb4xh5T5GPXA=w408-h352-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:16:05.883Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Pioneer+Heating,+Cooling,+Plumbing+and+Electrical/data=!4m7!3m6!1s0x885c15448d80916b:0xcc605afa950e3536!8m2!3d36.093944!4d-83.9194622!16s%2Fg%2F1tgnbb8_!19sChIJa5GAjUQVXIgRNjUOlfpaYMw","Pioneer Heating, Cooling, Plumbing and Electrical",4.8,4438,Air conditioning repair service,"4604 Mill Branch Ln, Knoxville, TN 37938, United States","33VJ+H6 Knoxville, Tennessee, USA",https://www.pioneercomfort.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*156*pioneer-heating-air-knoxville,+1 865-351-1702,,https://lh3.googleusercontent.com/p/AF1QipOAd2Qu58K4XZ_gj609Mlb3ZQB3ZHy3vQOdZ82B=w408-h386-k-no,true,8 am–5 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:16:10.331Z,,,
https://www.google.com/maps/place/John+H+Coleman+Co/data=!4m7!3m6!1s0x885c17c14cc87d3d:0xb9795ae07cd147f2!8m2!3d35.9248168!4d-84.136375!16s%2Fg%2F1tgnmt2_!19sChIJPX3ITMEXXIgR8kfRfOBaebk,John H Coleman Co,4.9,924,HVAC contractor,"805 Corridor Park Blvd, Knoxville, TN 37932, United States","WVF7+WC Knoxville, Tennessee, USA",https://www.johnhcolemanco.com/,+1 865-350-5119,"Open · Closes 8 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNHOpCfclmL2k3oOlNhnqDrmiAlqnMg6xHXGddS=w408-h272-k-no,true,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-01-10T22:16:14.641Z,,,
