placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/A+%2B+Plumbing+Heating+%26+Cooling/data=!4m7!3m6!1s0x8816b4b8418cefc5:0x432d1c2194b1119a!8m2!3d41.6719596!4d-86.2672214!16s%2Fg%2F1td2n2j3!19sChIJxe-MQbi0FogRmhGxlCEcLUM,A + Plumbing Heating & Cooling,4.6,286,HVAC contractor,"1126 W Western Ave, South Bend, IN 46601, United States","MPCM+Q4 South Bend, Indiana, USA",https://aplusphc.com/,+1 574-231-7455,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPN2Th9ZS7YH9u1qLu677-dBUb6ENN4P5_8gpRO=w408-h301-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:16.026Z,,,
"https://www.google.com/maps/place/Bob+Frame+Plumbing+Services,+INC/data=!4m7!3m6!1s0x8811330fb4e7bd55:0x49894f76f2cd932b!8m2!3d41.6487035!4d-86.2884076!16s%2Fg%2F11f4z290nz!19sChIJVb3ntA8zEYgRK5PN8nZPiUk","Bob Frame Plumbing Services, INC",4.5,101,Plumber,"2442 Jaclyn Ct, South Bend, IN 46614, United States","JPX6+FJ South Bend, Indiana, USA",http://frameplumbing.com/,+1 574-291-7511,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxm_EIy3g4ToewDNepkjyT2f8EYEw2WBcsP_6j-OZcng12fLc2szfJalylG1mvTlhLofeveTnyyjGmHYPrF2-DYekiG1Mc2wig4s9wz_yKU9EAvjhUg-5mCmj0vac4q0Znb-Q3t=w408-h250-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:20.899Z,,,
https://www.google.com/maps/place/Niezgodski+Plumbing/data=!4m7!3m6!1s0x8811323953f344d7:0xc753d938459ca2a8!8m2!3d41.6781121!4d-86.3216245!16s%2Fg%2F1tmpfjnr!19sChIJ10TzUzkyEYgRqKKcRTjZU8c,Niezgodski Plumbing,4.4,65,Plumber,"232 N Mayflower Rd, South Bend, IN 46619, United States","MMHH+69 South Bend, Indiana, USA",https://niezgodskiplumbingreviews.com/,+1 574-233-9774,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipN62SnbXv3aEqGAD7Z_mSIxKwC9KubrxdaFQjcC=w582-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:25.810Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+South+Bend/data=!4m7!3m6!1s0x88891f475d9a3143:0x30e5a35c5495c4cf!8m2!3d41.6640405!4d-86.2528835!16s%2Fg%2F11whqbd3k_!19sChIJQzGaXUcfiYgRz8SVVFyj5TA,Mr. Rooter Plumbing of South Bend,5.0,41,Plumber,"1002 S Lafayette Blvd Suite 3, South Bend, IN 46601, United States","MP7W+JR South Bend, Indiana, USA",https://www.mrrooter.com/south-bend/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 574-208-4634,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOXD5UbSra9zzIPy52ES-q9urv3KBnv1sWQ2S3H=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:30.239Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x8816cc4c9922b1cf:0x45731854ee3de6dd!8m2!3d41.6570289!4d-86.2012814!16s%2Fg%2F1trxkww0!19sChIJz7EimUzMFogR3eY97lQYc0U,Roto-Rooter Plumbing & Water Cleanup,4.7,821,Plumber,"1706 W 6th St, Mishawaka, IN 46544, United States","MQ4X+RF Mishawaka, Indiana, USA",https://www.rotorooter.com/southbend/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 574-397-0515,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPl9T3pt4zL1pNWAwcAq2RADcjkhzJ45zBRuZr5=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:34.646Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Westgate+Plumbing+Services/data=!4m7!3m6!1s0x88112d81816689e5:0xab1baec2c98a7447!8m2!3d41.7244062!4d-86.3356237!16s%2Fg%2F11t_rm3sph!19sChIJ5YlmgYEtEYgRR3SKycKuG6s,Westgate Plumbing Services,5.0,24,Plumber,"3570 Blackthorn Ct #104, South Bend, IN 46628, United States","PMF7+QQ South Bend, Indiana, USA",https://westgateplumbingservices.com/southbend-in/,+1 574-343-1688,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cOb4GqD_qQAIm1Ln5bM3sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.8038&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:39.240Z,,,
"https://www.google.com/maps/place/Edward+J.+White,+Inc./data=!4m7!3m6!1s0x8816d33e6627f801:0x4ba0ef8ea670772f!8m2!3d41.6639116!4d-86.2503157!16s%2Fg%2F1tj58clm!19sChIJAfgnZj7TFogRL3dwpo7voEs","Edward J. White, Inc.",4.5,37,HVAC contractor,"1011 S Michigan St, South Bend, IN 46601, United States","MP7X+HV South Bend, Indiana, USA",http://www.ejwhiteinc.net/,+1 574-289-6351,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNCD0H9SxzunP3R_r6GV1LDSZfJv5PuOhR-d3L8=w408-h270-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:43.752Z,,,
https://www.google.com/maps/place/Drain+Surgeon+inc/data=!4m7!3m6!1s0x8816d349ed463c2f:0x6dff8fcb7160a129!8m2!3d41.6691043!4d-86.2247234!16s%2Fg%2F1tg6l4ls!19sChIJLzxG7UnTFogRKaFgccuP_20,Drain Surgeon inc,4.8,38,Plumber,"1512 Belmont Ave, South Bend, IN 46615, United States","MQ9G+J4 South Bend, Indiana, USA",http://www.drainsurgeoninc.com/,+1 574-289-4956,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPMXCJyy54paLjltbBMVkW3syGAF8zlMvvdQyfN=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:48.148Z,,,
https://www.google.com/maps/place/Patriot+Plumbing+Heating+%26+Air+LLC/data=!4m7!3m6!1s0x8816cdf8e8516c0d:0x6e2a952c1b3c686a!8m2!3d41.6780948!4d-86.2437527!16s%2Fg%2F11v5dfv9x2!19sChIJDWxR6PjNFogRamg8GyyVKm4,Patriot Plumbing Heating & Air LLC,5.0,25,HVAC contractor,"511 E Colfax Ave, South Bend, IN 46617, United States","MQH4+6F South Bend, Indiana, USA",https://www.patriotplumbingheatingandair.com/,+1 574-850-9058,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipMaRJFKorZg1yxbGehn0m9UFVyhF1yyreqSso49=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:52.587Z,,,
https://www.google.com/maps/place/Kimble%27s+Plumbing+Services/data=!4m7!3m6!1s0x8816cd9d67055555:0xb02ab299eef4a9b1!8m2!3d41.637634!4d-86.2926185!16s%2Fg%2F11ggvz8jss!19sChIJVVUFZ53NFogRsan07pmyKrA,Kimble's Plumbing Services,3.0,2,Plumber,,,,+1 574-233-7402,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPnR1nNQM4PEvoJleMk2JdS8gqH1gVO_dW9v7om=w408-h260-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-11-11T05:45:56.931Z,,,
