placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Prisma+Health+Center+for+Venous+and+Lymphatic+Medicine%E2%80%93Greenville/data=!4m7!3m6!1s0x88582f4c5efadf2f:0x63db8c126eddcbbd!8m2!3d34.8543456!4d-82.324701!16s%2Fg%2F11j8k48pj_!19sChIJL9_6XkwvWIgRvcvdbhKM22M,Prisma Health Center for Venous and Lymphatic Medicine–Greenville,3.9,8,Medical Center,"200 B Patewood Dr Suite 260, Greenville, SC 29615, United States","VM3G+P4 Greenville, South Carolina, USA",https://prismahealth.org/locations/practices/center-for-venous-and-lymphatic-medicine?utm_source=gmb&utm_medium=yext,+1 864-454-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNoABVbEfj5rOp-g85Nv4pZ62WWmAtcd5fCoBGN=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:21.399Z,,,
https://www.google.com/maps/place/Vein+Centers+for+Excellence+of+Greenville/data=!4m7!3m6!1s0x88582e9a79055555:0x3bf7371a38aa88af!8m2!3d34.8742473!4d-82.3311624!16s%2Fg%2F11h06m_p19!19sChIJVVUFeZouWIgRr4iqOBo39zs,Vein Centers for Excellence of Greenville,,,Medical clinic,"540 Old Howell Rd, Greenville, SC 29615, United States","VMF9+MG Greenville, South Carolina, USA",https://greenvilleveins.com/about-us/,+1 800-861-4551,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w7FNhCdG-KV1GqPr06GGEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.1014&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:24.493Z,,,
"https://www.google.com/maps/place/Elie+Moussallem,+MD/data=!4m7!3m6!1s0x88582f5c04c37377:0xec16e5b556594568!8m2!3d34.8543159!4d-82.3246862!16s%2Fg%2F11j7ylnjwf!19sChIJd3PDBFwvWIgRaEVZVrXlFuw","Elie Moussallem, MD",5.0,27,Vascular surgeon,"200 Patewood Dr b260, Greenville, SC 29615, United States","VM3G+P4 Greenville, South Carolina, USA",https://doctors.prismahealth.org/provider/Elie+Moussallem/994104?utm_source=gmb&utm_medium=yext,+1 864-454-8346,,https://lh3.googleusercontent.com/p/AF1QipMfZT2X07oLhRpBf8uQWTSNj0N3eMGhYYd5j5fc=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:27.899Z,,,
https://www.google.com/maps/place/Greenville+Vein+Center+LLC/data=!4m7!3m6!1s0x8858306d372bff6f:0x98509f4ba7abd1e7!8m2!3d34.8136373!4d-82.4114559!16s%2Fg%2F1261r3rl5!19sChIJb_8rN20wWIgR59Grp0ufUJg,Greenville Vein Center LLC,,,Doctor,"111 Doctors Dr, Greenville, SC 29605, United States","RH7Q+FC Greenville, South Carolina, USA",,+1 864-240-8131,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u5Zo7SsAsYuwpsxJF7AVlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.998371&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:32.669Z,,,
https://www.google.com/maps/place/Allure+Medical/data=!4m7!3m6!1s0x88582e909effcfc3:0x9badba736621cfe5!8m2!3d34.8396744!4d-82.3341735!16s%2Fg%2F1tk1zrp0!19sChIJw8__npAuWIgR5c8hZnO6rZs,Allure Medical,4.6,590,Medical spa,"369 Halton Rd Suite A, Greenville, SC 29607, United States","RMQ8+V8 Greenville, South Carolina, USA",https://www.alluremedical.com/locations/greenville-sc/?utm_source=gmb&utm_medium=gmb&utm_campaign=gmbgreenvillesc,+1 864-902-7773,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxg2O836HRodmfcwhoxVeXYKBP6tXrNil-PYMcGUPomPf3d_w3nhXb33sQBT6jnTi02GAWfTKSwpAeU3WUra7FNnmO7QAaENkxjgGWtUi8AJijdCFvzIqvYa4msr4RMPzJ7A-2=w408-h306-k-no,true,7 am–8 pm,8 am–7 pm,7 am–8 pm,7 am–5:30 pm,9 am–3 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:37.946Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Prisma+Health+Deep+Vein+Thrombosis+Clinic/data=!4m7!3m6!1s0x88582f4f9a49ac8f:0x175a66f6d7857f0!8m2!3d34.8540663!4d-82.3241991!16s%2Fg%2F11sb71jtt7!19sChIJj6xJmk8vWIgR8Fd4bW-mdQE,Prisma Health Deep Vein Thrombosis Clinic,2.0,1,Hospital,"200 Patewood Dr Suite 300, Greenville, SC 29615, United States","VM3G+J8 Greenville, South Carolina, USA",https://prismahealth.org/locations/ambulatory-labs-other/deep-vein-thrombosis-clinic?utm_source=gmb&utm_medium=yext,+1 864-454-2505,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNDTlaKUasbSqiCAcgTH1bzGxAzhXqJKaGYAng=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:42.785Z,,,
https://www.google.com/maps/place/Carolina+Vein+Care+and+Aesthetics/data=!4m7!3m6!1s0x88582fe48cccf567:0x8869cb147ca5efec!8m2!3d34.8079698!4d-82.2255068!16s%2Fg%2F11gv_v82mr!19sChIJZ_XMjOQvWIgR7O-lfBTLaYg,Carolina Vein Care and Aesthetics,4.9,137,Medical clinic,"2817 Woodruff Rd, Simpsonville, SC 29681, United States","RQ5F+5Q Simpsonville, South Carolina, USA",https://carolinaveincare.com/,+1 864-610-1947,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOzwNj7dc0KFSdViAWfoAywO3V__N1x-HuQRKUj=w408-h412-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:47.749Z,,,
"https://www.google.com/maps/place/Saundra+Sue+Spruiell,+DO/data=!4m7!3m6!1s0x88582fbf19a401bd:0x3dc4a6a70592ea05!8m2!3d34.8543159!4d-82.3246862!16s%2Fg%2F11j7ylp6c5!19sChIJvQGkGb8vWIgRBeqSBaemxD0","Saundra Sue Spruiell, DO",5.0,2,Vascular surgeon,"200 Patewood Dr b260, Greenville, SC 29615, United States","VM3G+P4 Greenville, South Carolina, USA",https://doctors.prismahealth.org/provider/Saundra+Sue+Spruiell/995050?utm_source=gmb&utm_medium=yext,+1 864-454-8346,,https://lh3.googleusercontent.com/p/AF1QipO_LTmNAHC4o2nJAUSekz5p74kp2XiLGgVWwmPU=w408-h573-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:50.763Z,,,
"https://www.google.com/maps/place/Lisa+Weaver+Darby,+MD/data=!4m7!3m6!1s0x88582ee82fad902b:0x6034f9b98869c3dc!8m2!3d34.8543159!4d-82.3246862!16s%2Fg%2F1vb9ds95!19sChIJK5CtL-guWIgR3MNpiLn5NGA","Lisa Weaver Darby, MD",4.9,15,Vascular surgeon,"200 Patewood Dr b260, Greenville, SC 29615, United States","VM3G+P4 Greenville, South Carolina, USA",https://doctors.prismahealth.org/provider/Lisa+Weaver+Darby/994159?utm_source=gmb&utm_medium=yext,+1 864-454-8346,,https://lh3.googleusercontent.com/p/AF1QipNfg8QsKLkEmh4g0-sDT_73Us3EojrAwFM4i5xj=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:53.790Z,,,
"https://www.google.com/maps/place/Marcus+Duane+Stanbro,+DO/data=!4m7!3m6!1s0x88582ee82fad902b:0x97affdb5ab29b565!8m2!3d34.8543159!4d-82.3246862!16s%2Fg%2F1v96mhtw!19sChIJK5CtL-guWIgRZbUpq7X9r5c","Marcus Duane Stanbro, DO",5.0,20,Vascular surgeon,"200 Patewood Dr b260, Greenville, SC 29615, United States","VM3G+P4 Greenville, South Carolina, USA",https://doctors.prismahealth.org/provider/Marcus+Duane+Stanbro/995240?utm_source=gmb&utm_medium=yext,+1 864-454-8346,,https://lh3.googleusercontent.com/p/AF1QipPON5zoprREVu4SJBRUecrAKkACEo2cxSOTp8pd=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-12-16T22:49:56.777Z,,,
