placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Hospice+of+Spokane/data=!4m7!3m6!1s0x549e189aa09997af:0x1a2864eaa6d2741!8m2!3d47.6561835!4d-117.3953547!16s%2Fg%2F1v9gjqkd!19sChIJr5eZoJoYnlQRQSdtqk6GogE,Hospice of Spokane,4.0,28,Hospice,"121 S Arthur St, Spokane, WA 99202, United States","MJ43+FV Spokane, Washington, USA",http://www.hospiceofspokane.org/,+1 509-456-0438,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npb9oOJc1H0KzuXagbseQJ9KrYa5eHSMaYBwZT22U33oApPRucgi3_We-4pnGkmLwI_yowa9FP01ztnHg53eFoQVt1sXyP3EtgYc1hfRG8myyLcq7861KMmuK1NhbOOu_9XZ3dkyw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:28.073Z,,,,
https://www.google.com/maps/place/Hospice+of+Spokane+Hospice+House/data=!4m7!3m6!1s0x549e1887459e7edd:0x19b3e776158290e4!8m2!3d47.6489163!4d-117.4056596!16s%2Fg%2F11h1qxq09!19sChIJ3X6eRYcYnlQR5JCCFXbnsxk,Hospice of Spokane Hospice House,4.1,23,Hospice,"367 E 7th Ave, Spokane, WA 99202, United States","JHXV+HP Spokane, Washington, USA",http://www.hospiceofspokane.org/,+1 888-459-0438,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-ZBj561fcQS_Xws10b6oLpb3Bp6vk0cG8pU0wQbZ66xQMgtlkweFFO2zO9T-ZFjGtmTe9SQEvAcrktAMPyyOgFHY5SJpS1IILS2qxbOZwlw8DQGFNexM1kQSnzBpoq5FCpIoE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:31.436Z,,,,
https://www.google.com/maps/place/Providence+Palliative+Care/data=!4m7!3m6!1s0x549e187cf480b7b9:0xdd6852918ec2c6f9!8m2!3d47.6478474!4d-117.4141449!16s%2Fg%2F11cn9hbcxg!19sChIJubeA9HwYnlQR-cbCjpFSaN0,Providence Palliative Care,1.0,1,Hospice,"105 W 8th Ave Suite 120C, Spokane, WA 99204, United States","JHXP+48 Spokane, Washington, USA",https://www.providence.org/locations/wa/sacred-heart-medical-center/palliative-care?ls=location&y_source=1_OTU3Njk0Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 509-455-3854,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FmXsQDXVHrIgE3rIm8VYUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.61969&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:36.280Z,,,,
https://www.google.com/maps/place/Horizon+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x549e1c0165fc113b:0x53d5b5f0d1bb64b4!8m2!3d47.7435576!4d-117.4004924!16s%2Fg%2F1td2gmq6!19sChIJOxH8ZQEcnlQRtGS70fC11VM,Horizon Hospice & Palliative Care,4.7,19,Hospice,"608 E Holland Ave, Spokane, WA 99218, United States","PHVX+CR Spokane, Washington, USA",http://www.horizonhospice.com/,+1 509-489-4581,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rTJ2B22R5_QHul4ydzEF1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.18445&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:42.360Z,,,,
https://www.google.com/maps/place/Mobile+Medicine+of+Spokane/data=!4m7!3m6!1s0x549e189aa0999b5b:0x3c7dbf52487c0445!8m2!3d47.6562152!4d-117.3953878!16s%2Fg%2F1q6h_z5vl!19sChIJW5uZoJoYnlQRRQR8SFK_fTw,Mobile Medicine of Spokane,,,Hospice,"121 S Arthur St, Spokane, WA 99202, United States","MJ43+FR Spokane, Washington, USA",,+1 509-532-6755,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cLGw_P6ebEMTwdYkgenQkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.8029731&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:45.092Z,,,,
"https://www.google.com/maps/place/Eden+Health+-+Home+Health,+Hospice/data=!4m7!3m6!1s0x5361e1ded3e489dd:0x1f28cd6d746d30c3!8m2!3d47.6686134!4d-117.2832931!16s%2Fg%2F11jh8v5qb6!19sChIJ3Ynk097hYVMRwzBtdG3NKB8","Eden Health - Home Health, Hospice",4.4,11,Home health care service,"1225 N Argonne Rd Ste 100, Spokane, WA 99212, United States","MP98+CM Spokane, Washington, USA",https://www.eden-health.com/Locations/eden-home-health-spokane/,+1 509-505-5315,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMildNToqnH0tFgqMcQS2sIAOxkXuapqlqU-ci2=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:50.126Z,,,,
https://www.google.com/maps/place/Providence+Hospice+Spokane/data=!4m7!3m6!1s0x549e21caa6dd6621:0xffde61a29f61037!8m2!3d47.6662812!4d-117.2823839!16s%2Fg%2F11vzqgs_7s!19sChIJIWbdpsohnlQRNxD2KRrm_Q8,Providence Hospice Spokane,1.0,1,Hospice,"1000 N Argonne Rd Ste 201, Spokane Valley, WA 99212, United States","MP89+G2 Spokane Valley, Washington, USA",https://www.providence.org/locations/wa/hospice-spokane-valley?Is=location&y_source=1_MTA1MDQ5MjQ5NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 509-474-2996,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wwg4kAjuJGPvRiuX2jag9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.25471&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:58:55.128Z,,,,
https://www.google.com/maps/place/Hospice+of+North+Idaho+Schneidmiller+Hospice+House/data=!4m7!3m6!1s0x5361c10279fe8aa9:0x81997fdcd825985f!8m2!3d47.743659!4d-116.818008!16s%2Fg%2F11_v0t6lb!19sChIJqYr-eQLBYVMRX5gl2Nx_mYE,Hospice of North Idaho Schneidmiller Hospice House,4.1,21,Hospice,"2290 W Prairie Ave, Coeur d'Alene, ID 83815, United States","P5VJ+FQ Coeur d'Alene, Idaho, USA",http://www.hospiceofnorthidaho.org/,+1 208-772-7994,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmvXijU6bZ3w50g-IkmNEXBHBB0EDtSF3hWbmV=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:59:11.037Z,,,,
https://www.google.com/maps/place/Hospice+of+North+Idaho/data=!4m7!3m6!1s0x5361c08a06ec2ea7:0xc298bd530328643e!8m2!3d47.7434166!4d-116.8177186!16s%2Fg%2F1td3fpvl!19sChIJpy7sBorAYVMRPmQoA1O9mMI,Hospice of North Idaho,4.4,23,Hospice,"2290 W Prairie Ave, Coeur d'Alene, ID 83815, United States","P5VJ+9W Coeur d'Alene, Idaho, USA",http://www.hospiceofnorthidaho.org/,+1 208-772-7994,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO-umlTm7hOmD05PM9vb3DK9w8bLsnx8EnwJy6O=w1155-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:59:16.055Z,,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x5361c6b88f7f17a3:0xe5600034d97450cc!8m2!3d47.6987679!4d-116.8046493!16s%2Fg%2F11c6ccpp5g!19sChIJoxd_j7jGYVMRzFB02TQAYOU,Gentiva Hospice,5.0,1,Hospice,"1321 N Northwood Center Ct STE A, Coeur d'Alene, ID 83814, United States","M5XW+G4 Coeur d'Alene, Idaho, USA",https://www.gentivahs.com/,+1 208-765-3452,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPV9xZAZFeabwcGjQrlyBmCE5r1m-Bv3hpBFzVe=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-17T23:59:20.953Z,,,,
