placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Sterling+Craft+Plumbing+%26+Bath/data=!4m7!3m6!1s0x885771352cd75323:0xfb9705d65cf1eebb!8m2!3d34.9783735!4d-81.9435268!16s%2Fg%2F11b70ppkn1!19sChIJI1PXLDVxV4gRu-7xXNYFl_s,Sterling Craft Plumbing & Bath,4.9,295,Plumber,"1090 Boiling Springs Rd, Spartanburg, SC 29303, United States","X3H4+8H Spartanburg, South Carolina, USA",https://www.sterlingcraftplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 864-810-1010,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMevGUQ7Puln-R2Pd63WkL9lydYUTWkxJFO6-CP=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:22:42.793Z,,,
https://www.google.com/maps/place/One+Call+Plumbing/data=!4m7!3m6!1s0x88579e1eb3d09277:0x417c299a6cfbb3af!8m2!3d34.911206!4d-81.9686897!16s%2Fg%2F11bwh5dd4g!19sChIJd5LQsx6eV4gRr7P7bJopfEE,One Call Plumbing,5.0,282,Plumber,"300 Southport Rd, Roebuck, SC 29376, United States","W26J+FG Roebuck, South Carolina, USA",https://onecallplumbingsc.com/?utm_source=GBPlisting&utm_medium=organic,+1 864-310-6277,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO8LJHjrw_yQrL2WshGpyMIsJKIyjeilyPEJC-3=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:22:48.482Z,,,
https://www.google.com/maps/place/George+Pruitt+Plumbing/data=!4m7!3m6!1s0x885775f4d61b1af3:0xb7692a7bc2088445!8m2!3d34.982701!4d-81.9329448!16s%2Fg%2F1tltn272!19sChIJ8xob1vR1V4gRRYQIwnsqabc,George Pruitt Plumbing,4.4,38,Plumber,"1 Damson St, Spartanburg, SC 29303, United States","X3M8+3R Spartanburg, South Carolina, USA",http://georgepruittplumbing.com/,+1 864-285-6287,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQstqPKWt3HI5Z2z0RSJjZp5SITQz-qXu3PpHzrebMLOrT_0OooP4xIUpoSDy4mLD3gVyxrxllIeolqCODtafBq_zRq0gpFMl6pON8TGf81Yt5ijKx6Ml8who9RpJXKKsbGQBT=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:22:53.880Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+Of+Spartanburg/data=!4m7!3m6!1s0x88582f8b845a1cd1:0x74e38f0360a66141!8m2!3d34.9901339!4d-81.7948581!16s%2Fg%2F11fmxk74p7!19sChIJ0RxahIsvWIgRQWGmYAOP43Q,Mr. Rooter Plumbing Of Spartanburg,4.9,91,Plumber,,,https://www.mrrooter.com/spartanburg/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 864-479-4077,,,https://lh3.googleusercontent.com/p/AF1QipNet8Lmjm8SM1Vql5P9PSux5GUvWfK89iZDTXm2=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:22:58.629Z,,,
https://www.google.com/maps/place/Five+Star+Plumbing+Heating+Cooling/data=!4m7!3m6!1s0x885775d11398d899:0x9fe0964d2b4543c8!8m2!3d34.9845096!4d-81.9462345!16s%2Fg%2F1vl9s63c!19sChIJmdiYE9F1V4gRyENFK02W4J8,Five Star Plumbing Heating Cooling,4.7,217,Heating contractor,"1246 Boiling Springs Rd, Spartanburg, SC 29303, United States","X3M3+RG Spartanburg, South Carolina, USA",https://www.fivestartoday.com/,+1 864-306-4898,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzRt87zri5cxXkr4yTDRgvGNNUMMWv8LCB03yQrRnKEOjRTm4fKzIjIIDAAPafHvc5SPgP4RCqUhHN3YXE6tjDpDSs9E8566VDDx7aFOTKNKsxYNut2PSvSniN027J0Bfn28KvU4A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:03.644Z,,,
https://www.google.com/maps/place/CB+Smith+Plumbing/data=!4m7!3m6!1s0x885777e095811897:0x8ae37595eb72c8c0!8m2!3d34.9562565!4d-82.0194014!16s%2Fg%2F1tjwjg85!19sChIJlxiBleB3V4gRwMhy65V144o,CB Smith Plumbing,5.0,321,Plumber,"150 Frey Rd, Spartanburg, SC 29301, United States","XX4J+G6 Spartanburg, South Carolina, USA",https://cbsmithplumb.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,+1 864-574-4275,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNVvYxjCO3Nv9Ks5zpwCvO6ajXCMcScc_gey7na=w408-h307-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–5:30 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:08.705Z,,,
"https://www.google.com/maps/place/Adw+Inc/@34.9758923,-82.0039431,17z/data=!3m1!4b1!4m6!3m5!1s0x885777b6742db9ef:0x64915667d36b3fc8!8m2!3d34.9758923!4d-82.0039431!16s%2Fg%2F11b6nhv45j",Adw Inc,4.3,31,Plumber,"334 Wingo Heights Rd, Spartanburg, SC 29303, United States","XXGW+9C Spartanburg, South Carolina, USA",https://adwplumbing.com/,+1 864-582-4444,Closed ⋅ Opens 8 am Tue,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:15.513Z,,,
https://www.google.com/maps/place/RooterMan+Plumbing/data=!4m7!3m6!1s0x885775538e150fd5:0x83f06a312c1defe5!8m2!3d34.9810751!4d-81.931252!16s%2Fg%2F11rscsjhms!19sChIJ1Q8VjlN1V4gR5e8dLDFq8IM,RooterMan Plumbing,4.5,68,Plumber,"801 Chesnee Hwy Ste A, Spartanburg, SC 29303, United States","X3J9+CF Spartanburg, South Carolina, USA",https://www.rootermanupstate.com/,+1 864-585-0093,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPc4vUg8e8ZWosWiRfkJOjzz5dDG4a1LdeRjQk4=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:20.682Z,,,
"https://www.google.com/maps/place/W.N.+Kirkland,+Inc/data=!4m7!3m6!1s0x88579f2badb9eae1:0x4deaaa7f4fdfa493!8m2!3d34.9298775!4d-81.8781472!16s%2Fg%2F11llly9lt_!19sChIJ4eq5rSufV4gRk6TfT3-q6k0","W.N. Kirkland, Inc",4.2,10,Plumber,"2409 S Pine St, Spartanburg, SC 29302, United States","W4HC+XP Spartanburg, South Carolina, USA",https://wnkirkland.com/,+1 864-582-6701,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMw7ZcfBMXoM68Y4el2K60jYKYpG4NAirBQK5q4=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:25.447Z,,,
https://www.google.com/maps/place/Pipedex+Plumbing+and+Drains/data=!4m7!3m6!1s0x88579d9e9075b323:0x6fa9c7f64a84c36c!8m2!3d34.9154073!4d-81.9639226!16s%2Fg%2F11t9f1ypwj!19sChIJI7N1kJ6dV4gRbMOESvbHqW8,Pipedex Plumbing and Drains,5.0,298,Plumber,"14 Dudley Rd Unit G, Roebuck, SC 29376, United States","W28P+5C Roebuck, South Carolina, USA",https://pipedex.com/,+1 864-900-0300,Closed ⋅ Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP6YogboUm_8tH1m0CeFDHNbVS5zrsVdKPVz9Zz=w408-h611-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-11T04:23:30.443Z,,,
