placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Willard+Walker+Hospice+Home/data=!4m7!3m6!1s0x87c9419aaaaaaaab:0x6f6eeff9bfd4654b!8m2!3d36.1108642!4d-94.1525526!16s%2Fg%2F1hc5qdxm6!19sChIJq6qqqppByYcRS2XUv_nvbm8,Willard Walker Hospice Home,4.9,18,Hospice,"325 E Longview St, Fayetteville, AR 72703, United States","4R6W+8X Fayetteville, Arkansas, USA",https://www.wregional.com/hospice/willard-walker-hospice-home,+1 479-463-7385,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMl1L_oQThFPoyA13HRgOXWEs1P8cqwNuFPG5-c=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-17T23:25:51.082Z,,,,
https://www.google.com/maps/place/Washington+Regional+Hospice/data=!4m7!3m6!1s0x87c96eb1e6bda7f9:0x15bdc669c0369cc9!8m2!3d36.1109823!4d-94.1527928!16s%2Fg%2F1v41__5g!19sChIJ-ae95rFuyYcRyZw2wGnGvRU,Washington Regional Hospice,5.0,7,Hospice,"325 E Longview St, Fayetteville, AR 72703, United States","4R6W+9V Fayetteville, Arkansas, USA",http://www.wregionalhospice.com/,+1 479-463-7385,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VCp4RPnXWDATOcgZbpd-qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.34062&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-17T23:25:56.912Z,,,,
https://www.google.com/maps/place/Heart+of+Hospice/data=!4m7!3m6!1s0x87caf66432d14fc1:0x7b466ec5da8b8006!8m2!3d35.3684767!4d-94.372233!16s%2Fg%2F1thd7677!19sChIJwU_RMmT2yocRBoCL2sVuRns,Heart of Hospice,3.8,17,Hospice,"***Current listing says ""Site 201, 1401 S Waldron Rd Suite 201, Fort Smith, AR 72903, United States","9J9H+94 Fort Smith, Arkansas, USA",https://lhcgroup.com/locations/heart-of-hospice-fort-smith/,+1 479-494-0100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2vC4_8SkwNf5F_PLnz96LvslM-WoxRzME2UW4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:11.798Z,,,,
https://www.google.com/maps/place/Mercy+Clinic+Palliative+Care+-+Fort+Smith/data=!4m7!3m6!1s0x87cbb254f687a089:0x756fd061d03b0994!8m2!3d35.3553303!4d-94.3530138!16s%2Fg%2F11x9y42d9!19sChIJiaCH9lSyy4cRlAk70GHQb3U,Mercy Clinic Palliative Care - Fort Smith,2.6,5,Medical clinic,"7303 Rogers Ave Ste 100, Fort Smith, AR 72903, United States","9J4W+4Q Fort Smith, Arkansas, USA",https://www.mercy.net/practice/mercy-clinic-palliative-care-fort-smith?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTY0MjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 479-314-2755,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNTYRUZcuWdMMW_0TcKV1ZeXhFdYjV6bt0rxcMH=w532-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:16.705Z,,,,
https://www.google.com/maps/place/Palliative+Care+at+Heart/data=!4m7!3m6!1s0x87cbb3c2bf0f712f:0xa3b64adbdd5dd677!8m2!3d35.3684758!4d-94.3722332!16s%2Fg%2F11y1m328vt!19sChIJL3EPv8Kzy4cRd9Zd3dtKtqM,Palliative Care at Heart,,,Medical clinic,"1401 S Waldron Rd, Fort Smith, AR 72903, United States","9J9H+94 Fort Smith, Arkansas, USA",https://lhcgroup.com/locations/palliative-care-at-heart-fort-smith/,+1 479-396-4082,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YUI7zkbbc8EPSm86v-64wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.330025&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:21.767Z,,,,
https://www.google.com/maps/place/Mercy+Hospice+-+Tower+West/data=!4m7!3m6!1s0x87cbb254f687a089:0xd64822dc1226b92a!8m2!3d35.3568072!4d-94.3577762!16s%2Fg%2F11znp7m_6!19sChIJiaCH9lSyy4cRKrkmEtwiSNY,Mercy Hospice - Tower West,5.0,2,Hospice,"6801 Rogers Ave, Fort Smith, AR 72903, United States","9J4R+PV Fort Smith, Arkansas, USA",https://www.mercy.net/practice/mercy-hospice-tower-west/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTY0MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 479-573-3866,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5V5VU506f9dMwWiMsFEI4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.5636&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:26.730Z,,,,
https://www.google.com/maps/place/Peachtree+Hospice%28Heart+of+Hospice%29/data=!4m7!3m6!1s0x87ca4ceb22fc9837:0x69d52d7c360a741f!8m2!3d35.3749962!4d-94.4191363!16s%2Fg%2F1tnhyw19!19sChIJN5j8IutMyocRH3QKNnwt1Wk,Peachtree Hospice(Heart of Hospice),,,Hospice,"1001 Towson Ave, Fort Smith, AR 72901, United States","9HFJ+X8 Fort Smith, Arkansas, USA",https://lhcgroup.com/locations/heart-of-hospice-fort-smith-2/,+1 479-494-0100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JNI1sQTm7Vpl7bnxR8G2uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.37204&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:29.472Z,,,,
"https://www.google.com/maps/place/Jessiela+Venis+Roberts,+MD/data=!4m7!3m6!1s0x87cbb3c3b7cf82cf:0xee7e0bd9c384898f!8m2!3d35.3784487!4d-94.4196913!16s%2Fg%2F11fn70bxm8!19sChIJz4LPt8Ozy4cRj4mEw9kLfu4","Jessiela Venis Roberts, MD",5.0,2,Hospice,"1301 S E St, Fort Smith, AR 72901, United States","9HHJ+94 Fort Smith, Arkansas, USA",https://uamshealth.com/provider/jessiela-v-roberts/,+1 479-785-2431,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_TpCc5SII5ysy34sB66y_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.1397555&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:34.478Z,,,,
https://www.google.com/maps/place/Legacy+Health+and+Rehabilitation+Center/data=!4m7!3m6!1s0x87cbb497b7e3359f:0x203c4c94ff50a1d9!8m2!3d35.4113254!4d-94.3751429!16s%2Fg%2F1tf7y7m8!19sChIJnzXjt5e0y4cR2aFQ_5RMPCA,Legacy Health and Rehabilitation Center,3.4,52,Nursing home,"3310 N 50th St, Fort Smith, AR 72904, United States","CJ6F+GW Fort Smith, Arkansas, USA",http://www.legacyfortsmith.com/,+1 479-783-3101,,https://lh3.googleusercontent.com/p/AF1QipO6pTWFe-JMTB3pBrovUMGivgUTHU1AqtSFLqQw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:39.472Z,,,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+Fort+Smith/data=!4m7!3m6!1s0x87cbb2d407f84f01:0xe4b788d8363ea470!8m2!3d35.3615197!4d-94.3738583!16s%2Fg%2F1yg6nqyb5!19sChIJAU_4B9Syy4cRcKQ-NtiIt-Q,Visiting Angels Senior Home Care Fort Smith,4.6,15,Home health care service,"2120 S Waldron Rd Blvd B, Fort Smith, AR 72903, United States","9J6G+JF Fort Smith, Arkansas, USA",https://www.visitingangels.com/ftsmith/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 479-419-9495,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPZoyJ56flcWjuH32xQ28PBXGw8Ww-D-1jwwb0=w513-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fort+Smith+AR/@35.3843722,-94.4209646,14z",2025-09-17T23:26:44.219Z,,,,
