placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/HospiceCare/data=!4m7!3m6!1s0x8848d2c7d3c98c45:0x320678152329bb8b!8m2!3d38.3672218!4d-81.6661453!16s%2Fg%2F1vhkl70x!19sChIJRYzJ08fSSIgRi7spIxV4BjI,HospiceCare,4.9,8,Hospice,"1606 Kanawha Blvd W, Charleston, WV 25387, United States","988M+VG Charleston, West Virginia, USA",http://www.hospicecarewv.org/,+1 304-768-8523,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T8ahFXWv92QyNxQIdcxqvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.0327&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:25.973Z,,,
"https://www.google.com/maps/place/Kanawha+Hospice+Care/@38.3374222,-81.5810199,17z/data=!3m1!4b1!4m6!3m5!1s0x884f2b3f1277a225:0x84725d08d48f8d55!8m2!3d38.3374222!4d-81.5810199!16s%2Fg%2F1tfb77v9",Kanawha Hospice Care,5.0,1,Hospice,"1001 Curtis Price Way, Charleston, WV 25311, United States","8CP9+XH Charleston, West Virginia, USA",,+1 304-926-6538,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:30.807Z,,,
"https://www.google.com/maps/place/HospiceCare+at+CAMC/@38.3303934,-81.6031302,17z/data=!3m1!4b1!4m6!3m5!1s0x884f2b006bf2b767:0xa058eb66eec8e986!8m2!3d38.3303934!4d-81.6031302!16s%2Fg%2F11wfqcv9f_",HospiceCare at CAMC,,,Hospice,"3200 MacCorkle Ave SE, Charleston, WV 25304, United States","89JW+5P Charleston, West Virginia, USA",http://www.hospicecarewv.org/,+1 304-836-3839,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:37.172Z,,,
https://www.google.com/maps/place/Charleston+Healthcare+Center/data=!4m7!3m6!1s0x884f2b65c5ba9a5f:0x49206ab91bc31fe6!8m2!3d38.324544!4d-81.5945377!16s%2Fg%2F12609jdd4!19sChIJX5q6xWUrT4gR5h_DG7lqIEk,Charleston Healthcare Center,3.4,34,Nursing home,"3819 Chesterfield Ave, Charleston, WV 25304, United States","8CF4+R5 Charleston, West Virginia, USA",https://communicarehealth.com/location/charleston-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp_charleston,+1 304-925-4771,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOKdWPmPZtDMu6FPO_CgrTrXVHuNjk0G-L2yA1B=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:42.093Z,,,
https://www.google.com/maps/place/Select+Specialty+Hospital+-+Charleston/data=!4m7!3m6!1s0x884f2cccc967c64b:0x8e01cc07ea9c0041!8m2!3d38.3300348!4d-81.6026497!16s%2Fg%2F11sc9h3n92!19sChIJS8ZnycwsT4gRQQCc6gfMAY4,Select Specialty Hospital - Charleston,4.4,87,Hospital,"3200 MacCorkle Ave SE, Charleston, WV 25304, United States","89JW+2W Charleston, West Virginia, USA",https://www.selectspecialtyhospitals.com/locations-and-tours/WV/Charleston/Charleston?ty=xt,+1 681-273-7100,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMKY9L_eCYKnwAOyBWh6FXJOC91vOriwQaC2N8z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:46.584Z,,,
https://www.google.com/maps/place/Mountaineer+HomeCare/data=!4m7!3m6!1s0x8848d5ae5fc39663:0x73df2d3bc2052740!8m2!3d38.3567935!4d-81.5986154!16s%2Fg%2F11f90qyq1q!19sChIJY5bDX67VSIgRQCcFwjst33M,Mountaineer HomeCare,4.2,5,Home health care service,"400 Tracy Way Unit 100, Charleston, WV 25311, United States","9C42+PH Charleston, West Virginia, USA",https://lhcgroup.com/locations/mountaineer-homecare/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Mountaineer_HomeCare_Charleston_WV_25311,+1 304-720-0205,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1vlOm9BrUBjfpbKxrCHvdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.4933&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:51.086Z,,,
https://www.google.com/maps/place/Hubbard+Hospice+House/data=!4m7!3m6!1s0x884f2b3f1277a225:0x2d9875567451a440!8m2!3d38.3374495!4d-81.5809962!16s%2Fg%2F1tgkhzxr!19sChIJJaJ3Ej8rT4gRQKRRdFZ1mC0,Hubbard Hospice House,4.9,17,Hospice,"1001 Curtis Price Way, Charleston, WV 25311, United States","8CP9+XJ Charleston, West Virginia, USA",https://www.hospicecarewv.org/hubbard-hospice-house/,+1 304-926-2200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaAugBqClja6HcKZLdDyr9Dz664HzpgCGGIB4D9gTne-AV4geHnuk4D8-6gOBB5oQf5JjQOcUkrEA6rbePrxzxuFLFw_oiGzClUuA2rna1s4c9Iemfha37fkHlTnsdywGsSMoyWQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:10:55.779Z,,,
https://www.google.com/maps/place/CAMC+Memorial+Hospital/data=!4m7!3m6!1s0x884f2b6022c1db9f:0x7979ff63c2a90260!8m2!3d38.3298276!4d-81.602921!16s%2Fg%2F1v42ghl1!19sChIJn9vBImArT4gRYAKpwmP_eXk,CAMC Memorial Hospital,2.9,291,General hospital,"3200 MacCorkle Ave SE, Charleston, WV 25304, United States","89HW+WR Charleston, West Virginia, USA",http://camc.org/mh,+1 304-388-5432,,https://lh3.googleusercontent.com/p/AF1QipO4yxq-Xco9ZJSQiemd1RFnAYJHi8h355mk198r=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:11:00.236Z,,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x884f2d6f224f001f:0x94c52dbf6e57c102!8m2!3d38.348256!4d-81.6253427!16s%2Fg%2F11vdw8s9jz!19sChIJHwBPIm8tT4gRAsFXbr8txZQ,Cornerstone Caregiving,5.0,3,Home health care service,"601 Morris St Suite 205, Charleston, WV 25301, United States","89XF+8V Charleston, West Virginia, USA",https://cornerstonecaregiving.com/locations/charleston-wv/?utm_source=google&utm_medium=yext,+1 304-814-4045,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2_EIwSzKnOtaTMPQoJpKDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.47546&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:11:05.009Z,,,
https://www.google.com/maps/place/Hospice+Council+of+West+Virginia/data=!4m7!3m6!1s0x8848d3daf37172b7:0x4316dd9fed3525cc!8m2!3d38.3671475!4d-81.6661298!16s%2Fg%2F11h5tx4tfh!19sChIJt3Jx89rTSIgRzCU17Z_dFkM,Hospice Council of West Virginia,,,Non-profit organization,"1606 Kanawha Blvd W, Charleston, WV 25387, United States","988M+VG Charleston, West Virginia, USA",https://hospicewv.org/,+1 304-768-8523,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TNL0sZNtkfUjqiKa9CYQ-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.0559&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-18T00:11:09.568Z,,,
