placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Forum+Health+Orem+Functional+Medicine+Doctor/data=!4m7!3m6!1s0x874d9a00c58c68e5:0x67d391a0c0c2ff38!8m2!3d40.2975005!4d-111.7040106!16s%2Fg%2F12628pk95!19sChIJ5WiMxQCaTYcROP_CwKCR02c,Forum Health Orem Functional Medicine Doctor,4.8,111,Medical clinic,"348 W Center St, Orem, UT 84057, United States","77XW+29 Orem, Utah, USA",https://forumhealth.com/clinics/utah/orem/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 801-607-5270,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPKzYXTS50_myR7Ym2nKMQ9iLUMZbzpdt_NkP9U=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:56:50.274Z,,
https://www.google.com/maps/place/Integrative+Medical+Associates/data=!4m7!3m6!1s0x874d907bac272657:0x78c0ded40b92205c!8m2!3d40.2819507!4d-111.6574088!16s%2Fg%2F1vwlpm23!19sChIJVyYnrHuQTYcRXCCSC9TewHg,Integrative Medical Associates,4.1,103,Medical clinic,"3650 N University Ave #200, Provo, UT 84604, United States","78JV+Q2 Provo, Utah, USA",https://www.integrativemedutah.com/,+1 801-375-7100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPYqUZ9XiDt79AjyA6vo-XPdgfdIcyzuLJdtLeK=w408-h275-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:56:55.477Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Health+%26+Vitality+Orem,+Utah/data=!4m7!3m6!1s0x874d9b7dfbd03443:0xb75f40642d629547!8m2!3d40.2999074!4d-111.7056156!16s%2Fg%2F11g22sy_wb!19sChIJQzTQ-32bTYcRR5ViLWRAX7c","Health & Vitality Orem, Utah",4.7,338,Medical clinic,"153 N 400 W St # B6, Orem, UT 84057, United States","77XV+XQ Orem, Utah, USA",http://healthandvitalityutah.com/,+1 801-921-2260,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMpb_9QK0dYS7nDFKhkHiiVGYGvsujxfWIwehJr=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:56:59.911Z,Identifies as women-owned,
https://www.google.com/maps/place/Avara+Medical/data=!4m7!3m6!1s0x87530f2ee80cab2d:0xa561c86004217cd7!8m2!3d40.2824392!4d-111.6525824!16s%2Fg%2F11gpnfcg3b!19sChIJLasM6C4PU4cR13whBGDIYaU,Avara Medical,5.0,126,Alternative medicine practitioner,"3707 N Canyon Rd Suite 8F, Provo, UT 84604, United States","78JW+XX Provo, Utah, USA",https://www.avaramedical.com/?utm_source=GBP&utm_medium=organic&utm_campaign=ciquregbp,+1 801-999-8356,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMblvoloN0Q8PxsN3CNZJcCWyNcvGTrSzwOZaAI=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:04.375Z,Identifies as women-owned,
https://www.google.com/maps/place/Provo+Health/data=!4m7!3m6!1s0x874d8584505dee13:0x387354c168cb0191!8m2!3d40.3116665!4d-111.6723899!16s%2Fg%2F11rq8h91yg!19sChIJE-5dUISFTYcRkQHLaMFUczg,Provo Health,4.4,54,Health spa,"980 E 800 N Suite 202, Orem, UT 84097, United States","886H+M2 Orem, Utah, USA",http://www.provohealth.com/,+1 801-691-1765,Opens soon · 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoi34Cx5_8wRvA22ETx6YBUqDEmgvu6zJN83NqjYoikoO-F3al0-kMQs8T4K72Cwrl4sBPmfYgYuSOHteH6uaNJcMPl5A2M1jk8nY23C3VPK1mFYVIuskZ9FmpqoIoxikfPDm0=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:09.356Z,,
https://www.google.com/maps/place/Clinic+Lymphatique+at+Atlas+Epigenetics/data=!4m7!3m6!1s0x874d907c52d51001:0x6f6fb4a63271c421!8m2!3d40.2784452!4d-111.6591091!16s%2Fg%2F11fqb4d3bs!19sChIJARDVUnyQTYcRIcRxMqa0b28,Clinic Lymphatique at Atlas Epigenetics,4.6,71,Alternative medicine practitioner,"3311 N University Ave Suite 150, Provo, UT 84604, United States","78HR+99 Provo, Utah, USA",https://atlasepigenetics.com/,+1 801-655-1801,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNdkWImRwJH2zMsUTDVsKzy6oDruN3_MdeZTNi2=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:14.141Z,,
https://www.google.com/maps/place/Maya+Natural+Health+Clinic+and+Chiropractic+in+Orem/data=!4m7!3m6!1s0x874d9acc48d73b3d:0xd30b1ccb8a0a2798!8m2!3d40.3026114!4d-111.6982858!16s%2Fg%2F11c2nkm068!19sChIJPTvXSMyaTYcRmCcKisscC9M,Maya Natural Health Clinic and Chiropractic in Orem,4.9,70,Chiropractor,"315 N State St, Orem, UT 84057, United States","8832+2M Orem, Utah, USA",https://www.mayanaturalhealthclinic.com/,+1 801-377-0009,"Open · Closes 1 pm · Reopens 3 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOdlfwqUUR_ut9EZDZ3lAgFYko1xGmC2wXP0oA=w408-h306-k-no,true,"8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:18.668Z,Identifies as Latino-owned,
https://www.google.com/maps/place/Just+For+The+Health+Of+It+Utah/data=!4m7!3m6!1s0x874d910b33f59529:0xefa0256f9b4eba45!8m2!3d40.2630597!4d-111.6653905!16s%2Fg%2F11vqv6cy8v!19sChIJKZX1MwuRTYcRRbpOm28loO8,Just For The Health Of It Utah,4.9,24,General practitioner,"2230 N University Pkwy STE 9C, Provo, UT 84604, United States","787M+6R Provo, Utah, USA",https://justforthehealthofitutah.com/,+1 801-571-1032,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwdXfZKuNNtQ4dxJjeIZei5cCHpPHFfNoMzbAf=w408-h474-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:23.196Z,Identifies as women-owned,
https://www.google.com/maps/place/Victoria+L+Sucher+ND/data=!4m7!3m6!1s0x874d907d81440c0b:0x79570523c18ffa3b!8m2!3d40.2819686!4d-111.6575457!16s%2Fg%2F1tf1p9ly!19sChIJCwxEgX2QTYcRO_qPwSMFV3k,Victoria L Sucher ND,4.7,12,Alternative medicine practitioner,"3650 N University Ave, Provo, UT 84604, United States","78JR+QX Provo, Utah, USA",http://www.blueflowermedicine.com/,+1 801-852-9899,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qCmeDtb-BKlORe4cZTnKtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.75526&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:27.532Z,,
"https://www.google.com/maps/place/Arlene+Johnston,+DNP/data=!4m7!3m6!1s0x874da5b82542d0fb:0xae90707e5c3a279d!8m2!3d40.2999074!4d-111.7056156!16s%2Fg%2F11h1mk514p!19sChIJ-9BCJbilTYcRnSc6XH5wkK4","Arlene Johnston, DNP",4.8,26,Family practice physician,"153 N 400 W St # B6, Orem, UT 84057, United States","77XV+XQ Orem, Utah, USA",http://www.healthandvitalityutah.com/,+1 801-921-2260,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u7EoyiJvjQ7HMXmwbBsTCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.86975&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-23T16:57:31.878Z,Identifies as women-owned,
