placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/ABM/data=!4m7!3m6!1s0x8815e4f2a2bb4fa1:0x17024896f66162a3!8m2!3d41.0772746!4d-85.1377144!16s%2Fg%2F11f2gsmv1c!19sChIJoU-7ovLkFYgRo2Jh9pZIAhc,ABM,3.5,20,Parking garage,"100 E Washington Blvd, Fort Wayne, IN 46802, United States","3VG6+WW Fort Wayne, Indiana, USA",https://www.abm.com/,+1 260-427-1256,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgH_i18FjRG3S9ppk3PfGkSwCu5m-DR9wO76z0tWdFbu6tKQGLs7LCQ1yYLtOk7Wp0EIz-msb7Kx8LmQbNhvWg1TeroI9tSwcJ7pyA379XPs7PuzS9yEXSP8z2vkMYuQDygNTj=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:10:46.419Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Garage+1/data=!4m7!3m6!1s0x8815e34a94ff7c83:0x3179258aaad54911!8m2!3d41.1158901!4d-85.1079834!16s%2Fg%2F1hdz_7wwt!19sChIJg3z_lErjFYgREUnVqooleTE,Parking Garage 1,4.0,4,Parking garage,"Red Dr, Fort Wayne, IN 46815, United States","4V8R+9R Fort Wayne, Indiana, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOBXH9FOZgxQM9O6SNxYCSmK_W4i6PWzmF2KG1qIQaZa4KskzHUT9Xv6Tl0fezffVe-QFZy1C5Ykknw6lLSlI62NhIVrf-aljZCy-gJNge2CoDPkpjwHsjiZolXb4In5gkR7ZBoQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:10:50.592Z,,,,,,,,,,
https://www.google.com/maps/place/Long+Term+Parking+Lot+%28Fort+Wayne+International+Airport+Parking%29/data=!4m7!3m6!1s0x8815ef2d751ba23d:0x5de65759c5faf056!8m2!3d40.9882194!4d-85.188688!16s%2Fg%2F11gd681yd0!19sChIJPaIbdS3vFYgRVvD6xVlX5l0,Long Term Parking Lot (Fort Wayne International Airport Parking),4.1,14,Parking lot,"3725-3925 W Ferguson Rd, Fort Wayne, IN 46809, United States","XRQ6+7G Fort Wayne, Indiana, USA",https://fwairport.com/fort-wayne-international/parking/,+1 260-747-3382,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzurX3ASGNtafDzcF_1VXiNC7BQqEjqvDbW5LD3fW0OHKRWDlrN36kmBCWoCbgMlTDagotH_eUBW0xRL1l-ZadiT3IosS07Iul-RlWyYe9UFo8Xo222jhZxcL_v6EYp2_z7Sduy=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:10:53.226Z,,,,,,,,,,
https://www.google.com/maps/place/Restored+Safety+%26+Security/data=!4m7!3m6!1s0x8815e5eed2c0cc01:0x3d1dc13f2d882c72!8m2!3d41.0792416!4d-85.1393419!16s%2Fg%2F11h00pcx6q!19sChIJAczA0u7lFYgRciyILT_BHT0,Restored Safety & Security,,,Consultant,"Fort Wayne, IN 46802, United States","3VH6+M7 Fort Wayne, Indiana, USA",http://www.restoredsafety.com/,+1 260-602-3831,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HaBga4iNXQ9P2c0P8_dKHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.81581&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:10:56.929Z,,,,,,,,,,
"https://www.google.com/maps/place/Parkview+Regional+Medical+Center+Satellite+Parking/@41.1956717,-85.098081,17z/data=!3m1!4b1!4m6!3m5!1s0x88160726b38b3c85:0x91252aeb53a0c76c!8m2!3d41.1956717!4d-85.098081!16s%2Fg%2F11sj9sfxrc",Parkview Regional Medical Center Satellite Parking,5.0,2,Parking lot,"5WW2+7P, Fort Wayne, IN 46845, United States",,,,"Open 24 hours

Updated by others 4 weeks ago",,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:11:03.780Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Fort+Wayne+Parking+Enforcement/data=!4m7!3m6!1s0x8815e48d01400355:0x990288a290964797!8m2!3d41.0788783!4d-85.1371594!16s%2Fg%2F1td7crlr!19sChIJVQNAAY3kFYgRl0eWkKKIApk,Fort Wayne Parking Enforcement,2.4,12,City government office,"200 E Berry St, Fort Wayne, IN 46802, United States","3VH7+H4 Fort Wayne, Indiana, USA",http://www.cityoffortwayne.org/,+1 260-427-1208,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6WkO6DugHLnrRzp3uSlX9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.1416&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-28T19:11:08.987Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Porter%27s+Parking+Area+Maintenance/data=!4m7!3m6!1s0x886e2b0f1d44eea5:0xea02cd79051e2b0e!8m2!3d37.9915694!4d-87.4766672!16s%2Fg%2F1vg4kk7t!19sChIJpe5EHQ8rbogRDiseBXnNAuo,Porter's Parking Area Maintenance,5.0,3,Property maintenance,"6126 Oak Grove Rd, Evansville, IN 47715, United States","XGRF+J8 Evansville, Indiana, USA",https://www.porterssweeping.com/,+1 812-449-4646,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMpDZ26qlbCjcN7UlyZxS7F5R-VR3eR9Huy_dsk=w427-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-28T19:11:24.323Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/METS+City+of+Evansville/data=!4m7!3m6!1s0x8871d56a5c72b9ef:0xca3a17d0eea716d8!8m2!3d37.9758888!4d-87.5556037!16s%2Fg%2F1vlk29h9!19sChIJ77lyXGrVcYgR2Ban7tAXOso,METS City of Evansville,2.9,29,Department of Transportation,"601 John St, Evansville, IN 47713, United States","XCGV+9Q Evansville, Indiana, USA",https://www.evansvillegov.org/city/department/index.php?structureid=225,+1 812-435-6166,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwaMFmUCeHEO9eoTo2sG30ochVWlZRllW5kiXuESIAQG8f3atsNTJRjgqP1R3c1Aw4Vb6e-5iav09aZcEUjuU5qxPwoCwV7HWP8A2_UqLqyLs8N04BKGIMijtLODtCXE7iJpk6=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-28T19:11:29.256Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
"https://www.google.com/maps/place/Sonitrol+of+Evansville,+Inc./data=!4m7!3m6!1s0x8871d52228a7311d:0x8a08b60823d3b536!8m2!3d37.9727284!4d-87.5740427!16s%2Fg%2F11h1dgtmwg!19sChIJHTGnKCLVcYgRNrXTIwi2CIo","Sonitrol of Evansville, Inc.",4.5,15,Security system installation service,"208 NW 3rd St, Evansville, IN 47708, United States","XCFG+39 Evansville, Indiana, USA",http://www.sonitrolev.com/,+1 800-444-1191,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtb2PhfX7dZb_l0oo2zuQde6b4NoqQZg3lvICV=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-28T19:11:34.356Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Mr.+Quickpick+of+Evansville/data=!4m7!3m6!1s0x886e2a5a8e019b1d:0x3b68ca3dd98a3cbc!8m2!3d37.9910697!4d-87.5229492!16s%2Fg%2F11g88brj_r!19sChIJHZsBjloqbogRvDyK2T3KaDs,Mr. Quickpick of Evansville,4.0,93,Tire service,"2207 E Morgan Ave suite e, Evansville, IN 47711, United States","XFRG+CR Evansville, Indiana, USA",,+1 812-496-2321,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMKDmanxOKmmWVrKeSmmT0lTLrzvryhBhDVaLwv=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-28T19:11:39.441Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
