placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/Jonathan+Finney,+M.D./data=!4m7!3m6!1s0x8620a513ec2eff4f:0x661f9f75b72da8a0!8m2!3d29.937771!4d-90.1027602!16s%2Fg%2F11kp8dv3xc!19sChIJT_8u7BOlIIYRoKgtt3WfH2Y","Jonathan Finney, M.D.",4.9,310,Pain management physician,"2731 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+4V New Orleans, Louisiana, USA",http://www.southern-ortho.com/,+1 504-897-6351,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM_L1y8tr_JOe4CBfzkqvmtxd_kKQqRi9trbvR1=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:39:48.727Z,,,
"https://www.google.com/maps/place/Yashar+Eshraghi,+MD/data=!4m7!3m6!1s0x8620a592048a3119:0x6fceea4c63a573cd!8m2!3d29.938326!4d-90.104106!16s%2Fg%2F11klj45kfg!19sChIJGTGKBJKlIIYRzXOlY0zqzm8","Yashar Eshraghi, MD",4.8,105,Pain management physician,"2820 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+89 New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/yashar-eshraghi?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTgwMDE4NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-842-5300,,https://lh3.googleusercontent.com/p/AF1QipMdIPX_WxgeYbiSAu3qTySS8UgdBXgU6txG-A=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:39:53.007Z,,,
"https://www.google.com/maps/place/Maged+Guirguis,+MD/data=!4m7!3m6!1s0x8620b64ded1b4857:0xccdcaafd86d9fbb0!8m2!3d29.9385561!4d-90.1041634!16s%2Fg%2F11bx1hj8rx!19sChIJV0gb7U22IIYRsPvZhv2q3Mw","Maged Guirguis, MD",4.9,56,Pain management physician,"2820 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+C8 New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/maged-guirguis,+1 866-624-7637,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oROhJOpyFuXiYWuYJhCA1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.56925&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:39:56.507Z,,,
https://www.google.com/maps/place/Dr.+Jason+Gremillion/data=!4m7!3m6!1s0x8620a5eacec428b7:0x3090d008953603f!8m2!3d29.92677!4d-90.091931!16s%2Fg%2F11ys3yr2w_!19sChIJtyjEzuqlIIYRP2BTiQANCQM,Dr. Jason Gremillion,5.0,8,Pain management physician,"3439 Prytania St STE 501, New Orleans, LA 70115, United States","WWG5+P6 New Orleans, Louisiana, USA",https://www.louisianapain.com/provider/dr-jason-gremillion/,+1 504-754-2334,"Open · Closes 4:30 pm

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vmAfbMs5h39obiJTq2XfTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.00342&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:01.243Z,,,
https://www.google.com/maps/place/Integrated+Pain+and+Neuroscience+-+New+Orleans/data=!4m7!3m6!1s0x8620b042ee72da41:0xe488e635aca418e1!8m2!3d29.9383686!4d-90.1028392!16s%2Fg%2F12cpm3qct!19sChIJQdpy7kKwIIYR4RikrDXmiOQ,Integrated Pain and Neuroscience - New Orleans,3.9,29,Pain management physician,"2801 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+8V New Orleans, Louisiana, USA",https://www.painisapuzzle.com/,+1 504-300-9020,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQSJrVQ_-9a9igPIsnTqsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.7691&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:06.153Z,,,
https://www.google.com/maps/place/Dr.+Joshua+Kaufman/data=!4m7!3m6!1s0x8620a5d49ced7863:0xa3e6a8dfb4437744!8m2!3d29.92677!4d-90.091931!16s%2Fg%2F11ys2q54bp!19sChIJY3jtnNSlIIYRRHdDtN-o5qM,Dr. Joshua Kaufman,,,Pain management physician,"3439 Prytania St STE 501, New Orleans, LA 70115, United States","WWG5+P6 New Orleans, Louisiana, USA",https://www.louisianapain.com/provider/dr-joshua-kaufman/,+1 504-754-2334,"Open · Closes 4:30 pm

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vmAfbMs5h39obiJTq2XfTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.00342&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:10.722Z,,,
"https://www.google.com/maps/place/Michelle+M.+McCloskey,+NP/data=!4m7!3m6!1s0x8620a5af93eaaaab:0xdd80bafef1ac0452!8m2!3d29.938326!4d-90.104106!16s%2Fg%2F11tg6hx5sf!19sChIJq6rqk6-lIIYRUgSs8f66gN0","Michelle M. McCloskey, NP",5.0,56,Pain management physician,"2820 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+89 New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/michelle-mccloskey?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTgwMDMzODAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-842-5300,,https://lh3.googleusercontent.com/p/AF1QipN5TC0rgoZGnRSQgUuTr1HwwDHkdkb_iGOn_8D5=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:13.557Z,,,
"https://www.google.com/maps/place/Katie+K.+Bertel,+NP/data=!4m7!3m6!1s0x8620a5e745400f99:0x837ca8ddc05e21b!8m2!3d29.938326!4d-90.104106!16s%2Fg%2F11m5knm6yp!19sChIJmQ9AReelIIYRG-IF3I3KNwg","Katie K. Bertel, NP",4.9,30,Pain management physician,"2820 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+89 New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/katie-bertel?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTA1MTY3NDcxNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 504-842-5300,,https://lh3.googleusercontent.com/p/AF1QipOjx9xjkDVs7l8yYXq3JV4xKMqtxWyZqU4VAF8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:16.431Z,,,
https://www.google.com/maps/place/Dr.+John+Crosby/data=!4m7!3m6!1s0x8620a5726103e599:0x5908e7cb612cf286!8m2!3d29.92677!4d-90.091931!16s%2Fg%2F11ms7lxt0_!19sChIJmeUDYXKlIIYRhvIsYcvnCFk,Dr. John Crosby,,,Pain management physician,"3439 Prytania St STE 501, New Orleans, LA 70115, United States","WWG5+P6 New Orleans, Louisiana, USA",https://www.louisianapain.com/provider/dr-john-crosby/,+1 504-754-2334,"Open · Closes 4:30 pm

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vmAfbMs5h39obiJTq2XfTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.00342&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:21.361Z,,,
"https://www.google.com/maps/place/Dr.+Michael+C.+Francis,+MD/data=!4m7!3m6!1s0x889de6ea622889b7:0xe78316d0cc55cfcf!8m2!3d29.9383728!4d-90.1029127!16s%2Fg%2F1ptxpf6tt!19sChIJt4koYurmnYgRz89VzNAWg-c","Dr. Michael C. Francis, MD",2.3,9,Pain management physician,"2801 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+8R New Orleans, Louisiana, USA",https://www.painisapuzzle.com/,+1 504-300-9020,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQSJrVQ_-9a9igPIsnTqsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.30945&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:26.379Z,,,
https://www.google.com/maps/place/Louisiana+Pain+Specialists+-+New+Orleans+Pain+Management+Clinic/data=!4m7!3m6!1s0x8620a4353bc3f04b:0xc22398c0dde538c2!8m2!3d29.9267187!4d-90.0919709!16s%2Fg%2F11bw2k25g4!19sChIJS_DDOzWkIIYRwjjl3cCYI8I,Louisiana Pain Specialists - New Orleans Pain Management Clinic,4.3,314,Pain control clinic,"3439 Prytania St STE 501, New Orleans, LA 70115, United States","WWG5+M6 New Orleans, Louisiana, USA",https://www.louisianapain.com/location/new-orleans-rytania-pain-management/,+1 504-754-2334,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMX0o9kpB3eGpdpHr1det_tu_7i6sgyUAwgrzBp=w408-h344-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:31.374Z,,,
"https://www.google.com/maps/place/Integrated+Pain+and+Neuroscience+-+Eric+I.+Royster,+MD/data=!4m7!3m6!1s0x8620a5afe6ece9a7:0xea5e996972588363!8m2!3d29.9383728!4d-90.1029127!16s%2Fg%2F1tdnx7t5!19sChIJp-ns5q-lIIYRY4NYcmmZXuo","Integrated Pain and Neuroscience - Eric I. Royster, MD",3.8,26,Pain management physician,"2801 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+8R New Orleans, Louisiana, USA",https://www.painisapuzzle.com/,+1 504-300-9020,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQSJrVQ_-9a9igPIsnTqsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.30945&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:36.457Z,,,
https://www.google.com/maps/place/Pain+Intervention+Center/data=!4m7!3m6!1s0x8620afed2be81879:0x3dae2da7553b28b5!8m2!3d29.9893806!4d-90.1304396!16s%2Fg%2F1tgpncyj!19sChIJeRjoK-2vIIYRtSg7Vactrj0,Pain Intervention Center,4.9,25,Pain control clinic,"701 Metairie Rd, Metairie, LA 70005, United States","XVQ9+QR Metairie, Louisiana, USA",http://paininterventioncenter.com/,+1 504-455-2225,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sOZSOG0eIg_zALmyDCVHLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.98822&pitch=0&thumbfov=100,false,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:41.237Z,,,
"https://www.google.com/maps/place/Whitney+Braddy,+MD/data=!4m7!3m6!1s0x8620a51ae46179a3:0x88500db3b88676f1!8m2!3d29.938326!4d-90.104106!16s%2Fg%2F11p9wblzwq!19sChIJo3lh5BqlIIYR8XaGuLMNUIg","Whitney Braddy, MD",4.6,130,Pain management physician,"2820 Napoleon Ave, New Orleans, LA 70115, United States","WVQW+89 New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/whitney-braddy?utm_source=ExtNet&utm_medium=Yext&y_source=1_MjI1NzA0MjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-842-5300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2GnhDtGmwzxMqyCx0n8Yrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.7498&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:44.115Z,,,
"https://www.google.com/maps/place/Patrick+H+Waring,+MD/data=!4m7!3m6!1s0x8620afed2be81879:0xddeb5a94168334c8!8m2!3d29.98935!4d-90.1306505!16s%2Fg%2F1thr7jlk!19sChIJeRjoK-2vIIYRyDSDFpRa690","Patrick H Waring, MD",4.8,61,Pain management physician,"701 Metairie Rd Unit 2A-310, Metairie, LA 70005, United States","XVQ9+PP Metairie, Louisiana, USA",http://paininterventioncenter.com/,+1 504-455-2225,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uwz1fRUolTeq3qY-cjb9Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.57352&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,8 am–12 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:48.975Z,,,
"https://www.google.com/maps/place/Michael+R.+Voorhies,+MD/data=!4m7!3m6!1s0x89b5c42babb3f4d1:0x491e0e8366b40b7c!8m2!3d29.9544859!4d-89.9889606!16s%2Fg%2F1v27wcp0!19sChIJ0fSzqyvEtYkRfAu0ZoMOHkk","Michael R. Voorhies, MD",4.7,107,Pain management physician,"8050 W Judge Perez Dr, Chalmette, LA 70043, United States","X236+QC Chalmette, Louisiana, USA",https://www.ochsner.org/doctors/michael-voorhies?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTUyMDYwNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-493-2200,,https://lh3.googleusercontent.com/p/AF1QipOlNNRxlq8TId9JLK5VfMOWJhMlzGyHjDeJZX4y=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2026-01-28T20:40:51.829Z,,,
