placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/The+Moye+Company,+LLC/data=!4m7!3m6!1s0x88f8bb60845eb4a9:0x946e0fcd966d4014!8m2!3d33.9916394!4d-81.0817102!16s%2Fg%2F1w0j0g33!19sChIJqbRehGC7-IgRFEBtls0PbpQ","The Moye Company, LLC",5.0,7,Apartment rental agency,"566 N Brown St, West Columbia, SC 29169, United States","XWR9+M8 West Columbia, South Carolina, USA",http://4rentsc.com/,+1 803-739-6590,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=14uY5C1GXj7JRwC3XHiviA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.63123&pitch=0&thumbfov=100,true,8 am–4 pm,Closed,9 am–1 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:02.178Z,,,
https://www.google.com/maps/place/CAMS+%E2%80%93+Community+Association+Management+Services/data=!4m7!3m6!1s0x88f8ab8ecd3cb5a1:0x199f581001a2c3a5!8m2!3d34.0016629!4d-81.0461545!16s%2Fg%2F1262bc9jj!19sChIJobU8zY6r-IgRpcOiARBYnxk,CAMS – Community Association Management Services,4.5,358,Homeowners' association,"508 Hampton St STE 200, Columbia, SC 29201, United States","2X23+MG Columbia, South Carolina, USA",https://www.camsmgt.com/choose-cams,+1 877-672-2267,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOmsC75VL-sKuj1y9PEPatUa-RN3Me-Sa4t48jp=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:10.590Z,,,
https://www.google.com/maps/place/PMI+Palmetto/data=!4m7!3m6!1s0x88f8837bc15fe79f:0xbcd4b6a434858881!8m2!3d33.997352!4d-81.067164!16s%2Fg%2F11r8qhcyl3!19sChIJn-dfwXuD-IgRgYiFNKS21Lw,PMI Palmetto,4.6,30,Property management company,"744 Sunset Blvd #103, West Columbia, SC 29169, United States","XWWM+W4 West Columbia, South Carolina, USA",https://www.pmipalmetto.com/,+1 803-830-4287,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMttEQGx756-xcaear-OzP4w4FYgFXa55JTCvOj=w457-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:17.403Z,,,
https://www.google.com/maps/place/Cedar+Management+Group/data=!4m7!3m6!1s0x88f8bb2a81c85c4d:0x774d67ba81f6edee!8m2!3d34.0033211!4d-81.0339306!16s%2Fg%2F11q98ht0cz!19sChIJTVzIgSq7-IgR7u32gbpnTXc,Cedar Management Group,3.5,40,Property management company,"1320 Main St Suite 300, Columbia, SC 29201, United States","2X38+8C Columbia, South Carolina, USA",https://cedarmanagementgroup.com/columbia-hoa-property-management-company/,+1 803-234-4444,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNgNdm5BOg8aLUNQFafoIFm-0z0tWp4cBPmzesP=w408-h283-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:23.504Z,,,
https://www.google.com/maps/place/Palmetto+Creek+property+Management/data=!4m7!3m6!1s0x88f8bd0031cb61c9:0x57ee129052b8c4d2!8m2!3d33.951447!4d-81.0817941!16s%2Fg%2F11ybyhnsps!19sChIJyWHLMQC9-IgR0sS4UpAS7lc,Palmetto Creek property Management,5.0,1,Lawn care service,"1805 Backman Dr, Cayce, SC 29033, United States","XW29+H7 Cayce, South Carolina, USA",http://palmettocreekpm.com/,+1 803-445-6675,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VpAWe-k0NlVngLAR1UQF9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.71321&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:26.870Z,,,
https://www.google.com/maps/place/William+Douglas+Management/data=!4m7!3m6!1s0x88f8a4d3f7f96e93:0x60155d82cc7f4ea7!8m2!3d34.008805!4d-81.0365487!16s%2Fg%2F1tftxtd4!19sChIJk27599Ok-IgRp05_zIJdFWA,William Douglas Management,4.0,149,Property management company,"1722 Main St #150, Columbia, SC 29201, United States","2X57+G9 Columbia, South Carolina, USA",https://wmdouglas.com/columbia-hoa-management/,+1 803-758-1066,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrloic_LXtDJhwh_1eqJv6fivuKxOidVmDHr0u-IhCQoUIgGKqAL14DUSSmAiIY9YgP2CmzgDHBWc4ARyf9yguyijMKGEAIZFdGGyJm8Vm0Gv-OG8dlGho38xTueqJjwaVeyaI4Fg=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:32.810Z,,,
https://www.google.com/maps/place/Crown+Property+Management/data=!4m7!3m6!1s0x88f8bcafb6fa4ebf:0x65fdef0f62ed85dc!8m2!3d33.9978287!4d-81.0847952!16s%2Fg%2F1ts1nhbk!19sChIJv076tq-8-IgR3IXtYg_v_WU,Crown Property Management,3.3,57,Property management company,"1523 Sunset Blvd C, West Columbia, SC 29169, United States","XWX8+43 West Columbia, South Carolina, USA",https://www.crownproperty.org/,+1 803-796-7676,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjgxKW_jpKlgPpD1k-vN-MXcajvYLWSentZLE90C75cbFojlfpLhkDKq9SvgMa0BQcxUOxZ1EWoOLKre5TEDNzxGrtxqoRRm6ZONIbxxsdgjDaLDTetzQDWNwvHfnVE7oaFM4hJQ=w408-h544-k-no,false,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:38.152Z,,,
https://www.google.com/maps/place/HomeRiver+Group+Columbia+Property+Management/data=!4m7!3m6!1s0x88f8bb2b8ea40001:0xa4f0a05caa1f325d!8m2!3d34.0001129!4d-81.0364113!16s%2Fg%2F11p0vxm29p!19sChIJAQCkjiu7-IgRXTIfqlyg8KQ,HomeRiver Group Columbia Property Management,3.8,108,Property management company,"1004 Gervais St Suite 203, Columbia, SC 29201, United States","2X27+2C Columbia, South Carolina, USA",https://www.homeriver.com/south-carolina/columbia-property-management?utm_source=Google&utm_medium=GBP&utm_campaign=columbia,+1 803-470-1909,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMj-isR2ybKaRPHiEW7YkoUdM-U5THEkMihh7Dv=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 am,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:43.546Z,,,
https://www.google.com/maps/place/Pinewood+Apartments%2F+Eastern+Rentals+Property+Management+LLC/data=!4m7!3m6!1s0x88f8bb6fc21dae0d:0x5972b5595378f1c2!8m2!3d33.973691!4d-81.06299!16s%2Fg%2F1tf3273h!19sChIJDa4dwm-7-IgRwvF4U1m1clk,Pinewood Apartments/ Eastern Rentals Property Management LLC,3.9,16,Apartment complex,"1000 Holland Ave # G6, Cayce, SC 29033, United States","XWFP+FR Cayce, South Carolina, USA",,+1 803-791-4378,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0EqiVIUpLQ1hTx1YlX0KiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.478763&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:46.755Z,,,
"https://www.google.com/maps/place/PMC+Property+Group/@33.9835139,-81.0374261,17z/data=!3m1!4b1!4m6!3m5!1s0x88f8bb220dbbdc71:0xda4314384c6db821!8m2!3d33.9835139!4d-81.0374261!16s%2Fg%2F126020kb5",PMC Property Group,2.1,7,Property management company,"510 Heyward St, Columbia, SC 29201, United States","XXM7+C2 Columbia, South Carolina, USA",http://millsliving.com/,+1 803-779-3863,Open ⋅ Closes 5 pm,,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:53.651Z,,,
"https://www.google.com/maps/place/Scott+Properties+of+the+Midlands,+LLC/data=!4m7!3m6!1s0x88f8bb2de37c2db9:0x22c77eaa0bba228e!8m2!3d33.99907!4d-81.041504!16s%2Fg%2F11cr_hcdty!19sChIJuS184y27-IgRjiK6C6p-xyI","Scott Properties of the Midlands, LLC",4.1,249,Property management company,"701 Gervais St Ste 150, Columbia, SC 29201, United States","XXX5+J9 Columbia, South Carolina, USA",http://www.scottpropertiessc.com/,+1 803-951-0702,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOAMH902psHIyp8HcgoEt1WLYgxn_6rreERpLlq=w513-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:02:58.709Z,,,
https://www.google.com/maps/place/Red+Rock+HOA+Management/data=!4m7!3m6!1s0x88f8bb43a800aac1:0x8201bbb01a7284be!8m2!3d34.0022397!4d-81.0345551!16s%2Fg%2F11vd1lm1bt!19sChIJwaoAqEO7-IgRvoRyGrC7AYI,Red Rock HOA Management,3.0,2,Property management company,"1122 Lady St STE 300R, Columbia, SC 29201, United States","2X28+V5 Columbia, South Carolina, USA",https://www.gowithredrock.com/,+1 803-728-4451,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5N0JLNQmKaX6tY86p21HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.17235&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:03.660Z,,,
https://www.google.com/maps/place/The+Palmetto+Real+Estate+Group+of+SC/data=!4m7!3m6!1s0x88f8bca26f772207:0x341fb85eb6eb805c!8m2!3d33.9860581!4d-81.0830038!16s%2Fg%2F11c1nfbl3d!19sChIJByJ3b6K8-IgRXIDrtl64HzQ,The Palmetto Real Estate Group of SC,4.7,75,Real estate agency,"1732 Augusta Rd, West Columbia, SC 29169, United States","XWP8+CQ West Columbia, South Carolina, USA",http://www.palmettoreg.com/,+1 803-939-8562,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNr2qEyLlZvpfRDGO2UiL73XyzSkXhUDpU8feDG=w408-h306-k-no,true,9:30 am–5 pm,9:30 am–3 pm,Closed,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:08.768Z,,,
https://www.google.com/maps/place/CMM+Realty+Inc/data=!4m7!3m6!1s0x88f8bad80c164bd5:0x476b368f297cc41d!8m2!3d33.9912694!4d-81.0296955!16s%2Fg%2F1wtbvr33!19sChIJ1UsWDNi6-IgRHcR8KY82a0c,CMM Realty Inc,2.8,33,Real estate agency,"1100 Wheat St, Columbia, SC 29201, United States","XXRC+G4 Columbia, South Carolina, USA",http://www.cmmrealty.com/,+1 803-779-1844,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uu_6zSLsUUq64JX_fWj8fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.28687&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:13.969Z,,,
https://www.google.com/maps/place/Ray+Covington+Property+Management+-+Columbia+South+Carolina/data=!4m7!3m6!1s0x88f8baca43f468af:0x66bec29735a17a9f!8m2!3d33.9984657!4d-81.0040773!16s%2Fg%2F11b6ss6t07!19sChIJr2j0Q8q6-IgRn3qhNZfCvmY,Ray Covington Property Management - Columbia South Carolina,3.7,71,Property management company,"2725 Devine St, Columbia, SC 29205, United States","XXXW+99 Columbia, South Carolina, USA",http://www.raycovingtonpropertymanagement.com/,+1 803-252-8710,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPM5K1qTKBLYz5Ys2YZg2wNFuCP26sPdx-zxXRg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:19.062Z,,,
https://www.google.com/maps/place/Landmark+Columbia/data=!4m7!3m6!1s0x88f8a4d7cd0a36af:0xbe02db32c56dc1d0!8m2!3d33.9945548!4d-81.0227128!16s%2Fg%2F11c5_zxv0h!19sChIJrzYKzdek-IgR0MFtxTLbAr4,Landmark Columbia,2.1,222,Property management company,"1600 Park Cir, Columbia, SC 29201, United States","XXVG+RW Columbia, South Carolina, USA",http://landmarkcolumbia.com/,+1 803-988-0097,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOLXgwDXc28xf9a4wmrge0XutxcgjuJt2fkQzZq=w533-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:24.231Z,Identifies as women-owned,,
https://www.google.com/maps/place/Pan+Inc/data=!4m7!3m6!1s0x88f8bca1c245d167:0xa0c147e7860771ef!8m2!3d33.9858527!4d-81.079486!16s%2Fg%2F1td9fm16!19sChIJZ9FFwqG8-IgR73EHhudHwaA,Pan Inc,5.0,2,Property management company,"1607 Augusta Rd, West Columbia, SC 29169, United States","XWPC+86 West Columbia, South Carolina, USA",https://panincsc.com/,+1 803-708-4721,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HYlqKm4iVeuKwDTsogU52Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.28323&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-09-25T17:03:27.136Z,,,
