placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Best+Start+Pediatrics-East+Fayetteville/data=!4m7!3m6!1s0x87c969738c41d713:0xdc5125dd66ed8fe1!8m2!3d36.0879043!4d-94.1159975!16s%2Fg%2F1tdkblsq!19sChIJE9dBjHNpyYcR4Y_tZt0lUdw,Best Start Pediatrics-East Fayetteville,5.0,7,Pediatrician,"3159 E Mission Blvd # 1, Fayetteville, AR 72703, United States","3VQM+5J Fayetteville, Arkansas, USA",http://www.beststartpediatrics.com/,+1 479-966-4664,Closes soon · 4 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j9AYEuOWtmLwH9evEpdYtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.64297&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:16.488Z,,,,
https://www.google.com/maps/place/Northwest+Arkansas+Pediatrics+Fayetteville+Walk-In+Clinic/data=!4m7!3m6!1s0x87c96c0654663dfd:0x7c43c60e25cea3cb!8m2!3d36.1129702!4d-94.1542865!16s%2Fg%2F1tdz9ys6!19sChIJ_T1mVAZsyYcRy6POJQ7GQ3w,Northwest Arkansas Pediatrics Fayetteville Walk-In Clinic,4.4,588,Pediatric clinic,"3380 North Futrall Drive Suite 1 (RED STETHOSCOPE, Fayetteville, AR 72703, United States","4R7W+57 Fayetteville, Arkansas, USA",https://www.mana.md/clinics/northwest-arkansas-pediatric-clinic/pediatric-walk-clinic/,+1 479-442-7322,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPx23xtTptAGAhYNxAHaN8HNv8GN6y3lrzqnIZu=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8–11 am,Closed,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:21.038Z,,,,
"https://www.google.com/maps/place/Northwest+Arkansas+Pediatrics+-+Wellness+Clinic,+A+MANA+Clinic/data=!4m7!3m6!1s0x87c96c0651351593:0xf19b6b98230fb4a!8m2!3d36.1129429!4d-94.1534442!16s%2Fg%2F11bbx15qw_!19sChIJkxU1UQZsyYcRSvswgrm2GQ8","Northwest Arkansas Pediatrics - Wellness Clinic, A MANA Clinic",4.9,244,Medical clinic,"3383 N Mana Ct #101, Fayetteville, AR 72703, United States","4R7W+5J Fayetteville, Arkansas, USA",http://www.mana.md/clinics/northwest-arkansas-pediatric-clinic/,+1 479-443-3471,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipONApR9j-H2tmZTmgySZCwFddyXl9HO_Kt0hSk_=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:25.836Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Northwest+Arkansas+Pediatrics+-+Acute+Care+Clinic,+A+MANA+Clinic/data=!4m7!3m6!1s0x87c96c0651575bbb:0x87e3ff58d595320!8m2!3d36.113163!4d-94.1542696!16s%2Fg%2F11c6mkp3b4!19sChIJu1tXUQZsyYcRIFNZjfU_fgg","Northwest Arkansas Pediatrics - Acute Care Clinic, A MANA Clinic",4.8,452,Pediatrician,"3380 North Futrall Drive Suite 3 (GREEN STETHOSCOPE, Fayetteville, AR 72703, United States","4R7W+77 Fayetteville, Arkansas, USA",https://www.mana.md/clinics/northwest-arkansas-pediatric-clinic/acute-care/,+1 479-442-7322,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMUUyf5_L09LHfLcBG76zVJ9hJc-y83yE6XcjXz=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:30.140Z,,,,
https://www.google.com/maps/place/Northwest+Arkansas+Pediatric+Dentistry+%7C+Dr.+Jeff+Ward+and+Dr.+Brian+Platt/data=!4m7!3m6!1s0x87c96973bb546b73:0xf0a1754d3ae0f81!8m2!3d36.0874191!4d-94.1170523!16s%2Fg%2F1tdd16fn!19sChIJc2tUu3NpyYcRgQ-u01QXCg8,Northwest Arkansas Pediatric Dentistry | Dr. Jeff Ward and Dr. Brian Platt,4.9,345,Pediatric dentist,"3089 E Mission Blvd, Fayetteville, AR 72703, United States","3VPM+X5 Fayetteville, Arkansas, USA",https://nwapd.com/,+1 479-442-6995,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNtrNwhguGaIUdfpvLG45IIKQltQahyJxe8dBFG=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:34.511Z,,,,
https://www.google.com/maps/place/Smile+Shoppe+Pediatric+Dentistry+-+Fayetteville/data=!4m7!3m6!1s0x87c96fe4b429739b:0xc24f495610d6e9ce!8m2!3d36.079078!4d-94.2100375!16s%2Fg%2F11h3_ztg9y!19sChIJm3MptORvyYcRzunWEFZJT8I,Smile Shoppe Pediatric Dentistry - Fayetteville,4.9,114,Pediatric dentist,"3484 W Wedington Dr Suite 7, Fayetteville, AR 72704, United States","3QHQ+JX Fayetteville, Arkansas, USA",https://smile-shoppe.com/fayetteville/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=fayetteville,+1 479-966-4100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPqU7JXHahRiE5P2YqH5SeTE_bGUhpDj8GVUyY=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,7 am–2 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:38.937Z,,,,
https://www.google.com/maps/place/Dr.+Brian+Platt/data=!4m7!3m6!1s0x87c96973a32fffff:0x464cef3767c64141!8m2!3d36.0873961!4d-94.1170359!16s%2Fg%2F11rwxfwryj!19sChIJ__8vo3NpyYcRQUHGZzfvTEY,Dr. Brian Platt,5.0,12,Pediatric dentist,"3089 E Mission Blvd #4385, Fayetteville, AR 72703, United States","3VPM+X5 Fayetteville, Arkansas, USA",http://nwapd.com/,+1 479-442-6995,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNPdlMI5gLEaW27VUhcj7X7xQy5wF-BQLuPyALq=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:43.209Z,,,,
https://www.google.com/maps/place/TruHealth+Family+Care/data=!4m7!3m6!1s0x87c9696c2590d237:0x40132fe87e7441c6!8m2!3d36.0881254!4d-94.1241052!16s%2Fg%2F1tdww6pc!19sChIJN9KQJWxpyYcRxkF0fugvE0A,TruHealth Family Care,4.1,91,Pediatric clinic,"2630 E Citizens Dr #3, Fayetteville, AR 72703, United States","3VQG+79 Fayetteville, Arkansas, USA",https://www.communityclinicnwa.org/locations/truhealth-family-care/,+1 479-527-9966,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeD04gdJvKSVbmLXowrDs-XwkMIYYEqkCu5Xx6PfqVG1EPfnk5qf4y-m_BiLpQGh_L9fe-bNmWu_ntH6PjuYTWlYH7N3yV5BH8Auho5stcpGWXLFnMcBrZz92WlRBEBGN85eKo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:47.654Z,,,,
https://www.google.com/maps/place/Kindred+Pediatric+Therapy/data=!4m7!3m6!1s0x87c96fb113f6a269:0x1fc21d58f4f4ab21!8m2!3d36.0522701!4d-94.2060226!16s%2Fg%2F11clwlztrd!19sChIJaaL2E7FvyYcRIav09Fgdwh8,Kindred Pediatric Therapy,5.0,90,Occupational therapist,"3162 M.L.K. Jr Blvd #2, Fayetteville, AR 72704, United States","3Q2V+WH Fayetteville, Arkansas, USA",http://kindredpediatrics.com/,+1 479-435-6636,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOk7HdLbBc6tGODTN6yCIb3HiYep0m8CG1-gEYO=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:52.024Z,,,,
https://www.google.com/maps/place/Northwest+Orthodontics/data=!4m7!3m6!1s0x87c96973a6d9e82f:0x110e69c1f6500229!8m2!3d36.0876349!4d-94.1165648!16s%2Fg%2F1tj2cjf_!19sChIJL-jZpnNpyYcRKQJQ9sFpDhE,Northwest Orthodontics,5.0,385,Orthodontist,"3119 E Mission Blvd, Fayetteville, AR 72703, United States","3VQM+39 Fayetteville, Arkansas, USA",https://nw-ortho.com/,+1 479-521-4181,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPtTouqprsA25qvbREOTg1YLnPHeVs3Gty0mCPQ=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-10T21:53:56.312Z,LGBTQ+ friendly,,,
