placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x8841b15bb0aa4d7f:0x42badbf48839ad02!8m2!3d39.101624!4d-84.508375!16s%2Fg%2F11bcf26dq4!19sChIJf02qsFuxQYgRAq05iPTbukI,VITAS Healthcare,5.0,3,Hospice,"255 E 5th St Ste 1050, Cincinnati, OH 45202, United States","4F2R+JJ Cincinnati, Ohio, USA",https://www.vitas.com/locations-search/cincinnati/cincinnati-corporate-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=COR5101&y_source=1_ODcxOTI0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 513-742-6310,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP6Nv658pEdeowpk3sGsfFQE7pENy3EcsCMQtAD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:26:51.559Z,,
https://www.google.com/maps/place/Hospice+of+Cincinnati+Blue+Ash+Inpatient+Care+Center/data=!4m7!3m6!1s0x884053b9a5dbc50d:0x44a75a0af827fc00!8m2!3d39.2390415!4d-84.3892386!16s%2Fg%2F11hdpyhh95!19sChIJDcXbpblTQIgRAPwn-Apap0Q,Hospice of Cincinnati Blue Ash Inpatient Care Center,4.0,22,Hospice,"4310 Cooper Rd, Cincinnati, OH 45242, United States","6JQ6+J8 Cincinnati, Ohio, USA",http://www.hospiceofcincinnati.org/,+1 513-246-9373,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_p8Vv5LWzE6G9SVVjLqO1q3sVMGwOMZDx6sxy084mAaifHarxM8OpBVhIHtIxitCaDrfu1sARo1JeNJ7-i2KFTIvxvEuzx5Arkmd-iCR436JgwRC-HP-28kV4QxClQg_KD12E5w=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:26:57.391Z,,
https://www.google.com/maps/place/HarmonyCares+Hospice/data=!4m7!3m6!1s0x8841b29232f305df:0xc70e27deae1b6404!8m2!3d39.1633517!4d-84.4537335!16s%2Fg%2F1hc205120!19sChIJ3wXzMpKyQYgRBGQbrt4nDsc,HarmonyCares Hospice,4.9,51,Hospice,"4850 Smith Rd #100c, Cincinnati, OH 45212, United States","5G7W+8G Cincinnati, Ohio, USA",https://harmonycareshospice.com/?utm_source=gmb&utm_medium=organic&utm_campaign=cincinnati,+1 513-458-5545,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqybR-hAMmg4K-C73gCZ7LkDyAgjUSodVJN5EJt1isEwep1KgbcPOO7YMkwXxmnHda8Qow499S--l-2k33kpA5WQiakyEA_svkEVVrig5POoJ5fKMitiTdvZ4isbr39ZMysTc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:03.019Z,,
https://www.google.com/maps/place/Hospice+of+Cincinnati+at+Anderson+Inpatient+Care+Center/data=!4m7!3m6!1s0x8841a93301b9ced7:0xfbaa98c229ae740f!8m2!3d39.0724733!4d-84.3514527!16s%2Fg%2F1tt0rt80!19sChIJ1865ATOpQYgRD3SuKcKYqvs,Hospice of Cincinnati at Anderson Inpatient Care Center,3.8,21,Hospice,"7691 Five Mile Rd, Cincinnati, OH 45230, United States","3JCX+XC Cincinnati, Ohio, USA",http://www.hospiceofcincinnati.org/,+1 513-246-9700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGU5AVKADr6bHh3ip5wx6naK7vEbq-hFplK7yNemki3bu7jl1oojB_Ys_Q2I-bkf0BdDSac36Zp4PLuQ1GQeA2VE_zjBi0HMITlxjLBKP4OhxGL3SvgRH_1CkDf6kySH4vSjn7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:08.110Z,,
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x8841ada84c41522b:0x53967e6ec8c9a2d7!8m2!3d39.1452494!4d-84.4032494!16s%2Fg%2F1tg7spv_!19sChIJK1JBTKitQYgR16LJyG5-llM,Heartland Hospice,4.0,12,Hospice,"3960 Red Bank Rd #140, Cincinnati, OH 45227, United States","4HWW+3P Cincinnati, Ohio, USA",http://heartlandhospice.com/,+1 513-831-5800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMGPt1hNA-zgO2OGEA9o-nGzH2XYOc8meOxFSGz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:13.818Z,,
https://www.google.com/maps/place/Hospice+of+Cincinnati/data=!4m7!3m6!1s0x884053b1cd433b8f:0x5a91ca26145d9cb9!8m2!3d39.2390655!4d-84.3894402!16s%2Fg%2F11c51791kv!19sChIJjztDzbFTQIgRuZxdFCbKkVo,Hospice of Cincinnati,4.5,60,Corporate office,"4360 Cooper Rd, Cincinnati, OH 45242, United States","6JQ6+J6 Cincinnati, Ohio, USA",http://hospiceofcincinnati.org/,+1 513-891-7700,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nocOxg9rzT_yW-HRl21gjUQ8RRBEWbY88v3BHswnZBcaHcroN8ML316AbT9p_pffnacUg3c2G0OPcbmzPvs5wLEVmUGbhPd0Yifm8VNMY7RgSLas8OtVXUQTUVrGh8dNiuqCBRrsw=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:16.922Z,,
"https://www.google.com/maps/place/Affinity+Care+of+Ohio/@39.3040419,-84.3009057,17z/data=!3m1!4b1!4m6!3m5!1s0x88405b4b192cbfab:0x9aba0aca94b0f98e!8m2!3d39.3040419!4d-84.3009057!16s%2Fg%2F11r8q9yhk5",Affinity Care of Ohio,4.3,14,Hospice,"9349 Waterstone Blvd Suite 340, Cincinnati, OH 45249, United States","8M3X+JJ Cincinnati, Ohio, USA",https://affinityhealthmanagement.com/ohio/,+1 513-997-6600,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:23.848Z,,
https://www.google.com/maps/place/Luminary+Hospice+-+Cincinnati/data=!4m7!3m6!1s0x88405576228ea12f:0x77ce11481bdb4e77!8m2!3d39.2651982!4d-84.3362679!16s%2Fg%2F11yf4ym2d2!19sChIJL6GOInZVQIgRd07bG0gRznc,Luminary Hospice - Cincinnati,5.0,5,Hospice,"8316 Cornell Rd Suite 200, Cincinnati, OH 45249, United States","7M87+3F Cincinnati, Ohio, USA",https://www.luminaryhospice.com/,+1 513-538-1721,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2GxwvaL-FR19fCsLZs1BKJSdCnRndDhaUPYgfrWbztqd9us1B4TipOtb1wZHOI0XvxBZlIj9jyY2XF5Walz1onUc60Y-GHnke3B3QTLzGLPUd7J73ODtFgYNoOjxCFY25zVt2Dg4lCaf2=w408-h316-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:29.107Z,,
https://www.google.com/maps/place/Hospice+of+Cincinnati-+Administrative+Office/data=!4m7!3m6!1s0x884053b1c180044f:0x8ba0d8fc99335ceb!8m2!3d39.2391123!4d-84.389247!16s%2Fg%2F1td38y27!19sChIJTwSAwbFTQIgR61wzmfzYoIs,Hospice of Cincinnati- Administrative Office,4.4,37,Hospice,"4310 Cooper Rd, Cincinnati, OH 45242, United States","6JQ6+J8 Cincinnati, Ohio, USA",https://www.trihealth.com/institutes-and-services/hospice/,+1 513-891-7700,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6sfs_DdR7IRGwZiLk6OyGuOYnoI82txCSoda1SgozcD2iQ4nHP__y8_ua4NkErLnxd_ekEelN6X0FoKZSIAGFIW1mABo5cz2ZasOLyDKJwqkYgdC68Xtt73mdu4QOmWC9EIih2g=w408-h265-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:33.987Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x884085f1445dfe43:0x999137b926d99d16!8m2!3d39.2884756!4d-84.3943054!16s%2Fg%2F11g0g5jrtt!19sChIJQ_5dRPGFQIgRFp3ZJrk3kZk,Gentiva Hospice,5.0,7,Hospice,"4010 Executive Park Dr #225, Cincinnati, OH 45241, United States","7JQ4+97 Cincinnati, Ohio, USA",http://www.gentivahs.com/,+1 513-904-6189,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipORaNGl59rlwe6ixViQxwIaYDgpTmwDFU51zD1C=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-09-17T23:27:39.467Z,,
