placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Unparalleled+Parking/data=!4m7!3m6!1s0x52b3482f0f27ad87:0x2d71408292d7c66f!8m2!3d44.980353!4d-93.266257!16s%2Fg%2F12mkw96gy!19sChIJh60nDy9Is1IRb8bXkoJAcS0,Unparalleled Parking,4.1,132,Transportation service,"250 2nd Ave S #110, Minneapolis, MN 55401, United States","XPJM+4F Minneapolis, Minnesota, USA",https://www.unparalleledparking.com/,+1 651-300-1515,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipPZgakTIgcD7hZ-ylUkt6L5GSzgcTYkqkVZWjB3=w426-h240-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:31.707Z,,,,
https://www.google.com/maps/place/Twins+Target+Field+-+Event+Parking/data=!4m7!3m6!1s0x52b3328e98aa12d1:0x3a0ab9c31dc9db37!8m2!3d44.9845466!4d-93.2766294!16s%2Fg%2F1tkbxwfb!19sChIJ0RKqmI4ys1IRN9vJHcO5Cjo,Twins Target Field - Event Parking,4.0,90,Parking garage,"317 N 5th Ave, Minneapolis, MN 55401, United States","XPMF+R8 Minneapolis, Minnesota, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyS2ANWdZ5h779ExkoUZMfZE08_rn75cldXeDCtcl__d2Tum9C9y0J8mUXEIyfYBBvLjAUUTOoosgVwwo7w_cmnVYu4VQ5n9LBQJOmaGUirT7u5BX8EDG9lgAhQDLLp-uvRcdtZaQ=w408-h304-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:35.473Z,,,,
https://www.google.com/maps/place/Loop+Parking+Company/data=!4m7!3m6!1s0x52b332bfcc068c31:0xa7feb81d6eacbd81!8m2!3d44.9751101!4d-93.2506403!16s%2Fg%2F1tvdjfmc!19sChIJMYwGzL8ys1IRgb2sbh24_qc,Loop Parking Company,3.8,24,Parking garage,"1200 Washington Ave S #150, Minneapolis, MN 55415, United States","XPGX+2P Minneapolis, Minnesota, USA",,+1 612-333-2293,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdyHyL7LFmZbDwPw6_5GGhCfml-ZRUUeK2f4jllknfsllVS9W18-mvop9nX0ejknvwiq861Pmuq7nP5SCYNzZ2BoD8DxT3zxObQ6CO4wlghepxPio9PTLj3nGiUJlXoKg2BjxPhg=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:38.903Z,,,,
https://www.google.com/maps/place/201+2nd+St+SE+Garage/data=!4m7!3m6!1s0x52b32d7a2de68bc7:0xb755de81be0e68e8!8m2!3d44.9854876!4d-93.2542521!16s%2Fg%2F11gd67yhfs!19sChIJx4vmLXots1IR6GgOvoHeVbc,201 2nd St SE Garage,3.2,34,Parking garage,"201 2nd St SE, Minneapolis, MN 55414, United States","XPPW+57 Minneapolis, Minnesota, USA",http://www.interstateparking.com/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEOTskvvr11KKUWfFX_4UHgIow_nx6NmZnMmsm7LaYNmaxHLQGw3VTNP2boFkKtp1q2oVA_a2PndKIleTk3IjPXSXWyxF1buCnTbX1VIr1BiF_mSjYbR6HLsM6V4SANrq8hsSZ=w408-h612-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:44.190Z,,,,
https://www.google.com/maps/place/Mar-Ten+Parking+Ramp/data=!4m7!3m6!1s0x52b33297ae056aed:0xc866594edeff0e6c!8m2!3d44.9737853!4d-93.2728553!16s%2Fg%2F1tjz2__k!19sChIJ7WoFrpcys1IRbA7_3k5ZZsg,Mar-Ten Parking Ramp,2.2,118,Parking garage,"921 S Marquette Ave, Minneapolis, MN 55402, United States","XPFG+GV Minneapolis, Minnesota, USA",https://www.spotangels.com/#id=296717775&?ref=google_maps_website,+1 612-332-3359,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyE7Yt3WV818fqoUER8CnOMTS4mVFZJY1-t7GoZ_wzxiXskl0P5MdAGBfyJUvUBbRYDX0sBUI5xDE9QcI1Qtni_Bqh0Ghs73gdBtjkevSRLff1OpDe0AbE-jAg1m7WHu5nhfVBV=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:47.629Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Stadium+Parking+Ramp+740+S+4th+St./data=!4m7!3m6!1s0x52b32d61c7558b75:0x5bc25a86e9af305d!8m2!3d44.9759881!4d-93.2591575!16s%2Fg%2F1tf3b5k8!19sChIJdYtVx2Ets1IRXTCv6YZawls,Stadium Parking Ramp 740 S 4th St.,2.9,261,Parking garage,"740 S 4th St, Minneapolis, MN 55415, United States","XPGR+98 Minneapolis, Minnesota, USA",https://denisonparking.com/740-s-4th-street-mn/,+1 612-746-2666,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPIMoAOZ-ymSZkb9akN3SuRWelhyZJBVHcablLd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:53.028Z,,,,
https://www.google.com/maps/place/Ramp+A/data=!4m7!3m6!1s0x52b33292458e1ebb:0x65bf2a0e4ccaf5d0!8m2!3d44.978733!4d-93.2781362!16s%2Fg%2F11clydhyqs!19sChIJux6ORZIys1IR0PXKTA4qv2U,Ramp A,3.9,514,Parking garage,"101 N 9th St, Minneapolis, MN 55403, United States","XPHC+FP Minneapolis, Minnesota, USA",http://www.abc-ramps.com/,+1 612-343-7275,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPstjVq0CD3yVpNxJ3ENui9rB2LReVpR6AbbVAx=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:12:58.301Z,,,,
https://www.google.com/maps/place/Impark+Valet+Parking+Services/data=!4m7!3m6!1s0x52b333e59be8edd9:0x3aaa81ad20d19232!8m2!3d44.9783522!4d-93.2686726!16s%2Fg%2F11ghnbd_6n!19sChIJ2e3om-Uzs1IRMpLRIK2Bqjo,Impark Valet Parking Services,1.0,1,Valet parking service,"100 S 5th St Suite 1750, Minneapolis, MN 55402, United States","XPHJ+8G Minneapolis, Minnesota, USA",,+1 952-233-2763,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNo0nGpdA-W7kVZIfB-qUpG7aaDLESDef-wWS-R=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:13:03.802Z,,,,
https://www.google.com/maps/place/Twins+parking/data=!4m7!3m6!1s0x52b333502679f529:0x81d4c52eef87ee39!8m2!3d44.9792621!4d-93.2806581!16s%2Fg%2F11tk139xby!19sChIJKfV5JlAzs1IROe6H7y7F1IE,Twins parking,5.0,3,Parking lot,"80 Glenwood Ave, Minneapolis, MN 55403, United States","XPH9+PP Minneapolis, Minnesota, USA",https://www.mlb.com/twins/ballpark/transportation/parking,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FUQwEYwjeutrqwpmkElxog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.79764&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:13:06.776Z,,,,
https://www.google.com/maps/place/Target+Car+Park/data=!4m7!3m6!1s0x52b3329427e88a27:0xf54faf510fc30487!8m2!3d44.9749817!4d-93.2748601!16s%2Fg%2F11bx4kcgb0!19sChIJJ4roJ5Qys1IRhwTDD1GvT_U,Target Car Park,3.7,14,Parking garage,"Target Plaza South, 900 Nicollet Mall, Minneapolis, MN 55403, United States","XPFG+X3 Minneapolis, Minnesota, USA",https://www.target.com/sl/mpls-nicollet-mall/1375,+1 612-338-0085,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSym4vU9lFVwdoz4JngPQ2ilcJI18DVIqydeCupPCyZ4k9yMeINRZ14hQvZgb97sHu47u2Dhzb-dDN1k0H-Ic8oRiSb1UEloYWTGFyrFM5MgvZtKIxd7L43Ctm59bZirpryB3kTA=w408-h541-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Minneapolis+MN/@44.977753,-93.2650108,14z",2025-10-28T19:13:09.881Z,,,,
