placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Ramirez+Landscaping+%26+Lighting/data=!4m7!3m6!1s0x88531bed6a8507d7:0x2430ce5f307c0a58!8m2!3d36.0650084!4d-79.8414545!16s%2Fg%2F11mhqj_71b!19sChIJ1weFau0bU4gRWAp8MF_OMCQ,Ramirez Landscaping & Lighting,4.8,79,Landscaper,,,https://www.ramirezlandl.com/?utm_source=google&utm_medium=local&utm_campaign=gbp&utm_content=website_button,+1 336-900-2727,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH11J3H9cAIqy0htjNOYxDgegSEPwn-XGH9JeAfp7RUDrNhVIgd4FI5DM7j-JVeuemkh_Oo1SBWsn8JsIYSAge36HWtMa5UzFoeOr90DxXjy0kk2U207JVIj-K18RRMJAhcTggf=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:13.004Z,,,,
https://www.google.com/maps/place/Pro+Earth+Landscaping/data=!4m7!3m6!1s0x88531fc2f2d8b08d:0xb14b91d7f58f1de6!8m2!3d36.1071601!4d-79.8248375!16s%2Fg%2F11rc6lsn9w!19sChIJjbDY8sIfU4gR5h2P9deRS7E,Pro Earth Landscaping,4.9,33,Landscaper,"2807 Branchwood Dr, Greensboro, NC 27408, United States","454G+V3 Greensboro, North Carolina, USA",http://www.pro-earth-landscaping.com/,+1 336-451-9232,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFem7kPkpMqTMk9PbQ8_GGUWXtJFbYux6R60vxmsX0NcvyIy2n4XJhk1vY1R8-J41JqYPazg6Kin8B-7E9YVYmTY6lPyxwBLlJw96CDNIlylFtej1gMmHFPIj28Bl428tkTckFaRw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:17.663Z,,,,
"https://www.google.com/maps/place/Landscape+Solutions+%26+Design,+Inc./data=!4m7!3m6!1s0x885304839bd8dd8f:0x46828f794118fb22!8m2!3d36.0961807!4d-79.9562225!16s%2Fg%2F11b86jyy9c!19sChIJj93Ym4MEU4gRIvsYQXmPgkY","Landscape Solutions & Design, Inc.",4.2,25,Landscaper,"7610-B, 7610 Canoe Rd, Greensboro, NC 27409, United States","32WV+FG Greensboro, North Carolina, USA",http://triadlandscapingservices.com/,+1 336-442-0160,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwdVx88lQlbasjIJTtu7v0etkEb-UGoLl65BfkZPO-Q9g7qzkGp8YOSWYc4MPejM4aHizNKZlKOw_Rtlo2fRKJyLbmFwztJAxvh5UO45tt0vMp8cKQmUvMXu3RMXXKQJA8tgpS=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:22.600Z,,,,
https://www.google.com/maps/place/Greensboro+Landscaping/data=!4m7!3m6!1s0x88531fdfe796a627:0x9ebc6add72eb9c96!8m2!3d36.1008286!4d-79.803868!16s%2Fg%2F11vf8yycpt!19sChIJJ6aW598fU4gRlpzrct1qvJ4,Greensboro Landscaping,4.7,35,Landscaper,"1801 Nottingham Rd, Greensboro, NC 27408, United States","452W+8F Greensboro, North Carolina, USA",https://www.landscaping-greensboro.com/,+1 336-717-8747,Closes soon · 5 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBVxwtNkQssjO8_K28wnKwB_5AUiZeMTc1xHSMo-C6wvzq7PA3Y-9iXUMngZaWhOiSborW1AHX3cIsFnkJtvk28Q4l8Ec_fdCpokjAhSOuLqEhEA2N_KBmhIrII4U-k5aHus5YeA=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:26.900Z,,,,
https://www.google.com/maps/place/Alexander+Lawncare+LLC./data=!4m7!3m6!1s0xa8225877a912c317:0x1751b53dceade1c8!8m2!3d36.0424597!4d-79.8698213!16s%2Fg%2F11sy7sk9fh!19sChIJF8MSqXdYIqgRyOGtzj21URc,Alexander Lawncare LLC.,5.0,5,Lawn care service,"2111 Starlight Dr, Greensboro, NC 27407, United States","24RJ+X3 Greensboro, North Carolina, USA",http://alexanderlawncareservice.com/,+1 336-255-6362,"Open · Closes 6 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKQ9DJVj634-B2w7BVpoygNSJrI7TG03M0kwm_RF92bJ7H6wnWyzZDnPbQY9tT_fUsUXIfbhpN8zpuXyYqz5bnMOQZC9F5UTkV5AvCHk3dklHxOUEnLEf22Q36D41nwiib6TOfQg=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–2 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:31.298Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Yard+Brothers+Landscaping/data=!4m7!3m6!1s0x885310d444e6dc0b:0xeb8796d1edc61626!8m2!3d35.9645526!4d-79.8333298!16s%2Fg%2F11c464pxsy!19sChIJC9zmRNQQU4gRJhbG7dGWh-s,Yard Brothers Landscaping,4.6,20,Landscaper,"2004 Shelley Dr, Greensboro, NC 27406, United States","X578+RM Greensboro, North Carolina, USA",http://yblandscaping.com/,+1 336-553-7703,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEupN9FFg7Z7ZIM-hBGCCzQh0j3svCzOjRSUHrjDkg81hI5LEq4daSxq1Rr6_iqvSogUEKxSYP2-Nb9-Bh-JJ3sAkiskQknbk-WGWV8g2g2oaY3UpSoECl7L9375j_Qr3GMiNo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5:30 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:35.729Z,,,,
https://www.google.com/maps/place/Earth+Stone+Services/data=!4m7!3m6!1s0x88531f3373a622cb:0x7900566870621312!8m2!3d36.0870604!4d-79.7691551!16s%2Fg%2F11fy4nk0zg!19sChIJyyKmczMfU4gREhNicGhWAHk,Earth Stone Services,4.9,85,Landscaper,"1040 E Lindsay St, Greensboro, NC 27405, United States","36PJ+R8 Greensboro, North Carolina, USA",https://www.earthstoneservices.com/,+1 336-501-5038,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQZS2C1wHY1yEFM8ZtKFLGXLQds2gHYmbNU-9U7AVE_6dtQQUUq9fkGcTusB1mdeK1KtBGEQT2slZ9xBSf7K8Uximv9oN_UlqEprY6FLtwlAX8V6S0FEWlhielRlC0IdsdWMRTTFK4AYCL=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:40.254Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Beaver+Outdoor+Solutions/data=!4m7!3m6!1s0x88531a7d5e740001:0x79762401ec1786e6!8m2!3d36.0171827!4d-79.8741431!16s%2Fg%2F11h3vbv3ht!19sChIJAQB0Xn0aU4gR5oYX7AEkdnk,Beaver Outdoor Solutions,3.7,3,Landscaper,"3809 Rappahannock Ct, Greensboro, NC 27407, United States","248G+V8 Greensboro, North Carolina, USA",https://www.beaveroutdoorsolutions.com/,+1 336-414-3652,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbL7towT3FrDa6MBcu7JbfkeOlOTue3ZoJY9IslomPvKNo3UX9eL8_J1m6jE472E69XciEt16qzJS6N7_3sTBhnw6opY3F_pu9h81sB5Q180ZHoEYU1ciatVFIdY1H9upqCm0-3g=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:42.673Z,,,,
https://www.google.com/maps/place/Cecilio%E2%80%99s+Landscaping+LLC/data=!4m7!3m6!1s0x684c6c1707097025:0x279bdb0c08691ce!8m2!3d36.1164504!4d-79.881846!16s%2Fg%2F11nwcchs4z!19sChIJJXAJBxdsTGgRzpGGwLC9eQI,Cecilio’s Landscaping LLC,4.9,87,Landscaper,,,http://www.cecilioslandscaping.com/,+1 336-899-6396,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6W9tsB4fqqpxSgMAwlQPkvmJC0Rft3SPnwd6Ucdw2d7SdhK8Wnif1ZUdUQmi6t2GLzf0j-BmuemaHw9TeegULy7m5dYPjymH-cEtrWVm7ZD69_MtkOeBehoKk4psM5XZGODBVsCe6EBw=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:47.006Z,,,,
https://www.google.com/maps/place/Furman+Landscaping/data=!4m7!3m6!1s0x2ef870acbe3d4cf5:0x7872bc588d7b89b3!8m2!3d36.0138822!4d-79.9053844!16s%2Fg%2F11x31t8dw2!19sChIJ9Uw9vqxw-C4Rs4l7jVi8cng,Furman Landscaping,5.0,20,Landscaper,"5508 Westerborne Dr, Greensboro, NC 27407, United States","237V+HR Greensboro, North Carolina, USA",https://www.furmanlandscaping.com/,+1 336-340-5403,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRFQtbH8TKdc2nq0eIECQpcaNdCv6h_FdPpA6fX_OwLSfFPtvuiHLjWEeO45lp4EU_HL-aPRsG3SddsxcF-aWpH0lGBI1zbCQxShjcSUis3dTFUJBhVi8Tv1mRPCwHk-yV7ykbsFvwEvRr=w408-h307-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–6 pm,12–6 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Adams+Farm+Greensboro+NC/@36.0237585,-79.9052768,14z",2026-04-29T20:39:51.323Z,,,,
