placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Lakeside+Natural+Medicine/data=!4m7!3m6!1s0x88051f226ddd4fe9:0x1a919d4f7e02172a!8m2!3d43.0823379!4d-87.8872201!16s%2Fg%2F1pp2wyydj!19sChIJ6U_dbSIfBYgRKhcCfk-dkRo,Lakeside Natural Medicine,4.7,67,Naturopathic practitioner,"3510 N Oakland Ave UNIT 203, Milwaukee, WI 53211, United States","34J7+W4 Milwaukee, Wisconsin, USA",http://lakesidenaturalmedicine.com/,+1 414-939-8748,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNNtVSEGDgDW7jv5WI9yecDDSxxRL-wlrRKxMAt=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,11 am–6 pm,11 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:43:45.688Z,,
https://www.google.com/maps/place/Abundant+Life+Wellness+Center/data=!4m7!3m6!1s0x88051a0a301cb305:0xbb72aaf7fee68683!8m2!3d43.0030212!4d-87.9487968!16s%2Fg%2F1v6wpx80!19sChIJBbMcMAoaBYgRg4bm_veqcrs,Abundant Life Wellness Center,5.0,38,Holistic medicine practitioner,"2723 W Lincoln Ave, Milwaukee, WI 53215, United States","2332+6F Milwaukee, Wisconsin, USA",https://abundantlifewi.com/1,+1 414-389-0249,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPuERICt2CPZ8qaRk1h2Ldn8jsSO1TNPn1jZ1OV=w474-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:43:51.697Z,,
https://www.google.com/maps/place/Vytal+Health/data=!4m7!3m6!1s0x880519f53690b7af:0x8aeb8128325ae9fd!8m2!3d43.0348148!4d-87.9082725!16s%2Fg%2F11gk6vtyw_!19sChIJr7eQNvUZBYgR_elaMiiB64o,Vytal Health,4.7,66,Medical group,"342 N Water St Suite 600, Milwaukee, WI 53202, United States","23MR+WM Milwaukee, Wisconsin, USA",https://www.vytalhealth.com/,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPcXgH1FH463fC0q2DBOGplaQhJGscd2IpDe7gL=w480-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:43:56.315Z,,
https://www.google.com/maps/place/Thrive+Holistic+Medicine/data=!4m7!3m6!1s0x88051902d408baf3:0x24b18e781a078e79!8m2!3d43.0921216!4d-87.9175219!16s%2Fg%2F1tdrxwxb!19sChIJ87oI1AIZBYgReY4HGniOsSQ,Thrive Holistic Medicine,4.7,67,Naturopathic practitioner,"4111 N Port Washington Rd, Milwaukee, WI 53212, United States","33RJ+RX Milwaukee, Wisconsin, USA",http://www.thriveholisticmed.com/,+1 414-278-8922,"Open · Closes 4:30 pm

Updated by this business 1 week ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTmbEGuNYeOlhzFdwqOQBNSyGgpB8SB8uxABVqf1OXoEFb3d2edz9to3uQJH0BQYZA5JlgREfOPeHfk5g2AIitejtLeDdsicD_tWRBuRS36B3ezhCXbIW_WDsBYno-fOCRQ5y_=w408-h544-k-no,true,9 am–4:30 pm,9 am–4 pm,11 am–3 pm,9 am–7 pm,10 am–7 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:01.023Z,,
https://www.google.com/maps/place/Functional+Method+MKE/data=!4m7!3m6!1s0xbc4d551b232ce1b:0xbcb4840f1ce32969!8m2!3d43.0409582!4d-87.9063905!16s%2Fg%2F11xlzcfhm4!19sChIJG84yslHVxAsRaSnjHA-EtLw,Functional Method MKE,5.0,7,Medical clinic,"790 N Milwaukee St, Milwaukee, WI 53202, United States","23RV+9C Milwaukee, Wisconsin, USA",http://www.functionalmethodmke.com/,+1 414-310-1933,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5nZTlWdT7ZqQ7RmghggedA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.796524&pitch=0&thumbfov=100,true,9:30 am–5 pm,4–7 pm,4–7 pm,12–5 pm,9:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:05.871Z,,
https://www.google.com/maps/place/Serenity+Health+Care+Center/data=!4m7!3m6!1s0x8805af2f4d025ecd:0xaaca3fd5bba41290!8m2!3d43.0243441!4d-88.1978094!16s%2Fg%2F1hc846vjz!19sChIJzV4CTS-vBYgRkBKku9U_yqo,Serenity Health Care Center,4.2,126,Holistic medicine practitioner,"1708 Paramount Ct, Waukesha, WI 53186, United States","2RF2+PV Waukesha, Wisconsin, USA",https://www.serenityhealthcarecenter.com/,+1 262-522-8640,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPncRRgf5DUg69inGZZRmE8J6kz4XFYXVBoM806=w408-h271-k-no,true,8 am–4:30 pm,10 am–7 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:10.715Z,,
"https://www.google.com/maps/place/Kenneth+Raskin,+M.D/data=!4m7!3m6!1s0x880505928ccac6b1:0xbdc1bf20d42097b6!8m2!3d43.028677!4d-88.024309!16s%2Fg%2F11rzp7hxyx!19sChIJscbKjJIFBYgRtpcg1CC_wb0","Kenneth Raskin, M.D",4.8,18,Holistic medicine practitioner,"9000 W Chester St Suite 210, Milwaukee, WI 53214, United States","2XHG+F7 Milwaukee, Wisconsin, USA",https://greatlakesintegrativemed.com/,+1 414-930-2925,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=reMukW0MG5N1UeRzBVNqbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.3811&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,Closed,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:15.809Z,,
https://www.google.com/maps/place/New+Path+Functional+Medicine/data=!4m7!3m6!1s0x880507ed7e976487:0xd21129df6ad05436!8m2!3d43.0388523!4d-88.1677519!16s%2Fg%2F11wmxwxqqb!19sChIJh2SXfu0HBYgRNlTQat8pEdI,New Path Functional Medicine,5.0,3,Wellness center,"675 N Barker Rd #100, Brookfield, WI 53045, United States","2RQJ+GV Brookfield, Wisconsin, USA",https://newpathfunctionalmedicine.com/,+1 414-988-5055,Open · Closes 9:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OWyfQltqBfjpnv-VCobMkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.87355&pitch=0&thumbfov=100,true,8 am–9:30 pm,7 am–9:30 pm,8 am–9:30 pm,8 am–9:30 pm,8 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:20.593Z,,
https://www.google.com/maps/place/Functional+Restoration+-+Dr.+Scott+Theirl/data=!4m7!3m6!1s0x8804e3123e797a53:0x770d86c086f5ba56!8m2!3d43.2341112!4d-87.9209087!16s%2Fg%2F11b6c7zs07!19sChIJU3p5PhLjBIgRVrr1hsCGDXc,Functional Restoration - Dr. Scott Theirl,5.0,28,Chiropractor,"1009 W Glen Oaks Ln #207, Mequon, WI 53092, United States","63MH+JJ Mequon, Wisconsin, USA",http://www.yourbestbrain.com/,+1 262-236-6110,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM7fp_b1VtHdPGZiWUW3vdKfdWei1-WPThhl70D=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:25.290Z,,
https://www.google.com/maps/place/Forum+Health+Mequon+Integrative+Medical+Center/data=!4m7!3m6!1s0x8804e1323f82a4ed:0x501b63fa912246a8!8m2!3d43.2111287!4d-87.9219899!16s%2Fg%2F11sd36pr56!19sChIJ7aSCPzLhBIgRqEYikfpjG1A,Forum Health Mequon Integrative Medical Center,4.8,35,Medical clinic,"10602 N Port Washington Rd suite Suite 101, Mequon, WI 53092, United States","636H+F6 Mequon, Wisconsin, USA",https://forumhealth.com/clinics/wisconsin/mequon/our-clinic/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 414-395-1692,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMqv62csOWcgaHG-5J5BV_AnflMrU_gBLflJKff=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:30.135Z,,
https://www.google.com/maps/place/BodyLogicMD+of+Milwaukee/data=!4m7!3m6!1s0x8805053badba84c7:0x233c3dbf10ef5445!8m2!3d43.028677!4d-88.024309!16s%2Fg%2F11f2r4m1p6!19sChIJx4S6rTsFBYgRRVTvEL89PCM,BodyLogicMD of Milwaukee,5.0,15,Medical clinic,"9000 W Chester St Suite 210, Milwaukee, WI 53214, United States","2XHG+F7 Milwaukee, Wisconsin, USA",https://www.bodylogicmd.com/locations/bodylogicmd-of-milwaukee,+1 414-455-4848,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yk-MVJAbWFtygZq3sNsIaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.03625&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:34.955Z,,
https://www.google.com/maps/place/A+Right+Path+Wellness/data=!4m7!3m6!1s0x8804e36492eecac7:0x8c0b32dd4e45f09!8m2!3d42.9811634!4d-87.9088507!16s%2Fg%2F1tfcj9_y!19sChIJx8rukmTjBIgRCV_k1C2zwAg,A Right Path Wellness,5.0,16,Wellness center,"128 E Morgan Ave, Milwaukee, WI 53207, United States","X3JR+FF Milwaukee, Wisconsin, USA",https://arightpath.com/,+1 414-651-2850,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPWGdsrxcbN3IDSX_SJpnkWJLeUtXh0LlrqzSUC=w426-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:39.819Z,,
https://www.google.com/maps/place/Great+Lakes+Vital+Health/data=!4m7!3m6!1s0x88051de1de73bef3:0x374e011b0b868e52!8m2!3d43.2349176!4d-87.9214528!16s%2Fg%2F11cs4h7q7d!19sChIJ875z3uEdBYgRUo6GCxsBTjc,Great Lakes Vital Health,5.0,4,Medical clinic,"1025 W Glen Oaks Ln #206, Mequon, WI 53092, United States","63MH+XC Mequon, Wisconsin, USA",https://glvhealth.com/,+1 414-446-5389,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPaKD1GyoGqd8_fdx-3h3I13LkFB0PRYGi6FCGV=w408-h307-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:44.593Z,,
https://www.google.com/maps/place/Shalem+Healing/data=!4m7!3m6!1s0x8805192ef9bc0967:0x3c2e2ae4d3a53095!8m2!3d43.0798452!4d-87.9165878!16s%2Fg%2F11ddwvwkdh!19sChIJZwm8-S4ZBYgRlTCl0-QqLjw,Shalem Healing,4.7,23,Doctor,"3338 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53212, United States","33HM+W9 Milwaukee, Wisconsin, USA",https://www.shalemhealing.org/,+1 414-640-5433,Open · Closes 6:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=itV5nt6Dika5VdM630fgnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.67697&pitch=0&thumbfov=100,true,8:30 am–6:30 pm,8:30 am–4:30 pm,8:30 am–6:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-02-23T17:44:49.229Z,,
