placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Traditions+Health+Hospice/data=!4m7!3m6!1s0x8830d7635bcdfc03:0xed62c83c61fcb920!8m2!3d41.0673985!4d-81.5173775!16s%2Fg%2F11jp4ql2lm!19sChIJA_zNW2PXMIgRILn8YTzIYu0,Traditions Health Hospice,5.0,18,Hospice,"577 Grant St Suite B, Akron, OH 44311, United States","3F8M+X2 Akron, Ohio, USA",https://www.traditionshealth.com/locations/akron-oh/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=akron-oh,+1 330-564-1444,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMz1WKV_A3KGR2GWzault1xXFo1AdC5aEZae5za=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:25:39.965Z,,
https://www.google.com/maps/place/Traditions+Health+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x8831261219f4f589:0x64f34c91837f383f!8m2!3d41.145185!4d-81.5147609!16s%2Fg%2F1pp2vbm04!19sChIJifX0GRImMYgRPzh_g5FM82Q,Traditions Health Hospice & Palliative Care,4.9,17,Hospice,"207 W Portage Trl, Cuyahoga Falls, OH 44223, United States","4FWP+33 Cuyahoga Falls, Ohio, USA",https://www.traditionshealth.com/locations/cuyahoga-falls-oh/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=cuyahoga-falls-oh,+1 330-686-4983,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPRPdR_ZHXXyA6SLYwIdZZ8BHwXSzO1lDfZvhy5=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:25:45.732Z,,
https://www.google.com/maps/place/Elara+Caring/data=!4m7!3m6!1s0x8830d709551a2f0d:0x38612715e600552f!8m2!3d41.1070785!4d-81.5647133!16s%2Fg%2F1tj_5wrd!19sChIJDS8aVQnXMIgRL1UA5hUnYTg,Elara Caring,3.1,12,Hospice,"1530 W Market St, Akron, OH 44313, United States","4C4P+R4 Akron, Ohio, USA",https://elara.com/locations/akron-oh/,+1 330-864-5700,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v3D0m7llvWiUwnxZbGe4NQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.81775&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:25:51.083Z,,
https://www.google.com/maps/place/Summa+Health+Hospice+Care/data=!4m7!3m6!1s0x88312962930e5d77:0xf2f224cbd55ae95c!8m2!3d41.1064863!4d-81.4967432!16s%2Fg%2F11wg7d9s82!19sChIJd10Ok2IpMYgRXOla1csk8vI,Summa Health Hospice Care,5.0,1,Hospice,"1077 Gorge Blvd, Akron, OH 44310, United States","4G43+H8 Akron, Ohio, USA",https://www.summahealth.org/medicalservices/post-acute-care/hospice-care,+1 234-200-1210,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s88whIKKT1msOa0EGTkE-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.54184&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:25:56.235Z,,
https://www.google.com/maps/place/Cleveland+Clinic+Akron+General+Justin+T.+Rogers+Hospice+Care+Center/data=!4m7!3m6!1s0x8830d020a274e845:0xbddd73b65d670b64!8m2!3d41.108221!4d-81.633302!16s%2Fg%2F1263gvwyg!19sChIJReh0oiDQMIgRZAtnXbZz3b0,Cleveland Clinic Akron General Justin T. Rogers Hospice Care Center,4.6,32,Hospice,"3358 Ridgewood Rd, Fairlawn, OH 44333, United States","4958+7M Fairlawn, Ohio, USA",https://my.clevelandclinic.org/locations/directions/428-akron-general-justin-t-rogers-hospice-care-center,+1 330-665-1455,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN_UeyJ1t8rjjLPW4U-cwkSad9L1RKsAWH3yxTZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:01.436Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Summa+Health+Palliative+Care+-+Akron+Campus/data=!4m7!3m6!1s0x883129adf7d673eb:0xb36b3cc79824f7f8!8m2!3d41.0821139!4d-81.5012108!16s%2Fg%2F11gy1pxb87!19sChIJ63PW960pMYgR-PckmMc8a7M,Summa Health Palliative Care - Akron Campus,3.8,10,Hospice,"141 N Forge St, Akron, OH 44304, United States","3FJX+RG Akron, Ohio, USA",https://www.summahealth.org/specializedservices/summaathome/aboutus/palliativeservices?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 330-375-3039,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9d3mAIBbKQb4b-gU5wgXGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.41367&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:06.476Z,,
https://www.google.com/maps/place/Grace+House+Akron/data=!4m7!3m6!1s0x883129946e42d22b:0x2db71d87f27ac1a6!8m2!3d41.0981831!4d-81.5150246!16s%2Fg%2F11shxb_886!19sChIJK9JCbpQpMYgRpsF68ocdty0,Grace House Akron,4.2,5,Hospice,"475 N Howard St, Akron, OH 44310, United States","3FXM+7X Akron, Ohio, USA",https://www.gracehouseakron.org/,+1 330-572-4476,,https://lh3.googleusercontent.com/p/AF1QipNW5BJhn_J2iR2zcyzGKUwynEivSYCd-RnHVsKp=w426-h240-k-no,true,,,,,,,,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:09.576Z,,
"https://www.google.com/maps/place/Compassionate+Care+Hospice,+an+Amedisys+Company/data=!4m7!3m6!1s0x8830db690624f233:0x6d5d0a3910ab12d0!8m2!3d41.1376753!4d-81.6367181!16s%2Fg%2F11h1dpb714!19sChIJM_IkBmnbMIgR0BKrEDkKXW0","Compassionate Care Hospice, an Amedisys Company",4.3,6,Hospice,"61 N Cleveland Massillon Rd E, Akron, OH 44333, United States","49Q7+38 Akron, Ohio, USA",https://locations.amedisys.com/oh/akron/hospice-4342/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 330-666-5242,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdUVdtOF6w0p3kp5mp39X6IK-VGikv3Vs0Kd_J=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:14.583Z,,
https://www.google.com/maps/place/Gardens+of+Western+Reserve+Home+Care+and+Hospice/data=!4m7!3m6!1s0x8831277ba3f51971:0x6898efdacd1f232b!8m2!3d41.1748129!4d-81.5091241!16s%2Fg%2F11g8v4dlzf!19sChIJcRn1o3snMYgRKyMfzdrvmGg,Gardens of Western Reserve Home Care and Hospice,4.9,50,Hospice,"3792 State Rd, Cuyahoga Falls, OH 44223, United States","5FFR+W9 Cuyahoga Falls, Ohio, USA",http://thegardensofwesternreserve.com/,+1 216-916-1110,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNgJavgjgJr0LfOpizgoKEcN1p3SepW67E0lGua=w408-h302-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:19.665Z,,
https://www.google.com/maps/place/Affinity+Care+of+Ohio/data=!4m7!3m6!1s0x8831272689e636a7:0x1b717c3ce86dbb59!8m2!3d41.138648!4d-81.4397737!16s%2Fg%2F11rdcn5sb1!19sChIJpzbmiSYnMYgRWbtt6Dx8cRs,Affinity Care of Ohio,4.6,34,Hospice,"25 S Main St Suite 6, Munroe Falls, OH 44262, United States","4HQ6+F3 Munroe Falls, Ohio, USA",https://affinityhealthmanagement.com/ohio/,+1 330-443-9800,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r5aj4ADeyUz4d_ERGwbekA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.66135&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Portage+Lakes+Akron/,2025-09-17T23:26:24.675Z,,
