placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/ENC+Valet+Parking/data=!4m7!3m6!1s0x809940c9a69c1ed7:0x175274ea0dd7b248!8m2!3d39.5199406!4d-119.8146393!16s%2Fg%2F1tmxftbv!19sChIJ1x6cpslAmYARSLLXDep0Uhc,ENC Valet Parking,5.0,1,Valet parking service,"316 California Ave, Reno, NV 89509, United States","G59P+X4 Reno, Nevada, USA",http://www.encvalet.com/,+1 916-993-6796,Open ⋅ Closes 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOOye20VVtyuThESUVxqfYQQPs9LT77gZgVRGBZ=w408-h544-k-no,true,"12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","12–8 am, 9 am–12 am","https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:16.543Z,,,
https://www.google.com/maps/place/Sands+Regency+Casino+Hotel+Valet+Parking+%28Propark%29/data=!4m7!3m6!1s0x8099472223499a11:0xce95996c6c56db0f!8m2!3d39.5279474!4d-119.8189807!16s%2Fg%2F11s_xv74mk!19sChIJEZpJIyJHmYARD9tWbGyZlc4,Sands Regency Casino Hotel Valet Parking (Propark),4.3,4,Valet parking service,"345 N Arlington Ave, Reno, NV 89501, United States","G5HJ+5C Reno, Nevada, USA",https://www.propark.com/,+1 415-981-9435,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfCf9_-fg7HsBYbNoM4QbhLqLR61VniQc6EKskQ66Fqjcun9-1GbNKFZzim463oFw0oOTBNVv1d_Nvg8pryW1AhgvWAA3yFYycHVsxLGjaUNanC3Ir3it5yX2gGTXp8ai5dyKa3A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:22.164Z,,,
https://www.google.com/maps/place/Milne+Towing+Services/data=!4m7!3m6!1s0x8099408a4a2e0547:0xccedf6a8e8840fec!8m2!3d39.5186775!4d-119.7528523!16s%2Fg%2F1thzv134!19sChIJRwUuSopAmYAR7A-E6Kj27cw,Milne Towing Services,3.3,635,Towing service,"1700 Marietta Way, Sparks, NV 89431, United States","G69W+FV Sparks, Nevada, USA",https://milnetowing.com/?utm_source=omg-gbp&utm_medium=webclick,+1 775-359-0106,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOczh7pesfQZUXsRlafOEL7cTd24QmIeI5thp1r=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:27.674Z,,,
https://www.google.com/maps/place/Silver+Legacy+Parking+Garage/data=!4m7!3m6!1s0x809947341f915e7b:0x6a537397c7d7b7dd!8m2!3d39.5305475!4d-119.8158907!16s%2Fg%2F11gd67pstg!19sChIJe16RHzRHmYAR3bfXx5dzU2o,Silver Legacy Parking Garage,3.8,147,Parking garage,"411N N Sierra St, Reno, NV 89503, United States","G5JM+6J Reno, Nevada, USA",,+1 775-329-4777,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMxXFRF_Hf42bLErusLBimpIikLLVJ-cvry2KpR0mSPlzTD1mktZhvL4cq8--v9HPU7KF43lyfch2DnnvE-vuorMqgxJ3Xww2lBApiQej6Oe7vDDr-d7xzlGlfPUyeD8p6Tavi2A=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:32.735Z,,,
https://www.google.com/maps/place/Whitney+Peak+Parking+Garage/data=!4m7!3m6!1s0x8099473576bfffff:0x78fe3aa5a09e7ca5!8m2!3d39.5288518!4d-119.8130916!16s%2Fg%2F11c2y86nvj!19sChIJ__-_djVHmYARpXyeoKU6_ng,Whitney Peak Parking Garage,3.6,25,Parking garage,"50 E Plaza St, Reno, NV 89501, United States","G5HP+GQ Reno, Nevada, USA",https://www.whitneypeakhotel.com/reno-hotel-parking-valet,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFywsyBBehyFevtBmmiP3GaruZOWHzlZq_CNkSNfRzNzKd3bX-JNtHnk0ySnIgquNIZndb4T2ug3_IQQqij4Oi2li_3b_j5mgdSnpgdmlOKyXx1bvODBpMsEzNW0Usx11kv6E1sw=w408-h255-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:37.033Z,,,
https://www.google.com/maps/place/El+Dorado+Parking+Garage/data=!4m7!3m6!1s0x809947345a1b5e03:0xa132995e9ebdcfcc!8m2!3d39.5286848!4d-119.8155238!16s%2Fg%2F11f3sff404!19sChIJA14bWjRHmYARzM-9nl6ZMqE,El Dorado Parking Garage,4.0,75,Parking garage,"325 N Sierra St, Reno, NV 89501, United States","G5HM+FQ Reno, Nevada, USA",,+1 775-786-5700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9ymxUU_p1grww619JfFOSqtoGzfENi8FO2N9jdqgrdMwoP2tMYVlefgOechleUNYXv4xmovnv4-8-EBCyLT7q6gls37XQBez0lGxFOhkIPjK8cR2y2NPHO8GuGZmnJsmWU3Ug=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:42.412Z,,,
https://www.google.com/maps/place/J+Resort+Parking+garage/data=!4m7!3m6!1s0x809947b3ccd162ab:0xd46687c5ab2bfc7d!8m2!3d39.527715!4d-119.8203801!16s%2Fg%2F11ty4m41tf!19sChIJq2LRzLNHmYARffwrq8WHZtQ,J Resort Parking garage,3.0,5,Free parking lot,"505 W 3rd St, Reno, NV 89503, United States","G5HH+3R Reno, Nevada, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=irNlqS1bhzUSbUKfaDISjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.38996&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:45.886Z,,,
https://www.google.com/maps/place/The+Parking+Gallery/data=!4m7!3m6!1s0x809940cad3f4145b:0x63099631738ee302!8m2!3d39.5257269!4d-119.8146682!16s%2Fg%2F1tgh36sv!19sChIJWxT008pAmYARAuOOczGWCWM,The Parking Gallery,3.3,64,Parking garage,"135 N Sierra St, Reno, NV 89501, United States","G5GP+74 Reno, Nevada, USA",http://theparkinggallery.com/,+1 775-322-2219,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxk5Dl2FcxMZLcLxWgXGUWyrWiCwyB257FQEzbTlYmV2kq9QuoGfS0sgCsIfhOxhHT1YX5XntkL_V3Nec4ZR8YFSSGu25EDeNbUOtTGYOnxpaVWs7YuZ8Yg2EopJG3R9TezAQxX=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:49.847Z,,,
https://www.google.com/maps/place/Knight+Parking+Lot+Sweeping+and+Pressure+Washing/data=!4m7!3m6!1s0x809940cac0000001:0xc069553122def304!8m2!3d39.5300748!4d-119.7670103!16s%2Fg%2F1tfg7x_d!19sChIJAQAAwMpAmYARBPPeIjFVacA,Knight Parking Lot Sweeping and Pressure Washing,5.0,8,Pressure washing service,"1734 Pittman Ave, Sparks, NV 89431, United States","G6JM+25 Sparks, Nevada, USA",https://knightsweeping.com/,+1 775-722-6507,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMmb-fT_7SBm5VeuGPu097SdLc2Hfiw81palHIb=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:57:55.160Z,,,
https://www.google.com/maps/place/RTC+Ride/data=!4m7!3m6!1s0x80993f64d57cce9f:0x647b37cb63af418f!8m2!3d39.5086393!4d-119.7805896!16s%2Fg%2F1tfgk1kp!19sChIJn8581WQ_mYARj0GvY8s3e2Q,RTC Ride,3.1,83,Transportation service,"2050 Villanova Dr, Reno, NV 89502, United States","G659+FQ Reno, Nevada, USA",https://rtcwashoe.com/public-transportation/,+1 775-348-7433,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxz2T-nPDgEiWdbNI8YnGskmAoAl0AhgoQ8PtSjFjZH_1QY24_e1OZukc6u9cRLQwrcmwyfwyNovDrk-ZR9lGBBsdRGOhUhgBaPxYGt-sps9_EpEsrxP8HnirG-sM2yzqgZj5xkCswxPfJK=w408-h544-k-no,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-28T18:58:00.030Z,,,
